state,1910,1911,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012206733234051904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008808632459810615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013641767193498723,0.0,0.0138189714736946,0.0,0.009814120556656918,0.0,0.024895326468258462,0.02991393989599153,0.03596518570024217,0.05116211080251425,0.04831473599447832,0.038285755306166395,0.07072135785007072,0.06943977779271107,0.055143257587942,0.06782356518078488,0.06858548352765888,0.061884133860141854,0.07573785235852405,0.10600366194468537,0.11021924044566911,0.13753201176135824,0.13208535446699005,0.11223858716815174,0.14151277152763037,0.16975870013338185,0.1592473724183551,0.19683052387200967,0.159637468458726,0.1477794197713308,0.1769496994457311,0.21053178770078493,0.23651223293827034,0.25559947299077734,0.28755495341056764,0.2870840869290615,0.2360595330627285,0.2749261501564739,0.1689927449666385,0.22446059313711736,0.18022077044379364,0.13552089040108417,0.16205473169240178,0.12735941479981713,0.10762452493862039,0.10138796629724156,0.06320668586277126,0.07985279311182862,0.0668355142816941,0.06810279938349045,0.06718674181628158,0.0673373999841559,0.036376864314296105,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17609509134932863,0.2655771195097038,0.23534026279662681,0.14657383657017223,0.20942408376963353,0.0,0.20274485339987522,0.2635046113306983,0.21856518385188994,0.1326579835986493,0.19446350949439486,0.1594896331738437,0.1817741153659719,0.16636805733299206,0.1606425702811245,0.2079002079002079,0.3139717425431711,0.16038492381716118,0.2066685037200331,0.25155371411660254,0.23734177215189875,0.3510531594784353,0.13691596782474755,0.24849130280440185,0.3377777777777778,0.42341678939617083,0.3166325200223505,0.4939209726443769,0.5224458204334365,0.39904229848363926,0.29069767441860467,0.32542113323124044,0.24971187091817135,0.26580596164799697,0.2260312676586928,0.28907303912121796,0.2940599882376005,0.17850059500198334,0.18753907063971662,0.1607717041800643,0.18359853121175032,0.0,0.15432098765432098,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02751356025469696,0.03343611843816176,0.0,0.026781828529342838,0.05170809059257471,0.04752851711026616,0.05221420879156741,0.10014353907267083,0.09859988168014197,0.06631718562496053,0.10135135135135136,0.11812020136681947,0.10473671807493912,0.12347545610321539,0.09959911356788925,0.11072017321555987,0.10928442459374704,0.0843956824945587,0.12441068622315349,0.08373456144023446,0.0980512317685991,0.10285368559040033,0.11532420018690473,0.129764801297648,0.12819999198750048,0.15886270596142488,0.15964877270005987,0.17171617487417348,0.1559311592807916,0.17192751999381833,0.19086883493663157,0.25358630263766774,0.23237523237523236,0.22698383875068093,0.22027605563746827,0.18766290182450043,0.21551724137931033,0.20002017010118667,0.14930351498594324,0.1260035862559165,0.1397624039133473,0.14034168522295618,0.10237469137041572,0.11574313291858711,0.09106714131964568,0.0964785335262904,0.06883891693437356,0.07729966503478485,0.06206086397588492,0.06857899590890817,0.04441373864982234,0.020739895782023697,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025610654032077344,0.01890359168241966,0.015985676833557134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01819306480369683,0.0,0.02367517657735864,0.02708873495607755,0.03582659925958362,0.056249748885049626,0.05410837133802272,0.09612303748798462,0.09100561201274078,0.08813808299669482,0.11272204298985501,0.12671351226817187,0.10437606308953146,0.12036965131630038,0.15541223094257517,0.18702001512076719,0.21469465648854963,0.2086761105983386,0.28165708250205373,0.2080797770012956,0.2486750917244191,0.3088639729215147,0.2995164948012494,0.3175863437872171,0.3129131776112825,0.3586707575299252,0.2615860836203514,0.3456271601697511,0.4617297105309891,0.4247204645921817,0.4107876406501161,0.3954700701060579,0.3728326295930285,0.31359197204551564,0.30214205186020293,0.2569555201134149,0.2203435560751866,0.23028480120312061,0.1673063674835154,0.2259352669188735,0.1537645811240721,0.13199868001319986,0.1346045989904655,0.08317161075686166,0.1251778093883357,0.11882835244489336,0.0,0.03939075630252101,0.08279287981233614,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007637785653183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028098832961804317,0.002373436498706477,0.0,0.0,0.0,0.004795338930559496,0.004172150516019162,0.0036743632328517465,0.006839896033580289,0.005097359567743908,0.00456344161728371,0.006935499851382146,0.005179015922237076,0.008455176603586875,0.004953989819550921,0.006245667068471248,0.009045934632204775,0.007318245021207001,0.007743847008518231,0.008160426896767053,0.00964519954846177,0.019660059695090347,0.015197620881531091,0.029462861555029515,0.034614053305642094,0.03911996381403347,0.04950959888688764,0.06448883357362611,0.06658442332987476,0.07554474845959537,0.08229172987076026,0.06844601644184309,0.08415010143404343,0.07348068835659129,0.07205039768686897,0.06605504587155964,0.057277912431115775,0.05764282038085435,0.055935014194563905,0.05304834583100787,0.05324388360887043,0.059462659979858605,0.0552958327049716,0.04598412762502075,0.05327336490441398,0.056222799617777514,0.0547951789855682,0.059653413666597065,0.06208120837737166,0.06267171918838801,0.06947781790220929,0.08773395721925134,0.13257350904270054,0.15456942371273522,0.14009358593928328,0.143209551877017,0.12475021732503923,0.1351316896560516,0.12904659351177658,0.11696400890617514,0.10087290582164535,0.09785432160267586,0.0939236444895502,0.08375704544558747,0.06962482928527435,0.06065098726329267,0.048202063048298466,0.04498548195809534,0.04614284556940623,0.04691210115692458,0.03899440315625287,0.02685404824777335,0.035376202471219545,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021643683136478884,0.02642240620045799,0.03664010259228726,0.051234429536648626,0.07024714221853248,0.06659267480577136,0.14737700291618325,0.14497671118788366,0.15519311293959182,0.13762651604209078,0.17331484641638226,0.15422344702045357,0.19340489314379655,0.20647411044070751,0.15579535821476848,0.1436082736895745,0.15634699836755342,0.16093803885504082,0.20948390782708054,0.14997218257903774,0.1365354138729733,0.16587793335610088,0.1816753412550329,0.18378749264850028,0.18596235518809842,0.20626432391138275,0.18156710310965632,0.1968454258675079,0.1793789949723352,0.19995610719598134,0.26163689555930836,0.2645563505026571,0.25919105108792034,0.2148516181012488,0.24366798560346947,0.1850181549064502,0.17139945337471627,0.13450834879406307,0.1431297709923664,0.13243084167157151,0.10804692323523359,0.11950676299636047,0.0977326035965598,0.0909633588220245,0.08071723024589927,0.06348839893801224,0.05781182251770488,0.058750954703013926,0.037498828161619945,0.036028954177721,0.05348308597406071,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020946063885494852,0.0,0.0,0.0,0.014319672365896267,0.0,0.029108999973537275,0.0,0.014267031268576865,0.018149643813240166,0.015327683986949572,0.021474895846755142,0.028132786753476406,0.02662134212520222,0.02641363756425625,0.02833721283270924,0.04275592474957244,0.027230263295699712,0.02476882430647292,0.035131225459805744,0.032506230360819156,0.03407696851288109,0.026220442410373763,0.026793326026062596,0.048236939848536005,0.06239800326389556,0.07839532871972318,0.10293521320066128,0.11381134096538796,0.13303769401330376,0.170678184541433,0.10293178107474976,0.13573715717666712,0.1752878501460732,0.14133578753615567,0.12642225031605564,0.12000252636897618,0.14261354828708728,0.08804955064367258,0.11195239077276611,0.11666951226452678,0.10913670071358611,0.12549731649355156,0.08106058625107862,0.10309809784009485,0.07934679669303028,0.10655301012253596,0.0801702927597932,0.09927106673852,0.13425952950790965,0.09599808003839923,0.1096825300103589,0.08061135652790764,0.06092086700012825,0.09818360333824251,0.17201455507773736,0.13521736190926914,0.08985968065251952,0.10635013208000275,0.07496787091246608,0.11076241462063872,0.09841402021272569,0.06535696436123178,0.05724098454493417,0.03019453910192814,0.054117434833588884,0.10160724182523555,0.05172332722057649,0.028517110266159697,0.05151500960052451,0.052874447221688145,0.04896200548374462,0.05100999795960009,0.03168400485821408,0.027572515716333956,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07853403141361257,0.0,0.0,0.08296001327360213,0.0,0.10364484366902746,0.0,0.12806146950536257,0.09419152276295133,0.0,0.07453786523553965,0.0,0.0,0.07336757153338225,0.07197351374694112,0.0,0.06738544474393532,0.12884937508053088,0.06056935190793458,0.10635783502718034,0.1341136308217508,0.1292156609381057,0.09427609427609428,0.1504170654997949,0.20155485171321624,0.23581429624170966,0.2227833061042626,0.14808233377758032,0.23432923257176333,0.2881014116969173,0.28888551011099284,0.3400354819633353,0.18737388296339003,0.29581422866439877,0.14914243102162564,0.13671578307762416,0.09185548071034905,0.12678288431061807,0.10045203415369162,0.0,0.0,0.16357688113413305,0.13295346628679963,0.0,0.09400263207369806,0.0,0.1018537380321858,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.03546350805021633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017723687708622576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087961703748028,0.0,0.0,0.007204818582668087,0.0,0.006462620204735808,0.0,0.007857928650007858,0.0,0.006329380986539517,0.0,0.006210151527697276,0.010547188119647301,0.0,0.007606380666753597,0.013924505970131935,0.01203746057731661,0.009922972922687637,0.01588154808444097,0.011602677898058873,0.024011438176003843,0.014272226247721934,0.02712967986977754,0.031584445875192844,0.04060283264467745,0.053099359014880464,0.06932409012131716,0.06353473028285174,0.05499563621582201,0.0771182367865166,0.07132013571202966,0.07365340259337506,0.06733012977190765,0.06424785394321203,0.05794433934931915,0.0512616050578117,0.05821185927083666,0.0768302895733614,0.07330034817665385,0.07940764681707682,0.07380426834685273,0.08371941226134647,0.07574598874006745,0.10282323217485824,0.07858340318524727,0.08590804038438146,0.11569788967049242,0.10718609511030915,0.12641055682308688,0.21047726301891187,0.2162145701212781,0.20991664623682274,0.16833846842881522,0.166271142887374,0.16524865456331925,0.15920441410594727,0.12755644372634892,0.11770496714961372,0.12047013470066936,0.09258588347060197,0.07116186393851615,0.07398525397351838,0.07401733382678223,0.06474863048126975,0.0665033546312431,0.0574808397200933,0.06324363979795765,0.06272432658466041,0.04341023577184303,0.03756715128291822,M
