state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1967,1970,1971,gender
Alabama,0.1773049645390071,0.3200313500097969,0.19110019110019108,0.1440388493353636,0.1524235341936795,0.16519039617213976,0.14868918742663362,0.14509498347529354,0.11718463904689827,0.09140767824497258,0.12836970474967907,0.09779951100244498,0.08097165991902834,0.12712941774726672,0.09964007564511866,0.07966223213574444,0.1008144223926623,0.1041948056959827,0.09475233352821402,0.08041402915524032,0.09415039502230955,0.08326216908625107,0.05237500503605817,0.06330219156552869,0.05219101913001586,0.05039306591413022,0.05587517072968834,0.07050481447161677,0.059796691249750844,0.033901009053563594,0.04427078320789945,0.05087524259953648,0.03212932900432901,0.03236507808075087,0.02555453337422059,0.031530269058295965,0.030719134949159833,0.016522553285234345,0.017111567419575632,0.018593209187905833,0.021807397069085833,0.013018196545838516,0.02290721147651295,0.011535854878945623,0.011464110170098735,0.011572902049850276,0.011346712999078079,0.0,0.0,0.007378440197742197,0.0,0.0,0.007830853563038372,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08741258741258741,0.0,0.10754340144415425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05591590248266608,0.0,0.0642535874919683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.4233148811462064,0.38988526233708365,0.4430186373357776,0.29721696838692246,0.325079915479222,0.25095188646590516,0.21349098821693968,0.23734177215189875,0.18801573761359283,0.18631267258874804,0.15046259243845442,0.19848771266540643,0.1438710915020142,0.174293319812397,0.1786200841633617,0.15132255916712065,0.15453084435653358,0.08766162612316458,0.12066769457665752,0.09776818825433214,0.09032840828440546,0.09649183265559308,0.07369905152524994,0.08833633240634714,0.09129832514796625,0.06815576690727718,0.06674453529117304,0.06765463917525773,0.04638075507869268,0.049797696856520385,0.061581771795548516,0.031229594299179514,0.07280179038477094,0.03183868400106129,0.03628345753439951,0.03836392610517618,0.012610340479192938,0.0,0.019244184647951697,0.024219525781685194,0.024782533270550917,0.027764456447663996,0.015668660068419816,0.0,0.0,0.0,0.0,0.01924821953969258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.06858710562414265,0.09540973179264285,0.08393285371702637,0.07334963325183375,0.06496142915144133,0.0616617851086789,0.04442206888382148,0.0670391061452514,0.04721904667229982,0.0446417499565983,0.05575747563191806,0.04751316114563734,0.03290195218249616,0.038107861817579324,0.04086945991765561,0.0320786997433704,0.016962220508866616,0.036315765581733175,0.030277798804026944,0.03418803418803419,0.01927753722047571,0.009263261903291546,0.0,0.017989435295272048,0.014078778587742077,0.0,0.011649071714597743,0.014335236010112856,0.0071454941704676735,0.0069723661886722296,0.01162655505173817,0.004727104270465998,0.004578614816397546,0.004076170030639211,0.003950045096348183,0.0031570041293614015,0.0,0.0023415694134836934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018577461823315953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Colorado,0.14273479874393377,0.34139402560455195,0.08739730816290858,0.152114390021296,0.1967777641126553,0.24324324324324323,0.1799149492966961,0.09919877909194963,0.12300123001230012,0.13671031803137143,0.14977533699450823,0.14135108074680489,0.08912126433367001,0.12110202845897669,0.1418104467029071,0.11600219793638195,0.07130818099312848,0.07626310772163965,0.055810492372566044,0.07022920257932708,0.04407505351970784,0.0,0.07234938174164693,0.06152584085315833,0.0720649895178197,0.0,0.0,0.0,0.03453038674033149,0.03445503617778799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.033988832240835154,0.0,0.023609963404556723,0.03450787929910663,0.02903359601824969,0.032311482693162086,0.019810610563017552,0.0,0.0,0.020580366330520683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.34296913277804997,0.17768301350390903,0.0,0.0,0.21845985800109227,0.0,0.1348435814455232,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.2513826043237808,0.3041689032027196,0.10371053238073288,0.17245095925846088,0.11506534067559793,0.11348322576069225,0.12508686587908271,0.10762814475985472,0.09173750840927161,0.13636094148336989,0.11666666666666668,0.14138346337121013,0.11235955056179776,0.1312932383982225,0.1072481901867906,0.10328936914031463,0.07644728612134269,0.07307003763106938,0.12003808104640093,0.10694192588459571,0.05039398937144951,0.06165812938721306,0.08074283407347597,0.04917629702483403,0.07846757442880221,0.0523149359142035,0.047767934688205664,0.04599623667154506,0.0434370557573843,0.03058337793409282,0.0461303715269153,0.03599712023038157,0.023631583611496764,0.022578460149017838,0.018602920658543392,0.016177116313466293,0.014959182801213831,0.01903637851935048,0.015448190630672383,0.011402075177682339,0.027199042593700703,0.011647642184432094,0.007804451659226423,0.0,0.006796248470844094,0.00775514424568297,0.005949547834364588,0.007857928650007858,0.008707672547973834,0.007384277817629436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Georgia,0.2674186804103661,0.20251914052852554,0.2087827962975851,0.1840787986436299,0.16712800960986054,0.1560132950460126,0.14912833438353287,0.1677395005556371,0.13309502985131386,0.1432740780047758,0.13231377266088154,0.12785484096959507,0.1203852327447833,0.12826074655299244,0.14675446848541862,0.09249838127832763,0.11529439828251103,0.10982976386600769,0.07176940683555108,0.08874009237036887,0.08813160987074031,0.11283270536559811,0.051445229883962426,0.05922476820651064,0.06905282541143976,0.06725595695618755,0.05639938544117933,0.04934897316175075,0.05948729388582158,0.04364985540985396,0.046154938578427895,0.04265047086119831,0.029870926155926233,0.04378217612512644,0.03806159889164624,0.031627053781804956,0.03698427483425566,0.023320323047843483,0.019071594766754397,0.022630976778103273,0.022936948876089505,0.021018533400922343,0.019098320541437386,0.016573931573339647,0.017160311631259223,0.012571141231057577,0.01683577264972614,0.005658348893792791,0.008156796942366405,0.005892335250306402,0.00941098968320256,0.007114990098305446,0.0,0.0,0.0,0.006429379693447176,0.0,0.0,0.0,F
Idaho,0.4694835680751174,0.0,0.42426813746287656,0.37124535943300707,0.23510971786833856,0.2488888888888889,0.3867225265871737,0.37896013339396695,0.17384327360256754,0.2731454859114434,0.20811654526534862,0.1139240506329114,0.15386767380053154,0.16009314510260514,0.15836452634609846,0.10577213659715926,0.09108850766661605,0.12275586926499923,0.10693553315001528,0.0,0.10872941907424667,0.0,0.0,0.0,0.10550113036925396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.21297509829619923,0.2293052052281587,0.16531082785922477,0.18563575741191313,0.12806766738146294,0.11953646415566305,0.1492398097192426,0.0964914081586565,0.1221339083804853,0.08889167764740331,0.09312995059211042,0.0968491128433207,0.0976383128872906,0.09531179223916654,0.053104354557073685,0.08079101750778073,0.06504790313437968,0.05807789813321041,0.05006281466368179,0.03982665920707018,0.04218459980876315,0.03024071610015725,0.03462821885034313,0.02742310561186433,0.034048348655090224,0.02713449315897682,0.031077455377953655,0.02413370070188846,0.018061351559455117,0.023413035207351694,0.008296613138147826,0.010174665083940987,0.0058843865159282985,0.011120089553787873,0.011380910960630177,0.006659119664380368,0.0,0.004671014602759402,0.005544295843626216,0.009566059620466584,0.0,0.0033483263948569705,0.0,0.0032584611374201675,0.0,0.0,0.0024679048968168963,0.0,0.0,0.0,0.0,0.0024649484332787755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Indiana,0.413135593220339,0.3136285877209656,0.24010244370931597,0.2504781856271063,0.20362155479601482,0.22752540269410762,0.22825323567773653,0.18269956882901756,0.1859402302970563,0.17579347878437607,0.15892367309618147,0.19231556119317486,0.1258532423208191,0.15616652282907983,0.1143375322806395,0.13144652796319498,0.09752048967735243,0.10913433819290008,0.11409977391341096,0.05371838672940974,0.06510416666666666,0.08051889957503915,0.07395253171870306,0.07307270734380708,0.06504820536647694,0.025064369858955958,0.024645441713530346,0.034227527488983014,0.015916280365278635,0.02627536583393969,0.034156245849067346,0.017798661540652145,0.022204247355315537,0.01414871875491275,0.0,0.016990909863223175,0.009444017215094238,0.009548476421231038,0.0,0.00603624159453358,0.007237548401104932,0.0,0.0,0.0,0.005211156042856548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.42758620689655175,0.3270440251572327,0.32424974129010004,0.24760832864378166,0.2397430678065771,0.20502791533924233,0.24713612839448743,0.1816870944484499,0.1873260543780775,0.18158759439672567,0.17405309918428846,0.15247331716949533,0.15422820546333812,0.19505508988349413,0.14779474680426272,0.11197909723518276,0.12439530062197651,0.08944043825814746,0.07124130856035563,0.070085270412335,0.06598766317601491,0.05261927034611787,0.0721782803524706,0.06134404809373371,0.05538066923166608,0.0494746951485696,0.034067681126504656,0.028608210556429696,0.021953294366235835,0.0189948985129708,0.02615199539724881,0.0,0.0,0.0,0.012596679515279773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.4226013460635467,0.48104131295981895,0.2755511022044088,0.32851051932620395,0.19356852950359038,0.2792199293224554,0.31425003021634906,0.20847264288242928,0.1834795053392536,0.21000381825124095,0.2516807446991898,0.1947580378952928,0.18379803023997782,0.1517143724082128,0.13194397455849516,0.14230181868665834,0.14080947395024732,0.06918147392950771,0.12145134355548808,0.09996924023377422,0.10507749465230609,0.05377376608411753,0.047747891134808214,0.08328128253175099,0.06411283859592884,0.057520851308599366,0.049798730132381626,0.04699649662479706,0.0502302218501465,0.025128785023244126,0.02514774299006664,0.0,0.0180635838150289,0.0,0.0,0.018094962362478286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.41388825017245345,0.47597798601814667,0.34740498999894726,0.33023920028561227,0.3238242097147263,0.3640029120232962,0.34451889428424165,0.3378913468137902,0.35641788226407967,0.3048780487804878,0.35373496080529293,0.3247873657714715,0.33851976450798993,0.34600633650158413,0.309843489314372,0.2815618400894373,0.2535475348361529,0.23947645492268627,0.2230228169497341,0.1900928100190093,0.22551062047636433,0.2008838891120932,0.1839945859064377,0.187650790814047,0.18634840871021777,0.19094091439482336,0.1460490463215259,0.15652472232943093,0.100990099009901,0.11898039848350407,0.13900955690703737,0.12101421436803689,0.09052950522854081,0.0911170202874835,0.09202101146428435,0.09518710214765899,0.05856610649270364,0.048027244545997,0.0452843859437266,0.03960878705706712,0.013820638820638822,0.0195877531340405,0.024452867098667317,0.020185081671945843,0.020889598472075083,0.019649631947278527,0.022824796859307953,0.016698038739449875,0.010852881440022326,0.01390670148492668,0.014238028191295818,0.012940167898678486,0.018121911037891267,0.00846353064644447,0.013670539986329458,0.0,0.010297176514199806,0.0,0.009749629514078465,F
Louisiana,0.39158100832109644,0.4994304740208534,0.41748672988608576,0.39075773020727145,0.26161822765542503,0.28655544651619236,0.26925953627524307,0.2800919276070095,0.21479866632469866,0.2586127274406576,0.2162414891440928,0.18693706452161105,0.20977669822517872,0.17300547377974418,0.21659264133355266,0.15165719958087465,0.12442520962942925,0.14849212991711438,0.14479742839767165,0.12826118641597434,0.11986902116711497,0.09660960661775805,0.08698930031606113,0.07935500253936008,0.09073878936892636,0.08473833386903544,0.07184940364994971,0.08505734511331833,0.09395062372775197,0.053781340435884964,0.05892028576338595,0.04820715302327717,0.06213442461380241,0.042914946662852005,0.05781062889705579,0.05616521213168582,0.032483938497076446,0.03133090381412529,0.02995606443882306,0.0176522506619594,0.030057108506161705,0.03171917953055614,0.017956813862660303,0.015732265446224258,0.012522087571132415,0.020938023450586266,0.010725010725010725,0.013206550449022716,0.006695232994108195,0.017430245498303902,0.006837700344620098,0.009778175113147455,0.0,0.0,0.01171869277982041,0.00955505303054432,0.0,0.0,0.0,F
