state,1946,1947,1948,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014183391248847599,0.008571795934111462,0.0,0.008854128237290636,0.0,0.0,0.0,0.011401208528103978,0.01789694613019215,0.015858471948125175,0.015032790273784692,0.0,0.0,0.0,0.01142552462200556,0.0,0.0,0.011316057485572028,0.013806433798149937,0.0,0.0,0.0,0.019142877653083198,0.018250672993566638,0.015679949824160565,0.011488178664154585,0.030403667150007016,0.04257030012061585,0.028561907935450086,0.02366807886203877,0.014455044810638914,0.02875284533365281,0.030826140567200986,0.02960533807018742,0.04581166823189867,0.04245383145828911,0.07032860434097248,0.048999191513340035,0.0731805793883113,0.05664555332406407,0.06481553498742579,0.08587264826042833,0.03378905234703956,0.052558273986282295,0.052700922266139656,0.05806398097713385,0.03445009043148738,0.034545297521374904,0.052645433008686494,0.04953235628332508,0.05611514828427934,0.02534354584365848,0.02306738560018454,0.027518728023238036,0.0,0.020179598425991326,0.01748068384435199,0.0,0.0,0.017588293232024765,0.017921789311444853,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08701705534284719,0.0,0.12784998934583422,0.0,0.0,0.0,0.0,0.09160864785635764,0.20942408376963353,0.13101867016049787,0.09357454772301933,0.11711316059142146,0.11571097968629468,0.1929570670525808,0.11439029970258523,0.1594896331738437,0.21812893843916625,0.12797542871768622,0.08032128514056225,0.11694386694386695,0.14390371533228677,0.10692328254477412,0.08266740148801323,0.1331754957087896,0.12658227848101267,0.08358408559010365,0.10268697586856067,0.08874689385871495,0.12444444444444445,0.09204712812960235,0.0,0.09498480243161095,0.0,0.0,0.0,0.17228177641653905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023337222870478413,0.0,0.01989455883815776,0.016981388398315447,0.0,0.026187803965581742,0.03948355509930114,0.04730368968779565,0.023583051646883107,0.01857562135453431,0.027050787854196255,0.02008637139700713,0.02757764831603985,0.03394894079304726,0.03263388049472963,0.016690589845445136,0.029579964504042593,0.06000126318448809,0.11670761670761672,0.06749725792389684,0.09688146421931869,0.07307731075496421,0.16184855954782001,0.17715227714489581,0.14254490164401787,0.18211699906720563,0.1396891915488039,0.1465354825204103,0.13482044368182375,0.15730563678531814,0.14912612093134234,0.2068126520681265,0.17827811385761788,0.12627548422574797,0.17162243065256436,0.12434619559853943,0.14438070303777,0.14295097168025345,0.11452130096197893,0.11105969458583989,0.10903760903760903,0.09442527692028327,0.08882099017639848,0.08688097306689835,0.08210180623973727,0.062191145325579046,0.050826728505853014,0.06784808490703197,0.06988120195667365,0.03181078198387006,0.030110203344239916,0.03513630820742823,0.028975908601705437,0.0482392667631452,0.02294630564479119,0.02576655501159495,0.01551521599397123,0.01891834369900915,0.01973943939992104,0.031109843673035542,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01383700013837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024030759371996155,0.03033520400424693,0.04406904149834741,0.019434834998250865,0.030718427216526515,0.0927787227462502,0.050477595713287256,0.06605019815059446,0.02785404480522064,0.039758269720101776,0.06822103615714917,0.054766654930954894,0.05103843586824232,0.06522625356706074,0.09731330653691558,0.0941337555089641,0.07057474306382604,0.08373732921992066,0.03457067542457111,0.06103675284474866,0.0656254101588135,0.05771621381637364,0.05634046979284043,0.06251116270762637,0.049433758763257236,0.06288743149761927,0.02239942657467969,0.02705749718151071,0.022151337940811627,0.040471265401564885,0.023498449102359244,0.0,0.031525851197982346,0.0,0.0,0.0,0.0,0.03413940256045519,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0022757184632831787,0.004776672202707271,0.034919469224067794,0.03092398137764638,0.02183932773985775,0.023118332837940486,0.022010817669507573,0.03100231421315187,0.030962436372193255,0.03528801893686255,0.04055074145471106,0.04677313122249692,0.053870240059257266,0.048252959041753,0.04251032393581298,0.047541598899036655,0.0431750593225315,0.04978207642056711,0.041010128372988994,0.04971495401366754,0.0627406123825214,0.06777488878756885,0.07066935727649283,0.08577476648016558,0.09442691584248529,0.1583507839843721,0.16166596250606685,0.14466510520203907,0.12279893866631582,0.14648318042813455,0.17484836426340605,0.1426365708403794,0.14110239761643759,0.12488464747716435,0.12911641775151078,0.1285405585947582,0.11681543878799194,0.12090460873115212,0.11470775592184457,0.11684162060484626,0.11728090940770737,0.11831260377208419,0.12518855243040236,0.12296349967341952,0.12247868294223456,0.11280080213903743,0.10232752723551726,0.0943040888355677,0.09244464734078978,0.09118532345063558,0.0979373878094765,0.08810472847595817,0.07349673537756812,0.07609706603534286,0.0679116182855584,0.06167787543441388,0.05105916244062796,0.050911145270847294,0.0371555579358916,0.04144484129658333,0.042004654942088666,0.028286325776681165,0.023247540515884058,0.027425536060971298,0.01873260543780775,0.023599012096528097,0.02855669356110493,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014049284891399028,0.01891840761060512,0.01620614212786646,0.021705510486474754,0.013362909907261406,0.01833420639078051,0.0,0.01846868239143053,0.0406030912486804,0.03129801399874808,0.02840640090900483,0.03363718927646406,0.039423108512106175,0.051420491065689675,0.04947127574052315,0.046973166578591984,0.03664010259228726,0.08966025168913509,0.06705409029950828,0.11098779134295228,0.0721206610015365,0.09562293716647645,0.07027612661415478,0.16056426871577256,0.16531569965870307,0.16180820670998408,0.16681172033652453,0.20188579687535846,0.2336930373221527,0.15750584856275915,0.15404777780332468,0.12185308656167376,0.16187392877547135,0.10885077767833387,0.14384981104473973,0.09757525491535347,0.1301188254934695,0.14457949421682023,0.12565023999195837,0.1145912910618793,0.11252045826513912,0.10347003154574132,0.06316161794800536,0.06096222780365286,0.07611255143543515,0.07131519013549886,0.04547211422595093,0.05147486683675753,0.05588715266134621,0.04625453872661255,0.013897252976328347,0.02782931354359926,0.019083969465648856,0.017166960957425936,0.018007820539205598,0.024444565158346462,0.0,0.0,0.02017930756147482,0.02308669052291354,0.01445295562942622,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02627602969191355,0.010737447923377571,0.0,0.012286773288554872,0.01015909137086779,0.01416860641635462,0.010179982083231533,0.016757085105045977,0.014448480845442537,0.030998140111593304,0.032506230360819156,0.01817438320686992,0.02145308924485126,0.026793326026062596,0.014471081954560802,0.026399155227032733,0.02703287197231834,0.031192488848685238,0.02343174666934458,0.0,0.03134905430352851,0.028394974089586144,0.027843519420854796,0.05499226671249356,0.04272942413883776,0.055107134753152445,0.037895534642834586,0.07130677414354364,0.10323050765120234,0.06481454202633827,0.07683114222298106,0.047572408003358053,0.09879575979279591,0.04445257955704312,0.07990102582607352,0.0639893521717986,0.06393180607352157,0.07464130705222127,0.051053691465524575,0.06129239390578483,0.0629987400251995,0.057888001949911644,0.0548157224389772,0.07695267410542517,0.08181966944853543,0.06946741647370162,0.06084781285917112,0.051842123453376646,0.0377371436412913,0.017849493074396684,0.040612885360900866,0.02649608236496461,0.023067163892199455,0.028620492272467084,0.0,0.027058717416794442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053659583601631256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402868485081316,0.0,0.0,0.0612369871402327,0.0,0.07543753771876886,0.0,0.0,0.0,0.0,0.0,0.09604610212902193,0.09419152276295133,0.0742611020347542,0.0,0.0,0.09000900090009001,0.0,0.0,0.0,0.09433962264150944,0.06442468754026544,0.08479709267110841,0.10635783502718034,0.08534503779565959,0.0,0.0808080808080808,0.0,0.1151742009789807,0.0,0.0742611020347542,0.0,0.11716461628588166,0.0,0.0760225026607876,0.0,0.0,0.0,0.0,0.07595321282090232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009514747859181731,0.03231310102367904,0.02855782960495002,0.01908354100716194,0.01741534509594767,0.024262627115068144,0.022738548040350588,0.018630454583091826,0.021094376239294603,0.03532018280870375,0.027165645238405704,0.03597164042284083,0.03490863567421817,0.04713412138276628,0.03298475371383894,0.026686159165535406,0.026194296192004193,0.02634872538040972,0.037745641557951355,0.027940086735747518,0.0298550240034393,0.026549679507440232,0.03466204506065858,0.029323721669008495,0.05738675083390122,0.05588278028008449,0.04584865867201907,0.04942530963502801,0.0627184770478044,0.1160030696196884,0.08095165056154882,0.07485821690982025,0.05900928200057414,0.08528162142643116,0.0820963899578523,0.08567667156579342,0.09088858972343901,0.1057134951435646,0.08885587140661758,0.06610064925526603,0.08531912345826846,0.09122977739934315,0.08175984203381463,0.08096791357253569,0.06628846272430167,0.07689021785561725,0.06547342616348563,0.07354743809757293,0.06872533802827778,0.05895067793279622,0.04987234169253329,0.04725245167528115,0.05102257749053956,0.04565525998530471,0.037646917093959176,0.03622925874936599,0.0318135391725131,0.023811346106419707,0.022377333482515555,0.025558669926817008,0.025254438467560675,0.017494168610463177,0.015178473551509837,0.018294595253859288,0.019896358062094725,0.005635072692437732,F
