state,1918,1923,1934,1944,1945,1946,1947,1948,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.010594118145605558,0.014051428227311962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010777255679613743,0.01357926898268643,0.0,0.014386074280096865,0.026799200896555082,0.027608420568273322,0.014357158239812401,0.031938677738741615,0.0179199426561835,0.02986926452680192,0.042097385284625095,0.09460066693470189,0.12376826772028371,0.23194717284797992,0.24573576178086154,0.40493590511561045,0.5098169401498625,0.46002140693675847,0.7375678585335685,0.7971886129389844,0.8706196192554869,0.8525859323321165,0.7847986272332694,0.751840980483032,0.5107464157009152,0.5568711129615654,0.4080677860373239,0.3968149685964313,0.3557312252964427,0.35944369176320956,0.3215341773605489,0.2446958574430722,0.24275394109560997,0.20687042918329884,0.20762604865183354,0.18022077044379364,0.1960727776015686,0.1834581868215869,0.1763438051074391,0.1311673897689436,0.12586092367933432,0.08427558115036168,0.08679651425198764,0.11608273533136346,0.06810279938349045,0.06345414504871039,0.08318149409807495,0.06466998100319307,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982640026203734,0.1559575795383656,0.1610305958132045,0.11571097968629468,0.1808972503617945,0.4804392587508579,0.3987240829346092,0.46049442559379544,0.43511645764013307,0.4149933065595716,0.4547817047817048,0.5363683935112507,0.8286554397219994,0.7026729126481124,0.8878366380585972,0.8227848101265823,0.7689735874289535,0.7701523190142051,0.6034788782392616,0.6044444444444445,0.5522827687776142,0.3725088470851183,0.3609422492401216,0.445046439628483,0.4788507581803671,0.3488372093023256,0.45941807044410415,0.42258932001536686,0.26580596164799697,0.2260312676586928,0.26980150317980345,0.25485198980592044,0.19833399444664812,0.2500520941862888,0.18086816720257234,0.18359853121175032,0.167259042441982,0.0,0.14767413241447205,0.18205461638491546,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02342139778902005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020377666077978536,0.020926339285714284,0.0,0.0,0.0,0.02751356025469696,0.0,0.05748292419016704,0.04352047136018212,0.044813678513564756,0.05431830526887561,0.05874098489051334,0.07343859531995861,0.0788799053441136,0.10105475904755888,0.11363636363636363,0.1124954298731614,0.09949988217119216,0.1436347142425159,0.23654789472373697,0.15746869079546294,0.2613323196806994,0.3309199129391907,0.34704033525405975,0.3893657106970902,0.4453160109490542,0.42754865382676216,0.6044578768417076,0.6914030819140309,0.7271343295541044,0.7576529053544879,0.7044502095390142,0.6039672357643343,0.5216956069764755,0.4249893752656183,0.3855550465719957,0.3387320684868117,0.2502502502502503,0.2542218994007627,0.18652407937043683,0.2467419635099913,0.16762452107279693,0.18489259421118096,0.1620101971124065,0.11469557210474451,0.1397624039133473,0.12724312793548023,0.16660979183812755,0.09714155798524275,0.09106714131964568,0.1048679712242287,0.08969919479327465,0.0687108133642532,0.0642773234035951,0.07803816775841275,0.06908803789972365,0.0751821222098359,M
Arkansas,0.0,0.0,0.0,0.0,0.014755356194298531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027042688815916555,0.02254367837685516,0.0,0.04366335552887239,0.04642525533890436,0.03551276486603796,0.06578692775047405,0.059710998765972696,0.1044638193579493,0.1004869753420422,0.1682153156039731,0.11754891551645685,0.11384502387073081,0.2176701519804097,0.17663095649502744,0.2744703881243235,0.4581812533975305,0.5672546429403994,0.6366638812621861,0.803117048346056,0.8748344636622657,0.9427688455971521,1.1346236896863098,1.2433754586220953,1.2989210916014384,1.313593770056908,1.0101010101010102,1.0709563684442485,0.9766215807441337,0.7411605702576622,0.6387539922124513,0.5727224294086308,0.42038658230042475,0.3884622253973924,0.4404098507999281,0.3458808732369059,0.31807185736045157,0.2750845546786922,0.2303739145844409,0.17987229067362173,0.21148604192123321,0.16238559196929436,0.1471206389239176,0.1643690349946978,0.1759982400175998,0.07851934941110489,0.12198502911006377,0.08534850640113799,0.07723842908918069,0.06291286568103177,0.052521008403361345,0.09659169311439217,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228110981890677,0.0,0.003027681660899654,0.002397669465279748,0.0018964320527359824,0.004041799556136922,0.0021599671684990386,0.0,0.0016298005776013249,0.003963142772218369,0.002913196456258355,0.0028183922011956247,0.002786619273497393,0.003122833534235624,0.00436700292589196,0.004772768492091522,0.005050335005555368,0.005322017541369816,0.0035722961290599146,0.003932011939018069,0.005181007118703781,0.007111725202938158,0.012039670715005944,0.013039987938011158,0.01621866170432526,0.023413143399341967,0.02165014991707584,0.024394658356744335,0.03792245616164067,0.04809720074291676,0.048185535260987525,0.05707874899128073,0.05576074255766382,0.07706422018348624,0.08591686864667367,0.11852069700757296,0.16668072069033366,0.1508562334569286,0.19167798099193356,0.22241565158423707,0.22142270671904213,0.3407311700605196,0.38900891138712507,0.3917086409584252,0.381162955575049,0.33231922530100116,0.28193077688732004,0.23058961659187488,0.17712724326847823,0.15819964349376114,0.1481205090370471,0.14843128775302372,0.13210454234193109,0.12920302883914508,0.11854093048985628,0.13371521492171146,0.11366355587461115,0.10343564161100308,0.10627173740083198,0.09844737809723754,0.10621566507710879,0.09196852048927252,0.08636156709423452,0.08154188287620459,0.06954869096968778,0.07497580326349224,0.05847108675207203,0.06748125320265305,0.0657552680674068,0.06754200013833904,0.08567008068331479,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013362909907261406,0.0,0.0,0.0,0.03518934574885635,0.03414328799863427,0.015781333838336017,0.0,0.019711554256053088,0.051420491065689675,0.024735637870261576,0.05284481240091598,0.0580134957711215,0.04803227769060809,0.10856376524682292,0.0919613128270176,0.10974883195885986,0.08328449366112464,0.12883956545928377,0.18350202138945437,0.1599829351535836,0.17950597931888856,0.17164684266511943,0.2638280300075707,0.23827525374023414,0.331225534477567,0.42075736325385693,0.35406368548108974,0.5022852789944773,0.4958757649790765,0.5022552724612946,0.7001024540176611,0.8740056957674556,0.8870809645167614,0.8418566079461213,0.7588489941431118,0.64699263502455,0.6107255520504732,0.4775018316869205,0.47062839864420003,0.368670171015389,0.3128666405944466,0.3251256167155492,0.32899154021753724,0.24813895781637718,0.2613381438053609,0.23856950942696994,0.2319109461966605,0.21469465648854963,0.20845595448302923,0.21866639226178225,0.15753164213156606,0.14799508544621914,0.15350066801216633,0.13260687826112022,0.15006348839893802,0.14742014742014742,0.10281417073027437,0.11249648448485984,0.07860862729684583,0.10696617194812141,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774685880599134,0.0,0.017185083347654236,0.0,0.0,0.0,0.01860176716788095,0.0,0.026515039919865657,0.04268396790165614,0.03637890023786204,0.053403113401511305,0.07321601338807102,0.06443631115005928,0.1612531674729325,0.2557272242940863,0.2653913139634534,0.2666137220977395,0.2947872278325842,0.3269934601307974,0.17061726890500276,0.18379389288362943,0.18276260100038477,0.13745704467353953,0.15216672179953689,0.20620647691163546,0.13133337941522086,0.17153247109677863,0.12851635013565615,0.12922281705741184,0.13248041182482304,0.126869401407097,0.13083653610270668,0.11215114523573308,0.1262740146117074,0.08775170884906706,0.09404241312832087,0.0855513307984791,0.05151500960052451,0.08652182272639877,0.127301214257736,0.07651499693940012,0.11617468448011829,0.060659534575934704,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08636821649632935,0.07115411982353778,0.1078167115902965,0.16750418760469013,0.14536644457904302,0.2836208934058142,0.4023408924652524,0.5427057759400439,0.5521885521885521,0.8067824422261725,0.6478548805067665,0.501105379513633,0.38615773058072184,0.459055234710499,0.30755711775043937,0.18726591760299627,0.19765850691804773,0.22176227084565345,0.11530700490054771,0.1922792486318592,0.2684563758389262,0.10633449794926325,0.16840171463563994,0.0,0.10045203415369162,0.22624434389140274,0.10432968179447052,0.0,0.11396011396011395,0.09097525473071325,0.13160368490317728,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006961606738835323,0.006548574048001048,0.007685044902619502,0.00825685909080186,0.009718291038520876,0.008359406720963003,0.012642704527352493,0.012837794466910584,0.01710550430692162,0.014346687708475305,0.02570607892883887,0.016301745305606782,0.03391933014168589,0.04519419669621199,0.057109203505077366,0.1022547164987985,0.14808908127812268,0.17144588689356002,0.1913074210376699,0.25655121861828845,0.29394760488426686,0.4216410515741494,0.5292769622624107,0.6103378708093896,0.6632098475278357,0.6032211711172315,0.5838705753557961,0.4990435641120573,0.3747657713928795,0.319880372448665,0.2671740903265893,0.2717908504693531,0.25894827163520473,0.22393649469888266,0.22446604289795488,0.20693299985857097,0.18246715954608567,0.155902320109982,0.14481277776588838,0.13101127148697791,0.12559476366446876,0.10130100631247593,0.09269416877141959,0.06885333379235556,0.0758240541162238,0.07660513001826738,0.05331556147950683,0.07673561628818862,0.06098198417953096,0.057880314362457386,0.060107442052669144,M
