state,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05708848715509039,0.0,0.1027643613194944,0.07456327226246272,0.08129137150156776,0.10876132930513595,0.07948072592396344,0.0,0.08663008951775916,0.0,0.07652280379553107,0.0,0.10192195690157252,0.08975317875841436,0.11208967173738991,0.12113870381586916,0.09669621273166801,0.0,0.0,0.15050167224080266,0.0,0.10319917440660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03638215818962381,0.03481651695564376,0.0,0.0,0.07055669230226487,0.0,0.0,0.0,0.0,0.08123476848090982,0.06438557763061074,0.045326806273229985,0.04389044943820224,0.08756567425569177,0.05152868430092751,0.0693000693000693,0.061990789939780376,0.07764644983176602,0.11917936494424108,0.06847556278353163,0.0,0.0,0.058386854616732,0.049941734642916596,0.049431537320810674,0.08025682182985554,0.071360608943863,0.07041702527188796,0.04586104104563173,0.04546832373446499,0.0,0.0,0.0,0.05673758865248227,0.0,0.04836525440123815,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.004175116306811404,0.0,0.0,0.0,0.0,0.0,0.0,0.0038304783501363652,0.0,0.0,0.0,0.008960506567304606,0.007591630986001033,0.006517818992924546,0.007673044594340084,0.00854195881352192,0.009313855434634645,0.011728915441850236,0.00734063481809907,0.013893865492756908,0.024929743450276494,0.02666014974117438,0.021190775436237687,0.026151182104109976,0.033431538477611315,0.05844202123868576,0.0751170942940466,0.08440394383029579,0.0730049126222452,0.09283602349765568,0.08572275498513872,0.0787291798223673,0.07092257069578341,0.08866657186592945,0.0909181903109569,0.0541977880527751,0.05330536986061957,0.05947851338703893,0.042209629183917234,0.03416593563876448,0.049289945781059635,0.03692727221080738,0.03173155107788113,0.0258930513407422,0.024014059140078373,0.024923247725753644,0.01973577282964545,0.01773804455796793,0.024787535410764873,0.014468464775316799,0.01887053554579879,0.03067893824196345,0.01984605134456998,0.024078254326561327,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194658685391964,0.007316145269380468,0.0070337337872436205,0.0,0.01010159316555068,0.02022127856255597,0.007544095236658267,0.025849223002767385,0.02122080244948691,0.031154103774319673,0.030044750865763213,0.03940886699507389,0.037421788462114185,0.04863526498850439,0.07030245011517636,0.12460088778132544,0.10735203574191308,0.11661996469006625,0.1066029202739372,0.14243848131108894,0.1513840830449827,0.11952588067332913,0.1144373496973215,0.10550957829140427,0.08127740995986929,0.09990535282364077,0.08864323704244446,0.06674863867907957,0.06968018581382883,0.03400995238606666,0.045492593805728426,0.04531294250920419,0.0377178703299321,0.014616219827946213,0.03183564318611117,0.021780323655609522,0.020034726859890477,0.017849970993797135,0.02270508366823332,0.018776257422489263,0.022178959560363736,0.020608995826678345,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013423539518900345,0.0,0.023016725487187355,0.01504664459825459,0.012896902164100183,0.01860020194504969,0.02194666959288928,0.014037451921727168,0.02911462427577372,0.025006251562890724,0.04490057729313662,0.029005124238615485,0.05383665326028438,0.047008680936412924,0.09061781934690442,0.09953219866626853,0.11188337006272249,0.09489666807254322,0.07229873838701516,0.10807305738679347,0.13074825357689865,0.07439092430723451,0.12397159923363012,0.08975317875841436,0.07418107992035294,0.07512850929221036,0.05964926233745576,0.07280375343795502,0.05698469553891241,0.04384391566024951,0.045411385872930685,0.02581977794990963,0.03195617438940881,0.06671114076050699,0.0,0.04579453518546787,0.025597706445502483,0.04065247217846435,0.025930920029042633,0.026886056890896383,0.03985878601526022,0.02977963073257892,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024067388688327314,0.03573052686285974,0.031792458828765816,0.025780670941961265,0.02248779234130044,0.019660528212857985,0.03352891869237217,0.037199864727764625,0.05958222346838637,0.04188189306156639,0.04168693114708539,0.0669391206313416,0.1070347678452794,0.12694619721465109,0.1577833365403117,0.11723787564969324,0.09560610285623232,0.15919017102738886,0.11799169989421435,0.11154934066371856,0.11454753722794961,0.1373302989876795,0.09955796264585241,0.11144722177997134,0.12651221633588994,0.08087670346556675,0.11026258831216564,0.08155276463872126,0.0447536514911103,0.037789721195834736,0.03923449147739658,0.02258253918070548,0.062058430399083445,0.0332021059621496,0.0,0.03485882177182411,0.0,0.026043023074118443,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010193887744908153,0.0,0.0,0.0,0.010471862106519781,0.01900137232133432,0.011049723756906077,0.011461055333975153,0.016202578524639494,0.028567347521782603,0.028604118993135013,0.02185845436440472,0.0187863986473793,0.02339290727051558,0.03991453593482191,0.08675953149852991,0.1197724323784809,0.1387487386478305,0.12347266881028938,0.13455467577498317,0.1862004758456605,0.14613136440547608,0.19795790789747864,0.16145152610133007,0.11636825262489753,0.11661965719244956,0.1442294609083735,0.0827540549486925,0.09707660731125534,0.06048941435248832,0.07164508128961147,0.04614408490511623,0.04519569736961042,0.03835704011507112,0.03952178638474459,0.03055508402648107,0.02418546798880558,0.024798951358628266,0.021513858510523863,0.0,0.023429263149673942,0.045411385872930685,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009180038923365035,0.0,0.0,0.0,0.0,0.0,0.011707545513083183,0.0,0.014690489744201845,0.0,0.02413709872073377,0.025065169440545414,0.0,0.01389781630561298,0.01932367149758454,0.02980903586399627,0.02768604030296438,0.020061387846811243,0.04050304785435104,0.0352426560524079,0.05281727336108001,0.088660342228921,0.06935133385732119,0.0913483497199452,0.10859103136800019,0.07656772415201245,0.06361161293605762,0.08970678695919622,0.08285862247540135,0.0738942256940779,0.06925783306091919,0.07114602009163608,0.07132667617689016,0.046325786090682726,0.06767981295760782,0.03590556835522576,0.038510531149095,0.024890326996670917,0.015876543993903407,0.016965830816735094,0.020538098172109262,0.0,0.0,0.023761838487389254,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06150534327669716,0.0,0.0,0.08564310183743383,0.13141683778234084,0.07898894154818326,0.14713996689350745,0.12664393570384802,0.10947452229299363,0.1415714430174942,0.06123073783039086,0.14690451206715635,0.1807357006166277,0.0,0.06488590894344112,0.09829619921363039,0.0,0.0,0.07905138339920949,0.08007320979180965,0.0,0.0,0.06796248470844095,0.08404538450763413,0.08593526210254941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014722584444537922,0.018631611634406377,0.026135381275004525,0.017462504123091253,0.027849464361968772,0.0235780615206036,0.04079664725735267,0.08096697704007866,0.04456689085163277,0.06400594635888752,0.05921539600296077,0.08212132344996002,0.07626225242805554,0.0805928048534778,0.0860098232271791,0.09584949400383398,0.06393569895419464,0.048575129533678756,0.056819473169844766,0.044064101672116704,0.04409887431820819,0.04331175344214462,0.03676470588235294,0.03535317825072474,0.027052284688406866,0.03022365504735039,0.030798449811359492,0.02863017620572083,0.03459470967055192,0.023583051646883107,0.02954923977864933,0.03584130572633785,0.014577259475218658,0.029816035063657237,0.04408615694671873,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008436682696363789,0.008243207596940121,0.008034709946970914,0.015777350036287906,0.012354067576749646,0.007687104114138123,0.007505253677574302,0.027329478438479906,0.040430293841599886,0.02807214541371324,0.031640345567600286,0.029069383332672664,0.03690620551484156,0.07287404002466506,0.11412593797255272,0.10713807419311638,0.11250133025221581,0.1029079285881344,0.11490950876185005,0.12262916939175932,0.09838807536526574,0.06846341381959055,0.11568446642635595,0.05642279480910288,0.07848472164085392,0.07138650438134671,0.04253902493156766,0.046414481318171275,0.043550558238973795,0.030384669921202426,0.031630221622419505,0.022056066521096627,0.0322224268090591,0.025328697414170254,0.025991210245262512,0.03347680535628886,0.028628685943315198,0.05365461063824599,0.024718212378880756,0.030809520141723792,0.031788079470198675,0.046189376443418015,F
Michigan,0.0,0.0,0.0032419114309797056,0.0,0.0,0.0,0.0,0.0,0.005101222835988399,0.0,0.0,0.0,0.0,0.006420545746388443,0.005696815480146598,0.007698303486369191,0.005495008700430442,0.01275579933305392,0.0,0.006942817221658118,0.02126358876219334,0.013467529785686707,0.00747077060998842,0.011035700491088672,0.015364731614291008,0.019416039497771778,0.02187306332251832,0.02022504964330367,0.021006932287654927,0.02674350391662928,0.05290435967791108,0.08444503482171661,0.09203955742680896,0.09192847762400243,0.08948452750088444,0.0936140335946725,0.10457206308821786,0.08296399799139795,0.09117696113860009,0.08410801239486498,0.07563949757036766,0.05852423381028593,0.07090408720000961,0.052662518983001026,0.044384138377062274,0.04171392071747944,0.049852463654859264,0.027164977195716512,0.02261727054779029,0.034373388747402464,0.028447703638145208,0.03881987577639751,0.026217473946385267,0.017892870504416285,0.03696919793644659,0.018966825298296436,0.02899180981372762,0.024492256678849994,0.027867906124967656,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015240417587441895,0.010859925066517041,0.013856892938180935,0.013777188420273132,0.010310341272296113,0.012581103183019105,0.01594981126056675,0.0373366521468575,0.014690219986044292,0.03370912768268475,0.03707479840578367,0.027237071470075536,0.041945543741907246,0.07634298482450425,0.1064632895220766,0.11271281960016612,0.09478672985781991,0.10224522160086805,0.11361245529139491,0.12380392815175424,0.08916440217391304,0.11258869014742745,0.0696114415896722,0.07342461020170173,0.036732136297832806,0.06192082674979716,0.06288217182011363,0.04392804586087988,0.03697661772702556,0.0516633347559469,0.04214173670779388,0.04656634478702024,0.026062027625749284,0.034056376401550875,0.032432432432432434,0.0380952380952381,0.02494525901493944,0.019682825328984365,0.0,0.0,0.038278732973938565,0.019950124688279305,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016731361263552402,0.0,0.026130981544994287,0.0227620069586707,0.0,0.0,0.017708517797060386,0.03291157756161779,0.06476683937823835,0.034262220191868434,0.044349175844482225,0.033474670832403484,0.10390210113137843,0.09272697951943235,0.14934660858743,0.12708095056551022,0.07434293960729435,0.0950097271863548,0.09078529278256922,0.09373744587778422,0.1092050780361287,0.05435521130588395,0.05253104106972302,0.06796116504854369,0.09609840476648088,0.04362790246740026,0.03487271459174015,0.028161081385525203,0.02320616355704075,0.0635386119257087,0.052334100900146535,0.0,0.0,0.04238314361830952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011556876341423146,0.013297430271600014,0.01576391954095466,0.007672712764324956,0.017310567314501535,0.01258019876714052,0.0,0.016150914141740424,0.02512010550444312,0.01774164932823664,0.022737608003638016,0.030525030525030524,0.02508269450845757,0.025137470542026707,0.08473898792869133,0.09691541623500317,0.10044262853251618,0.09328686591333121,0.09454662218812994,0.12203876525484565,0.0977977397855694,0.09277450338354071,0.11744528541068565,0.09882528435577102,0.10024482871628786,0.08294494035863813,0.06705717610397807,0.06547878884082702,0.05603137757144001,0.05144643634492857,0.05641066967523572,0.04568675499439299,0.04172064732878066,0.022983222247759134,0.028283209201470726,0.021793350606581594,0.017291208655485016,0.012531014260294229,0.030755824384242767,0.0,0.0,0.022950913733253007,0.015254599261677396,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10597430123195126,0.0,0.17761989342806395,0.0,0.17406440382941687,0.14972301242701003,0.0,0.10976948408342481,0.09675858732462506,0.08203445447087777,0.19317450096587252,0.20164678205343642,0.0,0.0821827744904668,0.0835142809420411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559682507377633,0.04760897164621244,0.0,0.04748338081671415,0.047556142668428,0.054466230936819175,0.10217403644207301,0.13469196533145936,0.07178321469163128,0.08880468888757327,0.09103598956120654,0.12822861329913904,0.1106874923133686,0.14855162168853675,0.11522833404087575,0.08119925046845722,0.08040573973280554,0.09835864019179935,0.08050532573693336,0.05730294155099962,0.06316720358789717,0.04510018684363121,0.0,0.055111600992008826,0.0,0.045568466621098196,0.0,0.06974581525108493,0.0,0.0,0.0,0.05100306018361102,0.0,0.05686125852918878,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845149779322002,0.0,0.0,0.048289738430583505,0.05191722910331529,0.03399972800217598,0.07164256871173635,0.10542267905383146,0.13987877173116633,0.10066691833396249,0.1040391676866585,0.07695495175516485,0.09344702721644668,0.11676396997497916,0.11463507833397019,0.1515072357766052,0.06253582781802074,0.04077887654195127,0.06027424782761565,0.029052876234747237,0.06965728615213151,0.030350329517863338,0.043243243243243246,0.04604475550234828,0.02440452948067161,0.03096294767261843,0.0,0.02753455586761385,0.02758316323716004,0.0,0.0,0.0,0.052687038988408846,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044571224817257976,0.0,0.0,0.0,0.04029658284977434,0.039613373474885125,0.037017842600133265,0.036153289949385395,0.049091801669121256,0.0,0.07844983133286262,0.131072335545179,0.16208838082238528,0.13191451939143434,0.12804097311139565,0.18675880100849754,0.10601387818041635,0.04827652795210968,0.09948269001193794,0.12923749875733173,0.1103420603872003,0.14434477781214558,0.13499480789200416,0.11453561016243233,0.0,0.0878445152080817,0.05668934240362812,0.05846585594013096,0.0,0.07694280584765324,0.0,0.0,0.0,0.08639308855291576,0.0,0.0,0.0,0.0817527795945062,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055806685640939786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069683497554109235,0.010807451737973333,0.008082332022199473,0.0,0.011493959285841997,0.024754926230319833,0.019139900711765058,0.01853782875680686,0.019750485532769348,0.01769265644178563,0.043417158918227214,0.07106326960938501,0.06744956338452274,0.0636700909747646,0.06384576865297946,0.06537036799671866,0.09448446911538916,0.057971014492753624,0.05768869569883817,0.07922547031730472,0.06018904832906995,0.039887764084507046,0.061984324852959405,0.03252492399066676,0.04366113140545182,0.04119282656348844,0.0344538318653005,0.045666414714033765,0.029407920533263625,0.03764931375569018,0.027950527566207813,0.03595828838547285,0.02718129926610492,0.054319288779445585,0.03854342559283459,0.03770952354017007,0.027193970708208694,0.040263322126708675,0.04421797355344058,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025411669038422444,0.0,0.025751957148743305,0.0,0.0,0.02633658151171978,0.05791302516584185,0.0,0.06974248927038626,0.027821054974404628,0.03475238922675934,0.0811500115928588,0.0,0.04770138930296345,0.042270531400966184,0.0683357147294527,0.031314586334314526,0.08725459644749142,0.03789074834227976,0.0,0.031458411979363284,0.030927197377373664,0.04319121367310421,0.0,0.0,0.0,0.04532406707961928,0.0,0.04084299950988401,0.0,0.07741269568209186,0.0,0.0,0.0,0.06627637247321329,F
New York,0.0022025461433417028,0.001941571637521519,0.00324573105223355,0.003966509438639751,0.004852972272196282,0.0036437571508734085,0.003061052696022162,0.005893330714075238,0.0061930529428613455,0.0030648405325160426,0.0021771219318909175,0.003949837069220894,0.002653758783941575,0.002664691242225763,0.0,0.0033119528377915895,0.006023700523514337,0.0050642883268154065,0.008381058807095963,0.003308610659240674,0.008683193678635003,0.010669568789377377,0.0095250190500381,0.007922465471254655,0.014390190001901561,0.02445448663409465,0.020405420874247862,0.015119443604475355,0.01970888534235776,0.01808846651546564,0.03210780555129581,0.042885028688605394,0.05813775588262293,0.05799342741156003,0.05099273082347836,0.06822090040312351,0.05567732936363743,0.05979975961680788,0.07063298016843249,0.06406266053437928,0.07099416968234822,0.051501163544806015,0.06395319386049339,0.04344499345082935,0.046860356138706656,0.034919249236141425,0.034929100642829794,0.03204614645088928,0.03991162426056589,0.03730415319572246,0.045454545454545456,0.038618224773212584,0.030857530780386954,0.03274087932647334,0.04123842152011166,0.04109949365423818,0.03856768199660604,0.03858890254955982,0.03206972335147473,F
