state,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.05014625992478061,0.0747881003822503,0.0,0.0803793907242183,0.0,0.06510946528851633,0.04011875150445318,0.0,0.06157161548526129,0.11290322580645162,0.0661320988674878,0.15899655507464006,0.16554679131366248,0.1894505932794895,0.2373581011351909,0.48012291146533514,0.4947773501924134,0.5500441999803556,0.7003089598352213,0.723346262710976,0.6284696763381167,0.5396990140114166,0.5127679212388473,0.4554194919542557,0.6013658138823769,0.4219833216115744,0.48391688015940787,0.4258201877479919,0.3783334871274338,0.35676061362825545,0.3835616438356164,0.34058656575212864,0.4178272980501393,0.545224418265018,0.42315829967301405,0.3433148960518787,0.4377564979480164,0.3425309229305423,0.3571074298184704,0.38022813688212925,0.3728163613123136,0.26710022064800837,0.2416918429003021,0.3444164790038416,0.28482300284823003,0.3753970545769564,0.3279623556252673,0.33670033670033667,0.3467510930197497,0.320326150262085,0.22438294689603588,0.2722177742193755,0.257419745608722,0.209508460918614,0.17468635858345244,0.2396849854476973,0.2006688963210702,0.1721466689619556,0.24079807361541108,0.16992353440951571,0.12239902080783352,0.08986340762041696,0.16809861785580874,0.0,0.0,0.0,M
Idaho,0.0,0.0,0.03848818412747287,0.1449385918071554,0.09094353921940128,0.09406600297875677,0.11646866992778944,0.10984699882306787,0.14668416583030958,0.14069094888228856,0.1919846412287017,0.17389864193441537,0.19996364297400473,0.28237585199610515,0.2629917946560067,0.33839100534876104,0.4314159292035398,0.5284015852047557,0.6675143038779402,0.7099095594670816,0.6967253906638797,0.7509010812975571,0.7347898501028706,0.5473453749315819,0.44197937429586615,0.42314264789649275,0.5627673144743753,0.30561012879284,0.3690550797298238,0.36368626912783913,0.3246982423942966,0.28928243843928597,0.2007434944237918,0.25390474724936524,0.27388432415015307,0.2840909090909091,0.2527303908294973,0.2667402501839588,0.26289547638473393,0.21945224719101125,0.24518388791593695,0.16317416695293713,0.16458766458766458,0.14169323414806942,0.18117504960745406,0.07661530603558356,0.17118890695882907,0.108895962472776,0.0669008195350393,0.09175077154057887,0.0665889795238888,0.0906244850881529,0.08025682182985554,0.05550269584522677,0.09388936702918395,0.11465260261407935,0.09093664746892997,0.1228878648233487,0.10084881082443903,0.05319148936170213,0.10401891252955082,0.07620499142693847,0.04836525440123815,0.057131974861931056,0.0,0.07035175879396985,0.0521593991237221,0.06676310225881829,0.0,M
Illinois,0.0,0.0,0.007603075987313725,0.0067160902022576395,0.0035809839520762033,0.007403714690450689,0.006212931500040622,0.00882984881336643,0.009640552018008551,0.004855853974759271,0.008873814359803594,0.015292078703231727,0.015245825798040125,0.020865880540158796,0.021760043978194143,0.028629368960992486,0.044365572315882874,0.06472369892797446,0.08004352366599338,0.0983396882088904,0.14772962886170435,0.1736523925841061,0.2137406919376092,0.19633859203754975,0.1958727906474598,0.1842046444233778,0.16352924485330905,0.1442409887340196,0.14846143261661462,0.1262564610523232,0.08684324793747286,0.08167534765756536,0.09529743796503316,0.09028980826261855,0.11553846041345218,0.14202399298945395,0.12737627098561094,0.11179960833601263,0.12156765734883557,0.1323331731405448,0.1204475803577792,0.12740448345951041,0.09560800717060054,0.11178877245281296,0.10063737001006373,0.09854111087076695,0.08118946669181627,0.08906555389703033,0.0945219115174531,0.0917523021486721,0.0787561607641888,0.09874601302049199,0.0725987736930034,0.06825386846761085,0.08218292626621727,0.07253992020608778,0.08616363515855055,0.08230371060825417,0.10253648330933911,0.08732385141846681,0.06457386910763445,0.04875896816735935,0.05084906106617473,0.07318224740321058,0.0687252076827548,0.04906339241907685,0.0613578764839269,0.05245027855350637,0.051166290443942816,M
Indiana,0.0,0.0,0.0,0.005211156042856548,0.009407239393337584,0.0,0.011832919181161992,0.006112469437652811,0.010241809113161748,0.019503782707330344,0.016538322393922167,0.01713227184632352,0.026242988201589885,0.015432949346855535,0.036935541522697485,0.06241586097172929,0.08160805534281661,0.10813733441470669,0.14552571163327518,0.19093990166595065,0.23757424195060958,0.32307055087670855,0.35467639383497457,0.3328127052709942,0.31384159881569207,0.3663336360884045,0.23310694140669966,0.23119019051242282,0.2391469487662831,0.21130845510040605,0.19625952435927038,0.15599272033971748,0.1433378094965071,0.13836937019128426,0.18037682082063874,0.1822515070797701,0.19291892661174276,0.2015915119363395,0.19159955692602462,0.21959559040264104,0.16453764920573188,0.2102639981309867,0.16260676002083893,0.132817182008131,0.13083085669983202,0.12115457031058138,0.11811285600212935,0.12450612570138452,0.09453520192387428,0.11210392693461703,0.07958413058570533,0.0981526273355067,0.10428616122640526,0.08607061303354997,0.08933357155619082,0.07875988973615437,0.06186992757579066,0.08307372793354102,0.07742089172986064,0.05011275369581559,0.07216079122185198,0.05662884150458476,0.05787809981746138,0.03793118836181891,0.052221692436936626,0.02112328960030042,0.04189359028068705,0.04637024061002628,0.034904013961605584,M
Iowa,0.0,0.0,0.0,0.010861694424330196,0.00893878718535469,0.016251354279523296,0.016134526093114145,0.018513718665531156,0.02168844548067017,0.03074085459575776,0.029324975715254484,0.036216690175746254,0.04211961972000482,0.07347075863806204,0.09573740597219056,0.09062723586930599,0.12824939574803929,0.21623252539475007,0.2903338839665615,0.39613644699841055,0.4036326942482341,0.47004906137078056,0.5385716954112446,0.5694419468920459,0.5352571561554573,0.41892985091875645,0.35706615120274915,0.3552206673842842,0.27875811978926907,0.32099508476276456,0.22182671722252315,0.21523090822128926,0.18106002414133654,0.17967938459810776,0.2416513814889219,0.3063265816454113,0.2758178319435536,0.23204099390892388,0.24068150869303606,0.2287755805572096,0.22330819767630022,0.25214823662121366,0.142397016443465,0.1757345705047097,0.11567798141922424,0.14769984509528442,0.13074825357689865,0.1301841175376604,0.09016116307900371,0.10471204188481677,0.08979814937726936,0.08699090549624357,0.08748558476160179,0.0970716712506067,0.08140670791273201,0.04384391566024951,0.057796309292820876,0.07315603752474396,0.05478201323898653,0.04288573334604022,0.035040296340791914,0.0610593802472905,0.040956330312803976,0.04065247217846435,0.046675656052276734,0.037640479647254935,0.05124701059104886,0.035735556879094695,0.0,M
Kansas,0.0,0.0,0.0,0.013740982480247337,0.013873794714084215,0.015927189988623434,0.013931457230426304,0.029024767801857584,0.01655276785925418,0.01716653996125267,0.02774694783573807,0.06465294300196545,0.03586602659603818,0.0793814129891512,0.06550933508024893,0.08198766620325812,0.17406118065328494,0.16574585635359115,0.26025181121192936,0.37583614923108755,0.40627885503231764,0.4850444624090542,0.464299159242063,0.43587318557506477,0.4046655558200428,0.39688597160738814,0.3477746124532909,0.3211872854136671,0.2647412755716005,0.26635483661404535,0.20665098238697782,0.22880345460990623,0.1927525057825752,0.18022150861786487,0.28499580888516346,0.26378085897869463,0.23131922052432355,0.20591930755270138,0.20843465573542694,0.18320180383314544,0.1956152653724072,0.1418810439457865,0.1539349624783529,0.18367267185118605,0.11552404095128072,0.1265357769704886,0.10985434128082025,0.11154934066371856,0.10664770707429791,0.09024562504904653,0.07964637011668194,0.10348670593854482,0.10674468253340713,0.08896437381212341,0.05717319393964144,0.09786331756646549,0.06509622035070589,0.06718172657037286,0.061031431187061336,0.058714601869834245,0.07637960664502579,0.0569178959351136,0.03974760272271079,0.06473781186195907,0.030385900941962928,0.046877441533413194,0.03346906900206393,0.03499358450950659,0.04277682718161818,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.009129918743723181,0.007590017608840853,0.0,0.016997079592688164,0.014238028191295818,0.01941025184801773,0.009884678747940691,0.02369788581004452,0.022214627477785374,0.013231513685165583,0.02619225112324462,0.057664188479518916,0.05418472824274759,0.07990002253590378,0.11293714463743282,0.10724592465486311,0.13248712524307113,0.20224225104418553,0.15895794237774588,0.18517308236934404,0.18471187095942784,0.15698587127158556,0.1424650646330477,0.13461969934933812,0.12321987678012322,0.14032295222736507,0.0738942256940779,0.12596685082872927,0.09856507587218631,0.1990602504455709,0.2428224539351521,0.18354309687261633,0.1675814834604362,0.16203268833364642,0.17544680452886685,0.16670188537484446,0.15905914108063818,0.18464916658349137,0.13118062563067606,0.12604501607717042,0.12937949593748382,0.16292541636495295,0.15382248884786956,0.15367784955199,0.08713256964198765,0.12694718468170638,0.12475591234541115,0.10068849157754374,0.09654639744014124,0.0998502246630055,0.06323893318669233,0.055111600992008826,0.07498413797081387,0.06026092982614722,0.07351766022055298,0.07575009057076046,0.05771515871668648,0.05528106968869848,0.038969780706415845,0.057370289361396966,0.044722719141323794,0.039048771916123236,0.045411385872930685,0.051692943913155855,M
Louisiana,0.0,0.0,0.010011441647597253,0.008348058380754943,0.01256281407035176,0.013406263406263405,0.014527205493924987,0.006695232994108195,0.022793397959320488,0.019145560964936272,0.01117505727216852,0.024093994926088127,0.02639180094717241,0.04248026132684899,0.042997738637449434,0.08785015746726339,0.14782593920445855,0.17891262810491576,0.23088674397611278,0.27996408008029156,0.37454558807329347,0.37702726964431765,0.42492321931928145,0.4515977141878732,0.3521646527909576,0.39397982156257816,0.3122012136822182,0.262120653165835,0.2313752134711791,0.2130446171308827,0.19309678976587016,0.16041708441949068,0.15041963659983248,0.11465698452130708,0.20377689942907332,0.19003260363297625,0.2116004508869421,0.16049110277448994,0.16201219141740417,0.18657876733627715,0.17957872942767203,0.177320684457842,0.1641314901289935,0.1370225245799178,0.15795059108072756,0.12250835864321993,0.10686750973257678,0.10764814435103548,0.12687726566545832,0.10820225905204264,0.119123472864781,0.11667947295028316,0.09415121255349501,0.08107012565869477,0.10459607457084846,0.05685048322910744,0.10960689634742424,0.09022743536293208,0.06033086717683294,0.08482915408367547,0.07188334360238242,0.0622256023784008,0.0718562874251497,0.07128551546216777,0.04767093435031326,0.035210027815921974,0.0681327832241947,0.056508577194752774,0.051048623814183014,M
Maine,0.0,0.0,0.0,0.026143790849673207,0.0,0.0,0.0,0.0,0.0,0.02960623704727129,0.03937395412934344,0.0,0.04240207770180739,0.03832256651702617,0.041103934233705224,0.057611061323774165,0.07321618743343983,0.11297839288236125,0.181729223457049,0.2051702913418137,0.29327513299686264,0.2833494892252628,0.27917364600781686,0.352408122168149,0.2351952960940781,0.3290306251581878,0.1995530012771392,0.20256036298817048,0.1561524047470331,0.1709933157158402,0.16214964095436646,0.15411882561454882,0.191453515086537,0.15184875863639816,0.2668293054814363,0.42602633617350893,0.3714307823260853,0.2767740447451372,0.2605329760309662,0.3303303303303303,0.24135783245094988,0.271047227926078,0.2632964718272775,0.25749494206363804,0.2727715538236727,0.15923566878980894,0.20224491859642027,0.1326665986325135,0.16789087093389296,0.0744205826068467,0.1474149731494156,0.14058613604412243,0.1419833988641328,0.07595486111111112,0.14538134645493178,0.14680971202710333,0.12582932967284374,0.061934844543540195,0.0768836494105587,0.0,0.12606807676145118,0.07161271841879117,0.07356186552890981,0.0,0.0,0.0,0.0,0.0,0.0,M
Maryland,0.0,0.0,0.01129305477131564,0.01248506251449159,0.0,0.0,0.0,0.010100840053197757,0.013252054068380597,0.0,0.009995502024089161,0.0,0.01177539279345961,0.010068803490518544,0.017736471506358525,0.01661221551580929,0.032795740412068834,0.039916972696790676,0.04951867844550965,0.08564031069508067,0.10246776534881737,0.1451589490492089,0.15660252156602522,0.2100897656271316,0.21378340365682136,0.18951358180669614,0.17208413001912046,0.14183623370247123,0.20098430776366305,0.11920727164357026,0.12256963637674542,0.13831572264296405,0.11644571838050877,0.10718348061947676,0.1367097126992807,0.16975468378014696,0.17892684103656942,0.17656531946681153,0.1596702623419543,0.20313406848520024,0.2095464154582205,0.1908507315944711,0.20460254436431408,0.17962959139429727,0.19879454372422542,0.14263177230782528,0.16373954197788396,0.16342429873066333,0.11996106923790771,0.19392804600775712,0.16668950084486459,0.2104922279792746,0.1250028409736585,0.15306477422945802,0.1415805964953,0.13677395823835142,0.11259191176470587,0.11548704895236747,0.1426393192661453,0.14859963731613945,0.08982881194979853,0.06767132557715833,0.06918941934110384,0.07074915494064932,0.05909847955729866,0.05789749386562267,0.0641399416909621,0.0506872596082173,0.04408615694671873,M
Massachusetts,0.0,0.0,0.0,0.006002821326023231,0.005862122870095358,0.004826161657110866,0.006524677261499744,0.01125597973923647,0.004743788009601427,0.007569879449669765,0.005620872171998689,0.014629008348287429,0.014701846551926922,0.009036779693351944,0.010638637403321383,0.00783778034060754,0.03349077848737166,0.024054362860063745,0.054937180528352364,0.0820276278561069,0.09203090164359412,0.14283400332788504,0.20384621462320052,0.15925658370000656,0.1491752979268024,0.1206441347717378,0.12265131253939322,0.13329958660254787,0.12529675547348984,0.14623172103487064,0.13884068031933355,0.1096423497436531,0.11223172006641659,0.10507355148604022,0.12514024337619747,0.1588332972348567,0.1965050178959927,0.17470973422109723,0.17045229317794428,0.20298413033162863,0.25225629239307135,0.21541270792319323,0.1934437450709046,0.19307660732474877,0.18554611366648474,0.17874812474065563,0.1962066710268149,0.1688995293770395,0.19704104465150452,0.19280744404392658,0.20004445432318294,0.2040602762662202,0.18025092356290043,0.17755419101871717,0.1527810010056471,0.18014094544302794,0.14989770494459861,0.1708031967610653,0.16983171221244403,0.11738169766157246,0.11743305164751663,0.1134161901611455,0.09086561453849833,0.08350033400133601,0.08292076189547107,0.0716828158987542,0.05905158027163727,0.06622516556291391,0.04890639858714849,M
Michigan,0.0,0.0,0.0030697634440290033,0.007022718494329155,0.0040167556091122965,0.0093551032088004,0.007627972866210805,0.01013359455488186,0.008071862639960332,0.01177773066685511,0.014343772412144393,0.011355965351687938,0.016209557154898527,0.01853408617026206,0.02031367110065074,0.02756670789892207,0.05302072892607603,0.07088018264703908,0.09036451880893734,0.12083695490873629,0.15282265728948868,0.18151899163655488,0.18581216891040817,0.21096078880990599,0.18989384933821996,0.2049673303245797,0.1914094697316604,0.17220329099622791,0.14596229600450197,0.15360983102918588,0.12049366965242891,0.11133157956167679,0.12233386873856038,0.12507127223233827,0.16810824001518399,0.20895356792840106,0.1959461922642266,0.18754136941972493,0.18731181289825644,0.18030297801856515,0.24120801276878104,0.20399643243448393,0.1811416821697836,0.1858773613496313,0.1997794102345327,0.18403667968043572,0.16925581345206395,0.1812108377180534,0.1712347806749319,0.18038955289951306,0.16159347208214908,0.17915581778658957,0.14901875953900326,0.13226865232939794,0.12554370569511902,0.11210616192822598,0.119915385548175,0.11580858699226514,0.09800817237375792,0.08593347186850617,0.08692353889433259,0.09543219461697723,0.0639050927443141,0.08295785415683915,0.05713421499269018,0.05345196220428995,0.05435964340073929,0.052752552846753835,0.04379242391066346,M
