state,1929,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010777255679613743,0.0,0.0,0.02637446951351092,0.024362909905959167,0.0299091222822961,0.0622143523725204,0.038782680111329106,0.035839885312367,0.04365507892378742,0.04443612891154872,0.037840266773880755,0.06426429285476269,0.02603488674824265,0.04336513443191674,0.06948604288966095,0.06165228113440197,0.04326934025642778,0.068717502347848,0.07075638576381518,0.08730447435431066,0.10289830217801406,0.1665489048147774,0.187960245120758,0.2151875761582536,0.2628223477061594,0.24432084004782448,0.2680471973300397,0.23978919631093545,0.2599054386595515,0.2669882008440272,0.27348360537755134,0.23397970226082887,0.2039567611666327,0.20762604865183354,0.16895697229105655,0.20760647040166083,0.2018040055037456,0.19267193520997977,0.18834291864258568,0.2097682061322239,0.23175784816349462,0.2291427976252474,0.24975376389475165,0.2365676189110721,0.20902541898398713,0.2614275528796641,0.24251242876197404,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10654165778819519,0.0,0.11005943209333038,0.0,0.15689350853108452,0.09160864785635764,0.13961605584642234,0.16377333770062236,0.12476606363069245,0.11711316059142146,0.07714065312419646,0.0602990834539315,0.0,0.11392116655274549,0.08482792050412022,0.06398771435884311,0.09370816599732262,0.11694386694386695,0.13082155939298795,0.06682705159048383,0.08266740148801323,0.1479727730097662,0.20569620253164558,0.2841858910063524,0.154030463802841,0.12424565140220092,0.3377777777777778,0.25773195876288657,0.18625442354255914,0.3229483282674772,0.2708978328173375,0.23942537909018355,0.13565891472868216,0.2105666156202144,0.1536688436419516,0.2468198215302829,0.4520625353173856,0.32761611100404703,0.3136639874534405,0.2776675922253074,0.3334027922483851,0.30144694533762056,0.24479804161566704,0.3763328454944595,0.3306878306878307,0.41841004184100417,0.15604681404421328,0.41276829939460646,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03102485435554483,0.03394894079304726,0.03263388049472963,0.06342424141269151,0.0788799053441136,0.05684330196425188,0.10135135135135136,0.09280872964535816,0.08902621036369825,0.08567684709202701,0.08216926869350863,0.07381344881037326,0.07127245082200893,0.05552347532536756,0.03492229788720098,0.037680552648105506,0.05719655186501613,0.06453564586064334,0.041755313860775856,0.04663422546634225,0.05809062136933617,0.07128454754679321,0.07583316703252843,0.08684496200532912,0.10587918222769799,0.1023838040412626,0.09352572911894946,0.1147616844053679,0.11618761618761618,0.13619030325040857,0.12257296644342991,0.1268462206776716,0.0992063492063492,0.10757387299559619,0.10483012754332185,0.10661841913962168,0.09374307579553783,0.11601579311764376,0.10438203826003171,0.16121364942231775,0.1283218809504098,0.15939931626082762,0.18774250073010973,0.18466031091643048,0.16401799765055303,0.13242840589306407,0.1554480852743782,0.1503642444196718,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972931381446553,0.0,0.04378806576171331,0.056249748885049626,0.046378604004019476,0.0881127843639859,0.08721371151220991,0.08446566287183253,0.11272204298985501,0.06911646123718465,0.08118138240296892,0.09707229944862934,0.08547672701841635,0.0875412836735506,0.0914440203562341,0.12841606806051606,0.08606188632007199,0.09422480467983196,0.1426824296779454,0.15654749312460334,0.12408540498908904,0.18525870054254334,0.2864698104892023,0.2290307246877836,0.2703056197410298,0.2318764492278077,0.25750310779612856,0.25136517292190347,0.2679049830326844,0.36850620168973575,0.2829934417392867,0.28671266015589997,0.2480270574971815,0.20379230905546694,0.2203435560751866,0.22558511138264875,0.29524653085326247,0.23118957545187052,0.24390243902439024,0.2584974150258497,0.3028603477285474,0.2772387025228722,0.23897581792318634,0.3148951339789674,0.2453601761560239,0.2823004201680672,0.18628397957775633,F
California,0.0,0.0,0.0,0.002204617939711048,0.001799972640415866,0.0033982397118292726,0.0026076809241621195,0.0016513094884243206,0.0019421309708389034,0.0018789281341304166,0.005573238546994786,0.003122833534235624,0.003119287804208543,0.004136399359812653,0.0063970910070368,0.00567681871079447,0.003929525741965906,0.004646923200657719,0.006562609017024789,0.011175568176045678,0.015425828103601366,0.019967481530079583,0.017925889252148972,0.03902190566556995,0.05147016772738785,0.04564161886100553,0.05650445968084461,0.05512679162072767,0.06529489198409179,0.05215816718168756,0.04448328900667563,0.0507645259938838,0.038888687913757554,0.028821410190427176,0.032043173960704954,0.024866412108284938,0.030082794239011793,0.03086997667039468,0.026091973007973612,0.03140379447562393,0.02765681071633407,0.029615301856277865,0.033165503070212335,0.04548572792078027,0.048741444593804195,0.04706989879971758,0.06261242087629927,0.07380793226381462,0.06558007270342543,0.050779124757613384,0.06391234877881762,0.06117134551233861,0.060117186176998544,0.06572442767338359,0.052131405325949474,0.06397790366675121,0.061376190584437725,0.06909108161643478,0.07816464373626998,0.07324635738967063,0.08803524087513054,0.09131343082417953,0.10260153420280675,0.11416770042395408,0.11482876072997276,0.11944542679186182,0.1150717191179619,0.11718130144482918,0.10698104602742296,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02748007694421544,0.0,0.02554441535219363,0.04439511653718091,0.0689849800884262,0.08945371541380055,0.05856343884512898,0.09175101069472719,0.07199232081911262,0.09354536950420954,0.0556039067788415,0.061942233132212254,0.06644213806218068,0.07875292428137957,0.08507116087646288,0.05058052649729854,0.06903446962483337,0.07982390363077817,0.06095330976472023,0.06586329706786359,0.06383187665717371,0.0563614977455401,0.09046817279421003,0.08403361344537816,0.09461947626841244,0.10347003154574132,0.11621737702432984,0.14630934672876686,0.12606141331493947,0.12422646023603028,0.12504831412136508,0.16561478895304596,0.16766145798403864,0.16420361247947454,0.14823736508083568,0.1437847866419295,0.1383587786259542,0.15695507161075142,0.12605474377443918,0.19012439567602804,0.19825756729587848,0.18476932260723727,0.19602755916861256,0.17603601523721576,0.23991906344847524,0.17919041184419246,0.17186962907409145,0.20962300612492218,0.17716272228907606,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024382597791633286,0.0,0.017402199638034247,0.030933150025777626,0.01972127267946358,0.019449576971700865,0.018947767321417293,0.031002945279801578,0.0,0.0147305777332587,0.017073587160662457,0.013991884706870015,0.032041868040906786,0.03660800669403551,0.025774524460023714,0.017917018608103612,0.01864677677144379,0.022115942830287783,0.036872110502878856,0.032105539664934915,0.07199856002879942,0.057888001949911644,0.061264630961209814,0.10901628831601898,0.09163802978235967,0.10585511081706914,0.13521736190926914,0.11059653003387018,0.09262753439226046,0.12137655290589747,0.08122577072180173,0.09462886558915933,0.08073507362269809,0.14310246136233543,0.15097269550964068,0.11725444213944258,0.14317384075374098,0.18808482625664175,0.14258555133079848,0.2247927691659252,0.22591809267448565,0.2154328241284763,0.18873699245052028,0.1531393568147014,0.24263813830373882,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12806146950536257,0.0,0.0,0.0,0.0,0.0,0.07336757153338225,0.07197351374694112,0.0,0.0,0.07730962504831851,0.09691096305269534,0.0,0.060960741282614,0.15505879312572685,0.0808080808080808,0.1093942294543963,0.10077742585660812,0.08843036109064112,0.17822664488341008,0.23693173404412854,0.30755711775043937,0.15845577643330452,0.1520450053215752,0.35481963335304556,0.2017872585759585,0.14790711433219939,0.0894854586129754,0.2582409235910679,0.15309246785058175,0.1901743264659271,0.1841620626151013,0.24364775495997215,0.10432968179447052,0.38167938931297707,0.17094017094017094,0.32751091703056767,0.3008084226358338,0.2296211251435132,0.26481971888368305,0.3076246978686003,0.21037868162692847,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008682601307351682,0.0,0.0,0.0,0.007685044902619502,0.010615961688173818,0.006073931899075548,0.016718813441926005,0.03160676131838123,0.03209448616727646,0.04032011729488667,0.03945339119830709,0.04694153543527098,0.05196181316162162,0.05233268079002965,0.05257284105477721,0.04193957132404119,0.04004976396202942,0.037429108454910126,0.031099486459762047,0.04686647663975046,0.058640278541323074,0.04806252307349387,0.054669828405076094,0.05179251775490078,0.06117945244390063,0.06389729428009049,0.08681595018560652,0.10415399586425009,0.09487226952980377,0.11566844796076527,0.14028488623049887,0.13281037629606615,0.1530251006844257,0.10878891885265995,0.13513409162863607,0.13301691430989918,0.1369628488272556,0.1264911783307526,0.10487974261944244,0.11199805965145063,0.11218781293999833,0.13686608860871596,0.10967299030524254,0.14201767142043184,0.1428706676191378,0.16187157620317438,0.17257199619499794,0.1307897367544152,0.17117945171980536,0.15768198766421576,0.1537445850252774,0.1521469626958188,F
