state,1973,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021421430951587567,0.02130127097583489,0.012045870675532427,0.04073319755600815,0.030826140567200986,0.0455466739541345,0.13972558810729094,0.11085167102997712,0.17218382442100158,0.20334664478036113,0.24225295245785808,0.26520418147175445,0.29037359674366753,0.2758333550183455,0.3222955762333004,0.3258612987149502,0.28194993412384717,0.25714048718444993,0.2296672695432492,0.26484728099720756,0.23982919481734957,0.1835610850499694,0.17956847450969388,0.19430051813471502,0.2018396240016147,0.09478672985781991,0.08817190255371955,0.06390206168230586,0.07341887214627836,0.035114825479317366,0.04166232684095406,0.031658927817644573,0.0250905050360228,0.02612817737299839,0.019805117642398794,0.020209369063497837,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428387760349705,0.0,0.09151223976206818,0.12531328320802004,0.06059137178865729,0.08958280010238034,0.107095046854083,0.0,0.17006802721088435,0.12028869286287089,0.19289060347203085,0.1479727730097662,0.1740506329113924,0.2340354396522902,0.2224884477152148,0.24849130280440185,0.19555555555555554,0.22091310751104565,0.11175265412553548,0.20896656534954405,0.13544891640866874,0.19952114924181963,0.13565891472868216,0.1531393568147014,0.09604302727621974,0.0,0.0,0.0,0.1176239952950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.036561014708777456,0.0,0.015119443604475355,0.029879734070366776,0.024604482936791083,0.03563622541100447,0.04886065828632346,0.06329666492055176,0.06698764915218756,0.07558115782162847,0.09680346879096502,0.13918437953591953,0.17234387672343876,0.19229998798125075,0.18126642090470274,0.1895829175813211,0.18355866969308202,0.19250760405036,0.1757910597689603,0.1488776912505726,0.15918556223970384,0.15193765193765194,0.13437443254040313,0.09770308919403833,0.11468288444830582,0.11973180076628352,0.10085050593337144,0.08577010435362696,0.10015669676752337,0.054541425917403824,0.0486517842106248,0.04416163157155188,0.0516710414815121,0.028975908601705437,0.02097359424484574,0.020860277858901082,0.02576655501159495,0.01994813484939158,0.01891834369900915,0.014804579549940782,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.01836210062431142,0.0,0.023038820412394884,0.02706046080098964,0.0,0.0,0.0,0.031806615776081425,0.04013002126891128,0.050854751007315256,0.11385497232146362,0.15083571137382798,0.1226993865030675,0.21821916049805315,0.1764368576595651,0.26002644336712205,0.24631606240006912,0.252866547499673,0.24937655860349126,0.2974604865920796,0.23836352604663258,0.21432398642614753,0.1932410569836419,0.2201060102416674,0.13887644476301406,0.229988726042841,0.22594364699627859,0.20235632700782444,0.13159131497321178,0.09349473477019979,0.06830601092896176,0.11134676564156945,0.05499945000549994,0.039259674705552444,0.0,0.03413940256045519,0.0,0.0,0.0,0.0,F
California,0.0021340344347796397,0.0028594537626326585,0.0,0.005309143862629695,0.008509504746823734,0.013268480724040044,0.017386055727229188,0.020048806312867887,0.02232415902140673,0.027131642730528524,0.036762002793912216,0.0410377491075695,0.040062552841125726,0.061230466150201,0.0716082245714893,0.09335660067073127,0.12673674199091084,0.12762938060078755,0.1348884451735156,0.15525300712577655,0.1543532078623199,0.1646947759432752,0.1441185103699218,0.14197641049581897,0.1359180035650624,0.13370419995138028,0.11578756469455799,0.09729513809632505,0.0991890509008481,0.0970906668774061,0.08413859921980571,0.07435134857963287,0.09328936613962402,0.0886544975108545,0.06938760986371562,0.06303600301312094,0.05255344027958431,0.04619339635273009,0.03908619179189972,0.029265538279324068,0.023174339190533962,0.01972518589226526,0.01804311582958638,0.014527326666054989,0.011392626529358392,0.013639017820229221,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.017697772608904507,0.026593172807272025,0.03211819495744339,0.04353105597177355,0.02779514974636926,0.04138597015611707,0.045982296815725944,0.06189297276709198,0.0822428098014078,0.12434475192002925,0.12196906864419184,0.17431012471766671,0.19113899235444032,0.2110924031864901,0.13496307613954672,0.2020253682487725,0.22712933753943218,0.141482024203532,0.19264063985954302,0.19741693028565993,0.11732499022291748,0.08867062274060432,0.10294973367351506,0.10283236089687701,0.08325816970790259,0.06948626488164172,0.07884972170686456,0.06440839694656489,0.04169119089660585,0.059168553200246964,0.019012439567602804,0.047470121746900476,0.01421302481594133,0.0,0.02020085420754935,0.0,0.017625286410904176,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019919185020772865,0.01958863858961802,0.016020934020453393,0.0,0.02061961956801897,0.0230361667818475,0.01864677677144379,0.044231885660575565,0.07941685339081601,0.06129239390578483,0.06899862002759945,0.05484126500517945,0.07093799374455872,0.07374631268436578,0.06545573555882833,0.0628514720476348,0.07436954905009803,0.04492984032625976,0.04459844248516245,0.046408681993431386,0.06645744877238324,0.030281236988530982,0.04997885509976549,0.03270913402567667,0.05607557261786654,0.022548931180662035,0.023092554960280804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060960741282614,0.0,0.10774410774410774,0.0,0.14396775122372588,0.20633750921149593,0.0,0.2221235006663705,0.1903925014645577,0.11524056467876692,0.25847650904667785,0.11827321111768185,0.10089362928797925,0.07395355716609969,0.0,0.13671578307762416,0.09185548071034905,0.09508716323296355,0.10045203415369162,0.08701705534284719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.008150872652803391,0.004845618591669413,0.010145635993027181,0.008923313047668338,0.017894575387289738,0.011391467790624821,0.012758763675799817,0.01690266370613951,0.025655121861828844,0.035524473576060686,0.07312089549178927,0.06811070828041747,0.09031252503623426,0.1233878786098299,0.12348820500538858,0.1482483882739326,0.15040725657164014,0.1372598915801081,0.15878399210704816,0.17475049512640287,0.13094685232697126,0.11645011032115715,0.12818433834487764,0.13528424807654518,0.11314322294425462,0.11776764879070073,0.11550944626330484,0.10700451559055792,0.0956231694186563,0.05635662472123598,0.06111548314719622,0.04507147655858016,0.04217266694781778,0.023854758598362544,0.026938067698731385,0.019160279906697768,0.018551467674067578,0.009582883228212009,0.017183218326354537,0.015026860513167286,F
