state,1936,1938,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.010221813349688235,0.022771860986547085,0.035327005191533804,0.046813900974830645,0.06987223362993383,0.09010555221831287,0.11630611770179111,0.1779153527931264,0.21761850902687302,0.3359817733492913,0.4370692002350142,0.452789792700392,0.4978370328345507,0.4557338171635927,0.5740292152976584,0.597653656017118,0.4984114077487163,0.5000686069735176,0.4306969459671104,0.40718601886085637,0.34980394709011925,0.3330279109106287,0.21985455775410112,0.2260635706351217,0.23329079598022012,0.23097423748889545,0.16567010701908064,0.1531002806838479,0.11639436133982842,0.1380559013239787,0.147268627180266,0.11269091519409212,0.09501534863324075,0.11503508570113885,0.1627144600512072,0.1460053839485331,0.11199964160114688,0.13785814396985502,0.12863089948079892,0.10406073362817209,0.11186747274717951,0.10887316276537834,0.10600366194468537,0.09105067688990057,0.0995921464478801,0.07515201202432192,0.1236915042261264,0.06132220099530649,0.07517885291621196,0.07104882769434304,0.05551630160492581,0.04892115968896442,0.05703767078893469,0.046839626323869996,0.041586525965587144,0.04204661918902583,0.052700922266139656,0.02488456327591451,0.0574168173858123,0.03742407231482281,0.026322716504343247,0.046618688266658895,0.05330939087006538,0.04223924307276414,0.03460107840027681,0.04892218315242318,0.03592188622558945,0.020179598425991326,0.02447295738209279,0.02106889528759042,0.03819046627087456,0.03869424511045448,0.017921789311444853,0.022395580605427196,0.0,0.032334990501596536,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14433485686793363,0.0,0.11104941699056081,0.10638297872340426,0.17149717029669012,0.08181966944853543,0.4117436448263516,0.25921125717459725,0.1392515230635335,0.19203910614525138,0.19034435023360444,0.13644891693672181,0.14285714285714285,0.0,0.1016880211511084,0.0,0.1043187982474442,0.0,0.0,0.12488849241748438,0.12784998934583422,0.0,0.0,0.0,0.0,0.0,0.0,0.08188666885031118,0.0,0.0,0.0,0.0,0.057195149851292613,0.0,0.0,0.0,0.0,0.06496881496881497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048887802493277926,0.055963623644630985,0.077570260755415,0.06980396719213541,0.06771626883358726,0.06590147729144928,0.09287446468190497,0.10305415027168821,0.1606425702811245,0.17065574469900593,0.14917951268025859,0.1131928181108509,0.22435543786089962,0.2902441679062511,0.312182117927672,0.2700450075012502,0.2398720682302772,0.15252495109254285,0.20377666077978535,0.17787388392857142,0.1533857089412645,0.15793422039720456,0.14191106906338694,0.09433220658753243,0.11516885239811273,0.10144045445323595,0.12721368551437848,0.07928573890861457,0.04752851711026616,0.05874098489051334,0.09012918516540375,0.0755932426214422,0.07579106928566917,0.06756756756756757,0.08155918665804202,0.09164462831557173,0.0680374962201391,0.0398396454271557,0.06643210392933592,0.07127245082200893,0.06884910940345577,0.03273965426925092,0.07536110529621101,0.030641009927687216,0.05646869012806292,0.041755313860775856,0.0446066504460665,0.05208124674492208,0.03055052037719709,0.03392536419876272,0.02960623704727129,0.050051977053093596,0.04443070741413283,0.04008245533669263,0.033317908375751965,0.028600028600028603,0.023606319230070817,0.026646297052919543,0.026064291920069507,0.029077723043240286,0.03529767707668,0.031766705316158134,0.02261602830234399,0.03579281075829627,0.018712224696394157,0.0361322440130879,0.047537358162991136,0.03932444738802881,0.03775246964072233,0.03754850014602194,0.023619342093962038,0.017731675421681407,0.021283136661385295,0.04934859849980261,0.020739895782023697,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.015919342000530644,0.025119316754584273,0.03246178362745677,0.07061790668348045,0.11504832029452369,0.16598109258858337,0.20344401656615563,0.19330375951029713,0.2599762740099447,0.38127072833154885,0.4914722915891823,0.5791403219807661,0.7250588072505881,0.601301446967409,0.731432342508318,0.9893086243763364,1.0355072254752085,0.7418613446600529,0.7889144420831998,0.679662193428968,0.6363263151721307,0.5318358736666964,0.49351000540832884,0.4363636363636364,0.34074130163177224,0.40950357349816496,0.30809693781702047,0.23411493580129494,0.2692573590947131,0.23599504797276386,0.26831866787673125,0.1857513254131032,0.21894032880856654,0.16071356824299893,0.17778464868207466,0.21627683434796538,0.22372212953132112,0.17627616599338963,0.19823531698215882,0.17663095649502744,0.19328900572135457,0.18637881494136835,0.15541223094257517,0.1313119255103259,0.11529898218829515,0.14446807656808058,0.12909282948010797,0.10992893879313728,0.08153281695882593,0.05923418658768775,0.0941337555089641,0.11909487892020643,0.10136624063464081,0.07778401970528499,0.0871953612067838,0.0612503828148926,0.05327650506126798,0.05634046979284043,0.058046079657081626,0.04493978069387022,0.06288743149761927,0.06271839440910312,0.03607666290868095,0.06202374623427254,0.049464879935245974,0.07519503712754959,0.07381163271331562,0.06830601092896176,0.05302226935312832,0.03849961500384996,0.0,0.03881341835320211,0.03413940256045519,0.02970708811122334,0.0,0.03939075630252101,0.04139643990616807,M
California,0.0072806698216235895,0.0071454941704676735,0.008455676401264123,0.012290471103211596,0.016788254326791003,0.016304680122556845,0.02699197482504592,0.03914685120408137,0.035511740075263684,0.051514527096641255,0.04651935537464695,0.044613811692536476,0.05892779043804525,0.07482698961937716,0.10150134069684268,0.13123309804932998,0.1550581284263437,0.14255783312093656,0.14952254732048798,0.18840494677071312,0.2391096139238416,0.22237399616105444,0.18883227748010686,0.17060302441078484,0.16675931072818231,0.14099180875022616,0.11613736664089372,0.12491161913740277,0.11105276602991683,0.08609233671034394,0.08292970635019928,0.0749519029839147,0.06332821966425883,0.060950832994717596,0.0737574317743756,0.050363212660799496,0.06161353526142623,0.05678058185799136,0.05508471241845495,0.05422911231114617,0.0569766839569937,0.06319986871187494,0.06101521443895526,0.05732705555085662,0.06269113149847096,0.05968961400716276,0.058525108447908245,0.057621497034601,0.05664016091331569,0.06149668556824535,0.0670536378496278,0.06989776255347059,0.05159194806709645,0.052139889055383894,0.06293251644459046,0.06344704935171055,0.06586731092353428,0.06131160662062738,0.053680839642374543,0.05052932211069767,0.04038547237076649,0.052011781799268436,0.04519900115787565,0.03794795708742296,0.03830355279744567,0.04007812411799903,0.03371209867729589,0.03674836768878406,0.03889405597361968,0.037223522993339545,0.04003131338291285,0.03719124177774136,0.03317435917648759,0.02610931098197788,0.037064492216456635,0.030642740080704025,0.041918290006407025,0.030292249763121653,0.030673296910296844,0.022173288069241827,0.02481965065324507,0.02983535148175142,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.024013063106329842,0.0385375018064454,0.03378704508157158,0.0234953205153307,0.0767432936826316,0.0655896161281414,0.0832552815069206,0.09067096514205118,0.1298824722019831,0.12428385219315528,0.14607679465776294,0.21347180152891965,0.24164770013206327,0.21080511337531418,0.2538962266699079,0.2658925034593157,0.4142502071251036,0.26977475117862754,0.27011035937540195,0.18468682391430533,0.23008418374252226,0.2247766459910089,0.16728213868636177,0.17827710316525952,0.2036860606458819,0.14462013112225222,0.10512646094861171,0.14385532264693796,0.07938688894995573,0.08966025168913509,0.06386103838048406,0.0761059140637387,0.04389953278354395,0.08019988278478671,0.05563526690287254,0.051609943515784046,0.04532849829351536,0.060678077516244024,0.045933662121651675,0.06423638991488678,0.06873324627122139,0.05327403701387442,0.05058285241303198,0.03908495229336705,0.04284898114644829,0.04354031107133354,0.04388638303059856,0.05122700883056057,0.03191593832858686,0.04900999803960007,0.027643052798230847,0.025464731347084286,0.03324468085106383,0.020189274447949525,0.04547636492256386,0.0341388475700456,0.03329924125300288,0.027605880052451175,0.018188845690380376,0.020142339196992078,0.022354861064538486,0.023127269363306276,0.011581044146940288,0.025510204081632654,0.03816793893129771,0.039238767902687856,0.02315291212183577,0.0,0.025131240924829667,0.025583444668694392,0.02882758223067831,0.0,0.037577684636508166,0.0,0.0,0.0,0.01671346436689397,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015276504735716468,0.013845046242454449,0.0,0.01705999431333523,0.0,0.019603518831630275,0.03566757817144216,0.04310540405644539,0.0525520593838271,0.08375209380234507,0.06832248211558556,0.07986402637560666,0.09549545888615722,0.06477077218904968,0.08958384233243749,0.054460526591399425,0.07430647291941875,0.04959702417854929,0.06717954274569292,0.03407696851288109,0.06435926773455378,0.051150895140664954,0.04582509285610921,0.05039838725160795,0.01351643598615917,0.04055023550329081,0.03012653143201446,0.023878560463926318,0.03134905430352851,0.024845602328387877,0.03132395934846165,0.030933150025777626,0.02300815145937418,0.02269117313365101,0.037895534642834586,0.021702061695861107,0.03947048821957736,0.03535338655982088,0.025610380740993685,0.030782146355114035,0.029371712370831218,0.028763433831027897,0.025774524460023714,0.033274463129335276,0.02663825253063399,0.04146739280678959,0.014181580962645716,0.032105539664934915,0.020999580008399833,0.01828042166839315,0.03224454261116306,0.02244452994741567,0.016363933889707083,0.023155805491233875,0.0,0.01728070781779222,0.0,0.0285591889190347,0.0,0.018925773117831862,0.0,0.0,0.02156752792994867,0.027058717416794442,0.0,0.0,0.0,0.0,0.0,0.0,0.025504998979800044,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512960791976032,0.13565174497471946,0.11284134506883321,0.08585533376261,0.12021638950110197,0.18564356435643564,0.18537590113285274,0.2723939235201676,0.23621238574509604,0.1621796951021732,0.11710848504205258,0.07629427792915532,0.14219694276573053,0.09980039920159679,0.0,0.0645244547683572,0.0,0.09797917942437231,0.0,0.09052504526252263,0.11655011655011654,0.0,0.0,0.0,0.0985869208018403,0.0,0.0,0.0742611020347542,0.0,0.08840430234271401,0.075007500750075,0.0,0.07197351374694112,0.07115411982353778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.017561024560347204,0.011626825411589619,0.023110166162094704,0.0,0.02855456777902572,0.048275595720851196,0.03800691725894113,0.04351846814992112,0.059902159805650765,0.09365341991071707,0.10951324245655493,0.1522359657469077,0.16027298107744803,0.18681580199904807,0.24022810444309736,0.29932624383660056,0.3386218827798641,0.35451463535637506,0.30222737434793406,0.27528160992279455,0.25045220537080837,0.16408049723997045,0.1728959491291382,0.14083828875460433,0.1289986479949393,0.14537724784988273,0.11022544003155928,0.0905886076640145,0.07355685835364381,0.08964589870013448,0.08503504658705767,0.07284625856839189,0.09987736576608469,0.06418897233455292,0.05986926507422567,0.07890678239661418,0.0882947928425335,0.0896595991808373,0.09885061927005602,0.07378644358565223,0.06870951046704621,0.06390919781174907,0.07078983555602568,0.0829319638926988,0.06684235192882441,0.07110133773135421,0.07801453020625092,0.0533030826949492,0.05675892356701455,0.048069569777350496,0.05067716442903728,0.050143695365824456,0.04789563313465515,0.05013575219054671,0.043954010225090795,0.043935376456804585,0.05359015183876354,0.03425935089949829,0.03447536160823732,0.033976571609485647,0.02418489351089076,0.02903016904490744,0.03489411816020762,0.03543234547954136,0.048508713734386255,0.03312928704268407,0.037034353388240786,0.029301943974683123,0.03231539828728389,0.03356600022377333,0.024706714262589774,0.026938067698731385,0.019993335554815063,0.021081213265985884,0.018294595253859288,0.021705117885921516,0.016905218077313197,M
