state,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00638318244199283,0.0,0.0,0.0,0.0,0.0,0.011665888940737284,0.007362577491128093,0.009481219284800025,0.022985486307217442,0.0220372599210049,0.008742328606647667,0.025552356779040254,0.030372057706909643,0.01978369823265629,0.03374578177727784,0.0331324350762046,0.02934091049478041,0.06149683291310498,0.046532572800960674,0.0690428928972124,0.08086058768319977,0.0926380798652537,0.10867770868871401,0.1136348621186295,0.1291717193019455,0.16817086159538092,0.20114696567662418,0.17112331294733865,0.19763747206470345,0.23388165588212362,0.2377988445210508,0.23217789404839764,0.28860502107144614,0.27719333400126905,0.29004945930086345,0.27869441072375056,0.21801311566903864,0.23379080184891043,0.22564178441961974,0.21079910265336116,0.19003879958824926,0.17217979622014706,0.13495561225565653,0.15659807229978606,0.11968329957650525,0.14506435791752056,0.11577902745616936,0.10282161645145864,0.07634316251550721,0.058532302514450164,0.07415463713664228,0.061619040283447585,0.05562913907284768,0.07064257573699226,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034593697028401428,0.0029444326667137774,0.004781257470714798,0.005677982675843969,0.005187058289567529,0.00926704308513103,0.00910612842442964,0.004947870648524475,0.013073604392731076,0.009699393414857978,0.015303668507965195,0.017666221477885425,0.012925299372742826,0.01187507421921387,0.019653210173216248,0.018344416418252695,0.020888323427204192,0.013472031101146085,0.022895869585126842,0.0373562694753722,0.04484383792909398,0.03992119902453418,0.02923743454801584,0.03770908339992279,0.058832318553658815,0.07357133660725781,0.07591985032943793,0.08321159784759333,0.10571980605883853,0.11491505479149812,0.13391919333380015,0.1682252665723455,0.22058427933501912,0.23435869214566293,0.2810143934201508,0.3293261945651076,0.353776038956985,0.34573364679850643,0.3913366897012689,0.38862083269654824,0.37026741535553453,0.3596724214254095,0.3598606399559916,0.3009817738814705,0.29443222650851447,0.30985156517905255,0.2320656378000685,0.241158604147928,0.2546517738045514,0.2158900819238523,0.19300070867447716,0.16249238316953893,0.13275595031134432,0.12939958592132506,0.09831552729894476,0.07319810660897572,0.08402090440101498,0.0569004758948893,0.05435964340073929,0.04521647386864614,0.05573581224993531,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008148498231775884,0.0,0.010842459069717012,0.014425590998431216,0.01244820656909644,0.010352145482151175,0.015158118119635447,0.0,0.019829029699480038,0.014909478168264111,0.0,0.010404095051812393,0.019521336821145513,0.041911148365465216,0.027149812666292603,0.013856892938180935,0.020665782630409697,0.020620682544592227,0.0359460090943403,0.05671044003757067,0.06756156102764689,0.06794226743545485,0.09738192441664481,0.08712577625359162,0.08352701917489831,0.13860266627760653,0.1470998975886789,0.17227695940845125,0.18389986355816576,0.18957345971563982,0.21283699190384775,0.2230170418682937,0.28957528957528955,0.25687839673913043,0.2655393635552534,0.2742268911108299,0.2721029672180711,0.28089280698342733,0.24554810607678182,0.20599332147968255,0.19108699949482746,0.16965742251223492,0.15274377232192995,0.1685669468311755,0.13969903436106074,0.09382329945269742,0.11002829298962591,0.11621621621621622,0.10884353741496598,0.07206408159871393,0.03936565065796873,0.058129396035575195,0.04917176311503119,0.038278732973938565,0.043225270157938485,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013811391635821225,0.0,0.0,0.0,0.0,0.0,0.017263405034008906,0.0,0.06505735319294641,0.046847811537946725,0.04732309051329779,0.02286460885187,0.029265437518290898,0.09561208809970975,0.11414735385679696,0.09208429254471401,0.08410736487968991,0.10667479427003963,0.16750418760469013,0.1552221154556878,0.21944506434575617,0.26552759178018936,0.33462344783099496,0.352623936942543,0.3346465031558436,0.5029081208728736,0.3619418178527802,0.25419881979119385,0.3749497835111369,0.3003139645993539,0.4393712913892286,0.2817574021012416,0.3009708737864078,0.3747837785892754,0.3635658538950022,0.28894534947441836,0.23936919177696422,0.278473962684489,0.18084066471163246,0.15176889261042495,0.12033694344163659,0.12063419117647059,0.09687575684185032,0.07827081702691312,0.09659502535619416,0.10956235924280235,0.0892458723784025,0.10600940833498972,0.13875398917718884,0.08109702152757299,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128526645768025,0.006506942908082924,0.011269351589682909,0.01911792820482654,0.01839418743676998,0.02793166053721894,0.016312004152146512,0.02598752598752599,0.02408405334617816,0.01644358206991811,0.01751742984269348,0.0172019334973251,0.021065566575967698,0.019167770265560744,0.05283143470364867,0.03989229081480004,0.03940979885238666,0.06445078722032963,0.04721063813045873,0.03459554660963643,0.0749171129813823,0.11305639899218296,0.08635036267152321,0.1096756503927356,0.15429091145325796,0.17672386093438724,0.1630375143049742,0.16653574234092694,0.23662962666879844,0.28406242689569894,0.2774940415389854,0.32034357728728835,0.3478602137110441,0.33022254127781764,0.3332367429730513,0.33471585534453907,0.33555795831624474,0.34868543725526757,0.34700133017176565,0.3061063275140216,0.3116186418949569,0.2579467439184095,0.2601456815816858,0.22557283628160985,0.2397453461197518,0.17236366656975538,0.13174941261720208,0.1677775224086417,0.1084189686056378,0.15255345424607114,0.09139638860756366,0.04761785418911807,0.07176359022989978,0.05785819482432149,0.058673968316057104,0.05163955589981926,0.054916557342038624,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053044769785699136,0.07434944237918216,0.0,0.05995203836930455,0.0,0.0,0.1100880704563651,0.1,0.11702127659574468,0.14961445505811946,0.12009126936471717,0.0,0.1933238819435494,0.1722082395019208,0.310307609282245,0.27326137450471377,0.1397624039133473,0.2175805047867711,0.26950142236861807,0.3878374185541421,0.2352203230359103,0.24189646831156267,0.22969647251845776,0.22537025112685125,0.23525457906234246,0.235650563878135,0.26298487836949375,0.21713713044930685,0.18793780967025456,0.2575245453082247,0.15238740264138165,0.18587360594795538,0.2164111812443643,0.20139143170999635,0.15125732652675364,0.13484877672895396,0.13458950201884254,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021555440593205723,0.04231709610682716,0.0,0.03022974607013301,0.02453867294856694,0.028449502133712664,0.03389830508474576,0.031590586005370395,0.03277792952745152,0.0,0.026435444644178914,0.0,0.059224163458691144,0.04929265046581555,0.0,0.036146755828664376,0.027153007195546905,0.05504839671544566,0.06107587502936341,0.04239284032030146,0.06299059986432794,0.0814083647094739,0.11637748624629708,0.14365522745411013,0.16882979845942808,0.1215323645970938,0.19607843137254902,0.26111142646307545,0.21667837901147813,0.299096727881797,0.2841750044402344,0.26096983674212537,0.2198204799413812,0.3935555282253106,0.2847239415696955,0.2304566680817515,0.2560899437851343,0.24740227610094012,0.1844224503596238,0.14862521674510776,0.14644085063033235,0.11370096645821488,0.18040074737452483,0.18071079579680074,0.14466795260402315,0.13259668508287292,0.0987316776790461,0.06157161548526129,0.13174209547427154,0.045934772622875514,0.06310641318924036,0.04824702476680605,0.06800408024481469,0.07185198491108317,0.047384382107657316,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08336112037345782,0.0,0.0,0.0,0.0,0.0,0.0,0.07062146892655367,0.0,0.0,0.048628671464695586,0.1099010890198821,0.10510223581119817,0.13146774345008921,0.18063583815028902,0.12021294865189765,0.1529175050301811,0.18541867536898315,0.16999864001087991,0.24749251009508924,0.23720102787112077,0.23979218011057085,0.3586258965647414,0.29987760097919214,0.2071864085715977,0.22193668963906085,0.27800945232137897,0.26748184944593045,0.2559949845880571,0.2709885872114232,0.19879702314201242,0.2662112612386358,0.15979081929110983,0.19504040122596825,0.15608740894901144,0.2464864864864865,0.13813426650704483,0.151308082780164,0.15481473836309217,0.11851532618650004,0.1101382234704554,0.0772328570640481,0.08206587153955575,0.05499037668408029,0.08494252222662665,0.06439526987472192,0.0,0.03874967708602429,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050787201625190445,0.0,0.0,0.05385512970110403,0.0,0.0,0.044468160796869445,0.07813856572321584,0.06447453255963895,0.10299477103470132,0.08884282224031984,0.1373825018076645,0.09818360333824251,0.23046453006841916,0.1725896289322978,0.2539526501187843,0.27299095717454364,0.2638290387828687,0.32924821657216025,0.26146232141189657,0.2698535080956052,0.1834508062180168,0.3382411460405889,0.2783576896311761,0.3510883739592738,0.3196205794411795,0.24922118380062305,0.20824656393169513,0.20447696943607405,0.24157241682222466,0.14739229024943312,0.2104770813844715,0.13591993080439888,0.15388561169530648,0.18274376713222817,0.17955801104972377,0.08257638315441783,0.0,0.0,0.0,0.0,0.09810333551340746,0.0,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005374562197121026,0.0,0.0,0.00947696623356931,0.008914951363987558,0.006200460900926969,0.00639093339582246,0.014639910487404447,0.015502273666804465,0.014509738266644343,0.013981036630315972,0.01355950589160531,0.01651391297167864,0.011522728582128248,0.022000909370920665,0.03567555225754895,0.05058242044107871,0.03106247793858101,0.06002233389168063,0.030660738923808065,0.041878875484646666,0.06331160084056253,0.0822204835094885,0.07662639523894664,0.09778195860976335,0.11005442909264908,0.09616498667593558,0.09546068007505185,0.1094733117335486,0.13482170400923185,0.1351367094211256,0.11924119241192412,0.18978584809785604,0.17526289434151227,0.18201161285360884,0.19946721257693267,0.1844532279314888,0.1475757331830744,0.17187898645110178,0.20245407165232618,0.20081426056338028,0.17768839791181698,0.1781800183836527,0.15863544410647495,0.1559442719903491,0.15129726166936305,0.1669186192995717,0.15520846948111358,0.13177259814491563,0.12752428202082314,0.10787486515641855,0.09966476397571804,0.052508645820130734,0.06974524631084354,0.06787714237230613,0.0485606619789441,0.060394983190063006,0.06316853364777225,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790990080242623,0.052052833626130515,0.0,0.0,0.029130738755534843,0.0,0.02604980723142649,0.04724657462333981,0.04033477866290209,0.09062075215224287,0.10698456365581537,0.06098800569221387,0.11351909184726522,0.11330861145447055,0.14545454545454545,0.08856473039854128,0.16855412167500658,0.20006317784563546,0.19638023459476675,0.1555793991416309,0.17249054084130871,0.24326672458731538,0.2318571759795966,0.20397144399784028,0.2265815991890764,0.21739130434782608,0.22985649499906816,0.24425377340765328,0.24306637581801185,0.23997473950110515,0.31269543464665417,0.22650056625141565,0.2474175790189893,0.203615721601777,0.2613962384443736,0.19831771866238118,0.16658216846527124,0.13597220123885784,0.19969278033794163,0.12252899852965202,0.14963837392966997,0.09461551694477895,0.10154158589495062,0.06856695072974826,0.0,0.05523031039434442,M
New York,0.0,0.0,0.0,0.0,0.0,0.0027798626747838656,0.0015502866480012155,0.0,0.0037714027103814144,0.0022025461433417028,0.002265166910441772,0.00324573105223355,0.0036359669854197727,0.006586176655123526,0.0040081328659607495,0.0034436842830249323,0.00785777428543365,0.0061930529428613455,0.007662101331290106,0.012191882818589137,0.0069122148711365655,0.01167653864934293,0.01971871519247065,0.018021954016711268,0.018767732747485676,0.031761330033075595,0.04782938975325662,0.05028635284257578,0.04301193857012876,0.037988972344028135,0.03574305544441421,0.07408348150029634,0.07499933979454407,0.0770903035816155,0.08100548697543852,0.1169579001328841,0.10047114137167494,0.09517949506797162,0.12198119727096059,0.13849486275111178,0.15527337973460575,0.1621737400936324,0.17554767216472225,0.18661169577953782,0.19000366475911257,0.18930291983636727,0.21433181169588567,0.1919768178936883,0.2097145585417888,0.23057398472054683,0.21363445618586197,0.218453979028418,0.18869392677897523,0.1780693533270853,0.1907128227512339,0.15516581247103234,0.16441066440021457,0.17247523341173118,0.1206899073979256,0.146795827123696,0.13251351637867062,0.09565834541919956,0.09198628001247271,0.07137419109250095,0.06000526073518775,0.060851231594645096,0.05294756396334952,0.06319621954555316,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921331455572081,0.007777662553147361,0.01999600079984003,0.019477736946669957,0.011327594019030359,0.02544719706608787,0.02456210374418569,0.017912975508077123,0.014783665692039816,0.03627016542349361,0.043727528908755225,0.04144879479658207,0.01875849994528771,0.039178198116312235,0.03519671905366735,0.07169352576291263,0.07728560820742851,0.10260168559912054,0.09824479082657595,0.1147422548977944,0.13327287965596363,0.13135819167891374,0.13256283864657203,0.20423964117898333,0.21515208563053007,0.2654817795662866,0.2794119711882731,0.29055007052186177,0.276377373165007,0.282439398925085,0.273764055447237,0.24249009500841426,0.2416626389560174,0.24637356556567105,0.20447164793456907,0.21371231650794076,0.2112045342137978,0.20314678350926108,0.18589520158010922,0.16048891342586055,0.15905565633462154,0.13677433616092396,0.11518049804630547,0.09226053183732386,0.09438845416070396,0.08316264457209739,0.07782338669067493,0.05706266097068213,0.04429959181090403,0.04080167123645384,0.06155740227762388,0.0621062904799929,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656641840294145,0.07858546168958742,0.0,0.13393777045126726,0.19880715705765406,0.24165707710011508,0.28684116170670493,0.322180916976456,0.25105708245243125,0.24596884394643345,0.42241622078287805,0.4605641911341394,0.38881411694332285,0.4365497516182448,0.3943839722353683,0.3718674211802748,0.2765773552290406,0.38084874863982593,0.26320736980635456,0.2898550724637681,0.23346303501945526,0.2291825821237586,0.1322501416965804,0.22628700735432775,0.24691358024691357,0.1718213058419244,0.15444015444015444,0.18101367658889783,0.23947315905008978,0.18315018315018314,0.1937984496124031,0.0,0.0,0.09361542782250515,0.0,0.0,0.0,0.0,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003469056020298934,0.0024994251322195894,0.0026412403264573043,0.0,0.006626319742015285,0.005910444938294955,0.006058770069675856,0.0,0.0068857158953621565,0.009847365829640572,0.014668520767691703,0.011857214178731902,0.019022390057630796,0.014915132893834084,0.01711959151165993,0.01967193269172568,0.01471590557035752,0.021720731314553637,0.03618463208521481,0.03696723688025515,0.045452285752838995,0.03512141976547493,0.03498797288432102,0.06562026233019815,0.06928806513078123,0.07748205876600418,0.10157205845010274,0.11130557602554655,0.11942949449169735,0.1310109806891329,0.14550145501455017,0.17532674529805548,0.23152903990517582,0.2250317090135428,0.2693208430913349,0.31114463511220064,0.27245073402989023,0.2953469431591383,0.2968544323907222,0.27415095723611826,0.3011083349349734,0.3011332871025658,0.24702049974904294,0.2687021685260193,0.23340196098416127,0.23306125435030256,0.22118534278461813,0.2141443419387634,0.17072129748186088,0.16756941740125794,0.12080302879346418,0.12009249677411113,0.10041600918089227,0.0725029330732016,0.06892620919104489,0.07605595545294037,0.060333094807144556,0.04998162440279309,0.06117798204426227,0.046587093768574596,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012881949811923532,0.02965918895599655,0.02717637467161881,0.0,0.03590781484624927,0.022377085864075188,0.024476808224207565,0.017455561050824776,0.02329305575775222,0.028183127700883073,0.029520779348574805,0.03193255843658194,0.03191523314077809,0.03436211420717231,0.044976162633804086,0.07783265978146985,0.09669309611293754,0.046970408642555195,0.03272086584445004,0.03860127157129882,0.0773449585149768,0.07855845239848774,0.0704260777705116,0.10123884374583722,0.15364042450280252,0.17079172094369663,0.18465326220763234,0.20223928717978779,0.23670740006509453,0.30409925799781046,0.422766279656739,0.37861627079153454,0.37469186524239934,0.35841104436995985,0.29458853666346463,0.28240520387117246,0.3514480963228116,0.2591932609752146,0.2854049798248204,0.27194640665937053,0.25136575392968463,0.23366068405011853,0.19831093787396997,0.16471695576173187,0.14521630475161257,0.19509772622468163,0.12328667778664151,0.14104910033546814,0.11486968232591302,0.08077870673290521,0.08368534310990675,0.09766817238432426,0.07011176640409122,0.05146901136607334,0.03221056506534143,0.03878787878787879,0.04092909035096695,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019580328296837778,0.04322958233572759,0.0,0.04787860931054803,0.04490513789619429,0.042005575285446975,0.04690981587897267,0.03849855630413859,0.03666092312204421,0.035005425841005355,0.044890019452341764,0.05575245908167736,0.040394247859104865,0.04596292324191818,0.05965030011557246,0.06075551266931132,0.07370925051093913,0.08627300613496933,0.08689659305426542,0.06665314284058307,0.063886630270647,0.04856873994475306,0.13112297461833847,0.17991748611843533,0.15227943275911296,0.1484828921885087,0.18909754825247782,0.14721884401203356,0.15643212072878965,0.21600828524929722,0.19564170479171683,0.2565846420180537,0.21491103315318733,0.3002715221210669,0.29654666624151016,0.22037526759853926,0.2838618109093255,0.2196612759454985,0.23679003535632034,0.233341975628727,0.18400187347362082,0.17941773865944483,0.18826060646809653,0.1545966744537584,0.19105846388995032,0.13617021276595745,0.15644130050333288,0.12772751463544438,0.1576162419784591,0.08772629396283596,0.0899869109947644,0.06629925827704802,0.05428881650380022,0.058530875036581796,0.0690846286701209,0.034838653486042766,0.0,0.03471705599365174,0.025696371672319866,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0026698467507965044,0.0,0.0,0.0,0.005444358654550494,0.002529161228970024,0.0036037334678727163,0.006604329137749795,0.0040341636026233595,0.004211640975656715,0.00858453312403424,0.011121339997899302,0.011428227722474512,0.009656300092056726,0.008632720889745767,0.014593942745658303,0.021005624839540365,0.02003413817144414,0.017694559727182063,0.0258012056199717,0.03230075946175905,0.0365427512123819,0.030888147238524302,0.030573058424368967,0.03475894303231102,0.0678912231735375,0.07298770613324818,0.10210133557555874,0.08843671106139171,0.11613175675675676,0.12469572749130117,0.13444395732865702,0.14897714472584572,0.16668535336547446,0.18321158209048313,0.22377487281859745,0.24979807988542596,0.23705908308315235,0.2773240473156109,0.2767345325163076,0.22630407724512502,0.23764805090267926,0.2704274498400698,0.22579253178657085,0.20887086865708318,0.21019121278289085,0.1843793790102515,0.18639626781415758,0.15677826008126874,0.13978043719019817,0.16128314646734293,0.12742216916153917,0.1192364100301668,0.1344362759940412,0.07541291662545742,0.08213292898660601,0.05032079506856208,0.046539286914703826,0.04821213338690237,0.041865527924307123,0.0349492507754365,0.04238186056367875,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08121591831999071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07431490942870413,0.0,0.08951750067138126,0.13788348845225784,0.10948290382347986,0.1567671137432503,0.15100373068040504,0.2331002331002331,0.3288201160541586,0.29393877964727344,0.370174510840825,0.38597265108072343,0.3273679615888258,0.37086985839514497,0.31978072179077205,0.2913752913752914,0.34810860988628456,0.3108450379921713,0.3310083934271191,0.3287471082430294,0.293517100561511,0.20931449502878074,0.30872859949480774,0.256797583081571,0.1875293014533521,0.09532888465204957,0.24084778420038533,0.0,0.0,0.12025425184676172,0.0,0.0,0.0,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012276867925454859,0.01232832803215228,0.0,0.019473113194425126,0.020152003684937816,0.01832788587836393,0.0364797081623347,0.0,0.0600943481265587,0.04982853123076472,0.048489688810291226,0.051413881748071974,0.034329852667715634,0.11578429386053782,0.09049773755656108,0.13403678882076145,0.15980823012385137,0.16583281803361627,0.16070601694222755,0.15284182166727112,0.19040757513379994,0.22154378191446247,0.29103120190289633,0.31881918819188193,0.340635644863902,0.3341010087904246,0.2966585167074165,0.3214911995843346,0.2621315772648808,0.2429046279723856,0.3150416305011734,0.23945120372767278,0.2675137936799866,0.2268617458490876,0.22226580375236973,0.22493154257399922,0.2097664805503285,0.15571473061351604,0.16876582179579336,0.12932320854196372,0.10849783004339913,0.1201158764926164,0.09758565852248086,0.09118097600116712,0.09054362391800369,0.05082776648271856,0.0676564555534674,0.047466476800759466,0.03690036900369004,0.059574468085106386,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05327650506126798,0.14061654948620875,0.07851934941110489,0.0,0.08243052284503062,0.11034820990681705,0.18608113137327875,0.21491782553729458,0.17886802095311102,0.12939958592132506,0.163265306122449,0.25052192066805845,0.24369266055045874,0.20780762950868337,0.2801556420233463,0.268265740886855,0.1990202082057563,0.2573174654229656,0.22504420511171838,0.273224043715847,0.2484472049689441,0.2971071149335418,0.26813880126182965,0.1262427015938141,0.1764800256698219,0.16589250165892502,0.2416292716603383,0.16219138583528564,0.09081002542680712,0.12799414883891022,0.14404033129276198,0.0,0.0,0.0,0.0,0.0,0.11279043537108054,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252572016460906,0.010136504933099068,0.008616232982939858,0.022803417004332648,0.01854474340818666,0.009792401096748922,0.008374367735235989,0.010922197546146284,0.015030813166992335,0.016957455627991107,0.02162799842705466,0.023703703703703703,0.022333060373706543,0.07807562181655947,0.06510534406365856,0.05343022013250694,0.030879895371648626,0.05231635156588252,0.08456504154717259,0.1024609251290076,0.11879740473361966,0.1043627350491064,0.122133508330599,0.17493020461533024,0.147051191114648,0.17605633802816903,0.2002498844712205,0.25050363493036704,0.22695187548026236,0.2831896474468123,0.2585941879599993,0.3214446952595937,0.25982048766306914,0.2732531317647894,0.2822652227942482,0.30481321329836253,0.3052737409743168,0.2661169415292354,0.28130705316889604,0.25624719437378424,0.1960564642617074,0.22263450834879409,0.2076099138326995,0.1489288578302211,0.13064157259793013,0.12434611096818454,0.10323317518889474,0.11931064958020327,0.07208830817751746,0.08300616937745373,0.07012146847926892,0.046782531402774205,0.043252595155709346,0.06744267372733177,0.04394354546864499,M
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002921769618465584,0.0,0.0,0.004533456912010639,0.0052070858023598515,0.014466274827074438,0.012210225191438889,0.016296475132786092,0.007241959915751867,0.011890465036087561,0.015639749540582358,0.020425056168904464,0.018425288166087714,0.01696471923389668,0.014946700067559085,0.018917113484946117,0.014732400674154655,0.01751927119831815,0.03364680944129473,0.05334378436047335,0.036090256139155896,0.04414285378853695,0.02855588795213489,0.04004047101371278,0.04810484255415045,0.0515820649160287,0.06724214737797651,0.07026030378000435,0.08929115886857213,0.08819227662686371,0.10320182594433953,0.13002433252782353,0.1521819776069068,0.1437783941059366,0.16748764241817798,0.17509567418335636,0.190304878843572,0.1786864825394098,0.18868493492954472,0.19350603960480442,0.19203697867423047,0.18398963116211942,0.18840328218349486,0.1754530139294079,0.198632914088193,0.1975621727748691,0.18470101010930196,0.15578706685559707,0.1681474882216497,0.16338062772556966,0.148275191997364,0.1296124498972422,0.11850028247160356,0.10536394079462737,0.0867235742826008,0.08999296094661903,0.06705925195626493,0.06012925494804097,0.06412484274728449,0.04963030487187278,0.04476765068739166,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031241864097891172,0.043596730245231606,0.04127115146512588,0.046192043420520815,0.05727704908643107,0.07398975526465566,0.027104678267468964,0.05787316132143718,0.04777602599015814,0.07802974884174592,0.032825322391559206,0.05653157070794921,0.04985873358816686,0.03296703296703297,0.09246892016849892,0.0942951438000943,0.16137708445400753,0.1244322777328439,0.13659900250960957,0.1375128918336094,0.24474136790580767,0.32872209286399123,0.2641536374669808,0.15860720740658774,0.2467232074016962,0.26797335579205267,0.29105392156862747,0.2621680155021088,0.3304050377050455,0.31496062992125984,0.3159070770890319,0.318997222847707,0.252580716011421,0.2211146988628387,0.26594814011267803,0.23059445895079522,0.2269920218980539,0.20381998093296955,0.1805587472505827,0.17254289155842042,0.15208879396822314,0.12657817013404302,0.11978761978761979,0.17516481416605623,0.09808884951271991,0.08675813759197969,0.14645776566757493,0.1219162363740677,0.09242827565808932,0.08334280410652727,0.07704753833115031,0.06186204763377668,0.027371549229686397,0.03207827098119411,0.03378663738491426,0.0,0.022857142857142857,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10133423408208073,0.13506668917778153,0.11715481171548119,0.1174496644295302,0.17035775127768313,0.13658869728529965,0.1485884101040119,0.30221625251846873,0.16123253314224292,0.26440037771482533,0.2557041699449253,0.23861602704314974,0.3116651825467498,0.3870673952641166,0.3319895660422101,0.2857142857142857,0.4684418145956607,0.2251688766574931,0.3902185223725286,0.45236828100053217,0.31940377961139205,0.3519220357336221,0.19807583474816073,0.1465845793022574,0.14867677668748142,0.0,0.1669449081803005,0.17550017550017552,0.0,0.0,0.22213994816734545,0.0,0.0,0.0,0.0,0.0,0.0,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008963652389560333,0.0,0.012268057046465266,0.007613826709304096,0.0,0.009245419665007627,0.013706610012678616,0.021786492374727667,0.023803856224708403,0.018847299182027214,0.017041581458759374,0.027162595295438494,0.04736746219712151,0.05111212943706158,0.053186013794050024,0.04562660538055968,0.049434795504729255,0.08606564160280707,0.09569377990430622,0.11940205929785387,0.10751366959513423,0.13494476162230296,0.15567485778301543,0.13660817395713037,0.14112177979468166,0.21512423068155914,0.2207120868908637,0.25411061285500747,0.2858862473668372,0.2998641240687813,0.32566045528920234,0.30146355694581756,0.2688518256165883,0.2741131397977013,0.2769211404116055,0.26785714285714285,0.2238567316917173,0.25447720838502397,0.23160826904117304,0.20623101021709356,0.16773263105091546,0.19172441971932802,0.17451719652941275,0.14469316537577667,0.0927903638082566,0.09516927794716343,0.07444960470805119,0.06276338204967273,0.06602780305869337,0.07071494623850882,0.06370381473431762,0.0430444140090002,0.06628236286580835,0.04067912732566853,M
