state,1916,1932,1983,1984,1986,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01287398939183274,0.0,0.013011007312186108,0.015594947237095182,0.0,0.021080368906455864,0.022119611800812896,0.020095886085034306,0.014393873967239543,0.02339797022608289,0.04370502024999272,0.050503633455851404,0.04505519261094841,0.06343531040050748,0.07032563828160832,0.23185944745607734,0.32960010762452496,0.33912526658042863,0.4775616265187162,0.42703885011977916,0.3939777683973547,0.46955087995985517,0.5076331603896831,0.4594787293036521,0.4446061193969524,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09493070058857034,0.0,0.11562921564848719,0.17643599294256027,0.15866719555731854,0.3334027922483851,0.2612540192926045,0.24479804161566704,0.3136107045787163,0.5511463844797178,0.31996062023135613,0.20806241872561768,0.3302146395156852,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013522389212996947,0.0,0.014807959278111986,0.008937508937508937,0.016342836390049027,0.023093457445863608,0.029539530842745437,0.03249863163656267,0.033616835311123805,0.030178370050350227,0.03553947304654055,0.061359104157079306,0.07672012125521603,0.10438203826003171,0.17361469937788065,0.1676463283384386,0.2349042555422723,0.22111894530435147,0.21257407884565835,0.23494469933727863,0.28613994844751345,0.29855902092380576,0.27739610608456694,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02644336712208021,0.02592800656842833,0.02179884030169595,0.03937524609528809,0.03107796128573966,0.02166941145878478,0.03572066440435792,0.06740967104080532,0.08085526906836762,0.08511782098378282,0.06764374295377677,0.09303561935140882,0.06745210900260815,0.09869348622990884,0.1427024899124102,0.27847835224884404,0.3870625662778367,0.42899571004289955,0.39820527201346045,0.4657610202384253,0.5633001422475107,0.5169033331352861,0.5095942120163574,0.5186449579831932,0.4898578722229889,M
California,0.0,0.0,0.0015073134850293625,0.0017645761341077864,0.0019340542750888284,0.0011968794957786062,0.0011215640884151403,0.0,0.001156847728760854,0.0021629675915355866,0.0017398912319424148,0.0030784070269771068,0.0021155010696502284,0.002471542929327603,0.0030637254901960784,0.004522763634718994,0.004464098879790187,0.0037091988130563795,0.005431100769787072,0.00564480621380268,0.0070823736717008185,0.00883100308800237,0.008173388574166456,0.011650110249823828,0.012157658138514275,0.018910800903936282,0.03284590017474019,0.048201804889805314,0.0522272390322798,0.0723030945724477,0.08451817822430034,0.08911557197755555,0.11186731814343555,0.12271768052114873,0.12938768701199888,0.12914444998529542,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012786415711947628,0.0,0.0,0.014630934672876687,0.0,0.02070441003933838,0.0,0.031332527639765455,0.0,0.03237817710862879,0.03474313244082086,0.032467532467532464,0.04532442748091603,0.0539533058661958,0.05659600740893188,0.11950676299636047,0.18150340667932538,0.2416214218710026,0.22485514139929083,0.1991227057601293,0.19366960543431133,0.3143176076611245,0.249992187744133,0.3046084307752776,0.307527744350849,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02156752792994867,0.0,0.050803620912617774,0.04702120656416044,0.04277566539923955,0.04214864421861097,0.07690828686791001,0.044065804935370156,0.08161599673536013,0.08977134709827322,0.08823205029226867,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087604507451835,0.0,0.09097525473071325,0.0,0.21048603138155378,0.24444897127724588,0.3076246978686003,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008482352850456119,0.0,0.0054366820705992,0.009897145815410617,0.006895072321647463,0.009266337711677902,0.007557779222153362,0.01265417625034427,0.015266176695090833,0.014172938191816547,0.019260812806300424,0.01731758186322122,0.03542416411049119,0.07283626073706947,0.11140308356932078,0.14975600099837336,0.14824028557553864,0.17173018157941258,0.20659780073308898,0.2217743635581715,0.2421855943129944,0.22609497797834915,0.22822044404372815,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006769655695311336,0.0,0.0,0.010575855322299191,0.013056875750770355,0.007614406457016675,0.017349278146105707,0.008708959030568446,0.010002125451658479,0.0,0.028242343868955525,0.015910898965791568,0.023656600783033485,0.02505159435504074,0.030008252269374078,0.05156342962913994,0.12081875781458536,0.15857227291729734,0.20442078326985014,0.2694079046386322,0.24381903869883892,0.27698746029595506,0.36180588327827595,0.34180003887772953,0.36572532647885864,0.3098914484290474,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22379066965054228,0.15479876160990713,0.15293118096856415,0.12239902080783352,0.17972681524083392,0.1494209936496078,0.30927835051546393,0.22133687472332889,0.25773195876288657,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669008195350393,0.0,0.0749126019643749,0.07414730598121602,0.11235955056179776,0.1665080875356803,0.13300993662467728,0.20637468470534281,0.1288269172476508,0.15360983102918588,0.2353138919236911,0.31028368794326244,0.3404255319148936,0.41912745284816155,0.4933255948926291,0.3237478575509427,0.4033448106246926,0.6231155778894473,0.5841852701856874,0.689885390007789,0.5651595744680852,M
