state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1975,1977,1978,gender
Alabama,0.6358522866226461,0.5682189275684149,0.5141505141505142,0.49384748343553236,0.508078447312265,0.4158241007091794,0.4617190556932307,0.37617217938039066,0.4223529698981958,0.43527465830939316,0.4492939666238768,0.3550547464653981,0.3321914253088342,0.32418001525553014,0.2704516338938935,0.3286067075599458,0.2905827468964972,0.2913595492609887,0.20966473801987784,0.24742778201612406,0.229235744402145,0.22630230572160548,0.21352886668546794,0.15279839343403476,0.1445289760523516,0.1471477524692602,0.13244484913703902,0.14100962894323354,0.08570859079130955,0.10369720416384158,0.09624083306065097,0.10551902168792748,0.08624188311688312,0.1003317420503277,0.05621997342328529,0.06306053811659193,0.043006788928823765,0.04819078041526684,0.03564909879078257,0.04433765267885237,0.03634566178180972,0.033268724506031765,0.027202313628359127,0.03316558277696866,0.014330137712623418,0.01591274031854413,0.014183391248847599,0.017143591868222924,0.014681054099684359,0.014756880395484393,0.01656352110343166,0.010672195880532389,0.015661707126076743,0.011401208528103978,0.014642955924702668,0.0,0.013153691489561605,0.0,0.0,0.0,0.013329778725673154,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.16366612111292964,0.18256503879507074,0.20084354288009643,0.17482517482517482,0.12171796209354896,0.0,0.19543973941368079,0.17283097131005876,0.08194034742707308,0.12303906490310675,0.10274475267870248,0.0,0.11349127535820683,0.06826870562534135,0.129366106080207,0.06078288353999514,0.10979961570134504,0.0979706088173548,0.0,0.0,0.09427609427609428,0.0,0.0,0.05591590248266608,0.0,0.05354465624330692,0.05143503754757741,0.044365572315882874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665778251599147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.8032128514056224,0.6683747354350006,0.717995722578674,0.6417184544717643,0.5688898520886385,0.5192107995846313,0.4023484008703863,0.3654309825195901,0.3864767939834964,0.35931729713544264,0.3201331754009668,0.28355387523629494,0.3484877549715455,0.30422106730891113,0.32393811873694406,0.2390896434840506,0.27197428606749907,0.22541561003099464,0.197760943889522,0.2292495448722271,0.20646493322149817,0.1723068440278448,0.1409894898743912,0.11451006052674627,0.11333585190782018,0.1394095232194306,0.14350075087602202,0.1514175257731959,0.1236820135431805,0.11204481792717086,0.07037916776634116,0.10504499900633107,0.08897996602583115,0.055717697001857254,0.06140277428898378,0.059021424777194124,0.06809583858764187,0.04601932811780948,0.03608284621490943,0.033907336094359274,0.039652053232881464,0.027764456447663996,0.03917165017104954,0.03453589076032092,0.03187928377875777,0.024906600249066,0.030202355783751134,0.0,0.014255167498218105,0.020190948686146126,0.026183341576237164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.3429355281207133,0.24382487013675397,0.1798561151079137,0.18092909535452323,0.17458384084449857,0.16648681979343302,0.19545710308881453,0.11173184357541899,0.1565684179134152,0.15624612484809405,0.09086403436312572,0.12733527187030808,0.12064049133581926,0.07952945074973077,0.07114313393073383,0.07637785653183429,0.07555898226676946,0.04993417767488311,0.06812504730906063,0.046620046620046623,0.03855507444095142,0.03242141666152041,0.03001390117528118,0.03924967700786629,0.03910771829928354,0.036596523330283626,0.033491081179468515,0.020851252378345973,0.0131000726458574,0.015106793408789829,0.025367029203792368,0.008508787686838796,0.01526204938799182,0.004755531702412413,0.009875112740870459,0.012628016517445606,0.006360311655271108,0.007961336005844557,0.0037974983979303634,0.0032530904359141183,0.005984853716363972,0.006055363321799308,0.004395727353012872,0.003034291284377572,0.006613853819133145,0.003959939808914905,0.0033982397118292726,0.0016298005776013249,0.002972357079163777,0.0016184424756990861,0.0018789281341304166,0.0024769949097754604,0.001561416767117812,0.002807359023787689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001881198549219679,0.0,0.0,0.0,0.0,F
Colorado,0.3711104767342278,0.2275960170697013,0.2272330012235623,0.2433830240340736,0.20907637436969623,0.2792792792792793,0.2535165194635263,0.19839755818389926,0.2050020500205002,0.12231975823859549,0.16225661507738393,0.14724070911125509,0.17230111104509535,0.13321223130487436,0.1181753722524226,0.09768606142011112,0.1037209905354596,0.07626310772163965,0.09301748728761007,0.12768945923514013,0.05666792595391009,0.06310342651605981,0.04604051565377532,0.03418102269619907,0.04585953878406709,0.032067727039507436,0.0,0.04180352343983279,0.04028545119705341,0.028712530148156654,0.0,0.04397295663167152,0.0,0.0,0.0,0.0,0.0,0.0,0.020712510356255178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.13651877133105803,0.16496700659868027,0.19389238972370335,0.09739469198928659,0.13980311061921127,0.09225540179655256,0.056289240095258715,0.11017982922126471,0.12652889076339097,0.08710078805474906,0.06058403004967891,0.05943183168905265,0.07236814099016645,0.05545601911099735,0.06585717225766619,0.051726367515841205,0.043848110146452686,0.04832191179054648,0.04440891731059597,0.07845671035628576,0.03194305010495574,0.039337168707282294,0.0,0.033037828313418866,0.04368481406651013,0.0,0.027165054873410845,0.026528013582342955,0.0,0.0,0.02357934449422306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.7246376811594203,0.0,0.36900369003690037,0.7910349373764008,0.5389514943655072,0.35536602700781805,0.39920159680638717,0.15693659761456372,0.354997269251775,0.3299422601044817,0.2696871628910464,0.40114613180515757,0.1744186046511628,0.3096934035305048,0.2234993614303959,0.0,0.26972353337828725,0.0,0.2358490566037736,0.17452006980802792,0.0,0.0,0.1707067258449983,0.0,0.25125628140703515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844451950684006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.6535947712418301,0.3578457684737878,0.5761696243374049,0.48501832291442126,0.4109476452699926,0.43265479821263914,0.3196664350243224,0.4641463742768734,0.45868754204635803,0.34979545858777494,0.32222222222222224,0.3351311724354611,0.32175689479060265,0.29793465636519717,0.3262132451514881,0.2383600826314953,0.27104037806657866,0.19728910160388735,0.260772382962871,0.2045845538661831,0.2061572292468389,0.19446025422121038,0.17942852016327995,0.14261126137201868,0.14770366951303945,0.13514691777835905,0.09987840889352094,0.12126280577043697,0.0908229347654399,0.10321890052756327,0.09580923317128562,0.09490149878918777,0.05612501107730482,0.04013948470936504,0.0488326667286764,0.039287282475561,0.0448775484036415,0.03616911918676591,0.023172285946008574,0.024704496218311733,0.03807865963118098,0.013311591067922393,0.021852464645833986,0.017291564598403412,0.019029495718363463,0.010340192327577293,0.007139457401237505,0.010103051121438673,0.006530754410980375,0.005274484155449597,0.007234992558293368,0.007245176782313488,0.00843775049571784,0.0,0.0,0.0,0.0,0.007442229692015728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Georgia,0.3354888899693684,0.316127438873796,0.31665390771800406,0.329404165993864,0.26636026531571527,0.3323761503154182,0.33396345305608066,0.29144738221541944,0.283302277826368,0.2458653931193066,0.3058682017355443,0.2749754798935127,0.2564728871519296,0.23011486881566293,0.22013170272812796,0.21644621219128662,0.18089293523635352,0.22723399420553314,0.17263451914497419,0.15932880221043502,0.18605562083822955,0.1611895790937116,0.14671417411352247,0.11232283625372708,0.13235124870525952,0.09992313604919292,0.09724031972617125,0.11578028318718445,0.0836540070269366,0.10366840659840314,0.08698430732088333,0.0955370547290842,0.055025390287232544,0.07246705013814031,0.039584062847312085,0.049021933361797686,0.04657279053202564,0.03682156270712129,0.030514551626807034,0.026402806241120486,0.035679698251694786,0.021018533400922343,0.017904675507597553,0.0153900793181011,0.010296186978755534,0.01371397225206281,0.00561192421657538,0.00679001867255135,0.008156796942366405,0.007070802300367681,0.007058242262401921,0.01067248514745817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.1667778519012675,0.24067388688327318,0.0,0.0,0.2628504672897196,0.0,0.0,0.1155001155001155,0.0,0.1662510390689942,0.22916666666666666,0.09721952167995333,0.14144271570014144,0.12865282117257856,0.13826477704804702,0.1951392584708178,0.1514386673397274,0.14257708073427197,0.0,0.1750700280112045,0.130718954248366,0.13790725736941908,0.15057721264848586,0.09404388714733543,0.12031884493908858,0.08406893652795291,0.11884325894625644,0.13679890560875513,0.05322546306152864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,1.0328638497652582,0.6139677666922486,0.2969876962240136,0.4387445156935539,0.3134796238244514,0.3377777777777778,0.40283596519497267,0.2576928907078975,0.32094142818935545,0.11500862564692352,0.37721123829344433,0.20253164556962028,0.2517834662190516,0.23286275651288021,0.24474517708033403,0.1813236627379873,0.09108850766661605,0.16878932023937393,0.13748854262144822,0.17363851617995266,0.07766387076731904,0.0930376802605055,0.17602816450632103,0.08206138191367143,0.0,0.0,0.0,0.0,0.0,0.0,0.05832264084917765,0.057524160147261846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
