state,1917,1918,1920,1924,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011548899967278117,0.0,0.0,0.00970952342422526,0.0,0.0,0.012287653979663934,0.015145673844798148,0.01568560346794433,0.022883949769730256,0.03343800883926494,0.04050105592038649,0.032929116497487365,0.050469365095387096,0.03725835805282089,0.049184833711863676,0.056733564995390395,0.08286069402974414,0.07487337590839022,0.08263853021471261,0.08582915480869133,0.13873854644692107,0.1754111198120595,0.18567682460055052,0.19849340253485837,0.22201860727375247,0.21233816261720878,0.22996121840469277,0.2073695964268623,0.25861218043628464,0.27802109913546863,0.18254264235381867,0.17890244428158814,0.19463618875183886,0.14036541028119104,0.1510537799410171,0.1729766603323101,0.1403428045553894,0.1100715465052284,0.14144271570014144,0.09407969894496337,0.13096523677136226,0.09588848870386829,0.08750561691459925,0.06902461084400438,0.06390381292750467,0.07227522405319456,0.04792140888942135,0.052167314806032435,0.04326934025642778,0.03664933458551893,0.023585461921271728,0.026676367163817147,0.04164931278633903,0.03785202382154033,0.023173180905298935,0.020740971195976253,0.013011007312186108,0.020793262982793572,0.021023309594512915,0.0,0.019354660325711284,0.03445009043148738,0.023030198347583266,0.0,0.020395676116663267,0.016834544485283803,0.01971164676728993,0.0,0.0,0.029390634184573182,0.0,0.027969094150963183,0.0,0.0,0.0,0.017921789311444853,0.018662983837855997,0.019805117642398794,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29550827423167847,0.0,0.0,0.0,0.0,0.0,0.14093013891685122,0.09254118082546733,0.14184397163120568,0.0,0.08181966944853543,0.12531328320802004,0.09257544899092761,0.1392515230635335,0.20949720670391062,0.15573628655476726,0.22172949002217296,0.125,0.19219680953296175,0.14236322961155176,0.21105951878429718,0.12518255789693303,0.191131498470948,0.17403411068569438,0.14272970561998216,0.17046665246111228,0.0,0.11005943209333038,0.0,0.13728181996469896,0.0,0.10471204188481677,0.0,0.0779787897691828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09370816599732262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062111801242236024,0.0,0.0,0.04073983541106494,0.06295907660020986,0.059669431350319234,0.06398696992612413,0.09593138084758196,0.05491789774287441,0.04643723234095248,0.051527075135844105,0.08032128514056225,0.07679508511455267,0.06630200563567049,0.1209992193598751,0.07355915995439333,0.10884156296484418,0.07366094917394507,0.11335222537089515,0.113272921108742,0.09284127457806957,0.11547344110854503,0.11858258928571427,0.14590347923681257,0.11450230978797332,0.1143172500788395,0.1532898357047402,0.1634654679199019,0.0743896665990397,0.11047504268353922,0.06549691475059465,0.0916621401412276,0.06853114903893222,0.09346730313449278,0.059159929008085185,0.07579106928566917,0.06756756756756757,0.047810557696093596,0.03927626927810217,0.07811712528978934,0.07220935733671971,0.05166941416726127,0.03563622541100447,0.05552347532536756,0.04147022874105116,0.027213732468076197,0.044940147893941254,0.034284561863466775,0.04573201041894498,0.032441200324412,0.028043748247265732,0.034623923094156704,0.03392536419876272,0.0335537353202408,0.044276748931582795,0.04443070741413283,0.04199114368605894,0.02961591855622397,0.04111254111254112,0.038133284910114404,0.053292594105839086,0.041702867072111204,0.025656814449917898,0.04202104413890476,0.04288505217681348,0.030693181267466844,0.034088391198377394,0.0243258921053124,0.024088162675391937,0.022735258251865325,0.0,0.025168313093814888,0.02294630564479119,0.02791376792922786,0.01994813484939158,0.026012722586137585,0.0320765890248717,0.020739895782023697,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019329896907216496,0.015460251692897562,0.0,0.029324653235975485,0.0,0.01887453824790358,0.015919342000530644,0.041865527924307123,0.01770642743315824,0.03278688524590164,0.03911642890013806,0.03367732313391547,0.04359514640703335,0.039652053232881464,0.08076932784774982,0.0652860836184159,0.08766803039158387,0.12486052813346793,0.10239380102393801,0.11257241701216332,0.11823906288668298,0.1397006414825374,0.12114569211687674,0.20364821225962235,0.29984571045966635,0.3383850069412309,0.32549410591754147,0.34762456546929316,0.36506219578150356,0.33454545454545453,0.37481543179494947,0.3515549546069152,0.28931053916964117,0.38775286242089474,0.3165593275843248,0.29789538842463636,0.28015625616541057,0.2592778917224565,0.14330639703833448,0.1928562818915987,0.16232511401406818,0.12015379685998077,0.1327165175185803,0.09915534337128168,0.07385237299335329,0.09599508505164536,0.09664450286067729,0.08154073153684864,0.04273836350920818,0.035812343320997975,0.05566157760814249,0.02809101488823789,0.0,0.04318636881158965,0.05299633102323685,0.025386079966151893,0.02995164948012494,0.0,0.0,0.02160667214035694,0.02179884030169595,0.0306251914074463,0.0,0.026003293750541737,0.02679049830326844,0.0,0.0,0.02239942657467969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03326864430274466,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.01233616037008481,0.010592098294672173,0.0,0.029526029526029528,0.02076042469897384,0.030877539677638486,0.036332617212182484,0.032708064173221904,0.02659324844351281,0.04422079902409271,0.03640334910811795,0.028670472020225712,0.029772892376948634,0.04067213610058801,0.04862013930726871,0.038762255017821184,0.042733738286377096,0.04008233863461891,0.05200892710191774,0.06440288423897259,0.07526368792070812,0.06462731581214994,0.07689934255808986,0.07203271679524119,0.07550123149874549,0.08347750865051903,0.0875149354827108,0.09482160263679912,0.08634753597201605,0.10259844050370434,0.0910728242770245,0.10169955604232267,0.09346411704481654,0.10066712198848317,0.10146211924304249,0.11579951203200278,0.13834152556663815,0.12414765460750002,0.13809210170451472,0.11413757112555133,0.10608554965797166,0.11002672077504536,0.08936390770495611,0.09222192671292731,0.1056599173007955,0.07487170225894321,0.08353742272788398,0.07469120521728738,0.0780438113311399,0.07148634406581646,0.0786924463120785,0.07129421758388448,0.062896339433045,0.07821420216276236,0.06232736958818011,0.06327904492498927,0.06391437308868501,0.0548662108550688,0.05940739651496213,0.0708322792815583,0.062718617206452,0.058035833133668766,0.05845052959722271,0.060801478385553186,0.059442896686002424,0.06188778135704263,0.07288140691193382,0.06296638988692486,0.04971117805549757,0.05900280135039455,0.05526746544461222,0.051078553872770466,0.04706996434937612,0.048054363618889324,0.0440829764379281,0.040515863958000456,0.047736517292339,0.044593969089041174,0.03597845825224016,0.03532401235200948,0.03804853301767143,0.040633311359141645,0.029652824728083595,0.030257281446298055,0.023320589124065535,0.022761963420185848,0.0272929442684817,0.016526421616559473,0.0197663481331025,0.018316244042817745,0.025982086794604387,0.022555586139401167,0.022378373539811126,0.015770114354640034,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037778617302606725,0.0,0.03946329913180742,0.0,0.03275681341719078,0.0,0.05130178273695011,0.0477754553598089,0.0748158379373849,0.07465257838520731,0.07170435741864313,0.08794591326334304,0.07063572149344097,0.0624339640764576,0.048171877258056744,0.053093927985326764,0.08223362180365744,0.06627829908954547,0.13463131731565867,0.10406910188365075,0.11753643629525151,0.11087528114803434,0.12731516566128104,0.10434056761268781,0.10962065483917495,0.11520413610947203,0.18107618713007756,0.11614401858304298,0.16821770627017935,0.17371782879439826,0.1283394447354636,0.17750109330383557,0.19260197351063268,0.17053298324445768,0.1820975359927161,0.19253227282769939,0.13118503817820984,0.1346956207496961,0.16711659596349146,0.09585059674726362,0.14679114555809994,0.10992030777686176,0.06724518876685133,0.0925985056517019,0.0919613128270176,0.053306575522874794,0.08019988278478671,0.06149161078738544,0.037273848094732914,0.04532849829351536,0.04298030490733952,0.04351610095735422,0.04817729243616509,0.02520219029944784,0.030111412225233364,0.0436851907203458,0.03218760777100816,0.021424490573224146,0.01935124936503713,0.017066926734121662,0.0268331951017222,0.02700579397034273,0.026955498921780043,0.02010403839871334,0.03310415075120957,0.017900981996726677,0.02523659305993691,0.025264647179202144,0.019507912897168914,0.03805627571771757,0.02070441003933838,0.02046245140167792,0.04476075377109351,0.035767777703261575,0.023127269363306276,0.01852967063510446,0.030148423005565864,0.026240458015267178,0.024524229939179912,0.015435274747890512,0.02716062795371829,0.0,0.01989823474231786,0.0,0.0,0.0,0.029375477351506963,0.02187431642761164,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025798462411640265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022382094324540365,0.0,0.0,0.0,0.025382142252806137,0.03564517771667176,0.03045910173339979,0.04009508262450955,0.0398066533977822,0.037047818148138345,0.05390967678698326,0.05469028652954464,0.0544489314397205,0.048172721101841516,0.04939226044753683,0.052246603970741906,0.05119488870231196,0.056890911676859626,0.046553992510879466,0.07940386024920597,0.08378542552522988,0.06605019815059446,0.05992973754908039,0.06067829667352909,0.09541551183606706,0.07627765064836003,0.08768724881256851,0.09406203270464522,0.11519631371796103,0.06758217993079585,0.05614647992763343,0.09707437905871326,0.05799078969810677,0.07314779337489986,0.07098743522396536,0.09745231797299178,0.08592541673827118,0.05259006047856955,0.07455671172485331,0.08526495294637781,0.07750736319950395,0.03947048821957736,0.044191733199776095,0.04837516362187695,0.047572408003358053,0.037382179381057916,0.03399314907303297,0.038661786690035574,0.025595740868719446,0.02663825253063399,0.022115942830287783,0.03403579431034972,0.02918685424084992,0.029999400011999758,0.024373895557857534,0.01612227130558153,0.01603180710529691,0.016363933889707083,0.01984783327820046,0.027043472381853832,0.01728070781779222,0.0,0.0,0.02584456341148237,0.0,0.019222636576832878,0.0,0.0,0.0,0.0,0.0,0.02376425855513308,0.0,0.0,0.02448100274187231,0.0,0.03168400485821408,0.027572515716333956,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07878978884336589,0.0,0.0,0.0,0.0,0.056420672534416606,0.09658725048293626,0.08014425966740132,0.06188118811881188,0.09268795056642637,0.17810371922472498,0.1951319708329054,0.2594875121634771,0.21292451825827746,0.17438692098092642,0.16589643322668562,0.17465069860279442,0.10244589576130106,0.09033423667570009,0.16539440203562342,0.1837109614206981,0.1963350785340314,0.09052504526252263,0.1332001332001332,0.1327360212377634,0.1011804384485666,0.0,0.14788038120276042,0.09604610212902193,0.07849293563579278,0.11881776325560671,0.10435301132975551,0.10313835273316635,0.09000900090009001,0.0,0.0,0.0,0.0,0.0,0.06056935190793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179788996425146,0.0,0.0,0.0276417627546991,0.0,0.03193641105709521,0.0,0.01476973975718548,0.0326133313263591,0.0,0.032354232626932586,0.03632944394580502,0.047590946298376194,0.02896535743251072,0.030405533807152902,0.04895827666866127,0.05823821092216047,0.056192051946430246,0.0576385486613447,0.05436998776675275,0.05687105780167512,0.09043312708234173,0.0954177050358097,0.06857292131529394,0.08017215916283388,0.11472631056722342,0.16456901548397782,0.1645361346664979,0.1798118397534009,0.18363976181162256,0.18217895310922613,0.18658063894840743,0.1587675667630022,0.17225371383893667,0.1624374905728242,0.1724457832640276,0.1361350811321169,0.12385288636202789,0.12390821074114117,0.11822589505361962,0.11631288165164291,0.11168881186212208,0.08797116500702547,0.09205791279604988,0.0782358923921183,0.07132013571202966,0.07559165003004284,0.0645631381374457,0.05621687220031053,0.0553879714368492,0.04882057624553495,0.06937577748716149,0.03687853899521347,0.04911123327835807,0.027165773911105227,0.0307517784778553,0.03476484068479641,0.03131805303675865,0.026440259702106405,0.029936534546760867,0.03269067023476463,0.02931013204985808,0.033158288415419374,0.03237343528396127,0.03339676129082366,0.021316929448576712,0.03141088502083844,0.04247071451185705,0.026452227277536766,0.03200762228028256,0.025443627825151388,0.036140992389132195,0.024967720304463516,0.030870472017046523,0.020932460610744795,0.01590676958625655,0.02296094088833329,0.02323800015492,0.019594980277226372,0.01767810692729247,0.02332555814728424,0.02192446179662532,0.021779280064118202,0.019896358062094725,0.023479469551823885,F
