state,1931,1981,1985,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.011856207910461918,0.0,0.013743500469569599,0.0,0.016975870013338182,0.034299434059338024,0.04289896033107903,0.05922035120243061,0.07000077778641985,0.05464623071118166,0.09097052554972189,0.09197697947599401,0.05533596837944664,0.06359388392733707,0.09473774868659031,0.14969628925929124,0.16963528413910092,0.22435243728329596,0.12906484105384247,0.163325073214688,0.17300539200138404,0.19568873260969272,0.15021879694337403,0.1547102545992668,0.13634933398594554,0.18259709249245032,0.10762767767246467,0.1336710285633882,0.08244023083264633,0.11197790302713599,0.09506456468351422,0.09700497150478962,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331754957087896,0.0,0.08358408559010365,0.08557247989046722,0.08874689385871495,0.14222222222222222,0.14727540500736377,0.09312721177127957,0.17097264437689969,0.15479876160990713,0.11971268954509177,0.15503875968992248,0.0,0.1920860545524395,0.18986140117714068,0.26370314560180824,0.11562921564848719,0.1176239952950402,0.25783419278064257,0.14586372160866848,0.0,0.0,0.10453690152623876,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.010466820180029307,0.014299137966254033,0.012100433598870627,0.015906786232676516,0.020275750202757504,0.03004687312207043,0.04684413124503554,0.07383755737377769,0.061186223231027334,0.0596773572556116,0.06568017617741374,0.0744388456252863,0.07589079130032393,0.05362505362505362,0.06537134556019611,0.08349173076581458,0.09904430929626412,0.10775862068965517,0.12102060712004571,0.09847678648009023,0.0662326543140074,0.08351655843602461,0.11227334817836493,0.0722644880261758,0.08060682471115888,0.07037006374699893,0.08599173640386752,0.07092494472026367,0.047238684187924075,0.03989626969878316,0.03547189443564216,0.029609159099881564,0.028517356700282583,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03384810662153585,0.04278807068589277,0.052931057297869524,0.04847950639048039,0.06914135084914222,0.06539652090508785,0.07437546484665529,0.09767359261232463,0.12568258646095173,0.08037149490980533,0.10785547366528853,0.1437427005659869,0.21055460980198906,0.2705749718151071,0.21265284423179162,0.20685313427466498,0.155089764075571,0.18206869402617853,0.24169819251786467,0.2226935312831389,0.14299857001429986,0.14021312394840157,0.149708899362351,0.1251778093883357,0.13071118768938267,0.18244731047499213,0.10504201680672269,0.13798813302056023,M
California,0.0,0.0,0.0025297242600556538,0.004259510688709635,0.00809704306108713,0.005745021579737309,0.009421138342687178,0.010427977811076778,0.02568201957849096,0.03653011932371213,0.034300712858293315,0.037967019999384316,0.03993008268964806,0.04174161391753285,0.04233511586452763,0.04240090907549058,0.041013908458072346,0.03994521798676101,0.03773185797957334,0.06068166679837881,0.05014320559564179,0.051846534258594555,0.05185874129815958,0.04034916232865813,0.04210701111387871,0.04601628219957829,0.06109337432501675,0.04117237501004204,0.0431295909427859,0.04028315269036372,0.03407991057431465,0.03768919447272112,0.025260362161420934,0.025996268770835242,0.029295325361207294,0.023015842571636812,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.014628794343532855,0.017075669610186858,0.01964057743297653,0.06616349735346011,0.09046817279421003,0.10185892538833714,0.11763502454991816,0.0807570977917981,0.10863798287056921,0.09997805359799067,0.11654734438551007,0.11732499022291748,0.08639701702930677,0.09623562060785103,0.12071624974850782,0.14801452392516015,0.09496456200491035,0.08348794063079777,0.10973282442748092,0.0809299587992937,0.11061946902654868,0.10864251181487317,0.10890204400759522,0.06822251911651837,0.0749517137997636,0.06060256262264804,0.04914004914004914,0.04993831149756184,0.03437392581481829,0.029478235236317183,0.030084235860409148,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015982951518380393,0.027644928537859728,0.014181580962645716,0.037942910513104895,0.03599928001439971,0.01523368472366096,0.029020088350046755,0.038476337052712584,0.042546228113238424,0.029771749917300694,0.040565208572780745,0.03110527407202599,0.04116779306322687,0.04997858060831072,0.036920804873546244,0.07191793784776108,0.02691169120756603,0.028620492272467084,0.03019453910192814,0.054117434833588884,0.03232957694439313,0.08463817181548879,0.0,0.04683182690956775,0.02403383964622188,0.0,0.0,0.0,0.038601522002867546,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837139340899767,0.0,0.0,0.08911332244170504,0.0,0.0,0.10083549409392106,0.0,0.07392075694855116,0.07206687806284232,0.1183256914657595,0.0,0.15190642564180465,0.09185548071034905,0.07923930269413629,0.13393604553825547,0.12182387747998608,0.13910624239262737,0.0,0.0,0.09097525473071325,0.09400263207369806,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.003665017408832692,0.006269024748716592,0.004783609985444158,0.013480244347165956,0.03423136029599202,0.03231587296924116,0.026942881092084783,0.04029315168470989,0.049364432926076764,0.041640641265875494,0.04239378430042548,0.042716787697565144,0.048724410168175344,0.05132998283893111,0.055598026270067415,0.06650845715494959,0.0952785035320039,0.10540931527562719,0.08645492297008094,0.0927372468451502,0.07529383418791835,0.08211965316522957,0.0786966495320061,0.08248930615438256,0.08176333387842223,0.06474863048126975,0.06734516924682847,0.05581472842385871,0.03878943240941403,0.04094504652054221,0.03527081656462247,0.04977647544986664,M
Georgia,0.0,0.0,0.0,0.0,0.007918283316177053,0.0,0.011301989150090416,0.011724093011137889,0.022495997035821568,0.05387931034482758,0.05144938328436615,0.05813167500337975,0.06238218581754567,0.07799693300195654,0.07050712905415991,0.06726059037031397,0.07807175165747568,0.08211304228821678,0.08126726929472514,0.10354008480425994,0.1227927994302414,0.12851110703139343,0.10408904344534735,0.10617104274279171,0.1125309460101528,0.1203146691346599,0.10115058793779237,0.13550721503841776,0.13235878053443534,0.10987026278558742,0.09366219169528567,0.0933327311866805,0.07865345288658172,0.07937536447871445,0.06900477858091672,0.0519471214129617,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129616426636247,0.15304560759106214,0.0,0.11648223645894001,0.08975317875841436,0.09607686148919135,0.0,0.09669621273166801,0.07940289026520565,0.15408320493066258,0.0,0.10328800137717334,0.12039903680770554,0.13593882752761258,0.08742787200559538,0.0,0.0,0.0,0.0,0.0,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.054392167527875984,0.0,0.0,0.16317416695293713,0.1386001386001386,0.07970244420828905,0.18117504960745406,0.1617434238528986,0.23110502439441924,0.1842854749539286,0.23415286837263757,0.2252064392359663,0.2580322956550691,0.1812489701763058,0.1765650080256822,0.27751347922613384,0.38338158203583445,0.18344416418252693,0.2349196726280691,0.2304147465437788,0.2605260946298008,0.1950354609929078,0.2364066193853428,0.18098685463897884,0.16444186496420973,0.180917920396115,0.14756517461878996,0.05025125628140704,0.12518255789693303,0.12239902080783352,0.05540780141843972,M
Illinois,0.0,0.0,0.0,0.0037027985751631083,0.003653581971765119,0.006361098349648373,0.0,0.013541443945549141,0.017674610422128614,0.029130564684792352,0.03422105279167744,0.03354579000335458,0.04005736214258819,0.03608420741858501,0.048656182221525825,0.05688044232908682,0.050880822100627256,0.04996358586115204,0.04806221872678813,0.08571903399896788,0.07633656341772266,0.09418717392308047,0.09113989974611028,0.08332307575771922,0.06445471312694603,0.052821824735114084,0.08186611070481263,0.06683961890088477,0.0580463906754278,0.06503949671254908,0.07200188857412654,0.03375975114240586,0.03145089257633132,0.03868213952247566,0.024098776632692116,0.03160270880361174,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.014968715384845673,0.010316571361197902,0.020941155353456788,0.06697297718246242,0.11050944855785169,0.09556358217658206,0.10175733298875825,0.1293406899261612,0.14472983763641203,0.1577077592217537,0.17248528070320923,0.14177849582907448,0.15747498179724673,0.15073439197952815,0.18250078214620918,0.23537677849991218,0.24656065749508663,0.22195968925643506,0.20562652400189246,0.1604833380534315,0.21836661769960697,0.21715526601520088,0.17403484941740774,0.13503800666477903,0.13356484573260316,0.1227185505823553,0.12487796017528324,0.11265754453493558,0.07885852288129327,0.09016435674171776,0.08323264867767485,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.01566956031213764,0.03883620829153047,0.07299027902193025,0.10171215460247499,0.06677913679178968,0.10483317066117197,0.12248279837169929,0.11954126041316447,0.13390366375302215,0.19534918667117473,0.17950635751682872,0.1717877640260805,0.1265322261763543,0.19485425696902217,0.24672383109529203,0.22793878215564964,0.1992905257284069,0.21054369813813317,0.15922196402444272,0.1460853686372974,0.1810730963499476,0.18020723832407268,0.1272070421818552,0.1587057799621154,0.12195741653539306,0.06742039207551084,0.08065817067268914,0.08541168431841477,0.05955926146515784,0.049683269159110664,M
Kansas,0.0,0.0,0.0,0.02102902004766578,0.0,0.0,0.017615558060879367,0.06643537314534584,0.07094052197289324,0.08081585530113526,0.09769822970807768,0.11552404095128072,0.08979958365647578,0.1424037757343966,0.16732401099557787,0.11059762215112376,0.11378796201836303,0.10354028115168651,0.11940773762139786,0.13837273661737962,0.1981479234906385,0.25727937272838647,0.17533844397325068,0.17087757842060297,0.16795431642593214,0.1395004141418545,0.19420983695406713,0.14798548787473745,0.1375515818431912,0.1440850598698266,0.13943528708729644,0.15192950470981464,0.10938069691129747,0.0725163161711385,0.07581943310393095,0.09166462967489611,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03132983081891358,0.027447849086735202,0.032795156407669016,0.04372990353697749,0.08280287739998965,0.10861694424330195,0.07434753627647028,0.08335069806209627,0.09225801491504575,0.09785512152548201,0.10848340203948796,0.19865567257191064,0.2510206333443672,0.23575747489876295,0.189716799560077,0.1405345825296225,0.2682124935109881,0.24405676579589622,0.2653028607959086,0.2766525046932122,0.24444067221184856,0.22457934561033754,0.21964785489070748,0.207967298935064,0.18634466308884914,0.1288609473232067,0.12384923419890188,0.10338588782631171,M
