state,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285591840233136,0.117341379599363,0.20058503969912245,0.3240817683230846,0.42897998093422307,0.4420866489832007,0.7343234323432343,0.7894522666232603,0.8424937815935168,0.9050129849689148,0.6772877703378742,0.814516129032258,0.5869223774489543,0.7596502075788358,0.6329730256110624,0.6082361152657294,0.4540763673890609,0.49932782792394853,0.43063954553784134,0.40271093212847464,0.45314109165808447,0.36691477094035013,0.5970461925212108,0.2594706798131811,0.33842682801763924,0.2833721283270924,0.13250433187238814,0.20094443886265445,0.2087484581079799,0.22258782541372302,0.12918704438497738,0.08919015340706386,0.0547945205479452,0.0946073793755913,0.11937922801432552,0.058416901956966215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545681322107889,0.0846740050804403,0.1983370203676863,0.30314513073133764,0.3292310104256487,0.5357558816678314,0.6198509219301687,0.8337836794564966,1.1958730654994527,1.087912966962643,1.22557138125207,1.2179603708416653,0.9639727361246347,0.7994950557542605,0.6767820106975221,0.6969026548672567,0.7926023778071334,0.7522780250052977,0.6126616746085772,0.5673335323977307,0.3103724469363236,0.4114823160576075,0.4196314541142127,0.29465291619724415,0.2278460411750346,0.1800855406318001,0.15280506439642,0.16711928138709004,0.0960680710903726,0.10587986165031411,0.13405771537430325,0.1412639405204461,0.05385858274986535,0.0644433703882713,0.0,0.0,0.08278145695364239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0036777415724551865,0.005189375125101007,0.00406461105736792,0.007491509622427915,0.003947238577678366,0.004087137777414477,0.006776361586654264,0.002989393631395808,0.012381856453010855,0.02176412156657031,0.04626580521551701,0.06191076161098319,0.09454188515485754,0.1442624963550699,0.1999002966421686,0.25138476684779754,0.38998498925701724,0.45358797244730237,0.5700772566367385,0.6265898917394648,0.6759098786828422,0.7181309669007865,0.5724741584094849,0.4873104585642952,0.48133126565668616,0.4787784679089027,0.41724792318616544,0.4139750989600595,0.42292099039528935,0.3583091436865022,0.33505544627223793,0.29035025894033645,0.26843166880133756,0.24522656466886705,0.20963875850694041,0.15456873828600443,0.14196349943821931,0.11007872076939232,0.1262564610523232,0.09253788714648747,0.09528790560049293,0.07110654986621706,0.05432069765393311,0.04826290118536611,0.03550599824736349,0.034806306606533215,0.02338292461929676,0.02403081598756052,0.025770144243158724,0.02066851970636448,0.020620378825816715,0.0134448760083657,0.010646549757410759,0.008581481163648846,0.009613766914221165,0.008200956231496592,0.010720853709827723,0.005855339651523643,0.005838782864006406,0.01016208525989533,0.0,0.004373420101988157,0.00449038608339545,0.005540421995475322,0.0,0.0,0.0,0.0,0.0,0.0,0.00580463906754278,0.0,0.0,0.0,0.0,0.009337068160597572,0.0,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005581852281861212,0.015163659207590496,0.0441258771363382,0.0552382540542794,0.05539818753854355,0.14441157298300156,0.1834102473080109,0.28626731866340666,0.34822150984749944,0.5645831836332468,0.6987441211432115,0.812712145709972,0.9611494428832296,0.7716474673427769,0.6564994638389133,0.6780075878105496,0.6377983402177051,0.5831691963078824,0.6925016622548957,0.5895269463936226,0.522663332291341,0.5025541902526578,0.4368575094796638,0.41893529128410234,0.3671354552183568,0.30881017257039056,0.23454587314377806,0.24582248105118376,0.21804574740455224,0.18921083888075574,0.15008081274532442,0.13288268769679637,0.10712615236054741,0.08362983912660037,0.05305200612371728,0.05919279717120738,0.05534559370009014,0.03940886699507389,0.037421788462114185,0.01768555090491069,0.02991593621922398,0.026477688653531655,0.02368059611953965,0.03401415636793599,0.01453676185553689,0.016372239231159644,0.009981368112856001,0.021581061788239982,0.014926610830085413,0.008242935804015958,0.010159676244983661,0.01051635292880429,0.010428616122640526,0.0,0.035733428622476325,0.0,0.016377333770062234,0.0,0.0,0.0,0.014856633486851881,0.0,0.011130403811050264,0.0,0.015893558567763325,0.016429225244678106,0.012321644200202075,0.025761244783347934,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009442335656147905,0.009215061095855065,0.0,0.03621126687703688,0.03901885320043275,0.09080837616461743,0.20094134685010862,0.25922482837528604,0.40628385698808234,0.6095265412954232,0.8756988928796238,0.9832095284570479,1.3363230321332344,1.4405894320118766,1.292363996797682,1.4781980825544545,1.1209538603635751,0.9870070663323455,0.8514190317195325,0.7793617126227002,0.819672131147541,0.7783951544275918,0.7140237192810858,0.5895161718625525,0.5346808073092629,0.5074403835377623,0.3896181741892945,0.3083546660460787,0.2571362533225471,0.23356958762886598,0.1883745963401507,0.19947828755562375,0.1329120272845822,0.13412778250664192,0.11957272678960515,0.09053001207066827,0.07860973076167214,0.06405217340670219,0.06876719179794949,0.04490057729313662,0.025782332656547103,0.0,0.01880347237456517,0.0,0.0,0.0,0.021088148460565163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012180564690979074,0.05202544517227517,0.059544257414405125,0.11330265683168773,0.161547212741752,0.229869044302034,0.3894156346749226,0.5296885714961338,0.6351619785663487,0.9484411260215921,0.974966380469639,1.1615074766870828,0.9672772175344722,0.8352440222731738,0.773535807222044,0.7962373157543886,0.7955801104972376,0.6611802771330098,0.6620233087373284,0.579870729455217,0.5214227970897333,0.47266490985903714,0.48932933097578024,0.3411886058874871,0.29384826744008546,0.24048244478153094,0.25842655148226085,0.21660649819494585,0.19164555317352044,0.16850003179245882,0.15790660951951274,0.12528912875867387,0.09830264106428993,0.09388097233864208,0.07778153533987149,0.056077386793775406,0.055842524082088514,0.0590564857917043,0.035231116121758735,0.022145124381781945,0.026135981779486988,0.03078699249567058,0.0,0.0,0.0,0.0,0.02788733516592964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013429027589191124,0.021161142097069183,0.02891140935512341,0.028842066913595237,0.06976852354300066,0.0988920994483675,0.18193036022211323,0.2313055011888779,0.30477759472817134,0.495962895881646,0.2922077922077922,0.37237259942537426,0.36467672717748273,0.3604011779969932,0.4188896298766256,0.43227960910450514,0.48290365293247134,0.3899851805631386,0.4252409342479219,0.4176742141129918,0.4260955955403466,0.30716946604797074,0.28136343134517494,0.28135130175946504,0.22207789486916263,0.2223264731678463,0.2221997778002222,0.17173853854692442,0.16256729652697138,0.11712707182320442,0.12607160867372666,0.10184477929773396,0.0737989810979384,0.08819603356216628,0.04614562588040997,0.0751455945895172,0.04912510526808272,0.03991453593482191,0.04096977876319468,0.04241940313404532,0.037840565085771945,0.018006430868167205,0.0,0.028447294920864796,0.017945957032251447,0.028651802458845594,0.0,0.021157864113617728,0.0,0.0,0.0,0.013868086758750764,0.0,0.0,0.0,0.015065232456536804,0.0,0.0,0.023765065353929724,0.0,0.017713536684734472,0.01792821542543655,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007482005776108459,0.02431350114416476,0.023652832078805672,0.03489670575097711,0.05898755898755899,0.07395668251452721,0.13658275307980716,0.16893930252202247,0.25025983261309553,0.34502989327820305,0.4506994344997662,0.4955793733413486,0.40575973750128175,0.29142911743160177,0.32322227747389354,0.3075459194943333,0.28487059232239015,0.3888618845913478,0.3468737344391034,0.2809091910549701,0.3012228450597459,0.3050191425806723,0.25041200265393915,0.2572699858712385,0.22721587592762446,0.16000312201213682,0.17474710211055666,0.19648530032869968,0.17811927006024622,0.16551153408503155,0.1253258472027271,0.09230295882262449,0.07296353560446814,0.08432147562582346,0.06707033069399161,0.051416931991219564,0.05817802475575261,0.04860365742522125,0.047681240541493045,0.033803054951091205,0.024381594112953278,0.055481067085856955,0.03125075121998125,0.03208371381327278,0.028074832189071232,0.015266787104653824,0.012815255279885175,0.018125323666494046,0.018473556423519475,0.016621879934620606,0.0,0.0,0.0,0.015381775672183596,0.014960653481344064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018925773117831862,0.0,0.021270259922576255,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05960121369744256,0.05751633986928105,0.10003685568367293,0.22736668044646546,0.23701462430660616,0.32546786004882017,0.43408035534019784,0.7302871804993586,0.8563835023132198,0.9029798334503862,0.8268405151852442,0.6843315449468959,0.6752789195537288,0.6785302778133402,0.5923855165069223,0.5084027679706257,0.6779897952051444,0.5949938448912597,0.4092211158095758,0.3877414063082544,0.5344181223578209,0.36079879174358115,0.33599328013439733,0.2531004808909137,0.23946360153256704,0.19445794846864364,0.1405371642723298,0.155448468832582,0.11582117211026176,0.06935347152654697,0.0765814060346148,0.05314706552273935,0.03811847221163375,0.0,0.0,0.04612900745752287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011572288227125443,0.03576134010916619,0.03745518754347477,0.03875422773393461,0.06833168198435205,0.10093822911323284,0.13972828740256898,0.1904982772329711,0.2269882333305516,0.34817665383910573,0.38756351735423306,0.4575581199744306,0.3473737204228897,0.3529557829765346,0.36731454307178324,0.310594953314299,0.2674437170684975,0.364457473358951,0.3963353913563035,0.2924600802664162,0.2588667924710892,0.23357664233576644,0.24555946631742653,0.2306610407876231,0.1780279101820479,0.19120458891013384,0.13910861382357753,0.15975675745316809,0.11175681716584711,0.07450311230743349,0.10203618883497347,0.08061626657112146,0.05687286726747747,0.05468388507971227,0.060035193044198326,0.026135381275004525,0.03104445177438445,0.03156272627689794,0.016323273360417875,0.014835144457219153,0.019277851676209202,0.01620614212786646,0.020647079470608884,0.010574177857671566,0.0,0.02018706681919117,0.011193445118538583,0.013580498404291437,0.015603406000624136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007885546919004168,0.007527529249827942,0.012380962207112864,0.03828682002090253,0.0960451412163717,0.11138033453181179,0.14285438505048165,0.16964160879899334,0.2448175593283932,0.3121412510317739,0.369031623171401,0.4721532624478898,0.5276195677615667,0.5890539851805386,0.4849738435432209,0.44043958849750525,0.4176417238638017,0.4665611899620053,0.47747910277226535,0.47413175369034544,0.4458023253049288,0.4562658785710582,0.3725464210510816,0.39821120996160103,0.3020949628948578,0.2610567713719042,0.22380361233018026,0.18738394971296188,0.15354762507382097,0.15167501978369824,0.1301623011409288,0.12779653529393203,0.09111124837852863,0.07533362031855359,0.06604623236265386,0.06041253128506084,0.046206050104685585,0.022457716330970597,0.035767347163374236,0.026426712120611512,0.017135023989033587,0.018218510006166266,0.017118890695882908,0.010416201657664092,0.022804323699773477,0.010914477274499105,0.007979826997350697,0.008175277959450621,0.008199006280438811,0.008349196807267142,0.008382932349735937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008089781870063395,0.004301044436957441,0.006968446872561044,0.021336850680839507,0.0421994079486049,0.10253009903056871,0.13226119830986574,0.21116658059333218,0.29220940022782427,0.4146348107990302,0.5961931463122161,0.6740005304366877,0.7655524933455822,0.825364570882142,0.8737784451159886,0.8824482915126759,0.7016475478742066,0.6234195613647986,0.5902102845025623,0.5193126189334843,0.536451066560222,0.5013773301657168,0.48617441507140685,0.39003991636570995,0.3545557874022427,0.342144522560992,0.30543453336390736,0.2686997968135812,0.226137664912095,0.19782031321549592,0.1567141060918053,0.1512380416432189,0.14840271811294228,0.10720392667605808,0.09157920254266963,0.06630308916364723,0.04966065220989903,0.049709425810941496,0.03513378575787274,0.031898217345339215,0.034934176656615426,0.021882221132973882,0.020704648193519446,0.017036997184412046,0.014232309239615158,0.010770586507392538,0.013132639660571774,0.01664828418621106,0.020212120889758836,0.009702562554576914,0.013099578630220729,0.0,0.0099601593625498,0.0,0.0,0.0,0.0,0.0,0.0,0.00673681941281882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009420098722634614,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010847331556437115,0.0,0.018678205647044175,0.013784019726463786,0.028607392150131594,0.050278687582600706,0.0920399798662544,0.24665257223396758,0.3014117284210231,0.4769431654181843,0.6102038908843284,0.8346657272160647,0.9345550421593964,1.1745560965367001,1.320193878370779,1.156968415308002,1.118162586884255,0.8868179768525478,0.7920340281286159,0.7654655280149969,0.7137952220897033,0.7140667544223452,0.5957356000924724,0.5434876378129367,0.5456922523068761,0.47220298432286095,0.4097999471225875,0.3450479233226837,0.2655181785871088,0.28299138540929714,0.22254323976105883,0.16192943686657013,0.177378776086445,0.11951570159181056,0.11366180446725335,0.0790459497542702,0.07728391955283165,0.06557144629344108,0.0373366521468575,0.04407065995813287,0.03932731562979887,0.024098618963759384,0.03450029052876235,0.02735578939689603,0.013034168140769017,0.01742126555815799,0.0158193431017777,0.01411717253201573,0.014606460228695434,0.0,0.010491858317945274,0.0,0.010621574542210138,0.0,0.010797736794367902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
