Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00908787979764321,0.009033151666616482,0.016465340458335205,0.029365988312336652,0.04528857312689292,0.06527687115456729,0.10480912645624219,0.16100509409560007,0.15480072578700943,0.16450673096242716,0.18237478017325603,0.18658444600299065,0.18318965517241378,0.18413463491246837,0.19332161687170474,0.18850269192693148,0.18375548622494844,0.22327257533817307,0.17513134851138354,0.16729661069459073,0.14556402951092975,0.10002125451658476,0.10723794497584066,0.09209459957268107,0.06486751116822716,0.06150716203588706,0.05726078709723597,0.05251444147140464,0.05817412573543994,0.03652660119975836,0.0418054174054693,0.036766327926232044,0.02408115348725204,0.02081382037673015,0.010537566424302638,0.011011483404121442,0.011339337782673492,0.012075836251660426,0.010747680292336904,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045662100456621,0.0946073793755913,0.06963788300835655,0.08762535293544932,0.18272744758607423,0.22887659736791915,0.27359781121751026,0.285442435775452,0.20831266739410773,0.26718733943068546,0.18108223263740947,0.20903495528974567,0.2537764350453172,0.26493575307987816,0.18988200189882,0.2743286168062374,0.2994438899187224,0.15304560759106214,0.16583747927031509,0.10192195690157252,0.13462976813762154,0.08006405124099279,0.09085402786190189,0.11281224818694602,0.09528346831824679,0.15408320493066258,0.0,0.0,0.0,0.0,0.10491344640671448,0.10783608914450035,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03717472118959108,0.061552665999846115,0.0563879490897374,0.1119146005509642,0.09928693925444534,0.16556291390728478,0.2538301151300879,0.21945224719101125,0.2276707530647986,0.1116454826520096,0.11261261261261261,0.16826071555083247,0.12078336640496937,0.1447178002894356,0.08559445347941454,0.108895962472776,0.19233985616323798,0.15013762615731086,0.1415015814882637,0.10710166419508979,0.08025682182985554,0.0,0.03912056959549331,0.04586104104563173,0.0,0.06912442396313365,0.04202033784351626,0.05319148936170213,0.0,0.0,0.06771135616173342,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030165548530334475,0.0,0.0036027467341100856,0.0038304783501363652,0.0,0.0,0.0,0.0037335444030435856,0.0045549785916006195,0.004345212661949697,0.01743873771440928,0.01921940733042432,0.02794156630390394,0.053513176703441696,0.07340634818099069,0.10822589962779065,0.13975765267579246,0.18365880932809017,0.2557507380235583,0.2813019047955614,0.24934355781218442,0.23590620768298765,0.1796918726249742,0.179265013444876,0.1627401177204216,0.15992760350436486,0.13619503128479984,0.14843730779008832,0.13524769295474975,0.12296213268199649,0.14096490057386896,0.11178293785884864,0.09175514484205007,0.08396966595817261,0.08531733558451356,0.06925527494344152,0.07160992122908665,0.07006713188717298,0.06643793506931361,0.07146482170044847,0.051302762708349256,0.050979370348132456,0.03482783440525668,0.041388770635258504,0.04485363550519358,0.024114107958861333,0.016354464139692285,0.012004801920768308,0.00992302567228499,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009667707096097008,0.01731701685522974,0.023110032642921108,0.03017638094663307,0.03649302070978925,0.08033589498734331,0.09190460613424303,0.13441072755736175,0.2288745737021599,0.2140526300032931,0.20191003949773037,0.22287372483321866,0.2040339537419204,0.17997253050850134,0.1716905035714864,0.1905930998837059,0.1571734966191326,0.1314213468192707,0.15272751419369832,0.1144373496973215,0.14342708298987766,0.15578170242308279,0.10341080379990886,0.09907185316508499,0.07201826804848059,0.06074682865820976,0.03937994486807719,0.045492593805728426,0.05664117813650524,0.03573271925993568,0.04176062807984632,0.01697900969925929,0.010890161827804761,0.022260807622100528,0.022312463742246418,0.03178711713552665,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01253887049854549,0.0,0.03188606047722804,0.02469000329200044,0.02245992307476347,0.06987509826185694,0.06876719179794949,0.11225144323284157,0.25137774340133423,0.2723501282579092,0.1974364599329343,0.18770834007573062,0.18911117746591022,0.2339379555856925,0.20385210178546326,0.1952065936449409,0.1693144565726431,0.11954126041316447,0.1599404872605542,0.13524174461850558,0.15332834704562454,0.1405536251122477,0.1265322261763543,0.06362587982661948,0.06471444750040446,0.07733637251709541,0.04384391566024951,0.06605292490608099,0.07315603752474396,0.07760785208856426,0.03812065186314686,0.04505180958101817,0.04579453518546787,0.0,0.025407795111540222,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025780670941961265,0.028912875867386275,0.07208860344714595,0.12405699916177702,0.12174501183632058,0.1507079770082714,0.2547815161245288,0.30223025081636906,0.2818489289740699,0.28788661696316525,0.21655527760146362,0.23090244371752935,0.1875806010395092,0.16332709237939688,0.20408996285562675,0.10171698266742614,0.16334010597187362,0.11454753722794961,0.14910146747233777,0.1075225996575206,0.07164464257283872,0.10279117577291057,0.08087670346556675,0.04083799567117246,0.053009297015168814,0.056959192806867655,0.046187437017131336,0.043593879419329525,0.04516507836141096,0.028642352491884668,0.042688421951335195,0.0,0.0,0.025321584118302442,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026519337016574586,0.03667537706872048,0.05092238964886698,0.04523163357615578,0.10964912280701754,0.12386457473162675,0.21134698478301708,0.18714325816412464,0.1690497992533634,0.18315901094134093,0.22207805170176664,0.18920282542885974,0.16463022508038586,0.19406924390622574,0.1732698872452674,0.18971440291237246,0.14065430297978745,0.18707875246662053,0.15868398085213298,0.11933174224343676,0.1034098021607206,0.06344477546066424,0.0582459643867532,0.03574374484465218,0.052356020942408384,0.03749206898540693,0.03013046491307361,0.02557136007671408,0.04281526858347331,0.016975046681378374,0.0,0.017713536684734472,0.02509950159561117,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010477604121190955,0.008620392400262059,0.01169707907225453,0.01880245457497906,0.015635043343814603,0.03864734299516908,0.05216581276199348,0.07317024937212016,0.1484542700664032,0.1518864294538164,0.17206708543234445,0.16478989288656962,0.1507225817891657,0.17569004577188035,0.19952402701988026,0.16041856906636393,0.17355350807789488,0.175568051703519,0.220422390814025,0.17607457276022787,0.15570568985537844,0.1108125328974707,0.11952531375394859,0.07703281027104136,0.049221147721350396,0.055374392419860946,0.05984261392537626,0.06220931954853808,0.05600323574250956,0.031753087987806815,0.023752163143429133,0.030807147258163897,0.017284889549555777,0.020530367835757058,0.01697274177670661,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062009617818274,0.0,0.0,0.0,0.0932690812995492,0.0926569376882094,0.06164753024581952,0.16847909327615257,0.12147900690911852,0.19821605550049554,0.26336173508907823,0.26309680414764375,0.315214884293073,0.2679767753461367,0.2777777777777778,0.26471504204297724,0.2874743326488706,0.2632964718272775,0.2666911899944822,0.11690209449585973,0.21894904458598727,0.2123571645262413,0.2347178283498316,0.1783840503672613,0.1594726770146715,0.2632410234810993,0.19465772683032334,0.1310615989515072,0.15190972222222224,0.0,0.06775832862789384,0.12582932967284374,0.07432181345224824,0.0768836494105587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021820959031149417,0.0,0.032285302736800275,0.048066524069311924,0.049884358985987025,0.10077033321390183,0.15749409397147607,0.19980650317587179,0.20908808611944932,0.26336422669427634,0.27551950949766196,0.3286236794712315,0.3047011027278003,0.28743092385862107,0.2467565014554778,0.25322097074791344,0.18788842318254081,0.17130168129427936,0.21178657100252846,0.20635668304062088,0.1880498779914482,0.16296598085149724,0.14934688600597387,0.13700506918755995,0.13647298297557364,0.09772949385213299,0.07421322386882812,0.07427178832540327,0.07522567703109327,0.07582720588235295,0.07777699215159442,0.06640106241699867,0.05541003425347572,0.06416343710699896,0.05726035241144166,0.050561498749268186,0.04454576422189031,0.056412185031966905,0.01654214110446362,0.020408163265306124,0.014908017531828618,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.005598414529005386,0.009238835444792185,0.015635335859041432,0.01910858453160082,0.015454480610570864,0.018146938352258,0.03386785645918923,0.025283251426133403,0.02626912720824851,0.023732433761082198,0.0419631773119088,0.05451169446195254,0.09111617312072894,0.10716169876022158,0.1944399807166961,0.21930516550440188,0.26561245290011737,0.3366951601992497,0.35124587211047736,0.4128189637812491,0.39997112121868456,0.3887992139799284,0.44296483794640407,0.3369405795377968,0.30974851057099173,0.3153203654913392,0.25107706353961595,0.20534797553680642,0.209799778037916,0.24947376627426524,0.2106674327300584,0.20438194898626552,0.2541691946936031,0.2070600808202251,0.2581943163718669,0.24620855916699436,0.2110366959676294,0.1713276105152321,0.17015609972627063,0.1450452541192852,0.13659038720405417,0.11546174570056922,0.10332539063323704,0.1477756456913474,0.09666728042717732,0.08059130995417808,0.07797363073578753,0.06695361071257772,0.0524859242294112,0.03902153500963344,0.01730274866521653,0.025674600118103158,0.015894039735099338,0.024453199293574247,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035332442955770846,0.0,0.0,0.0,0.0,0.005696815480146598,0.0,0.0,0.0,0.004396454698930782,0.012149930137901707,0.022149571627284727,0.02873073020946498,0.056030779574913155,0.06713384465412275,0.10755312130003707,0.13221398324673164,0.16951624074951696,0.26752224755460763,0.1995658567327218,0.20704648193519445,0.1945804415272323,0.18027591703512535,0.18701654753745228,0.16668350338418023,0.13838886229787942,0.1297830920289778,0.14014812578833322,0.15173678580005676,0.12342247178517818,0.14165559982293052,0.13638030622535985,0.10391037431622197,0.09734289937628439,0.08083084309018762,0.06467403020657646,0.0482317208295856,0.04311564424204045,0.05861916131707247,0.03920326894950318,0.035935815508648036,0.025286847678351296,0.029114906832298136,0.02457888182473619,0.027652618052279716,0.02688668940832479,0.012069797917097731,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024249562641816637,0.017221485525341418,0.048114925937381856,0.0718920181886806,0.07443245254931151,0.0977864699084363,0.15424730985346508,0.17229109704483314,0.2891834275651126,0.2959761766414875,0.2607918589170755,0.24951121869472115,0.21099088287102455,0.1937869529967768,0.15125541998588282,0.16901761121776146,0.18304228908058068,0.14688601645123384,0.18682065217391305,0.0934698559714492,0.16664557229042737,0.1511683151211506,0.07778570039541065,0.06405602767220396,0.0390303135435188,0.07907048254958378,0.06525285481239804,0.044924638918214695,0.049165359492426196,0.05636978579481398,0.04169924420119885,0.044535261448181915,0.02702702702702703,0.027210884353741496,0.02771695446104382,0.016870993139129455,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028333628475296618,0.0,0.034288326729655594,0.09897974722095325,0.12565599822603296,0.12645986758907982,0.1385361348418379,0.11288501854539591,0.12030699025098526,0.13131698225102725,0.11807408055276161,0.19454372709586934,0.16795279164775306,0.17408382805874215,0.1729080402238704,0.22195044616569282,0.12416427889207259,0.11165048543689321,0.0768787238131847,0.08240826021620049,0.05978179644298311,0.042241622078287806,0.08818342151675485,0.05865102639296188,0.04186728072011723,0.028651653200389662,0.040211397058823525,0.04238314361830952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009207255317189945,0.01416319143913762,0.02201534784249591,0.043037490436113233,0.040377285354351054,0.11618048795804942,0.0822567377945517,0.188397323458715,0.20082256924362188,0.23985326623712552,0.24823252160251374,0.19985610360540412,0.19048892156535108,0.22642151855635004,0.19713450909986974,0.18017375171700234,0.1938262742282843,0.11771950159374094,0.13279487739212692,0.12303791804928974,0.13611784449002423,0.08867811771056233,0.09084445848803223,0.08480760507267814,0.07539981745307353,0.0760425838469543,0.08112707269777197,0.05641066967523572,0.05399343772064626,0.039524823785160625,0.0344748333716387,0.018855472800980485,0.0411652178124319,0.03211224464590075,0.03508683992882384,0.017940897557474945,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004003202562049,0.09,0.15957446808510636,0.14961445505811946,0.24018253872943435,0.2713178294573643,0.29642995231344244,0.3841568419658233,0.36427415002698327,0.24593523705424236,0.41928721174004197,0.1450536698578474,0.20961221739781402,0.15513496742165683,0.17249490355966754,0.1935171746492501,0.11484823625922888,0.2736638763683194,0.10082339102671821,0.0,0.0821827744904668,0.13362284950726575,0.085426277122843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027153007195546905,0.022936831964769026,0.032887009631195674,0.05652378709373528,0.1017540459346836,0.0814083647094739,0.13224714346170122,0.27666932694865654,0.205761316872428,0.24834874504623514,0.20152505446623092,0.19867173752625306,0.1932536893886156,0.16749416761380628,0.17168906518264165,0.19421011106390726,0.15265311107040364,0.12298610257040954,0.12379301807378064,0.18193947480138273,0.16239850093691444,0.1793666501731816,0.06762156513186206,0.061927173643794894,0.050935948045332996,0.05053376287031773,0.07087172218284904,0.1003948865537782,0.062000551116009925,0.036832412523020254,0.0,0.03848225967828831,0.038747675139491636,0.045934772622875514,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048628671464695586,0.0,0.06688324097076247,0.12207719034651142,0.11741329479768786,0.1116263094624764,0.16901408450704225,0.2299191574575391,0.15639874881000954,0.1628240197994008,0.17790077090334058,0.14653966562312662,0.20762551906379767,0.1101591187270502,0.1539099035103297,0.14017054082467,0.11120378092855157,0.06004694579398439,0.08359019904916148,0.0677471468028558,0.07136303394841473,0.05022853985634638,0.06294789850861902,0.02786291446085261,0.043357613596947626,0.034594594594594595,0.05525370660281794,0.02440452948067161,0.04128393023015792,0.03770942196843183,0.02753455586761385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05005506056662329,0.06804043545878694,0.07180683960147204,0.2317703690497415,0.2343953468183002,0.240128068303095,0.29519013717659315,0.4190844616376531,0.3961337347488513,0.4368105426815725,0.49891540130151846,0.39974752787713025,0.37450486136118116,0.3530242409978819,0.262144671090358,0.11943354376386282,0.23744613490458183,0.2835192976038047,0.20543468110934726,0.2698535080956052,0.2606932509413923,0.17906884202148826,0.17894422904861318,0.20062192797672784,0.18558614290133002,0.13499480789200416,0.13536026655560182,0.07533362031855359,0.10980564401010212,0.10204081632653061,0.11693171188026193,0.13591993080439888,0.10259040779687098,0.10442500978984467,0.0,0.06881365262868154,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005167424555601488,0.0,0.0,0.0,0.0,0.0,0.01613400020534182,0.011416176722415664,0.013006908113420238,0.015531238969290505,0.03489670575097711,0.0459911083857121,0.07430123069856666,0.12662320168112506,0.19228984046573927,0.26819238333631323,0.29953460738687,0.30504216759375563,0.4043563897578496,0.33575825405707893,0.3040925325931905,0.26393062395027594,0.239984156385792,0.1915085817524842,0.1922346977507316,0.2015523284927391,0.17303920940307882,0.17584609529808537,0.16996047430830039,0.12476857441841745,0.22559116971707108,0.16962368165465166,0.1526738556338028,0.10330720808826568,0.1230290603125221,0.10042060223253918,0.11033792829505834,0.08238959793876205,0.08345930964978585,0.0669847078813227,0.09412328438922546,0.048913423240863674,0.05213951815893563,0.04349007882576787,0.050698002860815876,0.02569561706188973,0.013198333239059524,0.015539411833262112,0.010065830531677169,0.01895056009433168,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025108399717657,0.030206917384080954,0.025472515156146517,0.06607033949989835,0.0825593395252838,0.08755665430572723,0.18181818181818182,0.21880698098463142,0.18435607058203846,0.16847425502790356,0.12738177379120003,0.1448497854077253,0.13910527487202315,0.11004923255140459,0.09274287039183862,0.08398824164616954,0.16695486256037206,0.09057971014492754,0.09318506554016276,0.17536168347216133,0.06855718292302898,0.07578149668455952,0.08130081300813008,0.06920850635459921,0.08659615265664626,0.03702104029123218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0015443681526577033,0.0,0.0,0.0,0.0032793814357860674,0.0057394738050415535,0.003928887142716825,0.006580118751790179,0.005363470931903074,0.00740221456842912,0.0034561074355682828,0.0037152622975182045,0.0031976294906709162,0.007645677461635083,0.008279882094478974,0.007666527939018247,0.017443659792364178,0.013968431345159939,0.03639471725164741,0.04178786957843095,0.06881871869148408,0.1238252476504953,0.15686481633084218,0.22150613895784188,0.2073536679182609,0.2443673572989195,0.3136065237960533,0.26823312246428366,0.26761654306214544,0.23098451157797886,0.19815840842321114,0.17900309048070745,0.154126676454146,0.16979494412498644,0.1522284554449863,0.1664459109397161,0.15038751428385347,0.14428446376286636,0.16680466327819513,0.167119018898271,0.12843500044507178,0.11840838863279468,0.10050707440117236,0.09974561520953273,0.09267031528052916,0.08127733034196932,0.07523877862382701,0.07055805003207184,0.0533961408487792,0.05588673621460507,0.04088988505398979,0.04088622828401271,0.042095416276894296,0.0317218627077782,0.01643979746169527,0.011141774799019524,0.015256077752151556,0.009432271573963157,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816041643869879,0.0,0.016833213460449598,0.024936878526230482,0.02727727348497477,0.060095272993770606,0.05718726630203674,0.10340968651282705,0.17036945440556173,0.19508642328551548,0.18919162408782608,0.18822084579239642,0.22053088777129332,0.20959087860496312,0.1698937111245279,0.17912552891396333,0.19999166701387444,0.15081715476582208,0.1896316871878422,0.15105940344786464,0.14881330925186334,0.13438558121763877,0.12027743996151123,0.0988419463849226,0.08287772861554091,0.07833764854278696,0.08262008959115964,0.06291165406293733,0.05915293004180141,0.06078859384929955,0.034991543710270016,0.03422568116545885,0.030447888438936758,0.03850122433893398,0.0198373338623289,0.02621797936490801,0.011074897952726008,0.0,0.0,0.008872327211427557,F
