state,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06165861679169664,0.05325948018747337,0.11613053071652538,0.0,0.0,0.0,0.0,0.14259232853272494,0.16835016835016833,0.18091361374943465,0.145602795573675,0.20942408376963353,0.12810248198558846,0.07571168988491823,0.22562449637389204,0.11116404637128792,0.1027221366204417,0.13377926421404682,0.15493200206576002,0.08599931200550395,0.1869158878504673,0.08742787200559538,0.10783608914450035,0.22413149047441167,0.12371134020618556,0.17706949977866313,0.23430178069353325,F
Idaho,0.0,0.0,0.0,0.04365858982754857,0.0,0.0,0.0,0.0,0.0,0.061552665999846115,0.04833252779120348,0.06887052341597796,0.05415651232060655,0.11957321559970567,0.10878433505575197,0.061446629213483143,0.1138353765323993,0.20611473720371004,0.18191268191268192,0.2036840240878498,0.24156673280993873,0.2638971652336767,0.30814003252589234,0.2596749874350812,0.35959190500083626,0.28359329385269827,0.3079740302979857,0.2471576866040534,0.32102728731942215,0.1744370440849984,0.23472341757295986,0.12229610945501795,0.18187329493785995,0.21505376344086022,0.1932935540801748,0.15070921985815602,0.14184397163120568,0.18098685463897884,0.1257496614432192,0.14282993715482767,0.1967535661583866,0.09045226130653267,0.15647819737116628,0.10014465338822744,0.12189716312056738,F
Illinois,0.0,0.004624384378829568,0.008213797686695888,0.009109957183201239,0.004345212661949697,0.006975495085763712,0.00854195881352192,0.005015152926341733,0.010262801011618956,0.011010952227148605,0.018281401964153825,0.014353488653189497,0.031844067746402735,0.03142080495718002,0.028271548220659432,0.04805783656156627,0.05630389851044117,0.09352814681709724,0.12175082163131162,0.12167485437040866,0.15524679559692003,0.16423518478461155,0.17057988961512913,0.1946247288861033,0.2066098419894771,0.21686907780595222,0.2489710888674356,0.22021234762092018,0.1924304844874789,0.2263154586031307,0.17267648552564754,0.20831977084825207,0.16096503271377577,0.18344802966900026,0.1646798065271204,0.16482376955235611,0.191455857529653,0.16717360514523208,0.2022137079608344,0.22072710103871576,0.18567863128323225,0.17235089131829562,0.15072695744964654,0.17436173681300765,0.18510158013544017,F
Indiana,0.0,0.007568876778686043,0.011511453896627144,0.0,0.0,0.008286606082368864,0.0,0.01444377040182569,0.013579371425984883,0.015205425295745522,0.016673487638882573,0.023365577830739753,0.045857777637217545,0.03183023872679045,0.05688111846241355,0.07074220361964276,0.10769737038920633,0.18378630947745503,0.17523641128459339,0.22352159898929364,0.316578369298359,0.2996119779302215,0.2861325525685387,0.3270360901756367,0.3681897338087735,0.39071515711035637,0.47073166601757627,0.3698250779962842,0.31807279174053604,0.36009134024240297,0.33410755762015365,0.2899795940285684,0.27113585908214144,0.21523647691871992,0.2005002580696391,0.1816587321473315,0.21011524502833373,0.2047350423627295,0.20257334936111482,0.2565933330358338,0.2088867697477465,0.19949773511394842,0.1651100322827078,0.14168684630841363,0.13424620754463684,F
Iowa,0.0,0.014445856928232984,0.02416237113402062,0.02960172228202368,0.015344483658124904,0.020062192797672785,0.01547628259692022,0.02391454535792103,0.03566333808844508,0.04491984614952694,0.04076047398608321,0.04063515878969742,0.10262989095574088,0.11279770537239357,0.12984134021597998,0.15356169105894887,0.19741739214861323,0.3450449553763976,0.3593829462620783,0.3620132152397019,0.3036547012254636,0.37465326560755075,0.31753147297246814,0.38683280639761947,0.34561779180284763,0.4076290201944653,0.44899074688634677,0.34400948991696323,0.3141527816439337,0.3518848082834493,0.2523607945294692,0.318864841165451,0.22705692936465344,0.23237800154918667,0.20086738187628395,0.20489850376441435,0.1852129949441858,0.122118760494581,0.19966211027491937,0.20326236089232178,0.15039933616844725,0.15056191858901974,0.10818813346999204,0.11316259678379988,0.13662899018755434,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02621403761714398,0.0,0.016909029421711193,0.04205804009533156,0.03839173530643585,0.027791287431390258,0.06341600901916572,0.09965305971801874,0.16428331404248964,0.16932845872618818,0.25010746805267886,0.28681830856869694,0.2857259479978775,0.21157132394824638,0.33863192701485995,0.2488446498400284,0.3570587773679667,0.2628330213850504,0.258716764846362,0.260931446192773,0.3073314731691536,0.2123575774900968,0.23650301745229163,0.26038488140282356,0.24773261672824992,0.1656567417934522,0.19420983695406713,0.27210234867290434,0.2086989517620832,0.18880111293287624,0.22409242567601215,0.15192950470981464,0.21876139382259494,0.11714174150722373,0.1166452816983553,0.08555365436323636,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.012119987880012121,0.0,0.010556317956296843,0.0,0.016045477467565215,0.016202578524639494,0.011903061467409418,0.01906941266209001,0.038859474425608394,0.04696599661844825,0.04678581454103116,0.07982907186964382,0.11085940135923265,0.16468709452041122,0.1715438950554995,0.19035369774919614,0.25099622211871864,0.230164477086997,0.2768804799261652,0.22400500104188373,0.3305912201122473,0.3676178889741081,0.3634193968322847,0.26124581598497837,0.36963477877082646,0.2468519443057636,0.30244707176244157,0.27004684486084324,0.2249524139124416,0.22597848684805205,0.233338660700016,0.15150018114152092,0.1052452894245459,0.1969388107659883,0.1523364154887165,0.16852522499910358,0.16398330351818724,0.09762192979030809,0.07843784832597119,0.07323167054363745,F
Louisiana,0.0,0.0,0.009756287927569319,0.0,0.0,0.008731336767659128,0.008620392400262059,0.010026067776218167,0.008546570261354119,0.0,0.0,0.0,0.009887871536772995,0.0,0.024301828712610624,0.01658477931878019,0.014788836541102402,0.03989715400301445,0.05779277821443432,0.03605855909997836,0.09378316345418199,0.0944335264541487,0.10177858069769218,0.14096780807873693,0.09062661833247022,0.24015623350575319,0.24655788569687234,0.25043399072255895,0.25962910128388017,0.2171521223000753,0.2368793453516274,0.23039406361269862,0.19551500429540541,0.21779036122087053,0.18099260153049884,0.22055580061755625,0.2361881289792565,0.19359076295502473,0.16766467065868262,0.19009470789911403,0.1770634704440207,0.09506707510298934,0.10976948408342481,0.12916246215943492,0.07657293572127451,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811847221163375,0.0,0.05416698908922077,0.0,0.06699419383653417,0.03753753753753754,0.12457178449081284,0.1806981519507187,0.25451992276636826,0.1747287106860401,0.34096444227959083,0.348328025477707,0.3033673778946304,0.45923053372793143,0.36726128016789084,0.4890495428449926,0.7160155838685901,0.4325727262896074,0.4477937964176496,0.5208333333333333,0.5367926638335943,0.5194805194805194,0.34317089910775567,0.322061191626409,0.4613018964633521,0.4621448960173984,0.3221739739459308,0.34374104841019765,0.3383845814329851,0.4445125689760883,0.3927729772191673,0.23596035865974516,0.15589814654425777,0.3401360544217687,0.11290929619872037,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013436044428520245,0.0,0.0,0.01656143256391678,0.0,0.0,0.0,0.018136970400464306,0.02781589585728591,0.07132805120197405,0.07090187180941576,0.07845890198831375,0.1311198054351274,0.1253430726341495,0.17046856425094767,0.19700463408627908,0.16975623005364296,0.29869377201194774,0.2854272274740832,0.28219837157660993,0.3000068183367804,0.3223636911802222,0.2924451665312754,0.275827482447342,0.26194852941176466,0.22390346225459,0.21641827750725492,0.23675196453757807,0.25152067345943585,0.26287707243434577,0.27409654585129595,0.2515525509000865,0.2525116853811852,0.19023462270133165,0.21865889212827988,0.1997674349265035,0.20783473989167403,F
Massachusetts,0.0,0.0,0.0,0.0,0.009891849116328144,0.0,0.009466410021772743,0.007721292235468529,0.0,0.0,0.021575904030378873,0.017327268789257094,0.02105410906028493,0.023386342376052385,0.04228273939297842,0.05535930827226235,0.06166264925163967,0.11555251219720962,0.12797047750844456,0.13834623044529243,0.16215794807827238,0.20747550193111813,0.19947678221059517,0.20989456077923357,0.22375847443475938,0.30346215106044094,0.23936943252346674,0.2616157388028464,0.24628344011564615,0.21084560183472661,0.22627059642608494,0.19201837041729353,0.17420544088156056,0.20454209982497945,0.2117382386025276,0.24396980298287607,0.26710262727670453,0.226832380322291,0.23433763749402198,0.274358240290104,0.24388459381020902,0.22987937512359108,0.20539680094482526,0.2463576158940397,0.23366390436082052,F
Michigan,0.0,0.005773727614776894,0.012821686967671032,0.015489184904422616,0.004396454698930782,0.006942817221658118,0.012403760111279449,0.007182682552366245,0.00747077060998842,0.022071400982177344,0.021691385808410835,0.023114332735442594,0.032809594983777474,0.035853497094947416,0.043764442265947764,0.0595258635563684,0.07352809311167303,0.16699242841148454,0.2017037109566239,0.22224467117890695,0.2726156535492061,0.319138750890929,0.3277310018434869,0.31329825557277907,0.36581975871462724,0.3751660026560425,0.4057027596956083,0.37742158947041543,0.36533631370852415,0.3490422769803556,0.3271745057509162,0.32328288556046564,0.2762095959255716,0.2602118868221266,0.23220397762398035,0.27811196350171086,0.27341404052217344,0.281444099378882,0.32935701645146487,0.296045675618524,0.22685644188274046,0.2931236637009449,0.1902587519025875,0.2072421718979615,0.20502816649083347,F
Minnesota,0.0,0.0,0.015617069456916412,0.011430313190581421,0.016289887599775562,0.01732111617272617,0.02411007973547798,0.027494243392789636,0.01797300454717015,0.019494213762914915,0.0373366521468575,0.0605971574424327,0.0468182328926177,0.09639447585503753,0.06536897152818129,0.11489431546696331,0.16385811376966763,0.23421923694856855,0.2392675644143877,0.270243017041444,0.36933478006844167,0.3324216284451925,0.28118180292093337,0.2823539402173913,0.2995284020903259,0.35860439606800826,0.3671230510085086,0.30898208768177005,0.33736174574027417,0.30356910533847953,0.2613718728722353,0.2501359434475258,0.23360812237471643,0.22007351391847915,0.20342140091172,0.22413343758144383,0.206957979670963,0.18648648648648647,0.20952380952380953,0.2189639402422462,0.16870993139129456,0.156949369296053,0.1690279357079197,0.12121598775080544,0.15627597672485452,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904907040536422,0.0,0.0,0.0,0.0,0.0,0.02489110143123833,0.03812428516965307,0.07871605370184108,0.06786409084739628,0.05447117566954153,0.1339106369682632,0.0910042316967739,0.2491280518186348,0.3104106972301815,0.21359223300970875,0.24024601191620218,0.3005477725532018,0.19927265480994372,0.22059513751994742,0.2042142393019586,0.20039100684261976,0.2145698136906008,0.20056157240272765,0.25275735294117646,0.23613465730201016,0.22879161900174605,0.2294131852209611,0.1886907298070485,0.1657423344170332,0.13251176041873716,0.15956708755376717,0.11795930404010617,F
Missouri,0.0,0.008712622847982156,0.01981178801386825,0.0,0.0,0.009207255317189945,0.011015815563773703,0.007862624229462826,0.009563886763580718,0.011305639899218296,0.017270072534304643,0.01774164932823664,0.034106412005457026,0.028918449971081547,0.06584207308470112,0.06441476826394345,0.06875049964025902,0.14036025799552182,0.16172965611167858,0.2164959341007498,0.2497457944592112,0.27279253409906673,0.24630541871921183,0.2855999417885469,0.35792848887066103,0.3710609733358195,0.44917394405567446,0.35350343629038633,0.362897658915646,0.29763085836739556,0.29016249099495717,0.30274249079900273,0.2558626803126763,0.2928105661004278,0.254715531059924,0.2045506780050563,0.214481003111153,0.23246240647020366,0.22972605785144384,0.26064509661411994,0.22041674142040651,0.22091310751104565,0.226313877790506,0.1663941245660843,0.14034231320743204,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05754402117619979,0.0,0.0,0.0902178115736564,0.0,0.10793308148947653,0.13663068725235689,0.25157232704402516,0.39164490861618795,0.3892798323102261,0.32578343158547934,0.36067116198839577,0.24189646831156267,0.3281378178835111,0.3702511268512556,0.4200974626113258,0.42080457835381246,0.31229454306377386,0.3507599799565726,0.27336408679309754,0.2575245453082247,0.2031832035218422,0.13518080432578572,0.2164111812443643,0.31124130355181256,0.22688598979013047,0.19264110961279135,0.28840607575466254,0.3281853281853282,0.19535065442469235,0.20491803278688525,0.176522506619594,0.3024662633783155,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.02840640090900483,0.0,0.027153007195546905,0.0,0.02349072116513977,0.02826189354686764,0.0339180153115612,0.03561615956039483,0.04760897164621244,0.047885075818036714,0.06858710562414265,0.06869220607661823,0.12527233115468409,0.1419083839473236,0.18739751698289997,0.26320512053598133,0.3019359422177491,0.3398676943618377,0.2564572265982781,0.20292706924117573,0.2537756870512503,0.43059009036327245,0.43722673329169265,0.30306778822365166,0.3135181656113604,0.2972504334902155,0.28014771424933144,0.27793569578674754,0.23838670188776495,0.19409678067063785,0.18600165334802976,0.1841620626151013,0.1443001443001443,0.1462325867774956,0.19373837569745817,0.1454601133057725,0.15776603297310088,0.14474107430041816,0.05100306018361102,0.16166696604993713,0.05686125852918878,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119951040391676,0.04559072554383223,0.11860051393556038,0.11323519616332511,0.11325028312570783,0.18359853121175032,0.16574912685727816,0.2044153720359771,0.1834862385321101,0.14738795785796166,0.14628284833603258,0.22929803533274273,0.2395758996839637,0.19589130543975086,0.1355800890954871,0.1857527630723507,0.1517516475893167,0.12972972972972974,0.15655216870798416,0.12202264740335807,0.15481473836309217,0.12928944674890913,0.14317969051159204,0.1544657141280962,0.1422475106685633,0.17596920538905692,0.08494252222662665,0.14049877063575694,0.14068138724080984,0.08395763368638595,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610491619328144,0.05761613251710479,0.15689966266572525,0.10649627263045794,0.2559290223511346,0.2814176413683933,0.2469361624291202,0.28013820151274627,0.3855050115651504,0.25103794535097035,0.5471547950656586,0.36782980415548266,0.49152372354298324,0.32993092071347563,0.3946002076843198,0.33319450229071224,0.32285837279380114,0.3184363676292961,0.45351473922902497,0.36248830682881195,0.25948350426294325,0.3462426263144396,0.3002219031458034,0.22099447513812157,0.316542802091935,0.4175665946724262,0.3343995347484734,0.32934131736526945,0.37872810478144237,0.3433616742969261,0.30120481927710846,F
New Jersey,0.0,0.0,0.00713511045150979,0.007226060063011243,0.0,0.0,0.0,0.0,0.0,0.00795682098478921,0.006385532936578887,0.012377463115159916,0.016747413122794427,0.01853782875680686,0.023042233121564237,0.01769265644178563,0.04798738617277744,0.04426892205174804,0.08190304125263476,0.0832608881977691,0.10891337005508263,0.12048656062140302,0.13910213508654515,0.19235836627140976,0.16501650165016502,0.17859300935934794,0.2147654679014541,0.1953125,0.199727268970647,0.19373541681397158,0.17755526771550406,0.2044929604401748,0.17526514470609383,0.17951625094482238,0.13233564239968632,0.2036485607694151,0.20613514080078263,0.21395181589356346,0.2700009060433089,0.2752177298158576,0.2624623742750165,0.265852140958199,0.25445786876966703,0.26573792603627727,0.2737303124736798,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025411669038422444,0.0,0.0,0.03116883116883117,0.0,0.0,0.0,0.05307573907966668,0.032188841201716736,0.09459158691297574,0.040544454097885894,0.09853929979132856,0.059991601175835386,0.08944010494305646,0.1388888888888889,0.15530844256693793,0.18788751800588713,0.08102212527267062,0.16419324281654563,0.1125703564727955,0.09437523593808984,0.14845054741139357,0.1604245079286728,0.133885878227606,0.08206250427408876,0.12312595060476571,0.17374225713854058,0.10752688172043011,0.13069759843162881,0.14963837392966997,0.1032169275761225,0.10154158589495062,0.07836222940542659,0.10550749103186326,0.11046062078868885,F
New York,0.002730599093441101,0.01269581921153443,0.00821413707751955,0.011253974059589793,0.008381058807095963,0.007168656428354794,0.007055094863890939,0.007468698152564165,0.006350012700025399,0.006866136741754033,0.013876254644690791,0.02139767580483282,0.028368511947125075,0.02828799125998615,0.013459726575268713,0.03571312619720139,0.0503182027296427,0.07246091054281602,0.09383637791581245,0.10449266200281085,0.11771726158185959,0.13587799171200632,0.13186735901914126,0.15097959111174267,0.1623954843188747,0.1837268754948236,0.22240651387213511,0.19392413433538067,0.1855275821893521,0.18220959939825443,0.17606105234971214,0.1719101500856193,0.1544940989971318,0.14629762510188585,0.13470173187940987,0.14190207294059132,0.1557377049180328,0.17643228180703002,0.18283086987379268,0.17695665731212973,0.2046060144651694,0.18576971131715658,0.17141191998491576,0.18217551668745682,0.19524802158103735,F
North Carolina,0.0,0.008213147606688787,0.007884818570324697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013197061454316171,0.024081707818055617,0.008243683277688471,0.023410370794261857,0.045045624782815735,0.04004698846646732,0.1021972406745018,0.08523362396601833,0.11232642057820025,0.12552891396332863,0.16527089149063234,0.17960952067566086,0.21099863785689488,0.2597161673314164,0.31034570476456974,0.31093134477806617,0.331431167893942,0.2911830312420693,0.2940822628293387,0.26156808072761073,0.22591430747582716,0.23495576925545983,0.2208376054893919,0.223812550081512,0.2259870531288272,0.21279445246350498,0.21770240233839783,0.23870759090139065,0.2548334426929944,0.21128606899955277,0.20251241970698983,0.18605562083822955,0.18125235115078142,0.16325082069026706,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051514527096641255,0.0,0.06904487917146145,0.05975857535556352,0.161090458488228,0.14534883720930233,0.12298442197321673,0.18304702900591382,0.20149683362118592,0.25422461492448034,0.27096191479753123,0.3628332544565389,0.30719482619240096,0.24200518582541053,0.23576351106274934,0.3196089490505734,0.5410628019323672,0.2529182879377432,0.267379679144385,0.3211789155488381,0.264001508580049,0.17094017094017094,0.21000381825124095,0.21235521235521237,0.22123893805309736,0.09978048293753741,0.10175010175010174,0.15503875968992248,0.15085800490288515,0.14505893019038985,0.14978468451600824,0.0,0.0,0.1725997842502697,0.11665888940737283,F
Ohio,0.0,0.007745213458082904,0.018724768374615206,0.009046158021303702,0.007248477819657872,0.012073263403097858,0.00788440035551478,0.013849405933377069,0.011313838332792783,0.008284442569984712,0.02407209592730227,0.021545588156082398,0.04375460574797347,0.044403273593066964,0.051495645588792126,0.08250082500825008,0.08956084824749154,0.1651521137890162,0.18657174420031913,0.22666443626630978,0.2768587249069995,0.3183000484944672,0.29892690610652184,0.2796060097135854,0.3364996699185799,0.38073272745577186,0.45502474612659,0.37495940400153527,0.3244329886647493,0.3394011048372302,0.32921208574145877,0.3265116964915792,0.26930273304420244,0.2740526091156188,0.2596145903399771,0.27523164292119157,0.26573658860654376,0.20213612237712078,0.2531011481828128,0.23461421205413358,0.19557245687898953,0.2258983317197738,0.17052554208011758,0.1835339461327868,0.16707095696316407,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.012584948401711553,0.020435967302452316,0.01875029297332771,0.0,0.015091302379395342,0.018649260690022647,0.03983270264887472,0.03473729917498915,0.03224104578228501,0.07620610821267366,0.06805337751871468,0.12468069577910229,0.15459363957597172,0.1488576791146204,0.1676253081347576,0.1891613845285899,0.18892090938200448,0.25067428208789466,0.28636511552229094,0.3272314919812085,0.36413738805235707,0.3084270221868471,0.234608037001039,0.2709109380291229,0.24275994119054944,0.309264488368966,0.2026274019789943,0.2554006597850378,0.19218217419682354,0.1639219274168954,0.15447991761071062,0.13732380144593884,0.19128078425121542,0.1994058519513287,0.1567204190209098,0.18871970834226892,0.15645131603165838,0.07757575757575758,0.09720658958354651,F
Oregon,0.0,0.01786926843215039,0.0,0.015976482617586912,0.029964342432505318,0.0,0.020327564177024044,0.021248823725829463,0.024975804689207334,0.05273443558643794,0.03806985818977824,0.041962556488056815,0.05868544600938967,0.05120655443896819,0.13802834181952028,0.12131972185234502,0.18661208764748374,0.3245950290589836,0.29708289877058247,0.30666027791087686,0.3475654475303721,0.34000755572346053,0.2548304893390536,0.3406341525531644,0.19137824775373838,0.2301011148561058,0.24087517982001272,0.2742044685172647,0.20170779264438915,0.17177408272639824,0.18411088338486123,0.14978723404255317,0.1258332199700721,0.14191946070604933,0.12008856531692123,0.17944014674216446,0.14725130890052357,0.14502962748104256,0.14198613547147748,0.10870019649650904,0.1770293609671848,0.13935461394417106,0.10799136069114472,0.09919158855329069,0.13876040703052728,F
