state,1913,1920,1924,1926,1927,1930,1931,1933,1934,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008678797697225678,0.0,0.0,0.0,0.0,0.00851003474930856,0.007143163278426218,0.008808632459810615,0.0,0.0,0.021344391761064778,0.01879404855129209,0.017916184829877682,0.01789694613019215,0.022906681702847476,0.030065580547569384,0.027283534386997446,0.023927261126176425,0.0276379429473892,0.02475530334767871,0.03336800989263352,0.025865413631072982,0.022632114971144056,0.02070965069722491,0.0431582228402906,0.041416946840130586,0.02530771885425055,0.028714316479624802,0.027376009490349955,0.02687991398427525,0.020678721595478254,0.037419898030777866,0.03311023342714566,0.04046270290855429,0.014200847317223259,0.026500915486171343,0.02875284533365281,0.03556862373138576,0.04099200655872105,0.03206816776232907,0.028302554305526077,0.021826118588577664,0.022049636181003012,0.025234682547693548,0.01287398939183274,0.01814834979647922,0.0,0.0,0.018395395895198802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428387760349705,0.0844187168355041,0.06863417982155114,0.0683526999316473,0.07270964614638875,0.06398771435884311,0.0,0.07796257796257797,0.06541077969649398,0.06682705159048383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351288056206089,0.0,0.018140260494140695,0.0,0.0,0.03331556503198294,0.02321031864451739,0.016981388398315447,0.0,0.0,0.023690133059580683,0.019709870703248186,0.02751356025469696,0.05201173979269606,0.04733887874484344,0.06025911419102139,0.044813678513564756,0.03394894079304726,0.04242404464314852,0.056748005474513474,0.049299940840070985,0.05684330196425188,0.06142506142506143,0.03374862896194842,0.04974994108559608,0.07811712528978934,0.03734966758795847,0.044288069286223954,0.08552694098641071,0.06884910940345577,0.058931377684651655,0.054427464936152394,0.06332475385055358,0.0463849954623374,0.03181357246535303,0.04663422546634225,0.03805937262128921,0.028513819018717287,0.015964877270005985,0.02565873877430179,0.013475532283525198,0.027044778425993895,0.01717819514429684,0.022211938917167977,0.008937508937508937,0.010895224260032685,0.010658518821167818,0.0,0.011973180076628351,0.011765892358893333,0.0,0.009692583558147424,0.0,0.011227334817836493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014855750661080906,0.0,0.0,0.0,0.0,0.02254367837685516,0.01829022935947617,0.0327475166466543,0.0,0.0,0.0,0.023884399506389077,0.03616055285467476,0.042513720337017856,0.040051265619993594,0.01895950250265433,0.029379360998898277,0.031095735997201383,0.0,0.0,0.04271181175739691,0.03885305773564379,0.0,0.027830788804071246,0.048156025522693525,0.023471423541837812,0.035334301754936986,0.03261312678353037,0.0,0.02567284241153566,0.03969829297340214,0.02644336712208021,0.0,0.0,0.0,0.0,0.026003293750541737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
California,0.0293398533007335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010192937750273025,0.009122422915526363,0.0071454941704676735,0.011620610314453715,0.007398716851106109,0.02363552135232999,0.014498946918592229,0.024457020183835266,0.0237002705780891,0.021467628079657526,0.021201038850903697,0.022947380252140194,0.024683739586547362,0.029277813923227067,0.03176576203300877,0.029844290657439446,0.02477591780789073,0.026550048738303758,0.03564132335866194,0.028799562246653854,0.03194345329119516,0.026728729472661725,0.02642095181478913,0.027837210582024284,0.02724445794489104,0.03034318764474939,0.0365371523505568,0.0327525219441897,0.039454886201289924,0.040402680044442946,0.03902812863671199,0.047154308903590875,0.05218852209969438,0.05353707355993907,0.06773071621845865,0.06697066835222057,0.061939942705553,0.05975296417382991,0.06284580596665476,0.0731203176444637,0.0629539570496628,0.05688368424246102,0.059936511695019346,0.06005733380354967,0.04625346901017577,0.04761591499306123,0.046483180428134555,0.044013553762857385,0.04176163517388427,0.042162071000927566,0.04172031364834473,0.043393765141229404,0.04099128049675359,0.0361457607725139,0.03319829701708815,0.024936468678661866,0.0277643454902605,0.02090868671817734,0.019387359441644048,0.01410936554031174,0.014808507487551597,0.010435403479383213,0.008634135472370767,0.007632163633588304,0.010602234839501694,0.010271627482309975,0.006002795587659395,0.0073382480779434845,0.006232488831096719,0.007406647751227795,0.004791296750373439,0.005967129640153668,0.004744451956493375,0.0047277002259840705,0.003284590017474019,0.004016817074150443,0.008086798301772356,0.005853107655864814,0.002726392845945172,0.0035223546236187965,0.003608623165917276,0.0057344710523901275,0.004882554226867882,0.0038359737619394685,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024085938629028372,0.0,0.0,0.0,0.017260425296879316,0.0,0.0,0.019007191053948744,0.018187880808754435,0.020868113522537562,0.0,0.022478855826238445,0.024323666927920866,0.018907165815844205,0.01899232167566541,0.03474356575887966,0.026191723415400735,0.04373215342268413,0.026383831987757903,0.018948109249384188,0.0540602059978376,0.05050026828267525,0.043728346059403275,0.03613784946943067,0.035351587607661654,0.05565518520808855,0.04403734366742998,0.0580134957711215,0.04803227769060809,0.06386103838048406,0.05707943554780402,0.05957793734909536,0.0493537740214072,0.04392257913384674,0.07168047710525562,0.0693259385665529,0.07079109043561803,0.038680978628759306,0.06882470348023584,0.08018878731642495,0.09033423667570009,0.0436851907203458,0.07127256006437521,0.052370976956770135,0.0411214049007039,0.05851517737413142,0.06342391569497975,0.05646666011980752,0.02940599882376005,0.045234086397105015,0.03310415075120957,0.020458265139116204,0.03028391167192429,0.030317576615042568,0.021946402009315028,0.01427110339414409,0.0,0.011368028556487733,0.0,0.0,0.0,0.011581044146940288,0.0,0.011927480916030533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02357934449422306,0.03672420124862284,0.02557953637090328,0.015129966411474568,0.031006683662922897,0.04887414906615466,0.0479440464775227,0.05855993482024646,0.06091820346679958,0.028639344731792533,0.0398066533977822,0.04763290904760645,0.04410791737116813,0.033289739626679346,0.03629928762648033,0.05912106680680548,0.06442468754026544,0.03617072582589824,0.06143386644277435,0.038604547209297596,0.05060216577269508,0.0631158889160355,0.04817661967700719,0.03302509907529723,0.04339739615623063,0.06067829667352909,0.056794947521468485,0.05005720823798627,0.06820119352088662,0.05788432781824321,0.07919746568109821,0.07839532871972318,0.10605446208552981,0.05690567048269398,0.075046904315197,0.12191298895816642,0.08518492226875843,0.10441319782820548,0.07905138339920949,0.07888509071785432,0.10697267334435477,0.07579106928566917,0.11161060300728569,0.08501335924216663,0.05597619538638306,0.08252233794320188,0.06995942353435007,0.10680622680302261,0.0862903014930837,0.0721686684880664,0.0639893521717986,0.055940330314331384,0.05805434992950543,0.05956264004311201,0.04086159593718989,0.056998860022799545,0.01523368472366096,0.029020088350046755,0.03206361421059382,0.0,0.0,0.016902170238658643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08853474988933156,0.0,0.0,0.0,0.0,0.0,0.0,0.05156765676567656,0.0,0.0,0.06162062236828592,0.0,0.0,0.0,0.0,0.0,0.0,0.0645244547683572,0.10178117048346055,0.0612369871402327,0.07853403141361257,0.0,0.0999000999000999,0.08296001327360213,0.08431703204047217,0.10364484366902746,0.0821557673348669,0.0,0.09419152276295133,0.0,0.0,0.07367025195226168,0.0,0.0,0.0,0.0,0.08086253369272238,0.0,0.0,0.07090522335145355,0.060960741282614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011555083081047352,0.0,0.011421827111610288,0.023172285946008574,0.017103112766523508,0.01087961703748028,0.011647642184432094,0.009365341991071707,0.02017349203147065,0.012233247247519369,0.01551028849136594,0.01070918610185626,0.011225612357154082,0.01197304975346402,0.021097936621798388,0.017570696212998182,0.013455328310010763,0.025313251487153528,0.014984319979450074,0.02281914200026079,0.020886758955197902,0.022871175096901557,0.03224966199873482,0.03298475371383894,0.03712856927378839,0.030560012224004892,0.01866368047779022,0.035386538960579396,0.031584445875192844,0.0298550240034393,0.049306547656674714,0.03979716284742281,0.04276376076730405,0.033475604653109045,0.04582387982966929,0.03667892693761526,0.032950206423352,0.043349535606570684,0.05621687220031053,0.0553879714368492,0.03987013726718688,0.027909795540812098,0.04225665926534877,0.04471321238775884,0.04109694001936432,0.03963562559368017,0.028379461783507275,0.029861399407141973,0.021299098093363493,0.020955574182732608,0.021286948059846735,0.01388374676045909,0.016964705700912238,0.00924955293827465,0.014756708477340686,0.012942421450921575,0.014556263790144644,0.008494142902371412,0.01209244675544538,0.010421086323812926,0.00799656874504758,0.006377822186317445,0.007133634372703861,0.0,0.008050946388747997,0.004185991996383303,0.005952836526604927,0.0,0.005111733985363401,0.004209073077926779,0.0,0.0,0.0,0.0,0.0,M
