state,1956,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02171552660152009,0.015234032829340749,0.03925648222662767,0.12932706815536493,0.18558334276338123,0.2163007961710157,0.2973122017886686,0.3240267017492569,0.32209823996318876,0.3613218157019454,0.3376374503809828,0.36063884595569295,0.415872067642396,0.4233125964731746,0.350022467658397,0.3498833722092636,0.29585098577548463,0.24573576178086154,0.21564634000239605,0.21578298397040688,0.18446402951424473,0.19928075680875917,0.15802259487252057,0.18188432157148052,0.12249797878335006,0.18168971434339357,0.18023585148565838,0.13481631277384565,0.08587264826042833,0.06237978894838073,0.06832575618216698,0.04216073781291173,0.04147427212652418,0.04593345390864984,0.025908973141031175,0.02924746278260361,0.034964016199994175,0.03928060379899554,0.022527596305474205,0.025950808800207604,0.02140345512918514,0.0,0.026906131234655097,0.0,0.035114825479317366,0.0,0.02462361052483467,0.021506147173733826,0.0,0.027727164699358316,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12784998934583422,0.1141552511415525,0.3301782962799912,0.10214504596527069,0.13728181996469896,0.1282521069989007,0.12216404886561956,0.1473960039305601,0.1715533374922021,0.1610305958132045,0.08999742864489586,0.1567776169802219,0.12582932967284374,0.0,0.07270964614638875,0.06398771435884311,0.09370816599732262,0.09095634095634096,0.09157509157509157,0.10692328254477412,0.13777900248002206,0.1331754957087896,0.2689873417721519,0.0,0.11980147184665411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023651844843897825,0.04323559468595236,0.04086636697997548,0.06086427267194157,0.05691138562485354,0.13444103554069428,0.15956002172732212,0.13053552197891852,0.120172246887205,0.115033195293499,0.11052864270826755,0.14127764127764128,0.13780690159462272,0.13615773349742086,0.16883378691664147,0.11453898060307262,0.11072017321555987,0.09978143115081252,0.12437258472882334,0.12004539898725336,0.0921080175842579,0.12664950770110717,0.07260260159322376,0.09742906567514366,0.14395782643957825,0.09815311886543006,0.08350475569767205,0.09179804430253442,0.057238724958057825,0.0404265968505756,0.061816636402271766,0.03817376698732631,0.02961591855622397,0.03753753753753754,0.019974577810059922,0.023093457445863608,0.022589052997393572,0.008552271483305967,0.021850942952230477,0.007941676329039533,0.009692583558147424,0.015339776039269826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019316206297083253,0.033815517565282734,0.03658045871895234,0.06913364625404796,0.127669452181987,0.1736179615672967,0.1470531326187067,0.22292106205963141,0.2651773876009482,0.32465022802813637,0.3524511374559436,0.35264674654937056,0.34153507161219243,0.4547751389590703,0.3071842721652651,0.4020411319004175,0.3416944940591753,0.35744813116792296,0.21487405992598785,0.2385496183206107,0.20065010634455635,0.21124281187654032,0.24734011228455893,0.2079086832450061,0.19462661307383117,0.15831586153780328,0.1808477791010542,0.11458792419568092,0.08210535413335637,0.10027466538780137,0.0525003281270508,0.06659563132658498,0.026003293750541737,0.0223254152527237,0.07190364911019234,0.02695175635612254,0.03135919720455156,0.0,0.0,0.0,0.032897828743302944,0.024603877571105204,0.0,0.02651113467656416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0020389438270975633,0.0016184424756990861,0.0018789281341304166,0.0018577461823315953,0.0018737001205413743,0.007798219510521357,0.007954614153485872,0.010437359011481096,0.01454684794641083,0.0167897918065816,0.03753284123608157,0.03730325125466722,0.045040926285275,0.04326756663205261,0.13121487862623726,0.15962577572151704,0.12733463954028088,0.12990089950245506,0.13220330980429187,0.11187124567684001,0.1309723774076349,0.1124329156089709,0.11743788585562356,0.11026843472077337,0.11376146788990825,0.09104173449577349,0.09911035953238732,0.06858363549484217,0.06133714986710284,0.06043180789606794,0.06047479036249449,0.06391336507457755,0.05047038397868131,0.052593279394995925,0.051826778248486256,0.047344957281390064,0.04523717203050278,0.048741444593804195,0.03543464291664133,0.025264661055348834,0.017825311942959002,0.016677690903026295,0.011997265739436129,0.012839534352887467,0.009147117085957175,0.010442891495534958,0.006799078724832785,0.006836905616517964,0.0064823426622699475,0.004830533518219635,0.0035583389673700316,0.0031518001506560473,0.0036130490192214206,0.004016817074150443,0.002358649504683604,0.002065802702069934,0.0,0.002113412774171278,0.001804311582958638,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016426295213377573,0.0,0.030919547337826977,0.04403734366742998,0.05496015388843088,0.14089468122578372,0.14049428443706496,0.18075154590137943,0.1881408547866169,0.1480613220642216,0.1317677374015402,0.1290248587894601,0.14398464163822525,0.13399742118170554,0.2248331882796635,0.19959164009268393,0.18557976493229775,0.16445463599935145,0.12415791046835123,0.12645131624324635,0.1404494382022472,0.10643187150770421,0.13409728148238448,0.14148411962726254,0.12520868113522537,0.1225249950990002,0.1331892543914759,0.09931245225362872,0.08950490998363339,0.0832807570977918,0.0530557590763245,0.056085249579360626,0.03329924125300288,0.03450735006556396,0.018188845690380376,0.0,0.029061319383900032,0.011563634681653138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03682131619468434,0.040934675081016544,0.0592148803511094,0.024845602328387877,0.034804399276068494,0.03780718336483932,0.05259006047856955,0.051865538591202305,0.05052737952377944,0.05890559603162301,0.04554287102258926,0.06186842647968653,0.034147174321324913,0.016790261648244018,0.0,0.015689145726015218,0.0180421671220166,0.035834037216207225,0.01864677677144379,0.03870289995300362,0.031199478117820572,0.0350242250890199,0.047999040019199614,0.024373895557857534,0.03224454261116306,0.0,0.022909507445589918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17608452056987353,0.09419152276295133,0.19307886529036092,0.08944543828264759,0.10313835273316635,0.16501650165016502,0.20542920029347028,0.1151576219951058,0.09961576775295289,0.1078167115902965,0.07730962504831851,0.10902483343428225,0.12999290947766487,0.0975371860521824,0.10337252875048455,0.13468013468013468,0.1914399015451935,0.10077742585660812,0.08843036109064112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069622529850659675,0.006018730288658305,0.008682601307351682,0.012216575449569975,0.012762945687864758,0.013097148096002096,0.019761544035307294,0.05190025714218312,0.08382026020724256,0.12419689985430749,0.13274839753720116,0.11939148854226843,0.10141120410532102,0.16259579402938681,0.16317771841784673,0.16811174846406993,0.2054542282867831,0.21398068639839146,0.20791319401067226,0.18661485761030727,0.15622584398571185,0.1443335140824854,0.14059942991925137,0.12607659886384462,0.12120114514185411,0.1291574696069923,0.13054552420413348,0.11434730992490952,0.11530891036751961,0.09879056400431087,0.11403722174917894,0.10027150438109342,0.06477433085802854,0.04778935684775236,0.042716787697565144,0.032736713081742815,0.024515812699190977,0.02548242870711423,0.018894448055383407,0.021586535956469633,0.01453921590008651,0.009921056734271582,0.015693995619948494,0.01505876683758367,0.012881514221996796,0.008371983992766606,0.008504052180864181,0.009467333396448889,0.010223467970726803,0.007576331540268203,0.0066644451849383534,0.0,0.007840540823082552,0.0,0.005635072692437732,F
