state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012836970474967908,0.01488253428298076,0.0,0.010594118145605558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007340527049842179,0.0,0.0,0.0,0.0,0.0,0.009761970616468444,0.0,0.0,0.0,0.009969692135906844,0.0,0.013329778725673154,0.0,0.01939906022330474,0.0,0.0,0.0,0.017054036934171415,0.03220982399631888,0.0311071761862602,0.020532007117762468,0.02687991398427525,0.04135744319095651,0.04443612891154872,0.06622046685429132,0.05712381587090017,0.06863742869991242,0.09636696540425942,0.09823888822331377,0.08536469695532581,0.11842135228074968,0.10536683693336693,0.12264440199061298,0.18915969443433978,0.1641472915696891,0.12617341273846774,0.19053504299912455,0.12963106997485158,0.19776731114522886,0.18194105109944378,0.19446561374924448,0.2160737812911726,0.19631155473221443,0.20670054258892429,0.2792411549644471,0.3041736129390775,0.3933451822499345,0.32827361746303413,0.38860103626943004,0.36042790000288344,0.3852621923253325,0.3755469923584351,0.3094205091985336,0.2622102576652799,0.2774071212866072,0.20483977363469083,0.2321654706627269,0.21864582959962722,0.21649061251912954,0.15447991761071062,0.12125621438098702,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1520737327188941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29550827423167847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528057308545113,0.125,0.0,0.12202562538133008,0.0,0.0,0.0,0.0,0.08920606601248886,0.0,0.1141552511415525,0.0,0.10214504596527069,0.0,0.0,0.0,0.0,0.10917030567685589,0.11711316059142146,0.15428130624839292,0.21707670043415342,0.12582932967284374,0.07974481658692185,0.08482792050412022,0.12797542871768622,0.17402945113788487,0.07796257796257797,0.20931449502878074,0.227211975407645,0.2342243042160375,0.19236460491269608,0.20569620253164558,0.25075225677031093,0.2567174396714017,0.21299254526091588,0.17777777777777778,0.23932253313696614,0.1490035388340473,0.3229483282674772,0.2708978328173375,0.3192338387869114,0.3488372093023256,0.38284839203675347,0.36496350364963503,0.39870894247199545,0.43322659634582783,0.46251686259394875,0.4312879827484807,0.41650138833796113,0.37507814127943323,0.502411575562701,0.4895960832313341,0.43905498641020285,0.3306878306878307,0.31996062023135613,0.15604681404421328,0.3026967528893781,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022067747986317998,0.0,0.017538321231891682,0.01666944490748458,0.02998400852878465,0.029841838257236648,0.0,0.0,0.022446689113355782,0.0,0.0,0.0,0.0,0.0,0.02008637139700713,0.03447206039504981,0.027159152634437803,0.0,0.03004306172180125,0.04601327811739959,0.04421145708330702,0.042997542997543,0.0562477149365807,0.07331570265245739,0.07811712528978934,0.06971937949752247,0.08365524198508968,0.1306661598403497,0.09772131657264692,0.13750654793085385,0.027213732468076197,0.022470073946970627,0.03630130079661188,0.035790269023522156,0.02635847526358475,0.044068747245703296,0.06924784618831341,0.07583316703252843,0.09671370768775288,0.0731528895391368,0.09658849437854962,0.08779966407085052,0.13697362332253585,0.16087516087516088,0.1634283639004903,0.14921926349634945,0.24500434404865334,0.21038587848932677,0.26893468248899044,0.24142696040280182,0.29400836793047186,0.28975132518620783,0.33307759959581595,0.29909468655278315,0.36996465700762665,0.31045616358970113,0.3041171165502632,0.289957862238725,0.2834321051275444,0.22386240219872777,0.24357367512474284,0.23687327279905251,0.1503642444196718,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023189302002009738,0.028035885933995513,0.034127104504777794,0.025706940874035987,0.05053057099545225,0.06527665783511884,0.07344982217411473,0.08542362351479382,0.05439428082990132,0.07162468664199595,0.07554071246819338,0.09631205104538705,0.11735711770918907,0.1452632405480743,0.15491235222176927,0.16924053310767928,0.17115228274357108,0.1632040933350977,0.20713970912296167,0.19013871483514108,0.2092688668962811,0.15312595703723147,0.17314864144912093,0.15601976250325042,0.2768351491337739,0.21571094733057705,0.3368969544515318,0.39422990771436256,0.42390078917700114,0.4430267588162325,0.4946487993524598,0.43237146348341016,0.44286979627989376,0.4045817570407734,0.3605514316012725,0.41249587504124957,0.3028603477285474,0.24397005822012754,0.26173541963015645,0.19012536391182935,0.21390374331550802,0.21008403361344538,0.19318338622878434,M
California,0.0,0.0,0.0,0.027747803298905502,0.023691770071371458,0.013966480446927373,0.019881703862020976,0.0,0.0,0.0,0.020106748555969875,0.021539226244718747,0.0,0.009165342783820115,0.007710100231303006,0.012105255193911056,0.007569449701006736,0.009324009324009324,0.00889732487098879,0.0077193849194096215,0.0,0.009812419251966572,0.00782154365985671,0.0,0.0,0.00781921964187974,0.008336409865545619,0.011620610314453715,0.00951263595142214,0.0075633668327455975,0.00763102469399591,0.004755531702412413,0.004608385945739547,0.005051206606978242,0.010600519425451848,0.011239533184721727,0.006170934896636841,0.006041453666697648,0.007365973804755656,0.008650519031141867,0.009990289438665617,0.009102873853132715,0.008818471758844192,0.006479901505497116,0.011214191049036598,0.012386484389770067,0.011559166418970243,0.013271228300732506,0.015344579762065068,0.01919671055075982,0.022484401446496494,0.01590836780146357,0.021954735063621004,0.02087471802296219,0.021642871334903918,0.021433776774359488,0.020017515325910173,0.02176022989855588,0.023367097095368234,0.026336779689075503,0.032599969845027894,0.029022868313003096,0.03491433664814153,0.0343134451515919,0.04524815662944514,0.04778229476366725,0.052166963882702026,0.06738991525630864,0.07676107622965339,0.09241246659837542,0.1201834862385321,0.13535675095563676,0.12352032938754502,0.1231132473227085,0.14698812490675095,0.1296488565875995,0.14675890548220422,0.15511558265290734,0.15342996729519118,0.14667177486449295,0.15895087793174137,0.15573366659056226,0.14590230759288533,0.15725529229474722,0.16236470709565504,0.18124648148402422,0.16794786096256684,0.1930654726570671,0.20813861027021752,0.197728829034467,0.2000931862553132,0.2650236517380358,0.3039754779893991,0.29569616791440195,0.2857867591105098,0.3088699961355732,0.33359427819094045,0.3835740783348409,0.3856108680514498,0.3635219452106151,0.35480827549026217,0.35049785845119885,0.3363687173684856,0.31771638705041544,0.3370454036966736,0.3104260329693856,0.30515963917924266,0.3034681465001002,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023507287259050304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01899232167566541,0.0,0.0,0.0,0.021107065590206323,0.021654981999296215,0.022762191999089514,0.0,0.020182313565878435,0.022996813298728606,0.022496464841239235,0.024735637870261576,0.03229405202278199,0.01832005129614363,0.03202151846040539,0.03512357110926624,0.031710797526557796,0.03135680913110282,0.04626916314506925,0.08198881438318058,0.04874272443157382,0.0799914675767918,0.08596060981467904,0.06285659027173388,0.16976760191791507,0.15121314179668707,0.15982211104162322,0.10806336651875013,0.21611679503391193,0.22138640258998285,0.17416124428533417,0.2340607094965257,0.2732107137629897,0.23814200137484043,0.27935698882572046,0.2714045183826301,0.24446142093200915,0.3298895253682488,0.23974763406940064,0.2753846542533034,0.28286473700894926,0.33061389529767143,0.2967632105638501,0.3546824909624173,0.36032406785730275,0.43144881854559275,0.4232290293485048,0.4632417658776115,0.44526901669758817,0.4484732824427481,0.3776731410633706,0.4707758798106606,0.5079037427345321,0.4411928962358986,0.34964041047215666,0.3228689209835971,0.34918619415906726,0.25726261020378666,0.2555666529581106,0.259366894784538,0.2391012413612394,0.19721887952934883,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015327683986949572,0.010737447923377571,0.0,0.010238977740462393,0.012190909645041348,0.01416860641635462,0.022395960583109373,0.025135627657568965,0.0,0.030998140111593304,0.019503738216491495,0.024989776909446135,0.014302059496567507,0.017050298380221655,0.019294775939414404,0.01919938561966017,0.018923010380622836,0.04366948438815933,0.02008435428800964,0.06481323554494287,0.06618133686300463,0.03904308937318095,0.05568703884170959,0.0653033167210861,0.08545884827767553,0.12642225031605564,0.08842291416661403,0.12091148659122616,0.15788195287830945,0.15319800842589046,0.1195151101246372,0.16790261648244018,0.13350778350377826,0.18304003347017755,0.1984638383421826,0.2559574086871944,0.21310602024507191,0.3151521853316009,0.33184899452590977,0.2685190590158193,0.28499430011399773,0.30772043141795136,0.274078612194886,0.30460433500064127,0.35346097201767307,0.42342044326827655,0.3515651409640998,0.4320176954448054,0.521458712134207,0.5069256033128658,0.48366254384345575,0.4844997918164957,0.5382338241513206,0.4701938016191022,0.5823232541086141,0.509605844682962,0.5496028080546831,0.5266375135185969,0.4990494296577947,0.48705099985950456,0.3364737550471063,0.2692910301605954,0.3672719853091206,0.2745947087711887,0.24263813830373882,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07849293563579278,0.0,0.0,0.08840430234271401,0.15001500150015,0.1467351430667645,0.12955232474449402,0.14230823964707556,0.13477088948787064,0.14173431258858393,0.19382192610539067,0.2363507445048452,0.25603511338697876,0.18090192531334798,0.40404040404040403,0.2187884589087926,0.3167290526921969,0.20633750921149593,0.3118966285459676,0.3405893676884348,0.26362038664323373,0.38893690579083834,0.3192945111753079,0.517445298639858,0.41798789276448545,0.5620470344623576,0.34302759134973904,0.5164818471821357,0.4745866503368034,0.42789223454833597,0.4855181650761761,0.3654716324399582,0.3477656059815684,0.41802980734278444,0.26590693257359926,0.6004366812227074,0.3008084226358338,0.28702640642939153,0.2851904664901202,0.24170511975390024,0.25712949976624594,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016319425556220422,0.008319744417451496,0.0,0.0,0.006796248470844094,0.0,0.008329366968110423,0.00673536741429245,0.0,0.011603865141989113,0.0,0.011385277800778339,0.013711344555541492,0.011773394269567916,0.013039509714434737,0.00812262848257696,0.01083371451958495,0.01612483099936741,0.010994917904612978,0.024365623585923632,0.015280006112002446,0.01207649913268779,0.01651371818160372,0.019436582077041752,0.01910721536220115,0.024021138601969732,0.04108094229411387,0.04520740423972142,0.03706227658022787,0.05029450225207604,0.05807496765122416,0.05717829938169907,0.07470877413047287,0.08477147395284922,0.08095165056154882,0.08787703724196291,0.10446237759561099,0.09987937644536983,0.12754260582737767,0.1302564031122225,0.14487504527345166,0.15466806672011466,0.19373493273901865,0.17994065630600192,0.18410968746257933,0.18702104366865346,0.17123287671232876,0.18352727076441422,0.18884503915644077,0.19494388567434273,0.21925984575678908,0.19306202500612896,0.22316429988957615,0.31364783771936455,0.32528676596473205,0.31404706344186856,0.3380245758748246,0.3295739080189184,0.3245164253499281,0.39127599449315265,0.3825996684694339,0.3580205968143821,0.33307800222052003,0.3092599061144858,0.23654990697948497,0.2557480839720093,0.23695283710968135,0.19427117817193434,0.1899197815018133,0.16905218077313197,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.015210860554435867,0.0,0.010310164103445313,0.0,0.0,0.0,0.0,0.0,0.0,0.009468083091897214,0.009698568491290686,0.010084101405723736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785669390320553,0.0,0.00699154023631406,0.005892335250306402,0.0,0.0,0.0,0.0,0.008408812435432332,0.007715255632136611,0.008135924173186706,0.0,0.008443806467955756,0.010940470166705414,0.0,0.009478544637174851,0.0,0.012420817289777666,0.015964749832370128,0.015325409528999082,0.024223967885939716,0.021271025590680018,0.033049657109807486,0.03797228023542813,0.03913305237808549,0.04543939898821605,0.06323206166631538,0.059873965303037104,0.05285877896220598,0.06651759178012398,0.10277635032846766,0.09405947246073017,0.12801224694486235,0.1357678496656558,0.16576250753465943,0.14720250113984237,0.1826145641731398,0.1953125,0.1814267726343438,0.22576720292010274,0.20342017114417066,0.2339907990058696,0.23763513866402047,0.2436610066245336,0.23297602081913377,0.28615151100439185,0.2888113724166385,0.3808795976728134,0.36223875831921215,0.37941374456887583,0.3347409010799238,0.3507223209705704,0.3663507464552752,0.35962186818271963,0.37931470476672147,0.3099367152474448,0.3338382575701869,0.298004274404744,0.3062604998290293,0.2303210947026148,0.2532641182947932,0.1749497829326767,0.19493849949108977,0.1952495253107871,M
