state,1914,1915,1916,1917,1918,1919,1920,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1999,2002,2003,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010146103896103896,0.00970952342422526,0.0,0.014013452914798207,0.01996743771695389,0.01789943272567054,0.012833675564681726,0.018593209187905833,0.013084438241451501,0.026036393091677032,0.027202313628359127,0.017303782318418434,0.024361234111459813,0.026039029612163124,0.035458478122119,0.025715387802334386,0.029362108199368717,0.022135320593226593,0.028609718269563777,0.030491988230092543,0.025058731401722788,0.017916184829877682,0.02603192164391585,0.026430786580208625,0.018790987842230867,0.00974411942392766,0.013957568990269582,0.023689665383476458,0.0,0.0,0.0,0.011316057485572028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145922746781116,0.0,0.0,0.12027904738994466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09609840476648088,0.0,0.0,0.0,0.0,0.08701705534284719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056490792000903844,0.0,0.0,0.044365572315882874,0.03881987577639751,0.0,0.0,0.0,0.029834715675159617,0.03490198359606771,0.050787201625190445,0.03295073864572464,0.03611784737629637,0.0468427955780401,0.035698348951361,0.05119672340970178,0.03315100281783524,0.023419203747072598,0.02942366398175733,0.03990857308710953,0.045599635202918376,0.030005000833472247,0.03997867803837953,0.04973639709539441,0.02717022143730471,0.0244140625,0.018705574261129815,0.031586844079440915,0.0,0.0,0.022290745625441172,0.016906742408872657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015460251692897562,0.0,0.0,0.0,0.0,0.0,0.02232828155963047,0.0,0.0,0.016106764841233318,0.014433138485963774,0.012109762890842597,0.012391266635275459,0.015144248971453089,0.020891546757893086,0.0,0.0,0.02767400027674,0.019219680953296174,0.016498473891165065,0.019957234497505347,0.025959791167902157,0.0,0.02037786381764723,0.014460897732531236,0.029323793325904637,0.014855750661080906,0.016901027582477014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007565784496194411,0.0,0.0,0.0,0.0077193849194096215,0.012637432073802603,0.02126024171259424,0.03128617463942684,0.04574565416285453,0.045140152894066254,0.0729793833242109,0.08336409865545617,0.09528900457852046,0.10675291456595955,0.10588713565843837,0.11522847287933824,0.09443127237647506,0.09150937806539958,0.0959729255325866,0.1044151163407007,0.08148661558923252,0.06977903306197042,0.08411562412863649,0.09299541928504017,0.08953287197231834,0.08112115024196481,0.07813300057272247,0.07422213730360529,0.07055892750430194,0.06728514629421958,0.07105930518341776,0.06374054625317876,0.06409032203768382,0.06544933000554283,0.05604200983366979,0.0565232869696648,0.05115631998902011,0.04390947012724201,0.031985455035184,0.021997672504328575,0.029650057871197292,0.023592071634108418,0.016579222779852097,0.017271332635706956,0.01241591042484988,0.010594990199634065,0.01024336528694227,0.006161353526142623,0.005718907525265317,0.004721546778724711,0.008342940355560949,0.004069763139785264,0.004888387635172647,0.004592543022286955,0.003445888585024168,0.0021406727828746177,0.003014626970058725,0.002940960223512977,0.003935126626753239,0.001657760807218996,0.0026621941804435213,0.002783358552248701,0.002633134890712933,0.0017945025414642245,0.0018135613584481355,0.0016195868202651955,0.0014419783943570579,0.0,0.0,0.0013221881685313926,0.0,0.001413363635849686,0.0017150844536169703,0.00141120155345067,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445503617778799,0.06067291781577496,0.04397295663167152,0.050454086781029264,0.057631351455191625,0.028903126354834045,0.024133603629693984,0.0704859615459921,0.06278996755851676,0.05868544600938967,0.07631734138134388,0.08731278124790114,0.044350112459213734,0.07578283670314348,0.06558549964226092,0.05192557334487235,0.07586613841355475,0.06486311180778898,0.05131945007157713,0.03255826572971213,0.061469385573402466,0.04976427448926139,0.06688446994057572,0.042214131180412645,0.05143058224832851,0.04552438399817903,0.02840640090900483,0.01681859463823203,0.03613784946943067,0.03856536829926726,0.018551728402696185,0.0,0.0,0.016010759230202697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015169519379061006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03249214773096502,0.0,0.042444821731748725,0.0606121830487928,0.07578819725141471,0.06130629568497995,0.10201167013506345,0.08313349320543566,0.07564983205737283,0.0861296768414525,0.13614941525571653,0.09024761689886626,0.10184336490477645,0.06368721271529046,0.10023770656127388,0.12226329257890248,0.14554499986768635,0.12497243255164302,0.10462489596956366,0.10209174644947594,0.1138627953316254,0.1224069063265043,0.13664496423117112,0.1433456883664735,0.10768636853119858,0.1416860641635462,0.10383581724896164,0.15919230849793678,0.13210039630118892,0.10952676172762968,0.10618701917867591,0.09314371393520833,0.07389397406559878,0.06820119352088662,0.06029617481067001,0.04319861764423539,0.03784602076124567,0.03431173773355376,0.03682131619468434,0.0,0.0,0.01774685880599134,0.0,0.0,0.016434393899552983,0.0,0.0,0.0,0.0,0.0,0.0,0.013991884706870015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073652566029633,0.0,0.0,0.07817385866166354,0.0,0.09829619921363039,0.07878978884336589,0.0,0.0,0.06512960791976032,0.08632383771118511,0.056420672534416606,0.09658725048293626,0.12021638950110197,0.05156765676567656,0.06179196704428424,0.06286013619696176,0.10270103728047654,0.07568385771434749,0.10646225912913873,0.0,0.10664770707429791,0.0,0.06402868485081316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02658553156293386,0.030104613532023785,0.03255511115245093,0.04853134894039888,0.03846647006026414,0.01903637851935048,0.021241262117174527,0.034206225533047016,0.029012312099947417,0.03494292655329628,0.04370492929166797,0.02881927433067235,0.040777490825064565,0.046530865474097814,0.06306520704426465,0.05163781684290878,0.030476853917908414,0.034811595425967345,0.03720853315693732,0.040365984930032295,0.0348057207948361,0.02996863995890015,0.028252271047941934,0.024367885447730886,0.02648241327009654,0.019845945845375274,0.012216575449569975,0.01972455242670008,0.01418857710400227,0.01317436269020486,0.01297506428554578,0.0,0.0,0.0,0.0,0.0061091086810434354,0.0,0.005588278028008449,0.007132013571202967,0.0,0.0,0.0,0.0,0.00406838135379458,0.004784536378424931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003855614932025509,0.0,0.0,0.0,F
