state,1947,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007528873228832572,0.0,0.0,0.0,0.0,0.014096419509444602,0.024428284194900125,0.02143706273264085,0.023927261126176425,0.025663804165432832,0.05903187721369539,0.05103342689461597,0.025865413631072982,0.03621138395383049,0.04602144599383313,0.05274893902702184,0.03167178287774692,0.03911192913838721,0.038285755306166395,0.036501345987133275,0.04703984947248169,0.04365507892378742,0.037419898030777866,0.02838020008041057,0.04046270290855429,0.03550211829305815,0.06263852751276862,0.07907032466754522,0.07825097220904866,0.05237867504725468,0.068717502347848,0.054246562418924976,0.07275372862859221,0.06124898939167503,0.06813364287877259,0.079818734229363,0.041481942391952506,0.03903302193655833,0.044185683838436345,0.018395395895198802,0.03162055335968379,0.04147427212652418,0.02870840869290615,0.040302847108270715,0.02339797022608289,0.03787768421666035,0.0,0.022527596305474205,0.02306738560018454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442046641141664,0.0,0.12784998934583422,0.15981735159817353,0.13207131851199647,0.0,0.15689350853108452,0.1282521069989007,0.0,0.0,0.2495321272613849,0.0731957253696384,0.07714065312419646,0.0844187168355041,0.09151223976206818,0.09113693324219639,0.23024721279689772,0.06398771435884311,0.0,0.14293139293139295,0.10465724751439037,0.09355787222667736,0.09644530173601543,0.10358094110683633,0.0,0.08358408559010365,0.0,0.12424565140220092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276384885695108,0.02759381898454746,0.03930508607813851,0.03343611843816176,0.04733887874484344,0.07365002845569281,0.05170809059257471,0.06789788158609451,0.07179453708840519,0.08011483125813666,0.06244659173075659,0.06000126318448809,0.06449631449631449,0.06187248643023878,0.10473671807493912,0.03275879447636327,0.07718931301511417,0.08119479369141058,0.07839969590420982,0.09550037755963221,0.12222804260520342,0.0921080175842579,0.08170935980716591,0.07058586266007866,0.08152227944246715,0.06082725060827251,0.09214374424101598,0.0672111448298336,0.04789463181001796,0.047369979275634064,0.0404265968505756,0.036703627863848856,0.022904260192395786,0.03887089310504396,0.02681252681252681,0.018158707100054475,0.014211358428223759,0.02780191138140747,0.008552271483305967,0.011765892358893333,0.012706682126463253,0.008077152965122854,0.011930936919432087,0.013098557287475908,0.01806612200654395,0.0,0.0,0.0,0.012516166715340648,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027042688815916555,0.0187863986473793,0.051212642206533265,0.04366335552887239,0.05416279789538842,0.06313380420628971,0.01934909639719825,0.03980733251064846,0.04017839206074973,0.042513720337017856,0.024030759371996155,0.06067040800849386,0.03305178112376056,0.02332180199790104,0.030718427216526515,0.05412092160197928,0.062126271647122776,0.06605019815059446,0.10345788070510525,0.07554071246819338,0.06822103615714917,0.08606188632007199,0.04711240233991598,0.057072971871178144,0.08038925322614766,0.0941337555089641,0.07939658594680428,0.07933010136624064,0.04321334428071388,0.05667698478440947,0.043750273439208995,0.0,0.03467105833405565,0.0,0.02246989034693511,0.02245979696343545,0.03135919720455156,0.03156708004509583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.003717817641044707,0.003682986902377828,0.005190311418685121,0.004395727353012872,0.004172150516019162,0.0033069269095665726,0.004319934336998077,0.005437183538926836,0.0055413219638445034,0.008586809339806467,0.005179015922237076,0.008142021914565138,0.011456101457711504,0.009993067309553997,0.01746801170356784,0.020681996799063265,0.02996532103296185,0.032286906417643556,0.03465127245188117,0.04110739754427982,0.05284627261077857,0.10667587804407237,0.09368368775114,0.07742492838194125,0.09304390135639229,0.06366731977014044,0.057597568647314974,0.06098664589186084,0.05802135792731024,0.05401685621896806,0.06634240362020022,0.07807323137887824,0.05951989374132654,0.05290519877675841,0.058785225916145135,0.06558341298433938,0.059026899401298585,0.07819105140716263,0.06415887974868888,0.0670536378496278,0.05649271220075021,0.048900194254900116,0.04919285184790568,0.047199387333442845,0.043499681563104575,0.04126027778606297,0.03668435040481052,0.02750151390545297,0.025539276936385233,0.021167557932263815,0.022331145446425036,0.014787327539304994,0.011983565396028304,0.015435760082552732,0.016652178330717905,0.012181682715325408,0.012534326963616267,0.01268284433922381,0.00966106703643927,0.011268073396671767,0.010400940497164956,0.007226098038442841,0.0070294298797632755,0.007075948514050812,0.004131605404139868,0.002726392845945172,0.004226825548342556,0.0,0.0,0.003255036151245255,0.002557315841292979,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.020193278523005915,0.0,0.0,0.0,0.016279132864856063,0.018708073870165966,0.0,0.015434877678594397,0.015830299192654742,0.0,0.03983383599840665,0.03471893444433923,0.04036462713175687,0.0427083675547817,0.04820671037408407,0.06493104940943666,0.12624038517996594,0.08549357271533693,0.08325594799705402,0.12133597292291973,0.09513239257967337,0.1034774701326393,0.10179215891915235,0.08784515826769349,0.08601657252630673,0.1386518771331058,0.12641266149217506,0.09670244657189828,0.12847277982977356,0.15121314179668707,0.1389757487318463,0.10806336651875013,0.147143349810323,0.11902494762902303,0.128202027043371,0.09752529562355236,0.09757525491535347,0.08101738191102818,0.10537149578514018,0.07539014399517503,0.07130124777183601,0.07671849427168576,0.04290220820189274,0.05558222379424471,0.04145431490648394,0.026163689555930833,0.016103430030596517,0.025009662824273013,0.0,0.01341291663872309,0.013876361617983765,0.013897252976328347,0.0,0.0,0.0,0.015435274747890512,0.016296376772230975,0.0,0.017055629779129593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01094834570496398,0.0,0.0,0.0,0.0,0.010120433154539015,0.016287971333170455,0.0,0.020640686922060766,0.028931597437487085,0.026004984288655324,0.02726157481030488,0.03337147215865752,0.043843624406284254,0.05064878684096281,0.12719592973024862,0.13786764705882354,0.12165070650987243,0.13724308763473253,0.09892546477912331,0.10798007593437599,0.06033931994037055,0.08005011833495754,0.08248840006874034,0.1117538785169603,0.12642225031605564,0.08210699172614161,0.08680824678344443,0.07286859363614283,0.07365288866629349,0.08536793580331228,0.11753183153770813,0.11481669381324931,0.08890515911408624,0.09021083561008299,0.06654892625867055,0.07725093233883858,0.0718768141984353,0.08225316958334515,0.06421107932986983,0.06599868002639947,0.0365608433367863,0.03869345113339567,0.03206361421059382,0.032727867779414166,0.03307972213033411,0.03042390642958556,0.0,0.027445195375484583,0.0,0.018460402436773122,0.018925773117831862,0.0,0.0,0.0,0.022548931180662035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06361323155216285,0.11022657685241885,0.10471204188481677,0.07543753771876886,0.08325008325008325,0.08296001327360213,0.0,0.0,0.0985869208018403,0.0,0.07849293563579278,0.17822664488341008,0.0,0.11787240312361867,0.075007500750075,0.10271460014673514,0.15834173024327047,0.09961576775295289,0.13477088948787064,0.07730962504831851,0.09691096305269534,0.15362798392814936,0.0,0.07752939656286342,0.0,0.0,0.1151742009789807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07206687806284232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.006796248470844094,0.0,0.0,0.0,0.0076192134794771035,0.009494071479809274,0.00930213328923433,0.008280202036929701,0.0,0.0,0.01086625809536228,0.01972638345768691,0.01324120663504827,0.019845945845375274,0.028098123534010946,0.024365623585923632,0.05566287940800891,0.0581867685484048,0.05190025714218312,0.055880173471495036,0.06209844992715374,0.03792811358205748,0.047499839527569164,0.057425621601808294,0.05619119352486162,0.06482402512489802,0.07335785387523051,0.05717829938169907,0.05626216323405982,0.06424785394321203,0.05709221671182916,0.05288895759932953,0.09648815029823611,0.0706838664074925,0.07476635514018691,0.06617303901423069,0.06218692981077406,0.05604943702242687,0.059722798814283946,0.03745703457798408,0.06361513591186685,0.058539107164578524,0.04859311366160681,0.04086951827947039,0.03622741567490905,0.028736748087452912,0.03425935089949829,0.021451336111792108,0.02393803908850125,0.032498450655259456,0.01786471941225073,0.023262745440138413,0.01275564437263489,0.013553905308137337,0.01054113678630857,0.008050946388747997,0.009209182392043266,0.008504052180864181,0.006024666706831112,0.005963689649590636,0.0050508876935121344,0.008330556481172943,0.006745988245115482,0.0,0.0,0.0,F
