state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011963630563088213,0.0,0.019042541036675936,0.011776944667988301,0.01939906022330474,0.0,0.0,0.0,0.012181454952979584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014200847317223259,0.024091741351064854,0.031148915778123877,0.0,0.018218669581653798,0.027487000939139198,0.0,0.024251242876197406,0.04164931278633903,0.04542242858584839,0.04377156393223132,0.05185242798994063,0.05204402924874443,0.04678484171128554,0.03941870548971172,0.05006587615283268,0.055299029502032235,0.04306261303935923,0.09212079339033306,0.07019391067824866,0.04370502024999272,0.0757554501837771,0.05068709168731696,0.05478504080043828,0.045864546705396726,0.05551564234863823,0.03026939763898698,0.06992273537740797,0.038626308027249104,0.045134187411033574,0.052764879696074296,0.0250905050360228,0.03359337090814079,0.04357125881327735,0.040418738126995674,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056960583276372746,0.0,0.0,0.0,0.0,0.06541077969649398,0.13365410318096765,0.09644530173601543,0.10358094110683633,0.14240506329113925,0.0,0.11980147184665411,0.12424565140220092,0.08888888888888889,0.12886597938144329,0.11175265412553548,0.11398176291793312,0.19349845201238391,0.0,0.13565891472868216,0.1531393568147014,0.1920860545524395,0.15188912094171253,0.13185157280090412,0.11562921564848719,0.1176239952950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026187803965581742,0.0,0.05124566382844529,0.0,0.044581491250882344,0.04057618178129438,0.026781828529342838,0.03102485435554483,0.04413362303096143,0.04895082074209444,0.06342424141269151,0.023006639058699794,0.02842165098212594,0.030712530712530713,0.047810557696093596,0.028802597470608256,0.042838423546013506,0.032369711909564,0.027064931230470192,0.028508980328803574,0.03331408519522054,0.058931377684651655,0.04396064475612309,0.05719655186501613,0.04840173439548251,0.0556737518143678,0.05068937550689375,0.054084371619726776,0.034623923094156704,0.035920973857513465,0.04539623013914931,0.0308012166480576,0.057953096627129774,0.05153458543289052,0.05182785747339195,0.06256256256256257,0.050844379880152536,0.053292594105839086,0.08166811468288446,0.06841817186644773,0.0874037718089219,0.08259343382201115,0.0710789460930811,0.054541425917403824,0.05800789655882188,0.06022040668847983,0.07027261641485646,0.09313684907691035,0.07340757985696009,0.05006466686136259,0.0515331100231899,0.07535962054214597,0.04966065220989903,0.06662060797473351,0.062219687346071084,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019316206297083253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01836210062431142,0.0,0.0,0.0,0.0,0.019426528867821896,0.0,0.031806615776081425,0.02006501063445564,0.031295231389117086,0.039260335283263316,0.03261312678353037,0.046541146604611804,0.06418210602883916,0.03528737153191302,0.030850594975760245,0.04321334428071388,0.06103675284474866,0.04812530078312989,0.05771621381637364,0.0693421166681113,0.0446508305054474,0.07190364911019234,0.06737939089030635,0.07167816503897499,0.05862457722660654,0.06645401382243488,0.049464879935245974,0.07049534730707774,0.06889085719909457,0.04203446826397646,0.04772004241781548,0.032999670003299966,0.0448681996634885,0.0,0.051209103840682786,0.02970708811122334,0.0,0.09191176470588235,0.04139643990616807,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007637785653183429,0.0,0.007565784496194411,0.009083339641208084,0.00777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005341717285797137,0.0,0.0032917042469568195,0.004419805781105962,0.0,0.0,0.002373436498706477,0.0032530904359141183,0.0032226135395805994,0.004757785467128028,0.003196892620372997,0.0026550048738303756,0.0029394905862813975,0.006119906977413944,0.002718591769463418,0.0032596011552026498,0.0016513094884243206,0.0019421309708389034,0.0015657734451086803,0.0024769949097754604,0.004371966947929874,0.003119287804208543,0.006363691322788697,0.007070469007777516,0.009224830405041014,0.013217495677521684,0.018587692802630874,0.029013639864741175,0.028108247230660344,0.024455581139855825,0.02078248077620528,0.027742447652135314,0.027109955515027543,0.01715672257579595,0.021246960504261194,0.01516898246465627,0.016649031026394263,0.015712674541626365,0.0147617454287795,0.01253050394554243,0.011314984709480122,0.011757045183229028,0.013234321005808396,0.013772943193636337,0.016577608072189956,0.018102920427015945,0.023025966204966525,0.024655717613039283,0.022206968950619778,0.032417409282260425,0.032854475496808255,0.03340583280260517,0.03529493641940327,0.03386247729674818,0.039401207422235504,0.046135468014115256,0.04567736185383244,0.054838509070967816,0.05273216801752159,0.05649395115270487,0.06488736182850871,0.07818056606116712,0.06940726198266801,0.07947902779202133,0.07412417913813027,0.07785683435248118,0.07531817480933234,0.08037090384172921,0.07981553742461867,0.07297217684706639,0.07513983422063482,0.07574609907589759,0.0797469907438963,0.08418427550448923,0.07361591258471242,0.06996054683915956,0.06469384350599944,0.0750145980112607,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027827592604044275,0.035229874933943986,0.01832005129614363,0.025617214768324313,0.015965259595121014,0.0,0.0,0.0246768870107036,0.017569031653538694,0.017203314505261347,0.02666382252559727,0.02022602583874801,0.01450536698578474,0.0,0.0,0.020846362309776944,0.022992205642287263,0.0,0.03808798324128738,0.03144578021818534,0.04388638303059856,0.06830267844074743,0.06383187665717371,0.07841599686336012,0.09046817279421003,0.06366182836771073,0.08439034369885433,0.0807570977917981,0.07326747681968622,0.11460898827086737,0.0927621720619366,0.1104235202098047,0.09549143987449696,0.14323441206749923,0.10283236089687701,0.11101089294387012,0.13434011210450733,0.13218923933209648,0.10019083969465649,0.12262114969589955,0.09518419427865815,0.1303710141778478,0.0809784429800067,0.07959293896927144,0.09513102136123844,0.08946092577628996,0.11851423616129497,0.0734386933787674,0.06874785162963658,0.058956470472634366,0.06685385746757588,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013074288105012682,0.02061961956801897,0.017917018608103612,0.02663825253063399,0.01935144997650181,0.0,0.020430797968594944,0.03899922001559969,0.024373895557857534,0.03546899687227936,0.03206361421059382,0.07200130911471118,0.03969566655640092,0.023663038334122102,0.041473698762701315,0.05145974132903359,0.046408681993431386,0.04799704633561012,0.049207010106362845,0.05766790973049863,0.05724098454493417,0.04744856144588708,0.04509786236132407,0.06465915388878626,0.06112756853340857,0.04752851711026616,0.06088137498243807,0.07690828686791001,0.05385820603211908,0.07141399714344011,0.06336800971642816,0.07168854086246829,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11716461628588166,0.07202535292422932,0.0760225026607876,0.10348905972797162,0.10089362928797925,0.14790711433219939,0.0,0.0,0.1224739742804654,0.11093502377179082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006201422192822888,0.0,0.0,0.0,0.006519754857217368,0.005801877487554973,0.006018730288658305,0.0,0.009773260359655981,0.024365623585923632,0.017462864128002794,0.014272226247721934,0.02477057727240558,0.012147863798151096,0.016718813441926005,0.011378434074617241,0.017972912253674818,0.012218217362086871,0.008368901163277261,0.01005890045041521,0.009169731734403814,0.009691237183338825,0.011067966537847834,0.005353987828601003,0.013633962199839802,0.012205144061383738,0.017543300054224747,0.026890601350676488,0.02125710097122961,0.022986424078627502,0.025284795637347694,0.029088948328094957,0.037144667555225386,0.03892593789476777,0.045653215183810325,0.03649191095973726,0.047821794397136866,0.05474973203476222,0.06551766664611211,0.07922022445730263,0.05938287489246371,0.06205565089482716,0.09034679268885955,0.08691446105476368,0.09081232367894121,0.09813970732558393,0.07865980696458183,0.07846997809974247,0.07830558755543508,0.08856041027622798,0.0786966495320061,0.06463079657456779,0.04475466696503111,0.06304471915281529,0.06229428155331633,0.07414195268243919,0.06830313098179426,0.05662612816670732,0.057880314362457386,0.061046620834742105,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779936810988921,0.0,0.00985110754594838,0.01230802893754359,0.011719360383353299,0.020311167079660394,0.008860927739134288,0.00931561296733325,0.007982374916185064,0.013622586247999183,0.013842267363394124,0.017998560115190784,0.01487234569941337,0.007910891715714196,0.016556291390728478,0.01211717306352428,0.013549727499924724,0.014968491325759276,0.013214694740551494,0.01839848283280025,0.0208330439855002,0.02149930799102404,0.027713991606619682,0.021570592937534102,0.026371308016877634,0.031264248029701035,0.039698818298508645,0.04040948275862069,0.05280331442342843,0.03650128430444775,0.0420401687031286,0.08064089683253133,0.07181281662923696,0.07995126779867509,0.05948323935807671,0.06345098722271296,0.09376992610929823,0.09984222463267922,0.09823423954419314,0.0966893090998103,0.08161527270146553,0.1037851766137402,0.08627372527445047,0.05685198651417994,0.06883859456877538,0.06775360751920888,0.0647087371501684,0.06772824418289636,0.05649465530826755,0.0662361318099023,0.05191127890514394,0.04859716192574354,0.05175358393568754,0.042990721169347615,M
