state,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01024149443886852,0.017040855450943637,0.010901558922925979,0.01909092486853295,0.02169466311287423,0.03343736067766384,0.06848675403916198,0.08117256061139785,0.07294884998283556,0.07039016261564099,0.06615373552887036,0.09020436927413672,0.0981340511138215,0.08521751082399835,0.0801142963961919,0.07994363296387631,0.07831466833737959,0.09317707581464324,0.08569209758187613,0.09823316733747185,0.09929629149937401,0.090184879001954,0.0635582862078519,0.0867874748316323,0.0939679786042141,0.11720792686225365,0.0835808155353618,0.11904967304473851,0.11747541542717471,0.11332871623748661,0.08812902088657794,0.1299254526091587,0.06481152390708955,0.09779849348703651,0.04880334205286378,0.06096167034976758,0.027149812666292603,0.051963348518178507,0.015499336972807275,0.03264941402893769,0.026959506820755225,0.028355220018785335,0.03200284469730643,0.022035329979066435,0.02996366905127533,0.018537399202891835,0.027237071470075536,0.01823719293126402,0.0,0.0,0.013841925214055487,0.022184128264596148,0.0,0.010519671786240269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011818933932159319,0.0,0.01888970511071466,0.00962334237927517,0.023462704076644834,0.017278783573636415,0.02317586619799915,0.02679374557424738,0.01751006828926633,0.013554858448549631,0.019061779226473,0.02326663564448581,0.04556350165415321,0.032247662044501774,0.03548245705579094,0.04069672798307016,0.08160020086203289,0.06969524171577013,0.05095433217978387,0.05292638821505755,0.07517769272826681,0.04290112552364609,0.0615417547427287,0.0666740748972108,0.12047156010670339,0.07787728764532459,0.08839290646925584,0.10847797062750333,0.09033967718622019,0.09190885177320698,0.09765625,0.10783487784330245,0.08631702517004454,0.11620185922974768,0.0684814244136278,0.07361798955963057,0.05363283591507083,0.0653274538624857,0.032517152798101,0.02731773945705993,0.06918021445866482,0.053125553391181156,0.03291157756161779,0.053337397135019816,0.03806913354652048,0.03695764653706852,0.033474670832403484,0.030785807742630646,0.036284470246734396,0.0,0.033888253484136065,0.0,0.0,0.027235587834770765,0.02231843949471053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Missouri,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.007818119273227632,0.02335240446364531,0.029074241931897865,0.0236821575838627,0.023626551269616256,0.036829990134824075,0.048424248769762326,0.04400895711715443,0.05648468773791105,0.05755783337619554,0.06870118599942147,0.06442166910688141,0.06426660123158179,0.051387461459403906,0.08190846728780588,0.07007869492791084,0.08991372834672555,0.11581639088605272,0.10768001667303484,0.09882971158597581,0.1103448275862069,0.09760414362124387,0.09015481271746327,0.08088354240503537,0.0965694840430424,0.09310553512406312,0.10528657225476386,0.07363132363132363,0.09633621338471264,0.11674943269641858,0.11211155099323827,0.07912889408769545,0.09128412182919336,0.06970098278385725,0.05613339937262671,0.058176257438250056,0.06305567816381864,0.061381702114599646,0.05350538988118656,0.05818341929802491,0.03666156592705942,0.041992376768525096,0.04553019122680316,0.04193480750310479,0.02598583771844345,0.028918449971081547,0.012541347254228785,0.03927729772191674,0.02238388360380526,0.026735287237242257,0.02553626149131767,0.008800647727672757,0.008919492659257542,0.0,0.0,0.009095539547405952,0.0,0.0,0.0,0.0,0.0098613494270556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041869033662703066,0.0,0.09864364981504316,0.04807692307692308,0.15824036711765171,0.05312689738919247,0.06769971415676246,0.18036216723180146,0.1136928870887515,0.11996330534189542,0.1310344827586207,0.1180202109611271,0.08036236119228522,0.16411786646773593,0.15682174594877157,0.1563232765358762,0.11669584062682338,0.08858180529719195,0.05921831819976313,0.1596763891845859,0.0,0.09200690051753882,0.12996219281663515,0.15413409666409777,0.12552778728745864,0.06188118811881188,0.11292346298619825,0.09120966822483183,0.08389261744966443,0.125642490005711,0.053044769785699136,0.07434944237918216,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309979588459205,0.0,0.0,0.0,0.0,0.029970885425586572,0.0,0.03041940758203734,0.08601989677612387,0.03693580556991948,0.087470697316399,0.06580542375229453,0.06452306699645123,0.09118967452300786,0.1025220422390814,0.10349467002449375,0.08496176720475786,0.08233693706594115,0.09330614783840757,0.08989074816761168,0.10654385482540556,0.09795004547680684,0.09834274266982335,0.1204912935323383,0.09915502672874633,0.1504607861576077,0.1407954945441746,0.15114873035066506,0.14723203769140164,0.16121384542437175,0.17433414043583534,0.13162744168904333,0.14750068287353182,0.10442773600668337,0.16389975679390928,0.08333333333333334,0.08883624518803672,0.07886824074530487,0.04260960136350724,0.03162841135008133,0.036204009594062544,0.0871599614661223,0.0,0.023551577955723033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17889087656529518,0.0,0.0,0.0,0.0,0.10597710894446799,0.0,0.0,0.0,0.11780875711761242,0.08779631255487269,0.0,0.0,0.0,0.0,0.0,0.1181035937236376,0.0,0.0,0.0,0.07674597083653108,0.08336112037345782,0.0,0.0,0.08552856654122476,0.0,0.0,0.0,0.07062146892655367,0.0,0.0,0.0,0.05994604855629933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556689552792726,0.04892367906066536,0.1403790233630803,0.07713817375373638,0.05772561092938234,0.06983240223463687,0.05666257436962886,0.0,0.0724309642372114,0.04379050621825188,0.07920443544838511,0.09714739909917866,0.0,0.08637816360024186,0.11359664452988466,0.13221683561040104,0.06271277548826375,0.1326762699014405,0.0,0.1488390553681286,0.12180267965895249,0.13584319813700757,0.14984079415620902,0.18255188316679477,0.1387554701675739,0.12391573729863693,0.1625311518040958,0.2344796784278696,0.11178180192264699,0.16251904520060945,0.13014315747322056,0.09720062208398134,0.06283098465128804,0.10697093956141915,0.08681309141418525,0.0,0.04341031429067547,0.08865248226950355,0.07922674694977025,0.06663211668023987,0.036153289949385395,0.049091801669121256,0.04321209938782859,0.0,0.04915212582944212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008491126772522714,0.009247557103665115,0.010612814215106584,0.013365410318096765,0.015193445113679526,0.028262892000423943,0.019967112990368803,0.020980243603939623,0.02165181712875253,0.029931467261167535,0.02025993496560876,0.03927127832800138,0.04135260615401966,0.047744091668656,0.04065651432258292,0.02941727061214666,0.041954171762164476,0.037954683872790024,0.06261631850834014,0.07434811039350753,0.048114619716301946,0.06712790999489827,0.07202494337512674,0.05150860788081701,0.08267281201235958,0.09479884537136649,0.1118907444394483,0.09818106655642828,0.1250069758357051,0.11184829304252777,0.1491545648076584,0.12935898494481599,0.1022642161663882,0.09093709206647209,0.08419430332781551,0.08815793276873718,0.07765619484645253,0.09491903964265774,0.07525817735843797,0.07159936776407333,0.061964545503529284,0.06232843104751548,0.05236137007994687,0.06683830082186355,0.05981218972426581,0.0683582435407253,0.05925145659830804,0.04644322315968728,0.06055551112279058,0.054753666748214684,0.04817825956037338,0.04530371857819789,0.03755633450175263,0.03204429803760719,0.03936852879807882,0.04084321475625823,0.03219834178539805,0.029541700796283116,0.02188692666511634,0.016505281690140844,0.011019435529415006,0.012727144170260907,0.010187597327938757,0.01029820664087211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02912395153774464,0.033664366268305,0.0,0.0,0.0,0.037709168041480084,0.028113578858588697,0.0501664614402335,0.08797395970792646,0.03932707013327507,0.025230225810521003,0.11099235386006741,0.029473684210526315,0.09047044632086852,0.09189065012634964,0.042710706150341685,0.09828264018208151,0.05733944954128441,0.03073896471166851,0.045007394071883235,0.0,0.10139568173684838,0.029650714582221432,0.038451679056652144,0.04577556892492807,0.044228217602830605,0.03253302101633158,0.04369538077403246,0.030528758090120893,0.0,0.02845435920783064,0.0,0.0,0.0,0.0,0.025472515156146517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New York,0.0,0.005799529593710732,0.003246352722716028,0.0,0.0,0.0,0.004655818609306981,0.0032555085918297587,0.0027735019622526385,0.010007278020378457,0.012809206863764232,0.01101495639514001,0.017931905537840218,0.016262581875179493,0.02208675678063433,0.01869247939245777,0.020710779415665344,0.024975631415181714,0.02611132126633213,0.027973913483089263,0.041279468502465395,0.04021524732377104,0.0465692408580145,0.0478754127323888,0.04495831279203524,0.05274804847826561,0.0509139365901491,0.06355918870786056,0.0705437694966152,0.07173065625436145,0.08197452839855487,0.07210130232977333,0.08453516590026308,0.0784394753355679,0.10961595128179942,0.10760429488221587,0.09156211090891678,0.14891514014133875,0.14466278266021526,0.15179500244145808,0.14229451233485577,0.12342307902353776,0.11481436504344178,0.10568856373075154,0.10297386264524659,0.09163290962424919,0.06948082384405416,0.0748925454782269,0.07948828748086145,0.06191262382524765,0.054929093934032266,0.06321404893692471,0.06368355894295481,0.044294694092879505,0.05023557068583747,0.045186224931259254,0.049627331209098034,0.05127664468639779,0.04189916596013171,0.043348326754587274,0.038662284941040015,0.02766626885103613,0.035519972937163476,0.03223424331579009,0.02309099628767829,0.02897763288961333,0.02780077721303252,0.020732810615199035,0.0209819555182543,0.0107643989666177,0.016210818451801993,0.015396974159860759,0.009401336332807307,0.012090842530210314,0.009753175006792389,0.003563537880407669,0.004388723905379113,0.005216095380029807,0.003786100467962018,0.0,0.004677268475210477,0.0,0.0,0.0,0.0,0.0,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347997206881229,0.0,0.0,0.011580239479352434,0.012392085588004462,0.012833401065172287,0.019640148828683347,0.013221974922320896,0.024166517814926503,0.02176278563656148,0.01335813150566693,0.03238178120035215,0.019260595862013036,0.027336789243479667,0.01965327485622078,0.021373458439310065,0.03734926902144915,0.06685789462333125,0.06422126366039796,0.05038279975027656,0.055040100644755466,0.05492996429552321,0.04838349502518423,0.04446944033901409,0.059201178761248224,0.05527988733432486,0.05573991496422275,0.056238752249550085,0.057134695043565206,0.06513366560942456,0.06137265174762368,0.055264733424417796,0.0683949973944763,0.04763625611879497,0.05519372999227287,0.0323907621546335,0.038260425966075755,0.031264166575479514,0.04074532604096472,0.03519671905366735,0.04052242760512453,0.030308081649971966,0.03371198241113961,0.029326803231813716,0.02974799201053929,0.023357102620117337,0.03511555619139278,0.03217544627343981,0.028032891926527127,0.029583411774197883,0.006986362620165437,0.02527344463009506,0.018335684062059238,0.01527714123022652,0.016452780519907863,0.006677172084078952,0.017226072323002106,0.007631451756505813,0.0,0.0,0.0,0.01336737558315176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550158706724736,0.15309470000729022,0.15829615772053532,0.10058916510992959,0.1160261058738216,0.1551590380139643,0.08631230669639646,0.08190618019359643,0.07523322299127294,0.09786208973200843,0.10310796877301517,0.13671578307762416,0.17699115044247787,0.08910490076954233,0.10167768174885612,0.1788428865241885,0.2310803004043905,0.19764901695620515,0.13748854262144822,0.07030700726505743,0.11362345188046813,0.09992228266903519,0.1183431952662722,0.06076072426783327,0.07580543272267846,0.07474772642332128,0.08306633440132907,0.0,0.0,0.0,0.0,0.0,0.0,0.07542189120392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Ohio,0.0,0.006858632160126199,0.0,0.0,0.0,0.0,0.0,0.004521245331814195,0.0,0.007919035778203647,0.012882060442627597,0.014534386648883417,0.014655333208985053,0.02675166486424953,0.02294256509952847,0.029492261230653075,0.039424168209784366,0.03278305949291831,0.028365757713612886,0.02806252117926127,0.03808187603347197,0.03800019000095001,0.037303261165870384,0.03809134490319224,0.035920586379301976,0.047614138944929586,0.05798279348213931,0.0614858582526019,0.060748527508517995,0.054632985341050475,0.05742810443079913,0.05733131590146106,0.04544077552256892,0.05372850859656137,0.07010910729823287,0.07262432299359921,0.07979675297624286,0.08050424363454817,0.07679409319562062,0.08576201413954598,0.07368867650671013,0.08020095635857394,0.07667761323502076,0.06516219394366092,0.05201540862249628,0.04639025804581038,0.04261151789328656,0.04372258378967287,0.04592171441067133,0.036958538553789756,0.0353971637081165,0.024824348925030465,0.03462683810798957,0.024563989191844753,0.02449835784445074,0.020446800454373346,0.022500225002250022,0.021251726702794602,0.016594231529039903,0.019639130968454644,0.015055202408832385,0.015428659592340528,0.00617202310100075,0.011634879578996359,0.007262493758794426,0.007335142668524903,0.006406560317765392,0.006649630945482526,0.004920727086634321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014904240256352933,0.012902559867877786,0.013922147352007575,0.01675683439459951,0.03134515493462296,0.014301718589850547,0.035891177948460265,0.058948361235557654,0.03502708761442182,0.049159604850414346,0.07087496284780173,0.07500852369587453,0.06241620047158907,0.08465075842503833,0.08719834087481147,0.0921435499515034,0.07951615623719911,0.14451928965094918,0.10870907967881409,0.1639222114596528,0.13912505796877414,0.1186367558239862,0.13588187335809404,0.08752593360995851,0.10119475093033883,0.1022952496643437,0.10402643495288214,0.09018706542926135,0.11937691075848011,0.10646959353666939,0.08528225145143832,0.12453697790266957,0.08617112948010085,0.09996251405722854,0.0539713951605649,0.07184553210597215,0.06630383733458574,0.06523667867021554,0.05033979360684621,0.03860127157129882,0.023437866216659636,0.06137379093631855,0.08551738014990694,0.053283601971493275,0.06543944006600848,0.03473729917498915,0.029310041620259103,0.02051702913418137,0.044382637512205225,0.01824595547986863,0.03785966683493185,0.022652255517442235,0.023007395234182416,0.0,0.01921229586935639,0.0,0.0,0.0,0.0,0.0,0.0,0.016931933626820182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07370283018867925,0.0,0.05446411204045906,0.08477892265553671,0.04723028135753323,0.09014423076923077,0.10465382477025216,0.10495849368658758,0.08948278947682396,0.12819748375171428,0.11733827389223406,0.11434575684529327,0.1371742112482853,0.1522601110229976,0.13354700854700854,0.1132540554944872,0.18972332015810275,0.13706229807786444,0.15629156690609203,0.10613457864572277,0.10680612846199174,0.1160049395651686,0.08019246190858059,0.11336538837418396,0.10779595765158807,0.10631667705392822,0.11201736269121713,0.1084842136764926,0.1154872366691888,0.10098561964776216,0.09575609008732955,0.0857473064161354,0.08934634216075193,0.07035883003316916,0.0543200408997955,0.04794294789200851,0.01738777639319558,0.04065512835404809,0.027319916218923594,0.0,0.04032633309551137,0.01903492909488912,0.022595222724338282,0.0,0.0,0.0214710753941476,0.01775410563692854,0.015049361907055142,0.0,0.0,0.0,0.015943369152769366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Pennsylvania,0.0,0.01105583195135434,0.004461464103803398,0.0,0.0,0.006501339998410783,0.013217023526301877,0.007919223916056227,0.009210700531342287,0.008048844990743828,0.02375968046440543,0.023608879561924125,0.02994784943460526,0.03082306653249567,0.03352776147956039,0.038333632036959595,0.0548683160415004,0.05313321390115342,0.051955456242471054,0.06051003958557552,0.05785624531048012,0.06074067358687276,0.06608505901085303,0.06147984586742866,0.05784667960059092,0.054188059661053695,0.0731562553199321,0.07396002437424704,0.06978677911741997,0.06626402419901464,0.07258948842429329,0.06439220909306051,0.06454661764197375,0.07219955958268655,0.0968825881141007,0.08773501553898339,0.08541096508375688,0.09270048088374458,0.08560781548997885,0.09908519022052216,0.10191617977702919,0.0953624976960741,0.08847279863591032,0.07193063384961806,0.06696498912803706,0.044155824381628135,0.049722383359575704,0.049215167219715895,0.04511267074406325,0.03847169313167126,0.04713789354438945,0.03378353015367752,0.040816943566796174,0.03921332046332046,0.04330749817063154,0.038725705100102294,0.02906871116601868,0.02765631423552715,0.0389811876788262,0.03139287784145792,0.02414714772225784,0.03201162800757897,0.0278221536141875,0.026355669763457865,0.016029872138196358,0.018206907125608494,0.014539110206455364,0.014049313088942186,0.016382028914281036,0.014284839703691612,0.00842877161189721,0.005325607651833074,0.0,0.0,0.0,0.0,0.0059618205015083406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333889816360601,0.0,0.0,0.0,0.0344748333716387,0.04623208506703652,0.07534921462933983,0.028651653200389662,0.03609891101618434,0.02962085308056872,0.06517359876762649,0.06539444741691933,0.1419315026226473,0.08179701755489839,0.09403209628886659,0.05223978059292152,0.09033423667570009,0.10705109905795032,0.14334213504337986,0.2094397486723016,0.11804633318577543,0.25101214574898784,0.2549626661810235,0.2395448647569618,0.24707272531958321,0.19723865877712032,0.1481650330521997,0.0,0.0975609756097561,0.11526773551294144,0.1426824296779454,0.07050055393292376,0.049657364187108956,0.0,0.06849985321460025,0.05714285714285715,0.0,0.0,0.05371050040282875,0.1034126163391934,0.1010611419909045,0.043546420484236195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00954854480177221,0.013721992433301316,0.0,0.011614626686540584,0.0,0.010941118547019457,0.025605384446557907,0.017766091637500668,0.021942656524283205,0.014449822989668376,0.027427317608337907,0.011580775911986103,0.021445003314227787,0.0218375287858334,0.06948994381241685,0.028674422415205635,0.0686684562082527,0.046890319280446735,0.034551862345380414,0.026550167748787136,0.03479903556958564,0.04786738215806314,0.02010454362685967,0.05647359245709234,0.06903863698005276,0.05338030800437719,0.06954683283723259,0.10651773376324275,0.0794208388062437,0.04255965952272382,0.044276521636460245,0.0691085003455425,0.06741507166515227,0.019966342451296387,0.039988574692944874,0.05435560005721642,0.02605146611862101,0.04378922784994892,0.04562954513047198,0.042805775926031624,0.028107257293833267,0.02451447716067878,0.0,0.012865376698229724,0.032421041255774996,0.013991884706870015,0.014760147601476016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617913538700492,0.0,0.0,0.019611688566385566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05305039787798408,0.036837839829072426,0.0,0.034108738658844395,0.03298370604921169,0.11831208097804653,0.0672992798977051,0.06770939129257228,0.10439775544825786,0.08713720758763993,0.08352474420547087,0.09280411193603656,0.08254230293025176,0.11387900355871886,0.11457214464733262,0.11061131185015854,0.11392981923135348,0.11344299489506524,0.06574004507888806,0.062402496099843996,0.08136696501220504,0.05859603890776984,0.07072969468348461,0.13448391796481005,0.11724703951225231,0.10243277848911651,0.12950012950012948,0.22145669291338582,0.12140342357654485,0.0696217219772569,0.06712911165808906,0.0,0.07342143906020558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05887894488930759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02495046598664416,0.020865936358894107,0.03592499965456731,0.034800038976043654,0.04772599663110612,0.02605595172792101,0.04608616716709727,0.041185030614206086,0.0318775900541919,0.047094916440162546,0.061989596528582595,0.03688776555775668,0.06167129201356768,0.06771722415811972,0.0968743767273556,0.07301360057265568,0.09311528836640866,0.07741205543894124,0.06925513887865616,0.08680555555555555,0.08278145695364239,0.09477856281233846,0.09296777701766387,0.07249308786836604,0.06528267397832616,0.09714266572873748,0.1001201441730076,0.10521569216894633,0.08101895466706863,0.08454581203303185,0.05925925925925926,0.08002679967244844,0.052050414544372973,0.04521204448865178,0.0623352568212581,0.027246966504395845,0.021648145475537596,0.01654533421575116,0.027943888671547533,0.04751896189344786,0.02795430403101064,0.04010354004885341,0.028271548220659432,0.031140252236043112,0.037242686890574216,0.037653824430485906,0.008758868354208636,0.03216640754838364,0.012546376785618266,0.01265845675328668,0.010835214446952596,0.0,0.008871854927428226,0.0,0.01063301906854753,0.012795905310300705,0.0,0.0,0.009352087385904534,0.018672044215400703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Texas,0.009588749200937566,0.00860964926441309,0.007704329833366352,0.0,0.006178560395427865,0.00516081086660336,0.0,0.011827751544431404,0.009414100611060712,0.005382545174932718,0.02728388886362603,0.02433300104396424,0.025732356406679577,0.030572064470369552,0.030002632884110234,0.05796655684567291,0.05654672605996261,0.05382189844514516,0.06332567933523482,0.05622030398766139,0.06793909919597253,0.06627458296105018,0.0834648464294794,0.09396568583026077,0.0827924066135946,0.07937474130164837,0.10191232600185206,0.09027986758952752,0.10376579154157684,0.09581037876342126,0.08947658874523819,0.09128596928837646,0.07786093674553356,0.09957694884158816,0.08620587151163482,0.09216280979271746,0.08707523945690851,0.075326913384888,0.06142398343307418,0.07533136834049778,0.06207177862247944,0.05480453050785532,0.0589815463676711,0.05607801573549122,0.03810270311462382,0.03558194267240722,0.036159571720397285,0.03172876439126099,0.034443415925774434,0.035103533755731414,0.05759997248956538,0.04791003000680827,0.0370463419930932,0.038329863319191936,0.02968848916151848,0.02526517730587565,0.025921249571463214,0.02318561985700796,0.01786595429718739,0.0167487642418178,0.016035989962337096,0.013469066767467425,0.01245650960010309,0.010338900544084642,0.009803169407291853,0.0092446685576216,0.0061329877054039795,0.008676466942660948,0.004519866869375847,0.007371943203273143,0.004090314136125654,0.0069775937152402965,0.0048306067242045595,0.004013066544669443,0.005323178346948385,0.0025346186666216066,0.003994904277654725,0.004133730783893148,0.0032067286328799627,0.004086451144206321,0.003564077661252239,0.002664606037997282,0.004131017515514266,0.004895026163914846,0.00455788514129444,0.002602770388801841,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896812407450705,0.0,0.03462364102208988,0.0927697570591987,0.17769607843137256,0.21735192899836986,0.21522090034076644,0.22361603490591767,0.22014886256421007,0.19950890116635975,0.3817765334690761,0.20047110710168897,0.22989630209352377,0.2905146952016656,0.282414645216602,0.20132876988121604,0.26358178357006884,0.24041999901869388,0.1628423390081421,0.1978651392866441,0.11444141689373297,0.11791757561464536,0.09238408684104163,0.10309868835557592,0.10244735344336939,0.04878842088144414,0.14950566674704607,0.12899527017342696,0.10241404535479151,0.06096131301289566,0.08697164724299877,0.0747881003822503,0.07326007326007326,0.044522072673721706,0.016838418535731127,0.05379236148466917,0.021775648603247683,0.022237046920169,0.02812763696596556,0.0,0.01712094233666621,0.0,0.02950831765703958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681384573453257,0.07979784545817263,0.0,0.0,0.08115785202218315,0.08154389779831477,0.06997900629811056,0.0,0.0,0.0,0.0,0.08478887569950823,0.10420284821118443,0.14771048744460857,0.12533291555694814,0.16644474034620504,0.13042668157257314,0.12287528158918698,0.0,0.1443894389438944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08441668073611346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09442870632672333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
