state,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Iowa,0.0,0.0,0.0,0.0,0.01757345705047097,0.01807468459675379,0.0,0.0,0.022317277292170354,0.07137758743754462,0.12715033657442035,0.1678834966618514,0.2807433768287861,0.34994233904640715,0.420643908752629,0.427385216541843,0.42249591454422253,0.40044585724311604,0.4088131508735692,0.28304040173476375,0.30973029638806826,0.24027631776543024,0.14756016893095203,0.17918394511851737,0.17277300675847349,0.10890986412197905,0.12905307307630262,0.11957635804578066,0.12507444907683143,0.08694572102844367,M
Kansas,0.0,0.0,0.018668558413919276,0.01924187030979411,0.03517136269490797,0.0,0.04489979182823789,0.04882415168036455,0.05577467033185928,0.11849745230477546,0.16479635878521542,0.20309824379753894,0.34230218118134054,0.33604807464220765,0.3801205062881637,0.32262016580226244,0.3832979938019899,0.3295496155254486,0.23513604299630503,0.21796939709664764,0.2213088839709137,0.22436509451976322,0.1754968457999336,0.15899041089084315,0.09461680195209402,0.09115770282588878,0.10417209229647377,0.145032632342277,0.10498075352851977,0.06722072842825715,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015516706320471706,0.015382248884786957,0.0312565117732861,0.043566284820993825,0.06876305836925763,0.09492297678455196,0.22586877840367922,0.23722829085291844,0.25517279636101403,0.25570525158097335,0.3334251860016534,0.2710964988175578,0.25309590526981834,0.19817804059453414,0.18114152093007937,0.135800373451027,0.1312925405106589,0.12399475679314131,0.12549750797805587,0.12298747763864043,0.10543168417353276,0.11972092639227182,0.11630912380460068,M
Louisiana,0.0,0.0,0.0177320684457842,0.011558555642886865,0.012019519699992789,0.0,0.012761287358668744,0.0,0.03588271478367849,0.04919730709476955,0.07653330518315211,0.09419065296285009,0.10245026893195594,0.1797432239657632,0.27216399328276103,0.3168645788469821,0.38000059842613926,0.41176644844032345,0.3609097414517283,0.30482964468294543,0.29520545621119065,0.20880399808311084,0.1866768071352024,0.18477331052181353,0.14936012763501816,0.12939253609370743,0.13379810570050352,0.09841402021272569,0.07265388496468214,0.07231888373675927,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531575590048905,0.10529640939243971,0.12977181788688225,0.1201397990388816,0.2170138888888889,0.2348467904271975,0.2597402597402597,0.21734156943491192,0.27251331599157685,0.20502306509482315,0.14951746635857008,0.09805294859223981,0.11458034947006589,0.10298661174047373,0.0,0.07855459544383347,0.0,0.19054217910964838,0.08950948800572861,0.13172751223184043,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013432134142246302,0.0,0.015603406000624136,0.04110152075626798,0.03700962250185048,0.06818336780381372,0.07421322386882812,0.1346176163397934,0.13449439226771223,0.19761029411764705,0.12962832025265736,0.13772072205007133,0.11082006850695145,0.1411595616353977,0.11452070482288332,0.07983394539358135,0.08647118937190472,0.09939289743727503,0.08546772903972871,0.09329446064139942,0.08348489817824026,0.08187429147247764,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008382932349735937,0.0,0.026161573880284637,0.04104724001927436,0.05918473033957239,0.09089502591475207,0.1187742497426558,0.1215386796848097,0.14128165658014044,0.09704669269282516,0.09896888234211011,0.0967095719450137,0.07561079344076367,0.06934481109516978,0.07872888634411682,0.10730922127649198,0.05685188847142574,0.08986110041336107,0.058278145695364235,0.08694470859937509,M
Michigan,0.0,0.0,0.0,0.0,0.006061218304879281,0.0,0.00638277501781858,0.0075464375424487105,0.013099578630220729,0.04225273808861956,0.04205400619743249,0.0779316035573485,0.11465972338341734,0.16343992981697134,0.20085239798167837,0.22192069188531138,0.26331912452908895,0.22366240450558483,0.21446034628197244,0.1990319808205546,0.16249238316953893,0.15488194202990171,0.13263457556935818,0.13108736973192633,0.102477349252566,0.12435093851350217,0.07931581488378509,0.09603537000797274,0.09231696748181921,0.09355654199096285,M
Minnesota,0.0,0.0,0.013549873211900659,0.0,0.0,0.0,0.0,0.0,0.021229619565217392,0.03186472362663041,0.08437750495717841,0.1403705783267827,0.16637497029018386,0.19643848486142543,0.28839065007155557,0.2613718728722353,0.2958129418162045,0.2852714571306633,0.28094491138529254,0.2450860251948434,0.1641907740422205,0.17290160326941215,0.13243243243243244,0.13877551020408163,0.1080961223980709,0.11528511978405129,0.1075393826658141,0.07068440947785734,0.17225429838272352,0.09642560266001662,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022696323195642305,0.0,0.04550211584838695,0.05435521130588395,0.05253104106972302,0.16019417475728154,0.1970017297712858,0.19390178874400116,0.2839635331041698,0.37548108514033607,0.37593984962406013,0.39100684261974583,0.3558718861209964,0.27505587072374077,0.29871323529411764,0.2542988617098571,0.1746041302908062,0.18715286162762618,0.20695112301418223,0.22948938611589212,0.13251176041873716,0.15262938809490773,0.11795930404010617,M
Missouri,0.0,0.0,0.0,0.0,0.015841165909810963,0.0,0.017946877243359655,0.0,0.021829294913774284,0.05592632638604079,0.05780346820809249,0.08867811771056233,0.15009084445848805,0.18933790899946748,0.26786777253065597,0.25214119907148,0.24140250900312635,0.2840680151502941,0.2720438592847946,0.24154058979820384,0.24362215582624686,0.21212406901103043,0.1210741700365644,0.14821035990415732,0.11277912834264806,0.08457851705666761,0.10256679991584262,0.12293593361459584,0.10041024758298189,0.08237483601305794,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19688269073010667,0.25756600128783,0.23525457906234246,0.3534758458172025,0.46022353714661407,0.4008685485217972,0.341705108491372,0.2575245453082247,0.3047748052827633,0.3210544102737411,0.25247971145175835,0.27462467960454046,0.22688598979013047,0.1541128876902331,0.11536243030186503,0.0,0.0,0.10245901639344263,0.0,0.13959981386691486,0.20434227330779056,M
Nebraska,0.0,0.0,0.02838167678946472,0.0,0.0,0.0355218755550293,0.0,0.04274287109971301,0.049194441028163824,0.1609309234959148,0.18800412396142882,0.23110555902560898,0.29069767441860467,0.3811397307432225,0.4272974981421848,0.35018464281166434,0.40427010296254184,0.36724437858385417,0.30118465966133456,0.19977955359603197,0.26519337016574585,0.2506265664160401,0.16162549064881088,0.15499070055796654,0.12249272699433472,0.14987773132444585,0.18494692827275652,0.12750765045902754,0.11675947548051016,0.12319939347990902,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03275287952399148,0.0679170367274437,0.10422637969670125,0.05097359567743908,0.13561705761213522,0.12589579701723805,0.11609547692021918,0.14308012486992716,0.12972972972972974,0.20259692421033243,0.1073799297149551,0.0928888430178553,0.12928944674890913,0.08260366760284157,0.06068295912175208,0.06018163912900754,0.06598845202089634,0.05662834815108443,0.10537407797681769,0.07339898464737905,0.07104107465771119,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07217238890607279,0.1973001038421599,0.1874219075385256,0.2152389151958674,0.14274733721313276,0.18140589569160998,0.16370439663236672,0.22241443222537996,0.17953321364452424,0.1696906409084976,0.06906077348066297,0.13762730525736308,0.08639308855291576,0.11631288165164291,0.11976047904191617,0.09468202619536059,0.0,0.18406961178045514,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095755304159884,0.017880721830985918,0.0399454537941294,0.03959555964081171,0.053848728733390576,0.05001986082709311,0.08838156869794475,0.08818342151675485,0.06371716115540452,0.08556662217202314,0.06987631891551953,0.05573534699748293,0.07610763794509377,0.08510021908779808,0.08993465971661405,0.06599166619529763,0.10489102987451926,0.07247397982807562,0.0673797692242904,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029813368314352152,0.0,0.031061688513387586,0.03757750360117743,0.06232471174820816,0.15156299336911905,0.1125703564727955,0.10695860072983515,0.08659615265664626,0.1665946813105448,0.09563277016257571,0.10941667236545169,0.05794162381400739,0.09064813415923856,0.15360983102918588,0.08985459892174481,0.10807215894920608,0.06020987441940478,0.05538631957906397,0.0,0.05275374551593163,0.05523031039434442,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003552460967335121,0.0054333061668024995,0.00906547083033669,0.01633494169682348,0.021617772352140796,0.03672559647434274,0.05057775356962222,0.07029053420805999,0.07722526273377431,0.08396418423757161,0.09404847327978376,0.08196137124937639,0.07753412232836432,0.07600596125186289,0.07269312898487074,0.04782917270959978,0.05768631119426255,0.0793046567694455,0.08219898730847636,0.06170829119456967,0.0717933070689485,0.05942331091596789,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018551154809386884,0.01907862939126453,0.051382722230273646,0.05345663998289387,0.09617054242857334,0.1283268055982569,0.14339772953594904,0.16007642358287183,0.2041418978776946,0.21426505770696952,0.20170760686358488,0.17641569953927802,0.17856877129804616,0.15528423103857747,0.12166386891103137,0.11139425938077,0.14034330130627226,0.12973451887479037,0.10771641206423815,0.11285523750897712,0.10291899565255966,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14508523757707653,0.09400263207369806,0.34782608695652173,0.3696498054474708,0.439266615737204,0.28339316077838655,0.24514425796718836,0.2849002849002849,0.3436426116838488,0.3667953667953668,0.2815768302493966,0.19956096587507482,0.1628001628001628,0.15503875968992248,0.0,0.2357207615593835,0.0,0.09389671361502347,0.102880658436214,0.0,0.16332244517032196,M
Ohio,0.0,0.0,0.004741209008297116,0.0,0.0058548009367681494,0.007714329796170264,0.007935458272715249,0.010739888842150484,0.019971857836684672,0.052262891513239935,0.06040471156750227,0.10734404240564648,0.15844741218962513,0.19704825691908087,0.21505595531728397,0.2602343153956293,0.2685822019527506,0.26930273304420244,0.2538356133611879,0.22893286602707072,0.18182723921490485,0.17886116540825062,0.13041040153362632,0.11732292806390804,0.09411078562623437,0.09235366019285618,0.09260428505282654,0.10584343991179714,0.1101203676796721,0.0899612845186268,M
Oklahoma,0.0,0.0,0.01824595547986863,0.0,0.0,0.032867707477403446,0.026548966249626656,0.025616394492475183,0.04125019831826115,0.12365766352098925,0.1295966304876073,0.1738674015024768,0.28189566543959144,0.36196668565874585,0.3420250592617677,0.36243033473518654,0.3865806104612075,0.3681064469285063,0.3121563619594906,0.31184277322503445,0.22872827081427266,0.17824605878158917,0.22618037885213457,0.17932573523551446,0.13022422984576568,0.1443477543613643,0.13296161269568946,0.1150377323762194,0.08727272727272728,0.11255499846515912,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.018889308651303362,0.04515983355375633,0.04138545778683306,0.07460507963281326,0.09074410163339383,0.12712856712722892,0.14895057549085985,0.19834599610031603,0.2267417891988457,0.19800604439503944,0.22808510638297874,0.21425656373282548,0.17739932588256166,0.14635793897999774,0.15950235265970175,0.1267997382198953,0.11602370198483404,0.079345193351708,0.09197708934319997,0.07340241796200346,0.09145146540086226,0.0751244248286224,0.09919158855329069,0.09764621235481549,M
Pennsylvania,0.0,0.0,0.0,0.004024727928392041,0.005828621863993272,0.0,0.004487444131320565,0.0,0.00942933655188021,0.014373874046533022,0.041678782591838714,0.05318668526528114,0.0665519924642667,0.10713629777768707,0.14644990675671404,0.16828920179792514,0.19303989846741254,0.19354214380181284,0.18130450258053035,0.1595646983194049,0.1454684202368035,0.12959172550776943,0.15453466521610126,0.12004043467273187,0.11070574915083657,0.12410476510587688,0.11919110753984197,0.10885037260319852,0.09319800206783067,0.11655011655011654,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05756389592447617,0.1063955550301454,0.06087909411907951,0.19142419601837674,0.10465724751439037,0.21049677238282344,0.18126888217522658,0.25003906860446945,0.1271051795360661,0.09633911368015415,0.0,0.08567511994516792,0.0,0.0,0.13185157280090412,0.0,0.1445683601817431,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01917668115571465,0.019288263091908574,0.03235827077400984,0.07356629326199632,0.12165050139733684,0.10132705759299208,0.19233276828791238,0.1634944627818737,0.18685767673621925,0.22502109572772447,0.21222270119706865,0.19599608007839844,0.155444075461033,0.1554141969061732,0.14953680064191407,0.1303828184419253,0.14885274469939005,0.12779552715654952,0.1265772714686919,0.15580155801558015,0.10212765957446808,M
South Dakota,0.0,0.0,0.0,0.0,0.08350730688935282,0.0,0.07421701053881549,0.0,0.09468202619536059,0.16840171463563994,0.32164683177870695,0.353640893746986,0.35358405657344905,0.4658385093167702,0.43784206411258797,0.48895899053627756,0.36294776708221554,0.3850473287341569,0.5142667551426675,0.2934069727304108,0.19823391602090465,0.25426807119505995,0.21941854086670326,0.2340655383507382,0.0,0.1513431706394249,0.1574493209998032,0.0,0.0,0.13534852244529663,M
Tennessee,0.0,0.0,0.010510642025050363,0.0,0.008961697704013049,0.0,0.014446952595936795,0.009084632435771648,0.014194967883885164,0.03550505947097461,0.051392925497979726,0.07311945891600402,0.09932533733133433,0.16021461306307985,0.22819093221607065,0.2632758234371499,0.3042671614100185,0.2994727075639824,0.2978577156604422,0.28373716548612954,0.2615556127261813,0.2130557019855913,0.20989836500220949,0.18247353007434108,0.1323611890072911,0.14250491981270783,0.12163458164721293,0.10813148788927336,0.11989808662636758,0.11373623533061056,M
Texas,0.0,0.002529340348037232,0.006806077827499958,0.007730198880838985,0.009101507816461595,0.013469066767467425,0.01202697478630643,0.019816226042828896,0.029835732978714335,0.04748397940960185,0.06664513306538991,0.0830461835940405,0.11669474462752188,0.1568585692696452,0.175065445026178,0.17320850281361205,0.18839366224397786,0.1918245808351994,0.19818602460946297,0.1702418871080846,0.14337267574249735,0.13503520560717616,0.12368810441108428,0.0930802760624773,0.0793007279628623,0.07816177711458694,0.08262035031028532,0.07538340292428863,0.07039400384888078,0.061945935253483804,M
Utah,0.026596755195866104,0.023322708543885563,0.07681966583445361,0.08860808259814308,0.1388576146513548,0.1574053737462479,0.12635125649305068,0.2029604227175701,0.21703007901251314,0.27038755549621124,0.2794306190210066,0.2823282229736384,0.23439789041898623,0.2459308157784034,0.24341955795008277,0.2428127428127428,0.19108888818115227,0.14238703961523858,0.1703030108287009,0.11580381471389646,0.13625932300631097,0.08503401360544217,0.14395575254763798,0.0731951614145928,0.08119393751933189,0.058653319777899435,0.10425438068888088,0.06334994509671425,0.06257542573637867,0.07314285714285715,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16242555495397942,0.1414827391058291,0.23453532688361184,0.23788284269997023,0.0,0.0,0.0,0.0,0.0,0.0,0.18096272167933405,0.0,0.0,0.0,0.0,0.2515090543259557,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011269238199497714,0.009618004905182501,0.028321480269368746,0.027104591836734693,0.055964182922929324,0.09542895314438402,0.12049889673088059,0.13381401426299963,0.14421871081013293,0.187009884808197,0.17780997382242053,0.16001361818027066,0.14181168808431668,0.13394194674045223,0.14358138050838443,0.10580112974087691,0.09636490176133626,0.1269242624793748,0.09180843888181069,0.09391508511054589,0.09038504027155683,0.07707624124863512,M
Washington,0.0,0.0,0.0,0.0,0.011060519475731377,0.013170520611864757,0.0,0.011378290222255937,0.045152672473802044,0.04917536692389166,0.0815552394499763,0.11889679368482604,0.15919130815457475,0.17456161231452827,0.2045436492175709,0.19222297865524007,0.18196248475580248,0.2092942134025813,0.211106550167126,0.1706861583565935,0.17731993582707084,0.11288124041574374,0.09245323586325521,0.09653568529366595,0.1000652599521427,0.07886262568730969,0.07699584222451987,0.09346012757307413,0.06299517844595741,0.09926947845343244,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.030994297049342923,0.0,0.0,0.0,0.1282483968950388,0.04680708793045804,0.07562736335510484,0.16583747927031509,0.21379310344827587,0.2950888779596712,0.38355767839050514,0.37961746240327054,0.3834466792070612,0.2930515925040487,0.2961658528776115,0.23759015697921085,0.19567806704100735,0.09689068968554568,0.19723865877712032,0.1892147587511826,0.09751340809361286,0.24808765763903248,0.11263798152737103,0.12811553692056835,0.0735023888276369,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.016467343200016468,0.0,0.010530306221304915,0.055180610382444074,0.09567343467630489,0.11999563652230827,0.1836283185840708,0.25612718039302274,0.2862810513502547,0.24760909565889008,0.3121795602141962,0.23553862140630413,0.23335257890685143,0.2392046445568485,0.1812736443883985,0.14361197669692452,0.1852722395818931,0.12322513792813734,0.08524664696521937,0.1093273490994879,0.12801428996725214,0.12378201669470278,0.11739002836925687,0.09627286480539128,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16134236850596967,0.0,0.1717622810030917,0.20898641588296762,0.0,0.3531073446327684,0.608725059181603,0.3157894736842105,0.22371364653243847,0.34843205574912894,0.4892966360856269,0.3487634749524413,0.266755585195065,0.18268176835951772,0.0,0.26109660574412535,0.0,0.23557126030624262,0.0,0.0,0.0,0.0,0.0,M
