state,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10908694229300753,0.11508683825068006,0.0,0.06498329001113999,0.0,0.0,0.046689700252124385,0.04285591840233136,0.04190763557120107,0.07521938988717092,0.04985873358816686,0.03972036860502066,0.05626557350695281,0.07425742574257425,0.06510946528851633,0.04814250180534382,0.08656645943180924,0.046178711613945975,0.04032258064516129,0.0,0.0618319936401378,0.04869023273931249,0.06979758699770665,0.09287925696594426,0.0,0.0,0.0,0.0,0.05241639584862145,0.0,0.0934094447327452,0.10255358424776945,0.06072259892723409,0.12231169095912751,0.28132221440771626,0.37954265110541796,0.36775379850962936,0.4706099474024177,0.3745986443096682,0.4292237442922374,0.5771050141911069,0.5073617190608835,0.6815305228312726,0.6539719176764763,0.6294106427617776,0.7660738714090287,0.5233111322549953,0.5257414938994147,0.678244784708663,0.7030251384746485,0.603878759725932,0.4229607250755287,0.4371439925817989,0.4611420046114201,0.5919722783713544,0.48481391701126486,0.42852770125497397,0.5125885722900648,0.46592894583576006,0.38893044128646226,0.24019215372297836,0.30284675953967294,0.40290088638195,0.4287756074321105,0.11984249272384866,0.16722408026755853,0.15493200206576002,0.15479876160990713,0.15293118096856415,0.12239902080783352,0.17972681524083392,0.16809861785580874,0.12371134020618556,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04874312373790126,0.04117203046730254,0.09882120420695983,0.1058350384533973,0.07434944237918216,0.1538816649996153,0.09666505558240696,0.14634986225895316,0.16246953696181965,0.2299484915378955,0.3082222826579639,0.2808988764044944,0.24518388791593695,0.20611473720371004,0.2598752598752599,0.25681898689337584,0.26744888275386075,0.21282029454328766,0.3166994778738338,0.23454514994136372,0.28432848302391706,0.467094836933856,0.3495921425004162,0.37897511945954854,0.2808988764044944,0.2695845226768157,0.29731632892574916,0.3057402736375449,0.31827826614125493,0.28417818740399386,0.12606101353054877,0.1773049645390071,0.1607565011820331,0.14288435892550963,0.11607661056297155,0.09521995810321843,0.10821446138711265,0.1206030150753769,0.08345503859795535,0.10014465338822744,0.05540780141843972,F
Illinois,0.0,0.0,0.0,0.005725026955335248,0.0,0.006862206885734452,0.0,0.0,0.0,0.0,0.0,0.0,0.004609356994699239,0.0075566512699897035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005531075425431885,0.0,0.004413289886946224,0.003706696517929291,0.00812922211473584,0.032463208363854294,0.023683431466070194,0.021019565712417306,0.02464131486056096,0.028100300135120593,0.025942937330117984,0.020089958369141823,0.02231644722160232,0.02226615110570448,0.024797871516028205,0.03171728643267494,0.030108439741166133,0.04014509584641633,0.03973431966014893,0.04145437367743677,0.0339909778233149,0.0384531955591489,0.027525741665817106,0.03206880598898095,0.04494189654803433,0.04352008795638829,0.037576046761302634,0.03635512175884847,0.0339328130302002,0.04502448206212128,0.028958926589121095,0.02656541571635911,0.03026307256652472,0.029111635461036376,0.042949067008214006,0.07017489743668837,0.08863403392756672,0.10229911664339424,0.12829856366341746,0.1817747296915623,0.26506881325902104,0.28615562025298436,0.42915380041124257,0.5014111351390976,0.5454091669847608,0.6091363134456056,0.7078536246336083,0.6502114297986419,0.7424078566626721,0.7265787892709474,0.7194745676535935,0.622193713919179,0.6171384805726573,0.6595458619659396,0.5863207044974068,0.5312716974949876,0.4927055543538347,0.4969779476286935,0.5261465128361607,0.5253076144509783,0.5279927932737221,0.4581406771336145,0.4544064315987242,0.41722427772967013,0.398746284205516,0.37213167736275915,0.34223962353641413,0.30299300275534263,0.2915336255280328,0.24443040465660634,0.2237673692598212,0.20165173159927952,0.18574845016136896,0.15018211059079514,0.1510859301227573,0.09886784263133146,0.10441696335341996,0.0867013472055489,0.07938420537827992,0.05417607223476298,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008495454931611588,0.008094871898652203,0.0,0.007419039728957749,0.0,0.008443806467955756,0.0,0.00866494811862314,0.0,0.006253387251427857,0.012542985857783446,0.01404001404001404,0.016763302173312823,0.009168704156479218,0.013314351847110273,0.011291663672664935,0.007235516047340948,0.0107076699039522,0.01530840978426077,0.012125888772529349,0.017872036220660074,0.006119202056051891,0.0075330512624138405,0.014160841411449684,0.015054383962062953,0.013127118239534106,0.0175054704595186,0.016567720557779924,0.011534191669430068,0.01897616301983739,0.0310880829015544,0.034816833181955796,0.03741222516403822,0.058529162155043744,0.08721829896182089,0.14915890948263957,0.20780420226275687,0.23110032642921105,0.3304313713656321,0.3786150898640635,0.43502645021448166,0.46108073585993115,0.4996916459779567,0.6169003410382721,0.7304733107804687,0.682367505747804,0.6506716127681216,0.5653765283077642,0.5683343068689516,0.6009167625002024,0.5572425377955808,0.5124510879352969,0.5523023689113654,0.48142368604535346,0.5755037731155154,0.5094134326881862,0.5452359584807898,0.48901041118939953,0.46407341745750336,0.4654839276304233,0.3930677148472396,0.3866394587047578,0.3148087491356407,0.273765694326442,0.2540993369595426,0.17748266933934687,0.1867691066918522,0.16335242741707143,0.16027781487912382,0.16064973894417423,0.15893558567763322,0.11031051235712443,0.0985731536016166,0.09531660569838735,0.08323264867767485,F
Iowa,0.0,0.0,0.023071377072819036,0.0,0.020176399377413962,0.01298903725255884,0.0,0.013070186903672723,0.015815277558121146,0.02333601265330464,0.015997013890740396,0.024879060124395298,0.01956509586896976,0.0,0.02044153720359771,0.014345144168698896,0.0,0.0,0.0,0.0,0.0,0.0,0.020025747389500786,0.0,0.0,0.01569119723834929,0.0,0.019304553461547743,0.0,0.0,0.0,0.016392434891297665,0.0,0.0,0.011058073315026078,0.009107965826912218,0.008621730208818306,0.0,0.0,0.0,0.0,0.0,0.010756350728742762,0.009256859332765578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01798237727027513,0.01454503141726786,0.0,0.0,0.021528525296017224,0.04603345097437471,0.03009328919650918,0.03611132605948051,0.1062868682574268,0.09327334576977943,0.15441197113899885,0.17759920808221968,0.2156789197299325,0.22129570237331622,0.315833575042702,0.3166861956487317,0.3227929424300354,0.40130748567914815,0.4877077734647159,0.43736226479064244,0.4674539575425278,0.3904131872898818,0.4070751828235887,0.42586574022189844,0.583968755811791,0.6085878507832752,0.5534779356768885,0.6363955803693436,0.5614867536575722,0.5646796834612479,0.5096262740656852,0.44366655812438943,0.5380844194666986,0.4169590884696363,0.45614941044840346,0.25564939511527046,0.33832078528542836,0.345397206787806,0.38162112654556557,0.24061844058772333,0.21342547893693783,0.29042630432527744,0.2043340323708125,0.20498804236419543,0.2144133412745682,0.149049807477332,F
Kansas,0.0,0.024173079247411466,0.0,0.01834795053392536,0.022909507445589918,0.0,0.023106885851983894,0.024275211541129143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019093859960175662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011561495595070179,0.027303754266211604,0.01625336676883069,0.014512383900928792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019836546853923668,0.0,0.018498649598579303,0.03322627090486211,0.05501117414474815,0.11043981030338465,0.11763209766643351,0.20946795140343527,0.23772809046517604,0.3309522249164427,0.3755238893545683,0.36861684139330403,0.5046964811439787,0.5968169761273209,0.6600430764955187,0.5707440811724915,0.5979183583081125,0.5749915991487138,0.5734077352318645,0.4415959982805111,0.45412898856710354,0.5755336952528675,0.5452030270974042,0.6135213736504522,0.5134889599873602,0.6121007612022287,0.6969057385209668,0.6328610093934087,0.585119000553491,0.5095232318330705,0.43288275411442806,0.44038492904909476,0.31734407420969124,0.31911320120927106,0.23540694886437946,0.25744094666004247,0.22436509451976322,0.2419010577242328,0.17886421225219853,0.11951596036053982,0.13673655423883319,0.19792697536330014,0.1227199196742344,0.1341420739531086,0.08555365436323636,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00976101774878394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010651571867677045,0.010626024652377193,0.010852881440022326,0.01854226864656891,0.014238028191295818,0.012940167898678486,0.02471169686985173,0.010156236775733365,0.01879699248120301,0.015121729925903524,0.014103519835593256,0.018534917725559652,0.025008336112037347,0.02663334084530126,0.019471921489212556,0.023399110833788317,0.014958223817766096,0.019784568036931193,0.03090848879567281,0.030499095919656667,0.062286561137481475,0.057085771371485655,0.08380297919591041,0.15093723866440942,0.17977982022017977,0.2576078078203866,0.337802174601499,0.3889502762430939,0.47219547975977627,0.5323704372381548,0.5951530733704709,0.4981884057971014,0.6727546509933453,0.7256246477550253,0.8164124637409937,0.6175013500504801,0.621776642406131,0.6138337159397146,0.615539858728557,0.5067524115755627,0.4864669047249392,0.602565428778318,0.5486335435574015,0.5964784330068764,0.5996770969477974,0.5289466028404433,0.5017357344326319,0.4816719732223039,0.4413549597263599,0.399400898652022,0.379433599120154,0.30586938550564896,0.2884005306569764,0.2470698122872036,0.12466038037398114,0.19760893192372295,0.1731454761500594,0.1209273399440279,0.07439685407588478,0.07888414787192083,0.09317233154442457,0.07809754383224647,0.06605292490608099,0.09477039717411907,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183064838237252,0.0,0.009491718475630012,0.01661480832552941,0.010474808086551842,0.018592677345537757,0.015304773698050729,0.023729759910664436,0.008043758043758044,0.0462229265715795,0.03347616497054098,0.03217891476609951,0.02735080137848039,0.05028775772475834,0.026928582564451436,0.05424981305807662,0.049804444314236744,0.05414530050641782,0.04972650422675286,0.047576164341664826,0.04342539517109606,0.05034372613012986,0.04578028982445019,0.04773620240149819,0.04189191884936863,0.05258950734149523,0.07490957344348607,0.05904557052782523,0.12924205786708914,0.13268551581494273,0.1592140263673961,0.25524725930550707,0.391163887191129,0.3758491086514258,0.5063164226990174,0.5692015794061843,0.6740440908222295,0.7272727272727273,0.8029809035863996,0.7218146221844286,0.8686580937669268,0.8930922051884403,0.8520430375023322,0.8281748463017345,0.9109850164021632,0.7189421609875629,0.6851126228995889,0.6663540561218194,0.6355121104617034,0.6055825551512685,0.6279475087143737,0.6395649922320041,0.6149055209542911,0.5319001579078594,0.48663877742679074,0.4365192582025678,0.48931611558283633,0.4337660739555774,0.34708716076718227,0.2932725064431081,0.18667745247503187,0.21909630711586703,0.17983780665739202,0.14376668720476485,0.21087565250458049,0.16424294268605646,0.1561492243457008,0.1089621356578589,0.13027710291891131,0.12112494795412393,0.06861755802219979,0.10209724762836603,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02583712277800744,0.02521432173474534,0.04068348250610252,0.0,0.0,0.0,0.04514899167251931,0.0,0.0,0.02935995302407516,0.03200614517987453,0.0,0.056489196441180625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047892720306513405,0.11343380327337546,0.12492192379762648,0.1088139281828074,0.1853138753764188,0.31594359250982507,0.2374023587073059,0.22018070002277731,0.2515819165967828,0.32532920216886135,0.34047821713224485,0.4382255708464673,0.5582849486377847,0.503003003003003,0.63064465898474,0.47638603696098564,0.3773916096190978,0.39543866102630126,0.47735021919142717,0.4677547770700637,0.5763980179997977,0.47964077967139507,0.5666316894018888,0.6804167552625983,0.47383384226597874,0.5407159078620093,0.36041939711664484,0.32552083333333337,0.38022813688212925,0.3500846979107849,0.3546099290780142,0.322061191626409,0.17939518195797027,0.3262199266005165,0.2941588457767194,0.22916069894013177,0.22068559658672943,0.2452483139178418,0.2199528672427337,0.29888312096901054,0.13857613026156246,0.10741138560687433,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287740570219337,0.0,0.0,0.015574244649134518,0.015696826998542437,0.019736409289269972,0.02221593892636426,0.009643573522604537,0.024468285337850552,0.01248506251449159,0.02290022547914318,0.030749256892958418,0.026475601078880744,0.05218767360818841,0.04969520275642724,0.05841608946006843,0.054975261132490384,0.037895099474636124,0.0504659691148269,0.06376908877328412,0.062077650272254835,0.046145043099470255,0.08102477042981712,0.07983394539358135,0.07526839123717466,0.06771559450308703,0.08752454956878149,0.08467605361203852,0.06104844061048441,0.11459441761479906,0.14345991561181434,0.16654223855739966,0.19393608303742146,0.2700343680104741,0.39939189363292016,0.4743456017483733,0.5215217861520344,0.7301256178858102,0.7613758509494805,0.8268439933502493,0.8265679552433433,0.8839664630990581,0.8524155123539937,0.8731252061545627,0.9153190620300403,0.9177307022634938,0.8548751993472538,0.7981030593950611,0.6786322016044081,0.6854830384242149,0.5625462620281273,0.5489162146392065,0.5271067447233251,0.5775817681165909,0.5590638509766641,0.5684097900227364,0.5023519203543865,0.469559585492228,0.42955521716402645,0.4499176697047705,0.3342230474643147,0.287225312300538,0.2642463235294118,0.23097409790473494,0.25822635384388376,0.21912149909329035,0.182224161383877,0.1379453944457458,0.1224120496034914,0.14935932709692634,0.0940203083866115,0.11579498773124534,0.0816326530612245,0.07454008765914309,0.08817231389343747,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026032251066599177,0.02948079779574343,0.016373646615771915,0.02411619621814196,0.04044943820224719,0.02140362735158274,0.023657949070887817,0.03611113977074585,0.03725204110141868,0.05102398127119746,0.06252931061435048,0.06274010154244127,0.11185161019713846,0.09004783791389176,0.10626085141507197,0.10503207736416798,0.11991193966930536,0.11800733400951861,0.14211785000196026,0.14157621519584712,0.12447205761886018,0.1366013145077314,0.1455116582554769,0.13470443201635696,0.15525724931925666,0.15454480610570864,0.15684139575880127,0.12369130185095198,0.14221828927200036,0.15268930189794444,0.18985947008865758,0.24478520098613465,0.25722705824233855,0.320593942461824,0.5259166446847797,0.5576088703197815,0.5664068663027358,0.660942615356106,0.7179755242605006,0.709996997898529,0.7292655562268059,0.7364089235434265,0.6821531335532318,0.8020139767787376,0.8165854045268958,0.7315337164548953,0.7133247379337406,0.6547975691175212,0.671100992515215,0.5184182921081837,0.5316909643720278,0.5234766510262058,0.5362982341399608,0.4624239542167489,0.49928196907457506,0.5348310839131528,0.5420007864995641,0.5267196874563973,0.4443809897738833,0.43463786343123473,0.3732497872669606,0.3602818908860559,0.29371847590495676,0.26780254306981843,0.24261673173206288,0.1726201436199595,0.1703930553316908,0.1464959122914796,0.15781922525107603,0.11212901994465121,0.0756042240811648,0.08898556456397073,0.07702380035430947,0.07152317880794702,0.06792555359326179,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.007359109842073503,0.0,0.0,0.0,0.0,0.0,0.0,0.006509399572983388,0.0,0.0,0.008277688869267701,0.0,0.0,0.0,0.0,0.0,0.0064830662310046165,0.0,0.007440660730672883,0.0,0.009694097371822492,0.0,0.008237835462966353,0.005049433958453258,0.017390059023906217,0.017266329014010394,0.017672340666176553,0.008825216585523704,0.017204177747829764,0.012543204370609877,0.009698568491290686,0.021414624929142784,0.014120911842533414,0.016386343153434697,0.01721466689619556,0.015408405285083013,0.03051189146484322,0.03208971609045922,0.03344057379412138,0.025911007467081245,0.019125029882859194,0.01829572195549723,0.029825585165013293,0.017210222872386195,0.015410371179804008,0.016257289273723274,0.015252538458186256,0.015668250900924427,0.01603241462739211,0.026146007787270425,0.01520623455616803,0.01526795256756069,0.024119848848947214,0.03301994955285485,0.05127133932131938,0.0413783812392344,0.052202582654089204,0.1066020372833792,0.1494794597636466,0.19526673435913458,0.22326768200303004,0.31603803230411476,0.37540622315191813,0.40096378450955505,0.4844409497211753,0.48632556075371214,0.5240421421020014,0.5938810031624623,0.7326167635319655,0.7289761551468305,0.6644428901920697,0.6385562745507335,0.6266523058846568,0.6606727952318415,0.6045408195117891,0.5712583640947629,0.5789195657564226,0.5643735126520097,0.6549174403736031,0.6684373616644532,0.6532502062895389,0.6079354083558274,0.5648291692204156,0.5229510605986382,0.5288053058067135,0.47188872811648613,0.42037753135989436,0.37173126688875224,0.32116524177862216,0.3327969001453057,0.2907987483010399,0.28306159420289856,0.2834764370452907,0.22122094441823772,0.19660891629837504,0.18104696875646595,0.1757628469957237,0.12811334262783075,0.13535840117841433,F
Minnesota,0.015263447096892363,0.0,0.0,0.0,0.024950099800399198,0.0,0.0,0.0,0.01481810772764318,0.0,0.0,0.0,0.013117506624340844,0.024278392230914485,0.03103049451324438,0.0,0.0,0.016734534501031965,0.017428687619822227,0.0,0.01662003822608792,0.015971889474524836,0.02089536645248916,0.014913501690196859,0.01959775605693148,0.011463420226058646,0.017769880053309643,0.0,0.018434689989963334,0.012780641588207728,0.02616374141502235,0.02950415661500547,0.010847331556437115,0.0,0.01245213709802945,0.009189346484309191,0.007151848037532898,0.0,0.017257496224922703,0.008456659619450316,0.009813405111382147,0.008246855886193389,0.020028574099047975,0.023034606108235548,0.01044195577831728,0.006561765902439665,0.016067268296601774,0.0,0.007195383441983624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01045347159791767,0.018727371093262307,0.009760668410572756,0.022860626381162843,0.050679650310412855,0.06755235307363207,0.09816246749444607,0.12372409526755336,0.15097323819622926,0.20380314388501958,0.22401991288114498,0.2662602372470528,0.29963669051275327,0.41709148206506624,0.5011621150493899,0.548939507231047,0.5679173261335071,0.5516734093416698,0.5398350833481639,0.560653423414339,0.43610716968533514,0.4355144119503471,0.47842873929830454,0.4691745923913043,0.5990568041806518,0.6581445386659917,0.5809182395369931,0.6136427475637951,0.5700986462826152,0.5811180016479466,0.5249401480375145,0.4850462207721588,0.4896785642085402,0.44717065062159056,0.40684280182344,0.39874902267396406,0.337944042753851,0.3324324324324324,0.34285714285714286,0.2771695446104382,0.25025306489708693,0.22379817473696448,0.19668705246012477,0.1945835592841877,0.16957605985037405,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009599324207575786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01252322013733798,0.02034836399153508,0.0,0.019007793195210038,0.02123097174157661,0.017642129405019188,0.01139055950428285,0.020188764952304043,0.0,0.013890432270252249,0.022946963829848264,0.02225065361294988,0.035909618253135184,0.0,0.02409058058299205,0.028523436757202168,0.035807291666666664,0.053917438921651226,0.04833753409522494,0.05644090305444887,0.09929806539976031,0.1706598848882345,0.17667287124964506,0.27764167891556424,0.32842324326082006,0.38927778726310397,0.5499827049463853,0.5879227908624048,0.5265852409858847,0.6286193233770192,0.6205268768082839,0.6874122255894745,0.695529271739939,0.6195643808204419,0.6329624254152556,0.6388716034017838,0.6226966577710001,0.6341015437092754,0.5383884540560104,0.6128007262823423,0.5579609873677632,0.6051781407835464,0.46654889704217056,0.5396370582617,0.4368932038834952,0.3891985393042475,0.4702118377042029,0.41349075873063323,0.3942551393973529,0.3156038243757542,0.25904203323558167,0.20933640360058614,0.24067388688327318,0.29871323529411764,0.3087914749333979,0.29502077187067255,0.24148756339048538,0.24955870716416093,0.1976158602664627,0.16563970052342145,0.18731788538920494,0.15482158655263933,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008551247627028783,0.011144544745347151,0.0062175134920042785,0.006576783952647156,0.0,0.006471905458405063,0.0,0.0073478085161100696,0.009642271719217048,0.01288433382137628,0.007010901952536193,0.0171291538198013,0.02047711682195147,0.022976621287839623,0.018210375361362136,0.014907060213056291,0.012736346058100895,0.014462884622337926,0.016300940438871474,0.020822217305865358,0.022538703179365818,0.02647097751437521,0.019927036389834146,0.021724624862281394,0.025209460962408246,0.028875028875028876,0.03161032001685884,0.021376656690893545,0.02452440177977087,0.02580290024598765,0.04037566927060476,0.048790687948700076,0.061086346376093774,0.1080416209567501,0.1781322908127877,0.24245772335266857,0.30686914784798175,0.39155868662724874,0.4383448099974496,0.5927385490018735,0.648412723333438,0.6628925339913873,0.644773598388878,0.7952573742047426,0.8481086080672215,0.8248232521602514,0.7226796706371412,0.6951174681682987,0.745658835546476,0.6917309113950787,0.5494407478102645,0.5473797559224695,0.6537960011590843,0.5966673943098305,0.6785727601506283,0.626515010255454,0.5494187727719623,0.588514100639861,0.5384296787172357,0.4682725504980357,0.48227007123989435,0.4016779453084807,0.39890402127488117,0.31357727291606097,0.20640741310028327,0.2344288669271432,0.2097671349109079,0.20824757246289075,0.11856828792332584,0.13282875115911882,0.11533434144091037,0.10256679991584262,0.08661395322846525,0.07172160541641565,0.0884766757177289,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11028674553839983,0.05995203836930455,0.1089756290865861,0.1741991677150876,0.08006405124099279,0.15,0.15957446808510636,0.1611232592933594,0.19214603098354752,0.31007751937984496,0.2835416935172058,0.31792290369585374,0.2833243389098759,0.3415767181308922,0.2795248078266946,0.4641717435451117,0.40425213355292705,0.23270245113248528,0.36067116198839577,0.3386550556361877,0.3117309269893355,0.3702511268512556,0.3024701730801546,0.3534758458172025,0.39447731755424065,0.3173542675797561,0.39296087476507774,0.41847738612586516,0.3047748052827633,0.3041568097330179,0.2344454463480613,0.2380080556572684,0.17016449234259784,0.17337699865151224,0.23072486060373007,0.17374517374517373,0.15628052353975386,0.10245901639344263,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.030811215282362782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023921809855785663,0.0,0.0,0.0,0.0,0.01728668233992532,0.01718449271377509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06154720196951047,0.054220133742996564,0.099561026383672,0.12385889260975273,0.13624618275781067,0.16957136128120584,0.28103498401007854,0.21369695736236896,0.34384257300042315,0.41500399042298486,0.5012134641764272,0.523117569352708,0.48474945533769065,0.5222228529261509,0.4977746544858281,0.5802476520906861,0.44402344443786634,0.3884202221278145,0.6045063198387983,0.46734718976755624,0.5323099777172567,0.5882709685244709,0.6308557151780138,0.5937654626422563,0.4979406159709842,0.4706465196928412,0.49662549344199663,0.4421704251152801,0.4187874492622898,0.3480356067197644,0.31689170570405073,0.30939226519337015,0.3113845219108377,0.23859001000538752,0.18598884066955984,0.20670647680293983,0.11043622308117064,0.16886458668382115,0.19551173070384223,0.18861146039159332,0.14215314632297196,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.05885122410546139,0.17396977275198436,0.18376722817764166,0.30149776308111265,0.2897392346887801,0.33441620485381235,0.3192788055216452,0.3161127167630058,0.39498540271337795,0.44265593561368205,0.45242156790031895,0.5031959744322045,0.4168294906864661,0.4414574685379192,0.4063145274095784,0.40266767333584996,0.33659730722154224,0.36701592375540165,0.28034108164934,0.4448151237142063,0.3439052350019106,0.3500339585183637,0.255354630256918,0.32623101233561014,0.2511426992817319,0.22273871779972884,0.2182594966100121,0.22112382934443287,0.20324324324324325,0.16576111980845382,0.17083170636470127,0.12385179069047372,0.13467650703011366,0.12115204581750097,0.09929938765377613,0.10395010395010396,0.09348364036293648,0.062291182966192876,0.076103500761035,0.04281607437763778,0.05812451562903642,F
