state,1945,1946,1948,1949,1951,1954,1955,1957,1959,1960,1961,1962,1963,1964,1965,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138189714736946,0.047606352591689834,0.031405185781302136,0.03879812044660948,0.04752744143940252,0.05522573519259975,0.08391876663389838,0.12668713151098768,0.1012308754170022,0.11485726591849921,0.1688187251904914,0.25983916851466077,0.3377524527261448,0.35782777491931334,0.38313270108554265,0.4212881420478888,0.47099476935457146,0.4240146477787415,0.3833712711153708,0.438679692687091,0.5010134134954795,0.39627093020592347,0.35378192881907594,0.36134351885534133,0.3552441384717152,0.4668416271323307,0.4119676605386477,0.34222602473360814,0.32527518280465273,0.2521183136663721,0.19709352744855857,0.21080368906455862,0.1824867973567064,0.17799213389601815,0.09212079339033306,0.10236611973911264,0.10780571661664869,0.06733817794113521,0.06195088984005406,0.06055188720048442,0.058095092493502525,0.04898439030762197,0.04708572966064642,0.04195364122644478,0.04213779057518084,0.0590216296913516,0.03517658646404953,0.035843578622889706,0.03359337090814079,0.023766141170878555,0.02829311668889697,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442046641141664,0.0,0.17046665246111228,0.0,0.13207131851199647,0.20429009193054137,0.13728181996469896,0.16489556614144374,0.24432809773123912,0.31116934163118243,0.280723643169058,0.4830917874396135,0.37284649010028287,0.5065123010130246,0.6863417982155113,0.45568466621098197,0.4847309743092583,0.2431533145636038,0.3614457831325301,0.33783783783783783,0.23547880690737832,0.29403902699812884,0.2066685037200331,0.19236460491269608,0.22151898734177217,0.2340354396522902,0.2224884477152148,0.26624068157614483,0.12444444444444445,0.12886597938144329,0.16762898118830322,0.1899696048632219,0.1741486068111455,0.19952114924181963,0.25193798449612403,0.1339969372128637,0.0,0.0,0.0,0.0,0.09801999607920014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05109661190158007,0.05572686406360292,0.050720227226617974,0.0903886712865321,0.09652176910613947,0.08147745790331341,0.1142185817315537,0.12351036485629403,0.21034641425096956,0.16421398345228322,0.1504914004914005,0.2334280169868099,0.350868005551046,0.32002822296139505,0.40088643211075425,0.37152769234554534,0.34923500902784377,0.36201305912139653,0.33394447354635937,0.3433117019049613,0.3002818972913347,0.30654431783805586,0.2843338039090927,0.20478507704785076,0.2163374864789071,0.2301472535082181,0.1935741368988226,0.18750616796605152,0.1424556269972664,0.16999575010624735,0.13169949610627577,0.07774178621008793,0.07865007865007864,0.06537134556019611,0.058621853516422996,0.05039096437880104,0.047892720306513405,0.047063569435573334,0.05400339903746883,0.032308611860491415,0.037497230318215134,0.037424449392788314,0.04014693779231989,0.04133683318520968,0.026906200844440765,0.04404454791417605,0.03963452793191206,0.03220819376449369,0.02659751313252211,0.03547189443564216,0.024674299249901305,0.031109843673035542,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030058237835806877,0.03658045871895234,0.08004948513626604,0.0773754255648406,0.09470070630943456,0.14318331333926707,0.17515226304685325,0.22098115633412352,0.2164334853520909,0.3043896187119513,0.36023054755043227,0.5104663973558575,0.5752711159482257,0.5298928694850823,0.6185248183083346,0.6367942843830084,0.6333048410909938,0.7560383589988461,0.7116730279898219,0.6340543360487981,0.6571998591714587,0.7027600015704134,0.6318793314309009,0.4992595726676539,0.5819177613281417,0.5469542587446518,0.6081974438078449,0.41484810509485326,0.3095435322840825,0.34125213282583017,0.24418398153081156,0.21236023229609086,0.1786033220217896,0.1258313859428366,0.1751864163147965,0.11647701818833438,0.0721533258173619,0.12404749246854509,0.08094253080312977,0.06579565748660589,0.06889085719909457,0.05779739386296763,0.0689289501590668,0.0879991200087999,0.06169377453729669,0.05544774050457444,0.03413940256045519,0.05347275860020201,0.05033029254482541,0.07878151260504201,0.04139643990616807,M
California,0.004419805781105962,0.003180155827635554,0.002373436498706477,0.0032530904359141183,0.002162629757785467,0.002204617939711048,0.002879956224665385,0.0,0.0022658194659787205,0.0,0.002167370546053528,0.002498266827388499,0.002807359023787689,0.001909107396836609,0.003703579004073937,0.0021433776774359486,0.02466443852656789,0.03488544793260546,0.055539187299136095,0.058317155025810044,0.0762024295127527,0.07170355700859589,0.0899557614816823,0.10661677600673197,0.13220330980429187,0.14789757903039863,0.1502112577048016,0.1592217686884805,0.23290753898740987,0.2509233415094872,0.21437308868501528,0.22730287354242787,0.21292552018233954,0.2102481940579588,0.18677438428000684,0.19114554215584487,0.17003790428282972,0.15822746934193171,0.12763399326164296,0.10858698633708212,0.10504177377148555,0.09132529830928034,0.09171712351239299,0.09696982134977886,0.07536472560628939,0.06837935437806368,0.06294563279857397,0.055403854525307696,0.05440620509744291,0.05078749144031043,0.04373465356723274,0.04487620939973131,0.045610486445753266,0.03874246516026846,0.03325723626729799,0.03978086426769112,0.03914172864107035,0.026790301280576398,0.0354735721887194,0.03347347561792036,0.028303794056203247,0.02651113467656416,0.024196736507763404,0.017964008580455864,0.024177775211645748,0.0210263938587638,0.030922843436829918,0.024720719799165465,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041779148990872865,0.04947127574052315,0.08220304151253596,0.14961375225183965,0.15690544045598642,0.11814292100389553,0.14904074837482162,0.2069549402652786,0.20666892871464265,0.2254692395537466,0.2781202511683918,0.2879692832764505,0.4424443152226127,0.48834735518808625,0.47259629723095276,0.36657731344651406,0.39376462140689783,0.436851907203458,0.3770548338889527,0.4070653208912588,0.3579981132531869,0.382786785322443,0.32931648533931795,0.2185014239418639,0.2425994902960204,0.21611841278616845,0.2546473134708429,0.22759819967266776,0.19936908517350158,0.15411434779313307,0.1389938793923285,0.11416882715315271,0.12192597023165934,0.09094422845190187,0.06042701759097623,0.073771041512977,0.05550544647193506,0.05558901190531339,0.057977736549165125,0.033396946564885496,0.04414361389052383,0.04630582424367154,0.029876690749090117,0.039093041438623924,0.03411125955825919,0.02306206578454265,0.037515872099734504,0.0462494580141639,0.029375477351506963,0.015624511734008313,0.026202875765615273,0.02005615724027276,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919938561966017,0.018923010380622836,0.0,0.016736961906674702,0.0,0.04528196732731896,0.028394974089586144,0.027843519420854796,0.058429283382024404,0.029581909019195374,0.0583487309151026,0.06947514684519673,0.08370795225546426,0.09108574204517852,0.08543735085290044,0.09959592510386432,0.11753183153770813,0.09078529278256922,0.0862903014930837,0.10052064539409249,0.07166807443241445,0.06393180607352157,0.055289857075719456,0.05672632385058286,0.06712976475395482,0.08699826003479931,0.0731216866735726,0.029020088350046755,0.04168269847377196,0.022909507445589918,0.03307972213033411,0.03042390642958556,0.03110527407202599,0.020583896531613435,0.017849493074396684,0.02584456341148237,0.03406639161209735,0.0,0.03679777577888625,0.03450804468791787,0.04058807612519166,0.03232957694439313,0.0,0.0,0.04214864421861097,0.0,0.0,0.025504998979800044,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13366998366255756,0.08944543828264759,0.14734050390452336,0.16501650165016502,0.27879677182685253,0.18713113574204693,0.256154831364736,0.20215633423180593,0.3221234377013272,0.2786190187764991,0.21271567005436068,0.1584979273347964,0.1679803592195374,0.1750841750841751,0.13674278681799534,0.17276130146847107,0.13264554163596168,0.2524877469181643,0.11846586702206427,0.07322788517867604,0.10083549409392106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08371002846140968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019546520719311962,0.018564284636894194,0.03274287024000524,0.027446588937926793,0.037745641557951355,0.04494709605315905,0.06090424896701617,0.053099359014880464,0.09628345850182939,0.0953020954242776,0.08368901163277262,0.10058900450415208,0.187470071014478,0.2500339193301417,0.2195146696673154,0.22219049488694165,0.29653867784651566,0.2782772845995492,0.28707218270549584,0.286576980108638,0.2536192046912223,0.2834992303030725,0.2446474821127155,0.2078795575641908,0.2068448154055688,0.21445988425041865,0.2252724224643755,0.21286948059846736,0.1797173886214982,0.16810481103631217,0.13411851760498242,0.12038367442041085,0.10734596615176131,0.09653101250306448,0.0656365587910518,0.05517178832171954,0.0647596078694089,0.05961078519035468,0.051731224400130386,0.0463686234225751,0.03839985543583836,0.02978850163836759,0.02846474557540646,0.036567424377715985,0.028402000189346667,0.031522359576407644,0.0361980284701703,0.026657780739753414,0.02361095885790419,0.03484684810258912,0.022609497797834912,0.016905218077313197,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011258408623941006,0.0,0.03125162768894213,0.02572747830090317,0.056119209014517155,0.04657806483666625,0.06226252434624349,0.059598814834996426,0.08132332075994048,0.08017540414948622,0.11071635131785508,0.14081387253971267,0.29650812763395545,0.2983853866892854,0.2845442774984192,0.29188558085230587,0.42580683052888146,0.3920292111296669,0.48054888126553796,0.4514854678115048,0.3827170269485575,0.44790701805585514,0.3578963230861965,0.34911743633166153,0.33082348582090537,0.3556034482758621,0.3845164434936839,0.30823306745978096,0.25088487774447715,0.1996192692083972,0.15407113385909021,0.12817584202644736,0.12020571286944669,0.11321646739738979,0.08376780065763975,0.0714919633172271,0.07121982366954002,0.06731534177834894,0.06032433199673539,0.06561131854891622,0.05251444147140464,0.05156342962913994,0.04495581686124106,0.03892228517060935,0.029413062340985632,0.04515216278859757,0.03716753638701813,0.04215026569721055,0.02044989775051125,0.02915829715544612,0.03277726982593544,0.032243040877010715,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08246289169873557,0.0,0.082389289392379,0.13628262920641576,0.11521944066198805,0.10378827192527244,0.184596451645985,0.18216779678170225,0.28539394557129755,0.1607555510901236,0.33209981971724073,0.3483983354301752,0.35065054904493864,0.3745986443096682,0.4840182648401826,0.510879848628193,0.48746518105849584,0.4868075163080518,0.51933064050779,0.5149723440778181,0.4742362061103511,0.3425309229305423,0.27775022319214365,0.2877402116945843,0.2662974009373668,0.24387411450470328,0.3021148036253776,0.19870181480990862,0.20344500203445,0.17326017903551832,0.14259232853272494,0.2295684113865932,0.16583747927031509,0.08736167734420501,0.14958863126402394,0.14411529223378705,0.13628104179285283,0.145044319097502,0.14292520247737017,0.0,0.0,0.12050266827336892,0.10319917440660474,0.0,0.10491344640671448,0.08986340762041696,0.0,0.0,0.13280212483399734,0.0,M
