state,1915,1922,1923,1924,1927,1935,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009870693909781857,0.0,0.0,0.0,0.011316057485572028,0.011505361498458282,0.01918143237346249,0.019490327924767334,0.0299091222822961,0.083750089732239,0.08212802847104987,0.06719978496068812,0.11258415090871494,0.11459843771925722,0.1348059503819502,0.11424763174180035,0.1514757047170481,0.16141466705213453,0.2372109740026357,0.3035189225078251,0.3006080480972877,0.35504042879721465,0.41982122219863677,0.5117012246877652,0.5389911066467403,0.6106793176541839,0.6874710335238684,0.6740815638692282,0.6167217465976216,0.5536206269168789,0.5623735316532206,0.5823451910408433,0.5806398097713386,0.5052679929951484,0.4922704896795924,0.4591851656868767,0.37586317414993736,0.33949664711989,0.29004280243298036,0.2479743952019838,0.2079192783977985,0.15348442296388218,0.12107759055594793,0.15033388106142712,0.10183299389002036,0.10068395653230566,0.08090614886731393,0.08244023083264633,0.05972154828113919,0.07129842351263567,0.06871185481589265,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602990834539315,0.0,0.0683526999316473,0.0,0.07678525723061172,0.0,0.11694386694386695,0.14390371533228677,0.17375033413525795,0.16533480297602646,0.34033737792246227,0.2689873417721519,0.31761952524239384,0.3936334074961492,0.3904863329783458,0.48,0.42341678939617083,0.5028869435649097,0.5319148936170213,0.29024767801857587,0.3591380686352753,0.4069767441860465,0.24885145482388973,0.1920860545524395,0.1139168407062844,0.1695234507440196,0.1927153594141453,0.13722799451088022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210572854165351,0.0,0.0,0.015710507711240867,0.02771897994153815,0.017429844874380616,0.0,0.014254490164401787,0.02443032914316173,0.030557010651300856,0.03349382457609378,0.053111083874657836,0.034284561863466775,0.07953393116338257,0.08313057583130576,0.20431873723007893,0.22403714943277867,0.22151267212133308,0.2210599032862923,0.2733607977515112,0.24533477572151607,0.19277752328599784,0.21656640444238776,0.20020020020020018,0.23424732159070275,0.20784111701277244,0.15638575152041703,0.12999452654625068,0.15295660066561334,0.11436013913816928,0.11146471091869538,0.10056075403521329,0.07672012125521603,0.06423510046771183,0.07647314139263792,0.0558821094461462,0.05662870446108349,0.04589261128958238,0.02791376792922786,0.03324689141565264,0.0378366873980183,0.034544018949861824,0.020739895782023697,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990366625532423,0.0,0.019324418335008114,0.028035885933995513,0.04171090550583953,0.01836210062431142,0.06996540599370311,0.08063587144338209,0.05025514148755219,0.062126271647122776,0.0971326443391095,0.11539532847877124,0.1590330788804071,0.16453308720253623,0.20733090795290068,0.2905264810961486,0.4239706481858948,0.5796488258938016,0.6418210602883916,0.6307617661329452,0.6434552666372851,0.678449505207208,0.6452456729302001,0.6606291289320558,0.6215592257147932,0.6414145791800295,0.5536702982675478,0.5392773683264426,0.4716557362321444,0.4211092196039781,0.32919954904171367,0.2569555201134149,0.23833078514254877,0.23028480120312061,0.15746481645507332,0.0998318621269441,0.10074231177094381,0.15949840501594983,0.089736399326977,0.08317161075686166,0.06827880512091038,0.06535559384469133,0.04403900597672224,0.05908613445378151,0.04139643990616807,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.001909107396836609,0.0023568230025925053,0.002483608185972581,0.0,0.002859645046558596,0.0,0.0,0.003386157388595422,0.0,0.0038412619826033514,0.002875298312199891,0.004493427341279891,0.0023607733893623553,0.01061828772525939,0.01072937555034297,0.012220969087931619,0.01213743513032981,0.011590716149626748,0.019877675840978593,0.022308239578434565,0.019998529519888245,0.035697220114118675,0.03149745533716092,0.029550355402923088,0.041497345688071535,0.052183946015947225,0.06505071712807814,0.09793231335619931,0.1277159892551983,0.14948509354834832,0.17175212018174407,0.1611033010784686,0.17955315328656313,0.173557236815005,0.15513591800356508,0.1467071454011974,0.1849810973313059,0.17005249942935402,0.1672207342276546,0.16059473678268624,0.14051429364654425,0.10967536093164233,0.0992080268312618,0.10485099224841445,0.09518556737714835,0.0737521235253515,0.061750292328511557,0.06092172562461505,0.05357503874924187,0.049234964399333433,0.046348678381067925,0.042620490945787445,0.035725369342581026,0.03593601859497813,0.03336412055026386,0.027704254947340603,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020497203595795144,0.02007053358947157,0.02666382252559727,0.02022602583874801,0.019340489314379653,0.027529881392094332,0.04811327238985497,0.03474393718296157,0.039086749591888355,0.03678583745258075,0.057131974861931056,0.060472654265741034,0.06095330976472023,0.09757525491535347,0.13502896985171364,0.1813369927465203,0.2261704319855251,0.2597402597402597,0.27107201309328965,0.33817034700315457,0.2804375836891438,0.3023726499061182,0.3210998263682421,0.3128666405944466,0.2523702339540277,0.255136296495233,0.295084166051908,0.20351997039709518,0.19224533283920878,0.1461038961038961,0.12643129770992367,0.1643123405925054,0.11319201481786376,0.08691400945189853,0.0977326035965598,0.09380596378521276,0.08936550491510277,0.08368925314556158,0.05492123139181962,0.052875859232712534,0.04687353520202494,0.049130392060528646,0.030084235860409148,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024289531212047608,0.0,0.022764782880883273,0.016790261648244018,0.021361245360604523,0.03660800669403551,0.05154904892004743,0.053751055824310834,0.10388918486947257,0.14651812125065655,0.2042147658620983,0.15469032747650457,0.23399532009359814,0.23459874474437875,0.30632315480604905,0.28215980505322563,0.23236786123384062,0.2646377770426729,0.16902170238658643,0.1589825119236884,0.18525506878452092,0.13922604598029414,0.1513752999815396,0.12112494795412393,0.13071392872246357,0.10630468558344919,0.12940516757969203,0.0631370073058537,0.09237021984112322,0.056425447876992524,0.05228136882129277,0.07024774036435161,0.07690828686791001,0.07833920877399138,0.05100999795960009,0.06336800971642816,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07268322228952151,0.0,0.1341136308217508,0.18090192531334798,0.26936026936026936,0.2734855736359907,0.41750647854880507,0.4421518054532056,0.37130551017377095,0.2073152672886125,0.3807850029291154,0.47536732929991354,0.4561350159647256,0.5026611472501479,0.33150763908907466,0.2514420943647389,0.14914243102162564,0.1822877107701656,0.16840171463563994,0.17432646592709986,0.21764607399966515,0.08701705534284719,0.0869414014953921,0.10905125408942204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005489317787585359,0.0,0.0,0.0,0.0,0.0,0.01710550430692162,0.015542245017514915,0.011176556056016898,0.017320604387207207,0.021320721803345415,0.03504856070318481,0.023200613923937678,0.022155188574739675,0.03417440337187447,0.03668144556792447,0.04225665926534877,0.05277625068719076,0.0536349895167975,0.07653775976710653,0.09719965660851243,0.15586193836898493,0.20711536766650018,0.23724703628307986,0.2714085877630458,0.3162408984326793,0.30459357963001515,0.2936733057902201,0.3029008582190983,0.3296510875440613,0.2888269183623437,0.28185110539686953,0.23429115588675425,0.21512099625585254,0.20936470896124573,0.16724067066343523,0.15551322932494419,0.14004653158952812,0.10707758697034836,0.08037104633055941,0.08504052180864183,0.07229600048197334,0.04941342852517955,0.058085208475389546,0.044151949350216595,0.032043444164298544,0.04791441614106004,0.04612337550758322,0.036627972500845256,F
