state,1912,1913,1917,1919,1920,1921,1922,1923,1924,1925,1933,1934,1935,1938,1939,1940,1943,1948,1949,1950,1969,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834039431019384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015448787270199289,0.0,0.020817611699497775,0.0,0.026279136993141147,0.039525691699604744,0.04423922360162579,0.09186690781729968,0.11515099173791635,0.11698985113041444,0.11946038868331343,0.1515109003675542,0.14361342644739805,0.1153369280009227,0.1253630943280844,0.16328130102540658,0.1748898530252581,0.1713107016746495,0.14045930191726946,0.1735930285039753,0.24271844660194172,0.19355532456360444,0.24261878989212796,0.26538857640814384,0.23038680732387534,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204712812960235,0.0,0.11398176291793312,0.30959752321981426,0.11971268954509177,0.1744186046511628,0.24885145482388973,0.2689204763734153,0.13290298082399848,0.15068751177246187,0.11562921564848719,0.17643599294256027,0.19833399444664812,0.18753907063971662,0.22106109324758844,0.3875968992248062,0.0,0.2204585537918871,0.24612355402412012,0.20806241872561768,0.13758943313153552,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01197365795250449,0.0,0.009625380202518,0.015454159100567941,0.02099557184302947,0.024062933826931976,0.025025025025025023,0.045396767750136194,0.053292594105839086,0.038227628149435276,0.05644499178981937,0.07059535415336,0.05559173430327674,0.06461722372098283,0.06476794327691705,0.06549278643737955,0.0742718349157918,0.07440629973337742,0.08278831029058696,0.07969965813041381,0.07718302807793401,0.1030662200463798,0.11525589024092914,0.10878047626930262,0.09622976707461507,0.12703186166489513,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030850594975760245,0.0,0.02179884030169595,0.0306251914074463,0.05327650506126798,0.03467105833405565,0.08037149490980533,0.09437353945712745,0.12577486299523855,0.18367529791237344,0.09019165727170236,0.16391990076200602,0.14839463980573792,0.15978945389604288,0.11809861234130499,0.16813787305590583,0.15906680805938495,0.14299857001429986,0.16264722378014582,0.17743276961463822,0.18776671408250356,0.21983245202305268,0.15728216420257943,0.23634453781512604,0.3035738926452325,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021340344347796397,0.002464541410457049,0.004084933946618083,0.0035411600840435323,0.0030337964929312545,0.002219870803519235,0.004190046544433698,0.004264504234980744,0.002506100789108486,0.0021406727828746177,0.003316089667064597,0.0014704801117564885,0.0016864828400371026,0.003315521614437992,0.003993291270665282,0.003542456339225619,0.0028725107898686544,0.0033646922652454205,0.003173732377284237,0.003701912732034733,0.0057679135774282315,0.004971117805549756,0.011287492432249392,0.012164131150488812,0.013730794051820016,0.013090463458110515,0.018091054538875977,0.014229315179331223,0.03338278931750742,0.03458753648127557,0.03782020163247796,0.04617707633948933,0.054410373864788794,0.05862292494574561,0.056261508035734584,0.05782300821976301,0.04948326236529994,0.052881899281331704,0.05991752135607744,0.055933688253925466,0.06059687926071808,0.06577422740842727,0.06305014776277645,0.07361591258471242,0.06460837385692877,0.07649334955426348,0.07586703662502504,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012275360895610331,0.014702999411880024,0.01759103359887417,0.017825311942959002,0.0,0.022712933753943218,0.025264647179202144,0.03170035845789949,0.026163689555930833,0.04370931008304769,0.05229293135984357,0.05595094221386688,0.0693000693000693,0.07400726196258008,0.09496456200491035,0.07884972170686456,0.07395038167938932,0.10545418873847362,0.090039102696028,0.08691400945189853,0.11448676421311292,0.09664856874840104,0.10954481247657757,0.10389010735311092,0.13007660066483598,0.13512719581693203,0.14687041029967815,0.09826078412105729,0.1604492579221821,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612227130558153,0.01603180710529691,0.0,0.04300363876943434,0.043945642620512475,0.0794912559618442,0.054890390750969166,0.08924746537198343,0.09599409267122024,0.09084371096559295,0.08457960093806466,0.06950690980456292,0.07332959496182546,0.09019572472264814,0.10622575281729171,0.08934029247190482,0.08079847908745247,0.07961410574626517,0.08652182272639877,0.06854680767724246,0.1275249948990002,0.12145535195648731,0.07720304400573509,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08911332244170504,0.0,0.0,0.0,0.09122700319294512,0.0,0.08648025367541078,0.13311640289897944,0.23862788963460105,0.19747835333434605,0.22963870177587264,0.07923930269413629,0.23438807969194708,0.20884093282283328,0.20865936358894105,0.16357688113413305,0.2279202279202279,0.1819505094614265,0.2256063169768754,0.0,0.1018537380321858,0.21973192704900021,0.2805049088359046,M
Florida,0.0,0.0,0.0336337952374546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02307869836141242,0.0,0.0,0.0,0.0,0.0,0.0,0.009501729314735282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784536378424931,0.0,0.0,0.0,0.004783609985444158,0.0,0.009468248592508431,0.011751226534269514,0.011226200455035324,0.011403722174917894,0.015426385289398988,0.01773582868731734,0.01695751372017019,0.023300066016853714,0.03654330762613151,0.05132998283893111,0.058686805507293376,0.08162401559925632,0.09602286684084768,0.11631372720069208,0.1481072041044829,0.12198514777323603,0.11294075128187753,0.14572212963633874,0.15571890226545887,0.1445688870746911,0.14975600099837336,0.1550559308893565,0.1565775184988762,0.1574475174941686,0.18214168261811803,0.16116667247447466,0.157362104672931,0.18220068372215337,M
