state,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04738887309259786,0.0,0.094283020485129,0.08381527114240214,0.10029251984956122,0.18281535648994515,0.3574833174451859,0.6269592476489028,0.43729372937293726,0.43948889069748515,0.45735376715076625,0.38561422837805936,0.38482259678288305,0.31451612903225806,0.32239398197900304,0.27382740040632453,0.36030772227091246,0.2891614318476418,0.2889576883384933,0.2688688304205877,0.25655121861828845,0.18662213927904922,0.164778578784758,0.2096655833944858,0.21996438671834082,0.17644006227296316,0.12306430109732336,0.20240866309078032,0.11211905004586689,0.11051944137445996,0.0569313976658127,0.12581051001645216,0.09227646027498385,0.053514092044238314,0.0639269406392694,0.0,0.0,0.0,0.0,0.0,0.0,0.06660323501427212,0.07935720662632675,0.06165861679169664,0.07456327226246272,0.0,0.060422960725075525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058112166220275,0.06555764975825618,0.09711094925952901,0.12048192771084339,0.08699090549624357,0.20268163392578734,0.33099838349626665,0.38141734686093526,0.583554376657825,0.5800736850356667,1.2733907912104978,0.9415457041977247,0.9804678452868062,0.8754103486009067,0.7199424046076314,0.7866843325604506,0.7725868023995638,0.6134371957156768,0.5680622764569746,0.5348761052286868,0.37610619469026546,0.30823425803610743,0.4026276753549481,0.4084411164057182,0.26873693639892504,0.16019223067681218,0.14695797002057412,0.11859149790184273,0.16465898258081288,0.17902188949467004,0.1050498987018834,0.12369933784472095,0.06963303391128751,0.11665408632402388,0.09176254676360557,0.056445353841811895,0.06691449814126393,0.04616449949988459,0.0,0.0,0.0,0.045989698307579104,0.0,0.0,0.0,0.04294057025077293,0.04331254331254331,0.061990789939780376,0.0,0.0,0.05135667208764872,0.0,0.0669008195350393,0.0,0.049941734642916596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.006783110055960657,0.015446514604311784,0.011120089553787873,0.015445522017998098,0.020809748951188655,0.03026216242886747,0.048461776503628796,0.054826925564748136,0.053809085365124534,0.06544695553734309,0.0725470718885677,0.08599996734178456,0.1216492157970196,0.11778988970113399,0.1524476025312441,0.2383996130325122,0.48556449261855944,0.40617304541485577,0.4492497240391985,0.37632868304384354,0.3386839147325038,0.3272504842491589,0.3043907978298356,0.26590622124253643,0.22447203261716067,0.2057735894071335,0.1934831903776003,0.17280599228342697,0.1469549067305347,0.13514165741589845,0.13412295251917894,0.12753723438749703,0.12257530720436369,0.09126676739245478,0.08019988278478671,0.062429189114199174,0.05973671044869737,0.0713613312684097,0.0673507962602203,0.043945619040311384,0.059793711694653445,0.05588313260780788,0.03738591797089763,0.03523504712687553,0.045337876871101496,0.033995104704922494,0.03554686632156584,0.048957998421652583,0.041700533625472665,0.03412802886256155,0.04204974698881049,0.04860517866085368,0.03659994024499552,0.0448676025490882,0.04680807907444825,0.052875718028216404,0.05412631112787751,0.06844852753197701,0.04349680883988992,0.055051381289203255,0.051657266737801265,0.05243151133831433,0.045483569060676826,0.03861732031720087,0.03231912830693938,0.034409962149041635,0.03029930027553426,0.034706383991432485,0.02382160723348282,0.021830962854616703,0.009062999173001325,0.008126494694559892,0.0165555082541034,0.017705382436260624,0.008439937785601466,0.010064285624426022,0.0,0.0,0.009029345372460496,F
Indiana,0.0,0.0,0.0,0.0,0.014274159014131418,0.01414871875491275,0.01801978900465238,0.022088182822190126,0.05126752202479729,0.06087153718534786,0.07295389066808453,0.07847114072893653,0.08685058081325919,0.1049388228989908,0.12564174772003553,0.1861896766972319,0.22616417225997412,0.21323075958231857,0.3339517625231911,0.7227941466493117,0.5684596577017115,0.5571544157559991,0.4947801718385908,0.4227608661946354,0.4293775631484833,0.38489716028998505,0.31417075456098775,0.235910878112713,0.22518663566270958,0.20966992680385188,0.1815162399104005,0.14176211564275945,0.13604467993698985,0.1575492341356674,0.12563854756316445,0.09659885523147681,0.10217933933758594,0.06513693560325685,0.08174386920980926,0.046045815586508575,0.038043955400778436,0.046422642995807895,0.04419523243930061,0.036077118448395284,0.024554409683103677,0.03319401904129638,0.01976705288446918,0.013641944431813015,0.01713475707587582,0.0,0.0,0.010478100769391971,0.008842775452455345,0.0,0.009345066583599407,0.0,0.0,0.011306370332084249,0.009823343538695788,0.024953420282140006,0.014940735084166141,0.0,0.009891522964819151,0.011852955619147603,0.012269078416938337,0.0,0.014052344985069385,0.014293371448990531,0.01073998496402105,0.014557630017833096,0.01321627489851789,0.0,0.016704251231938527,0.010611881062037056,0.0,0.0,0.013387478245347851,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.017198594629124594,0.020154687224447635,0.026022691787238473,0.04303014158965637,0.07553685119240315,0.11897342926746361,0.11058073315026078,0.10565240359218173,0.15001810563343854,0.16494333398364755,0.2524472857376365,0.25343953656770457,0.3217963386727689,0.48031780426146625,0.917875262186049,0.6701966156922279,0.748251369083121,0.5804596661904848,0.6029948131449203,0.4193511494033777,0.417184804845762,0.36735379319031025,0.3852290859357192,0.28142141664679227,0.32308982390371427,0.24389017399175297,0.2427791960754868,0.2518645311162734,0.1938499123692177,0.1762683980140427,0.1338646410559741,0.1288737037703051,0.10763323248778216,0.0780076274124581,0.061748281786941576,0.06458557588805167,0.06905017646156207,0.027585515096800076,0.04127008692512058,0.021257373651485358,0.04389333918577856,0.03649737499649064,0.032026086703351095,0.025006251562890724,0.0,0.019336749492410325,0.0,0.0,0.0,0.0,0.027123241227326667,0.0,0.0253045584354553,0.03242191721603804,0.03362097949120251,0.03347591593825554,0.0,0.0,0.027329871549603715,0.0276789244760775,0.019883087445818588,0.020223264843876394,0.0,0.0,0.020641539033150313,0.021516481624924692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.044464206313917294,0.04186289900575615,0.04342790966994789,0.07016259418565632,0.1063800769209787,0.08537036510059474,0.08900261445179952,0.09413849433784643,0.11798199492164456,0.19732514799386097,0.16553550736633008,0.2198557196839574,0.20579462159224918,0.3799772468714448,0.6269155753691836,0.5829140866873065,0.6479226276336636,0.5983765357922358,0.5196246594692765,0.47067342505430854,0.4910886718534459,0.34104607062005704,0.37340320995741894,0.33864470823084875,0.2925709206725428,0.29834254143646405,0.2532179784764718,0.20688228398041514,0.22899353647276086,0.20210185933710592,0.154766386414021,0.10280027961676057,0.09918273426961835,0.06487559151274615,0.09249324799289652,0.07014434968804224,0.05844937252879491,0.04547521600727603,0.031792458828765816,0.054783925751667684,0.0321254176304292,0.02621403761714398,0.030176026823134954,0.016909029421711193,0.017524183373054815,0.024431104285913722,0.024317376502466476,0.017615558060879367,0.01845427031815162,0.022402270096703134,0.01924187030979411,0.03126343350658486,0.043819463809106486,0.0,0.04475547237366751,0.035855145213338116,0.0,0.03531350545397473,0.03982318505834097,0.03582232128641936,0.023721040562979363,0.044482186906061705,0.024502797402703475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.011085245538188671,0.0,0.00958552202752962,0.015864517024609833,0.013014690331711919,0.016009081515332334,0.012075836251660426,0.021327808415343836,0.018427518427518427,0.024108003857280617,0.03362269226066757,0.045028259114340725,0.07012936629910921,0.09522513943681131,0.11564563742049364,0.37950088044204267,0.33488891300640317,0.3847520744163049,0.33854867032636726,0.33482684437830584,0.3344316309719934,0.3486974626335122,0.30587833219412164,0.2419476788144564,0.23573026010920156,0.17299256543855673,0.21257085695231742,0.1659462006514925,0.1538281797647792,0.19304266437875361,0.1837724640468406,0.16047482963288634,0.13246495198145491,0.137245931638455,0.09235593547971392,0.08155110195926522,0.10265864951499025,0.08362738898974036,0.07473992526007474,0.07749177958824638,0.04433653541644674,0.03756906077348066,0.03896758813551552,0.03240515704927899,0.01904489834785507,0.01668573607932876,0.014572302909603147,0.011741499154612062,0.02105361654346402,0.016435397149632554,0.016869908902491928,0.0,0.015136226034308779,0.012861736334405145,0.012937949593748384,0.0,0.012818540737322463,0.0,0.0,0.023802597127819947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018078278947844164,0.0159821000479463,0.0,0.0,0.0,0.024798951358628266,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.010712831829965934,0.010217844443536192,0.0,0.0,0.016241969248538223,0.02968190887653975,0.03328451604313673,0.027280751023028165,0.017401483871988355,0.03927136513306951,0.035913627725320606,0.07723112128146453,0.06956715317295786,0.09212730318257956,0.15953453453453453,0.35525620707871103,0.3334226031065881,0.3472641218508239,0.3022263552322083,0.2989327820305079,0.28912793911305756,0.35628931278682757,0.2739244437283021,0.21498869318724717,0.20553621747057849,0.1954021035461234,0.15459440680910197,0.1753350461773488,0.10916838342753508,0.1762567473286087,0.12767060982664724,0.13042197820690815,0.11129422340175074,0.09700343729571287,0.07921287417660303,0.07609904583504068,0.0970817233947537,0.07345244872100923,0.08556710032305946,0.05172235440157236,0.04344629369694539,0.04786079346358306,0.03995622187863732,0.026350461133069828,0.033535165346995806,0.035596337532382775,0.034104359339579116,0.03037728589076328,0.01658477931878019,0.025352291213318404,0.037680645447291425,0.027740533542928478,0.019231231519988463,0.017275845899454575,0.01786580230213624,0.015266787104653824,0.012815255279885175,0.020714655618850338,0.0,0.013851566612183838,0.0199208856256581,0.0,0.0,0.0,0.0,0.0,0.018667745247503188,0.0,0.0,0.023961114534127474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639839828548869,0.09885221593717393,0.1788036410923277,0.12549019607843137,0.16848312536197546,0.423728813559322,0.9833585476550681,0.5390561432058585,0.5451241671714113,0.5526497582157308,0.5512353578108081,0.461523025985753,0.34981714103991096,0.3339537939340852,0.2524955960070464,0.30085776469082065,0.2529286474973376,0.18358988843383703,0.1747396379394702,0.2051702913418137,0.23871231755558586,0.18641413764819925,0.11964584828906438,0.15103205235777814,0.14279714405711885,0.10967687505272926,0.05587484035759897,0.08912655971479501,0.046845721424109935,0.0544069640914037,0.0,0.0,0.0,0.045554627590919446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.014365339309314485,0.0,0.019883539269990057,0.0,0.01442654484251022,0.02290235269623152,0.026698705112802028,0.02242403856934634,0.024122278020218855,0.050490770287191504,0.05593272643110631,0.09034443817052512,0.0909625983198673,0.09864712514092445,0.19987016980422975,0.4169907169923717,0.319859935017929,0.3462099125364432,0.35383459901527164,0.2981991437186599,0.29110326414606835,0.2741984321905595,0.23326061419701294,0.2057430694737589,0.15135574136626243,0.11382051084188594,0.12174676672521156,0.10696034544230082,0.11949810794662419,0.12808470668602168,0.10644989596941985,0.12209688122096882,0.09276690949769448,0.07313642756680731,0.0545569402170792,0.07921332969134116,0.06546287709344825,0.04380427220490093,0.039735757214523416,0.04325987166238074,0.0430819463969888,0.02239340738086707,0.024061597690086624,0.014722584444537922,0.037263223268812755,0.018093725498080054,0.02522361706668736,0.025992833404504187,0.03446024376088218,0.02596150280013352,0.030844562681934726,0.04254112308564946,0.04542357483533954,0.04652638257375489,0.03673848680656106,0.04037413363838234,0.0402964024267389,0.03621466241144383,0.04903927600196157,0.045668356395853316,0.032383419689119175,0.05909225209663856,0.0556599179016211,0.05570384124405246,0.029634357618309473,0.034466911764705885,0.04242381390086969,0.03443018051251783,0.03022365504735039,0.0487642122013192,0.020821946331433333,0.01330565756559689,0.020962712575007206,0.018804061677322303,0.0,0.0,0.0,0.015745056052399547,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008677417022199726,0.01133876838297824,0.012280234961828935,0.0,0.010112359550561797,0.012391573729863693,0.008602890571231933,0.031984152368374895,0.04656505137677335,0.053024921713205206,0.0742535563545412,0.15829810235323644,0.34114741110127234,0.2617015289372479,0.2770372197607233,0.23750496773338883,0.20516183427795212,0.18725130685807911,0.16466068138158152,0.156637514684767,0.16596274349181356,0.1321225828845271,0.12472427850469447,0.12508268687233146,0.10032006879090433,0.1319574882902589,0.11925130917198112,0.09571350738466522,0.07742995749253354,0.07224009982268338,0.0779779966435558,0.08042942318115853,0.06643612762550466,0.06918079811018307,0.04616196254286468,0.05463602763940222,0.048909785112492506,0.047872011859904876,0.036898099747862984,0.048033623536475535,0.02876787204050516,0.046206050104685585,0.03649378903782722,0.041270015957739506,0.043604074999009,0.027679654136131174,0.03643702001233253,0.04279722673970727,0.035712691397705464,0.0395274944129407,0.04521712013721057,0.047878961984104185,0.03924133420536298,0.044274633914369574,0.040076144674882276,0.03185514292899656,0.02222716159146477,0.041858518208455424,0.04104724001927436,0.027742842346674557,0.019339367215904697,0.025734420777575425,0.018230801952721455,0.031630221622419505,0.017644853216877303,0.01611121340452955,0.016118261990835617,0.014177023770143187,0.014347202295552367,0.0,0.01219422969051045,0.012359106189440378,0.0,0.0,0.0,F
