state,1976,1988,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01287398939183274,0.0,0.028624216086809443,0.015594947237095182,0.0,0.021080368906455864,0.027649514751016117,0.04019177217006861,0.07196936983619771,0.06434441812172795,0.12820139273331196,0.12064756881120058,0.1520612750619509,0.2393241256019146,0.2568414615502217,0.2677813336816668,0.3834123700938351,0.412544138726707,0.4810731090666479,0.4513418741103358,0.4186013789221894,0.3548514283666081,0.4329812250382591,0.34460904697773903,0.448647993209652,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.09674922600619196,0.09976057462090981,0.11627906976744186,0.1339969372128637,0.17287744909719555,0.1708752610594266,0.1130156338293464,0.23125843129697438,0.3724759851009606,0.5950019833399445,0.39591581579495727,0.30144694533762056,0.44879640962872297,0.3763328454944595,0.41887125220458554,0.5168594634506523,0.3901170351105332,0.3577325261419923,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.01018350679239903,0.0,0.0,0.017325684364532398,0.017385928988138934,0.011452130096197893,0.01850994909763998,0.028600028600028603,0.027238060650081716,0.040857655481143305,0.053866203301476984,0.046182266009852216,0.07395703768447238,0.08894677488524277,0.10015669676752337,0.10908285183480765,0.16466757732826856,0.2268301985266074,0.31209309054833306,0.3808262273367001,0.29153296000335577,0.3880011681755601,0.35214291849179763,0.3103043198794246,0.3216118428831556,0.2763521515988946,0.3473932543488969,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262501640635254,0.0,0.02166941145878478,0.040185747454902665,0.058421714902031276,0.07636330967568053,0.15231610070782187,0.1668545659526494,0.2348041821726032,0.18436909794046227,0.2396841808440643,0.3346127349670308,0.47814207650273227,0.4878048780487805,0.5994940050599494,0.443073471676949,0.5600221790962018,0.3869132290184922,0.3980749806903927,0.34602076124567477,0.42016806722689076,0.3449703325514006,F
California,0.0019673111578019627,0.0015181955739538367,0.0017945025414642245,0.0029470372074782204,0.004627390915043416,0.003364616253499802,0.003976894244439804,0.005387212297209937,0.008726441912307193,0.009611555836274011,0.013090463458110515,0.018091054538875977,0.018135401699147638,0.022540515863958003,0.03573092611702021,0.030199713243844337,0.0467436662332254,0.057543955605692865,0.06933288238775683,0.07245800277329453,0.09044111542065497,0.11724696560440495,0.18262320497155546,0.21489971346704873,0.2779836916234248,0.28163776838220106,0.2832040568725548,0.27650483795407554,0.29085502717293243,0.27716610086552285,0.3116697114817331,0.321369357389151,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.012565023999195837,0.0,0.0,0.015141955835962145,0.020211717743361713,0.019507912897168914,0.026163689555930833,0.032206860061193034,0.03637769138076075,0.04252271608253883,0.07153555540652315,0.057818173408265686,0.08106730902858202,0.10667903525046384,0.11688931297709924,0.13733568765940748,0.17236056801811073,0.25530990276495197,0.301574891097956,0.35248301543534494,0.36322753610654673,0.3693870483666166,0.38444861974273736,0.32606779860172724,0.30311552763976124,0.3177098686580852,0.340954673084637,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020282604286390372,0.0,0.020583896531613435,0.0571183778380694,0.029536643898836992,0.060562473977061965,0.08073507362269809,0.09403876032382043,0.08195660613380494,0.13980337332010462,0.15702937372990947,0.19748906756947385,0.21863117870722434,0.26225823069357934,0.24995193232070756,0.2790834312573443,0.2448479902060804,0.2534720388657126,0.24263813830373882,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089362928797925,0.0,0.0,0.1822877107701656,0.10716472749540723,0.0,0.11719403984597354,0.12182387747998608,0.12171796209354896,0.5089058524173028,0.2849002849002849,0.38209606986899564,0.5076142131979695,0.3444316877152698,0.2851904664901202,0.3295978905735003,0.44413277232351567,F
Florida,0.0,0.0,0.0,0.0035474327229384093,0.0,0.004406709950351068,0.0037420668183451083,0.009883225884928841,0.016969023818338886,0.013880213755291831,0.01695751372017019,0.018640052813482973,0.018271653813065756,0.02834640843343957,0.03938193527463108,0.0627295675438729,0.04763925176600195,0.08141960904048444,0.08999815751803505,0.10272433496693562,0.12875245646134037,0.15055269746958755,0.21264839341627179,0.2678776436972217,0.32619266884128445,0.3220392410778943,0.3215731831536059,0.31406197934021995,0.32802367841874036,0.326689200961773,0.2658876941025386,0.31462489199444005,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010849075794355768,0.009253873407011792,0.010445500600616284,0.01395974517119724,0.018588512299398972,0.026126877091705338,0.05376142430266431,0.06039838280248496,0.06630811169233036,0.09179364787956673,0.10882036360195402,0.10259224354921447,0.13753782290129785,0.19832088318899982,0.2500667312906534,0.3056120168951549,0.3456034825065812,0.3702477348665001,0.3939758857023921,0.35526652516220325,0.3964134025483719,0.41145597097129527,0.358824848620767,0.36542112993945475,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08555539711963497,0.0,0.07538067239559777,0.0,0.07479431563201197,0.1921537229783827,0.1665657177468201,0.209508460918614,0.2540892488486581,0.32528676596473205,0.21739130434782608,0.39593733861249786,0.4299965600275198,0.4927782497875956,0.4196537856268579,0.5212077641984184,0.33619723571161747,0.28865979381443296,0.5976095617529881,0.3045923149015933,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004587538577029,0.1248543366072915,0.07414730598121602,0.14446227929373998,0.11893434823977164,0.1877787340583679,0.18344416418252693,0.2197635647165808,0.2380952380952381,0.2857382973359106,0.44326241134751776,0.48226950354609927,0.5715374357020385,0.5513639001741149,0.45705579889544845,0.3935071323167732,0.4522613065326633,0.3859795535155435,0.3338155112940915,0.4875886524822695,F
