state,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004900615517308974,0.006024519795567961,0.0,0.00783778034060754,0.0,0.012027181430031873,0.010748578799025462,0.01664328681138401,0.03370145693990771,0.03534037195741485,0.05530711249466682,0.04104551126288829,0.0254276076011595,0.04895704019722693,0.1413897075106894,0.1805450097021851,0.18629649169084675,0.11409288124698698,0.0836199551923259,0.06177033788374823,0.05842199126744973,0.05403782647853498,0.04171341445873249,0.04187423290737131,0.03649378903782722,0.034391679964782915,0.03303339015076439,0.026361575367743976,0.019619933852794442,0.018545464920539816,0.016368316890615003,0.018243458959818784,0.0,0.015959653994701395,0.02779594506213211,0.011478608792614337,0.010019036168720569,0.011736105289630313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0036771735773015427,0.0035842036974645343,0.005574757498048835,0.005819141094774411,0.010707312464571392,0.007367432265669608,0.01228975736507602,0.01090262236759052,0.012106604152565224,0.014166235322962923,0.01520039183232279,0.01844997174848076,0.015311049866911645,0.014941429595983742,0.022711930703375877,0.022693380016857938,0.02647726595751723,0.03152121377687184,0.02898038522707192,0.024694586075158696,0.037305359287915306,0.05319846671816473,0.05653190872923335,0.05094088576316289,0.08736661746993062,0.08307947936859596,0.09355652373308875,0.09399745542241887,0.0923796418364303,0.20423115669933145,0.25967162928002624,0.21542628024760832,0.19005962144289099,0.15238905279571893,0.12120776807118037,0.08031078405737552,0.09564273758943516,0.09038077420171181,0.06472013165923926,0.06561918996755495,0.04780466279326322,0.04026328688467194,0.04140929638703889,0.03138394218181166,0.03225990094312769,0.02349946147067463,0.019193857965451058,0.011445695378020104,0.00638277501781858,0.015092875084897421,0.006549789315110364,0.0,0.013280212483399735,0.005730264967452095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.007782585686268406,0.0,0.007151848037532898,0.0071826696546572425,0.014381246854102253,0.01550387596899225,0.011215320127293883,0.012370283829290084,0.02136381237231784,0.017614698788650716,0.03654684522411048,0.02231000406829486,0.029456658543769915,0.039566136844259504,0.028781533767934495,0.04358935818427777,0.04400189045158977,0.0416579879191835,0.025299071162673027,0.036063977496078044,0.033787989258976046,0.06038751531254853,0.07200106106826838,0.05036831832777183,0.06609676566493347,0.08093716719914802,0.06063013526792248,0.0686670273419618,0.12298442197321673,0.13525870608854682,0.11583920070951512,0.09353402733272131,0.09127387328430951,0.06701721826992474,0.061108215460378514,0.051393836284048415,0.05511601031202774,0.033052994968599654,0.03370912768268475,0.027806098804337754,0.027237071470075536,0.023708350810643226,0.022344288241318313,0.025164050250672653,0.02372901465266655,0.010083694665725522,0.022953008930807112,0.025247212286976645,0.01259022998153433,0.0,0.010621574542210138,0.0,0.0,0.0,0.0,0.0,0.015374816051307957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012738583044945968,0.011026330878136991,0.02050300710770913,0.020188764952304043,0.0,0.022224691632403603,0.03442044574477239,0.036157312121043554,0.05248328821612065,0.08066310636404093,0.06323777403035413,0.09507812252400723,0.11067708333333333,0.13816343723673127,0.12084383523806236,0.17928286852589642,0.29447012497859953,0.23423905768973366,0.2271508344638294,0.1763841254287114,0.16258576399050498,0.09561208809970975,0.1521964718090626,0.11687621746059855,0.13164631024647117,0.08000609570252971,0.06852444038373687,0.0776110577278439,0.05579111805400581,0.04233048564611714,0.052410901467505246,0.04563368595727027,0.021180158427585038,0.03498491275637381,0.0,0.022696323195642305,0.02231843949471053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024437927663734114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.011051351948721727,0.013470982279535127,0.018079259473531964,0.01288433382137628,0.014021803905072386,0.0171291538198013,0.01137617601219526,0.02872077660979953,0.012519633060936466,0.03210751430504432,0.02778839139949286,0.024104807703896544,0.03636363636363636,0.039041657448497545,0.03803406161517982,0.04411829585729202,0.035255525920475796,0.04655276756203156,0.04745310298806258,0.0693000693000693,0.061715386699581536,0.06577432827967244,0.06481449041796587,0.09461063423528805,0.08426226630387079,0.07841360563183941,0.13703153376258873,0.17951530866660018,0.14187527586859197,0.1549887978393641,0.08497914863482571,0.08177129198641338,0.0717291507268554,0.07106402222365786,0.0628002637611078,0.06128933404299931,0.04060287143506789,0.0449842555105713,0.02508269450845757,0.028279654359780047,0.035174674234551125,0.0284062426895699,0.030643513789581203,0.01408103636427641,0.017838985318515084,0.010768126346015794,0.0,0.0,0.0,0.009323140033563304,0.009638925838104601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035283325100557476,0.05517241379310345,0.0,0.03652834599649328,0.0,0.044806213128220446,0.0781616382679381,0.041677085938151205,0.062007263708034374,0.07895775759968417,0.0,0.05584096493187402,0.10350776308223117,0.08270321361058601,0.12110536166464825,0.06846970215679561,0.1608910891089109,0.13801756587202008,0.1596169193934557,0.15580057526366253,0.17133066818960593,0.13791640144281775,0.14869888475836432,0.20052135552436332,0.15987210231814547,0.16841688131563304,0.0774218523178167,0.10008006405124098,0.16,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725268349289237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.04848820697537492,0.03943076316449797,0.038580246913580245,0.0683480281593876,0.037948045675647704,0.03894080996884735,0.06085773609221737,0.055292532052389674,0.03803070114783571,0.07217486939785538,0.04547680682851746,0.0509925332362047,0.050528606965174125,0.05173305742369374,0.05172089524167764,0.04525569467491326,0.05038291011688835,0.09815469179426776,0.0948316737790422,0.09685230024213075,0.057916074343179066,0.1037967768369298,0.1148705096073517,0.10574177857671566,0.11458333333333333,0.10857763300760044,0.14787795139744664,0.12782880409052175,0.09036688957166095,0.07240801918812509,0.06881049589430709,0.042283298097251586,0.037682524729156855,0.053299738346739026,0.03561615956039483,0.0,0.0,0.04220744961485702,0.0,0.027233115468409588,0.02838167678946472,0.0,0.0299096727881797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09797517962116264,0.0,0.0,0.0,0.0,0.1074443591711435,0.0,0.0876424189307625,0.10438413361169101,0.0,0.10997643362136685,0.13374944271065536,0.21947873799725653,0.14124293785310735,0.1522235511579863,0.10209290454313426,0.13616028010114764,0.13987411329803176,0.05732849226065354,0.046952765517889,0.09031791907514451,0.042933195947106303,0.0,0.05191722910331529,0.06119951040391676,0.0,0.04612242208605126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07492039707810451,0.0,0.05336748852598997,0.0,0.10835410120273054,0.06699419383653417,0.1006036217303823,0.17267648552564754,0.25027530283311644,0.24300155520995334,0.24234808365496815,0.14262791941522554,0.11285701883844083,0.13340448239060831,0.08682062858135094,0.08059316569954868,0.07130407225479321,0.037017842600133265,0.0,0.042078687144961074,0.0,0.054914881933003847,0.0,0.04265483705852244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071660829294947015,0.0,0.0,0.005686179740141586,0.004952750757770866,0.0,0.010651555659704099,0.021959865731106674,0.024803637866887142,0.024554941682013505,0.024149063270545768,0.024407110604889558,0.026147028871824515,0.020164775018724435,0.07480309186113025,0.15839945202351732,0.22400786195334857,0.18072714436992587,0.10748185371300949,0.0919822167714242,0.05944098455885333,0.06869982218869551,0.05039319957033167,0.05874690301652576,0.05446083770670364,0.05383097075183922,0.04750318618931758,0.05047346302818833,0.043125850076852476,0.03770437485003942,0.025629375924696232,0.01806684733514002,0.02693734618163118,0.017526289434151226,0.012817719215042874,0.00656142146634647,0.015810276679841896,0.010732780595132685,0.010742436653193861,0.006839664582848857,0.011003521126760564,0.006887147205884378,0.011313017040231917,0.0,0.0,0.007489963448978369,0.007873519778281683,0.0,0.008556662217202315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021540582457349647,0.0,0.0,0.025863852679495137,0.040137614678899085,0.055330136481003316,0.057866649520992734,0.0550526058233423,0.04771561493498748,0.05337128624799858,0.057677518584978216,0.09809050483913156,0.10109306880646995,0.07157264623592947,0.10611735330836455,0.16485529368665283,0.2155674667909578,0.15934441156385157,0.09898926747942065,0.16273820148039267,0.06554401532721589,0.08558626592156271,0.04585052728106373,0.07115267330758285,0.05675954592363261,0.061804697156983925,0.0,0.04167752018754884,0.042138530418751645,0.031588922817731915,0.037153017355766677,0.059012875536480686,0.0,0.0,0.0,0.029995800587917693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0036823658196109416,0.0020222106132353687,0.0032503518505878257,0.0,0.001900785341143449,0.001853241783189244,0.003100573296002431,0.002809067670440181,0.0031428355919845123,0.004090442837634591,0.0016179763646012658,0.004219450367903614,0.0042970518918597315,0.004852972272196282,0.005830011441397454,0.005356842218038784,0.011786661428150476,0.013934369121438027,0.015707307729144717,0.02002952177339644,0.028142589118198873,0.032906608920875526,0.03730567739116069,0.040412866582928295,0.058511166800984754,0.11828357391628151,0.19300565512196494,0.177119709456628,0.12738151038076595,0.10745452177310816,0.1061622094543049,0.06455846245025823,0.05809808012253413,0.05807469536481701,0.05043737868282021,0.049769319205482596,0.03999336695377352,0.0471090430134405,0.03756835353212094,0.040254562183714156,0.028590019125736933,0.028048917311791766,0.026645628810716766,0.021156558533145277,0.024243791052349674,0.012893697326316038,0.013025690213562112,0.01811102055600833,0.014504753328538707,0.005654402895054283,0.010173069342183904,0.009497999088192087,0.006484327380720798,0.006024902932119427,0.007386764261491454,0.008732275160707448,0.00626989821865225,0.007127075760815338,0.0,0.005216095380029807,0.00832942102951644,0.012343012312154782,0.006236357966947302,0.0,0.007397908857762873,0.006856476799396631,0.0,0.004716135786981579,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007240680210186603,0.008549383375724025,0.005335609860207022,0.011861884529945866,0.009633189549059694,0.008762226043526358,0.011232673600970503,0.01945436235466447,0.017368434111604596,0.022234720169507043,0.01973372625374941,0.03290469484186004,0.05962874624079643,0.06873625274945011,0.09219462154757113,0.11185999093792477,0.09879500037422348,0.11820512426889364,0.11887701928087546,0.11005617792962975,0.19869742797218237,0.26074563534479966,0.25825787527101135,0.23448124931609635,0.15671279246524894,0.1484383368785101,0.10909884355225835,0.10910909393989908,0.12165628435324295,0.09531211050339458,0.07366169450228777,0.07419314949919624,0.05072247005423403,0.05662878544125407,0.042716787697565144,0.03899631552053358,0.03772635814889336,0.01965712360118504,0.021156558533145277,0.022221296334874935,0.012339585389930897,0.012018909751342113,0.011925742377462998,0.011447177634758719,0.0,0.0,0.006678509890873149,0.008020425349891057,0.010622054039699926,0.009036572299033088,0.007703467844441305,0.0065725477824223775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035963461123498526,0.0,0.03761661149563647,0.06775067750677506,0.03682427456179113,0.03797660641045116,0.0461716044632551,0.06480356419603078,0.04236570072869005,0.0,0.1251684960523782,0.0,0.08020164986251146,0.0937426763534099,0.10226110669242132,0.1554346619296103,0.1301775147928994,0.07291286912139992,0.08843967150979153,0.11212158963498194,0.16613266880265815,0.10335323840146991,0.20327377768267893,0.18364480933347735,0.1851851851851852,0.13041733547351525,0.09673986649898424,0.10370510040539267,0.10805500982318272,0.1016053647632595,0.07212033793529775,0.07731389441130991,0.06904487917146145,0.05975857535556352,0.07434944237918216,0.0,0.0683246788740093,0.0,0.0,0.07477194556602364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0033307575474966025,0.002845921794069099,0.0,0.0029492261230653076,0.0,0.006667740913813892,0.011239262490299447,0.008471704506946799,0.008518314375908203,0.011500057500287502,0.015782148954791315,0.01021962912036865,0.0145623998835008,0.011780817883281546,0.014867382944138287,0.01649620587264929,0.015319193893452364,0.022718667171525937,0.029818438839068782,0.021868646271691335,0.029082096334444106,0.027489004398240705,0.030046760270671234,0.041851304775972424,0.046352525625905784,0.055541687468796806,0.0669306316842565,0.06413507144348655,0.0714556863095371,0.07414805399188912,0.0898444761137617,0.16253098949166,0.2133385600024123,0.18628587996520732,0.14274858494250994,0.10679778663379111,0.11225307967052993,0.07090005355216811,0.0617567537035224,0.06920727579099403,0.05771139684664928,0.051430852370424954,0.04210655254514971,0.03332071185157138,0.030000300003000028,0.028841629096649817,0.02607664954563414,0.013911051102655374,0.01756440281030445,0.016285807347470555,0.013225763787858748,0.005369944421075242,0.007262493758794426,0.005501357001393677,0.00915222902537913,0.0,0.0,0.0,0.008153780296389914,0.0,0.0,0.005407685402494025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.01167569587147394,0.016386534950138115,0.02057660211710373,0.0,0.01618197790004161,0.016015008350682928,0.030637254901960783,0.03152279340446169,0.0265053854123997,0.03429271279853031,0.03705991352686844,0.034771378188411195,0.05152779924769413,0.0566220880069025,0.04227436060029592,0.08104253112033195,0.1044590977345433,0.09270507000831149,0.1009668339248562,0.12800744770604836,0.12228854272819917,0.16909876620529843,0.15744415652573227,0.16924255971388427,0.14681007244757924,0.17181057103586156,0.17990465053521634,0.2095494686424188,0.22653811089316794,0.1565680288085173,0.15857034986156557,0.13169845594913715,0.11015797121830027,0.08837825894829872,0.06539564364404649,0.06926868256294126,0.04552308874157111,0.046316398899985525,0.029310041620259103,0.03810305410633683,0.023670740006509452,0.03040992579978105,0.022084805653710248,0.01941621901495049,0.016433853738701723,0.016593103906016662,0.0,0.0,0.0,0.0,0.01640258504740347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.016693376068376068,0.02616345619256304,0.01908336248847047,0.026844836843047185,0.023850694651481725,0.018527095877721167,0.0,0.02805836139169473,0.0317208564631245,0.03672542735042735,0.0366410179540988,0.03794466403162055,0.05221420879156741,0.05653099228518223,0.021226915729144556,0.05156157925751326,0.04490513789619429,0.030549509298506895,0.06254642117196357,0.06544754571703561,0.07332184624408843,0.09451464977071446,0.09352087385904534,0.06769941459917965,0.06867022136047828,0.042132679638425,0.07456287514446557,0.08219863478789179,0.07705967098870908,0.13100715746421268,0.140832409432775,0.1217144347523691,0.13067719828086885,0.06981756367058252,0.0593175361368674,0.06204051245463287,0.07613971637955648,0.07101355713363461,0.055425143453312474,0.0,0.05214404024292989,0.02663115845539281,0.01805923428846617,0.024731049833065413,0.0,0.0,0.019132042983323234,0.0,0.02580561917357505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0036782623888475083,0.003233360893885715,0.0,0.0036263088708580753,0.0026611433158732762,0.00476252327142053,0.00444974458466084,0.00451567163842114,0.007361635755464864,0.006512203404021751,0.0069291837421551735,0.008093315932704079,0.011326019470457109,0.008805772183666393,0.009797254463513871,0.013236585923492533,0.0214613328100856,0.03212831554948687,0.034886168837027456,0.044418980423460944,0.0467605714861229,0.052230952984461294,0.07001874946513455,0.06410924214862125,0.09973297300775344,0.23455641472701544,0.2954337755648694,0.25427664385282406,0.17176823342398878,0.15733939823272808,0.13016114837631362,0.09957379398785503,0.0942757870887789,0.10810729649176809,0.07861040983234818,0.05504946911196911,0.059734480235353854,0.056992547128452434,0.04796337342393082,0.04335314123406959,0.03508306891094358,0.03219782342713633,0.024979807988542595,0.021629478383499306,0.016154798872754037,0.010354013121358446,0.006600535586316146,0.006707807888382077,0.008723466123873218,0.0060211341809752236,0.006143260842855388,0.006122074158724977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990518015770037,0.05371146202599635,0.0,0.0,0.1378432827907963,0.23848238482384823,0.23053547102588287,0.09172441907867916,0.05035753852351697,0.0,0.049144879103597404,0.0,0.047619047619047616,0.046446818392940084,0.10796221322537111,0.0,0.0,0.04210880916287687,0.0,0.0,0.046620046620046623,0.06769825918762089,0.050679099939185075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014919647043778506,0.013820744938152166,0.021722864521734934,0.019885163182620368,0.025193359030559546,0.03769601930036188,0.06383971321236526,0.07643563379934412,0.05604932340459605,0.09736556597212563,0.07772915707047444,0.05192900998869781,0.10335917312661498,0.12987779680028338,0.16826417475436434,0.16120995398188587,0.13976439715907468,0.17423593259068837,0.09154627378057502,0.08104900570237647,0.08757845569989783,0.05418508484243547,0.05707436790137549,0.04778233739951655,0.06264810829951244,0.046629708305269156,0.03602305475504323,0.02971928781779375,0.02518539247236603,0.020664206642066422,0.015625488296509265,0.0,0.0,0.016236929271936092,0.015983632760053705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364963994885255,0.0,0.0,0.0,0.0,0.0,0.04127115146512588,0.05693950177935943,0.05728607232366631,0.06636678711009512,0.07595321282090232,0.08913378170326554,0.0,0.07280291211648467,0.06974311286760432,0.09375366225243173,0.0,0.12327692480107587,0.07034822370735139,0.07682458386683738,0.09065009065009065,0.14763779527559054,0.12140342357654485,0.09282896263634255,0.12307003803982994,0.09891196834817012,0.13635410111181037,0.10074551682450132,0.06304507723021961,0.0725313439021863,0.08524240809802877,0.0,0.056085249579360626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007008101365178146,0.008464653019764965,0.01567085505883694,0.0,0.013094337426526218,0.03275125422416745,0.025049731083769247,0.046617798353909466,0.04392485471009596,0.046527658107875236,0.0631479240119981,0.1213837750354036,0.15831048439744091,0.1624627340635782,0.18203662576910473,0.2329776040883812,0.194068658853676,0.1690916240660637,0.2271604938271605,0.2140251619146877,0.3476224114213481,0.2441450402387196,0.2439980052717817,0.2216086609024195,0.13710492134507143,0.1194940804470917,0.13785651744630115,0.0986932285479302,0.12113531746771279,0.08749863283386197,0.061844011732692515,0.0536304344065187,0.06263542795232936,0.054769199171615865,0.035035473416834544,0.021444271698922424,0.021508074489631317,0.019891860612307636,0.02167042889390519,0.014535411897234637,0.012420596898399519,0.0,0.014177358758063374,0.0,0.009370314842578711,0.0,0.0,0.0,0.00927643784786642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.004349244318799609,0.006692957978520753,0.00646782258265131,0.003421393484689264,0.0044183055307366785,0.007674928407308451,0.004292848591230187,0.005388854868340478,0.014121886489250321,0.013718966961787777,0.01755441869796369,0.02014869738671395,0.0281182633327432,0.031075701480382124,0.03488635768982539,0.039835828102366,0.044658752813803174,0.046372813640741486,0.05809049829359162,0.05267514485664836,0.07370115266435086,0.06727388661717648,0.06995055631617651,0.08335353129304382,0.08014425966740132,0.0940200887643074,0.1474851813843419,0.1681962180345537,0.1662185036268166,0.12491488412500881,0.09382648898558607,0.08696962521258046,0.0663066748719371,0.07436414358727471,0.06766241079908887,0.0566340630469126,0.04486336274859965,0.0371106114518981,0.03297319750088856,0.0334467736405977,0.025293403480372317,0.030627350223749808,0.022331685655757067,0.018636420767040408,0.01868289906455159,0.01932906662084962,0.012062050634765415,0.014917866489357168,0.010505305179115453,0.009812780328646367,0.008263301850153285,0.009450630726876772,0.004914628802182095,0.010225785340314136,0.008208933782635642,0.008453561767357981,0.006420906471471109,0.01064635669389677,0.007181419555427886,0.0066581737960912084,0.0036744273634605755,0.00412293681370281,0.004994551398474391,0.004900606784221828,0.003996909056995923,0.004131017515514266,0.0,0.003038590094196293,0.0,F
Utah,0.0,0.04638487852959935,0.0,0.0,0.0,0.03817834742296155,0.07338295418807003,0.04092490280335584,0.06617459913463986,0.05512955445296446,0.05380551751125025,0.08231249697380526,0.09581925462706138,0.06039863096436481,0.05369258554205105,0.07359795888327364,0.08882309400444115,0.12496745639156469,0.09264305177111717,0.08843818171098403,0.11548010855130203,0.12600950799014835,0.12521343198634036,0.13010245568385104,0.16397395707740536,0.10988485977736372,0.1999512314069739,0.17350527549824152,0.20003478865889718,0.15373109523018114,0.16117216117216118,0.18836261515805336,0.20879638984306592,0.20567667626491154,0.16487276799601816,0.13342228152101399,0.1468887708222646,0.11906336817039291,0.08560471168333104,0.1320768187334904,0.10327911179963851,0.07324595219737856,0.06890743434652782,0.06510416666666666,0.0417949010220753,0.05830677135971391,0.04225081620894949,0.02696767731247833,0.02251745102454402,0.032945310784098396,0.028078056998455708,0.0,0.0,0.0,0.0,0.016414431568234793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847365829640572,0.07833307222309259,0.0,0.11179429849077697,0.0,0.16722408026755853,0.0,0.16884761502743773,0.22008803521408565,0.3456221198156682,0.273972602739726,0.08605851979345956,0.10344827586206896,0.08451656524678837,0.0844451950684006,0.18571669761944962,0.0,0.0,0.10221465076660989,0.0,0.08254911672445105,0.0,0.0,0.1510859301227573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007679213648522391,0.0,0.008961376467425397,0.008965738072366313,0.00772807480776414,0.007766990291262136,0.007066938037087292,0.0134454785843405,0.018316136516270835,0.0184020855696979,0.027409776153494745,0.03536119992338407,0.0755042605975623,0.0702463763149779,0.07806826434277414,0.08056689799132075,0.07727392664631158,0.07952738014087707,0.1611647320862684,0.18218254691200583,0.18858613275053757,0.15097965206052913,0.12843044477490873,0.08898263190851267,0.08937585858753042,0.06001135349931068,0.05272298722242898,0.050685015666277575,0.05486765032994736,0.04073734596191059,0.03661662394727206,0.02628739035391129,0.025643948028265327,0.021780798048440495,0.01046337817638266,0.01354198013842913,0.018741507754298833,0.015885875867765967,0.011345402680756575,0.009659347028140898,0.0,0.0,0.012755102040816327,0.01439078989446754,0.0127238604192512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Washington,0.0,0.01194362608487937,0.0,0.016194987651321914,0.028461069323033134,0.01957675065092696,0.034988858810747106,0.03128738382258213,0.03038644407106853,0.016259868837058048,0.017733640716439084,0.03727369542066027,0.03262169705317337,0.020059083117546228,0.03134969664558246,0.035390317954067094,0.018720281553034557,0.030080012834138806,0.05153864324521657,0.05611803493347675,0.045266117120121976,0.04741476631293746,0.05025564829786304,0.048735008687545024,0.054369419292779324,0.055135656688644355,0.053088418761447195,0.05385899714547315,0.11239686310572969,0.0835295011010707,0.07496977025392987,0.1146170442286947,0.1360186038348471,0.1259168948493994,0.0849874407448677,0.0720474404684931,0.04834151420496802,0.051968299337404184,0.054526652251574693,0.044441152507221686,0.030199505483097716,0.04305503556720329,0.02387950036737693,0.028206258263552227,0.025339121914961907,0.02028740490278952,0.01878158721486136,0.0,0.0,0.0,0.016959053307957564,0.0,0.0,0.011348161597821153,0.0,0.0,0.013929239463525292,0.019836546853923668,0.01390102470410676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
