state,1971,1972,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014455044810638914,0.0,0.0,0.0,0.011452917057974667,0.0,0.024251242876197406,0.022049636181003012,0.017664277783385484,0.015448787270199289,0.03370407819346141,0.03122641754924666,0.03638821021988876,0.0709536698814811,0.05006587615283268,0.08571349572814997,0.14067120259524016,0.2677260557906555,0.23982919481734957,0.24183444538329302,0.2777699840071827,0.3013066005857175,0.38349528560306795,0.34857055496101513,0.3559532362353863,0.3363266404331887,0.27619480474076147,0.26336119109488026,0.24650210047564491,0.21105951878429718,0.1971396824258934,0.14183867716770557,0.1663629881961499,0.12933996200638614,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09312721177127957,0.0,0.0,0.0,0.15503875968992248,0.0,0.1920860545524395,0.2278336814125688,0.28253908457336596,0.26980150317980345,0.33326798666928054,0.3570011900039667,0.41675349031048137,0.18086816720257234,0.28559771521827826,0.29270332427346857,0.15432098765432098,0.17228648781688408,0.13003901170351106,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010015624374023476,0.024440416301757674,0.0,0.017763742228362776,0.0308012166480576,0.04056716763899084,0.030539013589861046,0.02961591855622397,0.03575003575003575,0.03450154349010351,0.056845433712895035,0.053866203301476984,0.09578544061302681,0.12438229065115809,0.15406852078336694,0.19546710175597304,0.3511104293432871,0.28068337044591235,0.27902121765662324,0.2624888907260815,0.20904048348373208,0.28524088172990203,0.23780716759147233,0.22760456926908873,0.1817496730722344,0.1442523707049448,0.1529806553493881,0.134809322583154,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019426528867821896,0.0,0.0,0.0,0.0,0.0,0.0,0.02115506663845991,0.021394035342946385,0.022054607207445637,0.02644336712208021,0.038892009852642496,0.0435976806033919,0.03937524609528809,0.07103534008169064,0.04767270520932652,0.05358099660653688,0.05392773683264426,0.08534722846105472,0.07167816503897499,0.04509582863585118,0.14619883040935672,0.14839463980573792,0.30547983833067016,0.37889971459502014,0.3205128205128205,0.440084835630965,0.2969970300296997,0.29725182277061135,0.24397005822012754,0.27880512091038406,0.1841839462895847,0.1950298836111985,0.15099789915966388,0.06899406651028012,M
California,0.003762397098439358,0.0,0.0,0.0020424669733090416,0.0027542356209227475,0.0022753473696984407,0.0,0.004190046544433698,0.0,0.0018795755918313644,0.0,0.0,0.0,0.0016864828400371026,0.003315521614437992,0.0018635359263104651,0.001265162978294864,0.0021543830924014907,0.0015701897237811963,0.003853817886702288,0.0034705431862825627,0.00793088116896382,0.005965341366659707,0.011030958513334634,0.01084194298195742,0.011259251122492413,0.013090463458110515,0.01102423635962755,0.011718259559449242,0.01512211823784524,0.02172440307914829,0.027095069826252864,0.03286221383669179,0.045009628642076596,0.0625686987401708,0.09746311745584324,0.15449121683331554,0.1333211463727508,0.12711363367624454,0.13757598478965266,0.10344362827683806,0.10914324275936153,0.11757569148138555,0.10496616778384014,0.0837200574492808,0.07569501789154968,0.06998327725177297,0.07203106286308558,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013795323385372359,0.011495574203931486,0.0,0.01935124936503713,0.012190661952944045,0.0,0.0,0.0,0.0,0.02037178507766743,0.03324468085106383,0.055520504731861195,0.04547636492256386,0.06340071691579897,0.03329924125300288,0.08051715015298258,0.04774571993724848,0.06042701759097623,0.09165493036460778,0.10407271213487823,0.11581044146940288,0.15538033395176254,0.1717557251908397,0.33843437316068276,0.23667421280098785,0.23629746319734912,0.2596894895565732,0.2416214218710026,0.21620686673008735,0.24241025049059217,0.1994507876860818,0.16744022090358968,0.15312021499328146,0.11463758147456683,0.09025270758122744,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612227130558153,0.01603180710529691,0.0,0.0,0.020282604286390372,0.01728070781779222,0.06861298843871144,0.03926888476367271,0.06276536828502861,0.05677731935349559,0.11918034677636385,0.15945702837517375,0.17254022343958936,0.1849012356814287,0.14779235174579716,0.14106361969248132,0.1806083650190114,0.2154264037840116,0.19227071716977504,0.17626321974148063,0.1224239951030402,0.1531393568147014,0.12683357229513623,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392075694855116,0.0,0.0,0.07457121551081282,0.12152514051344372,0.16840171463563994,0.2377179080824089,0.25113008538422904,0.13922728854855554,0.20865936358894105,0.2362777171937477,0.20892687559354228,0.16375545851528384,0.13160368490317728,0.15308075009567548,0.2037074760643716,0.0,0.16362786348761105,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034827915270647727,0.0,0.0,0.003641634074041704,0.007344516583918446,0.008232547000359238,0.006842233304950735,0.011569788967049242,0.016193582714507136,0.017728309798359744,0.011650033008426857,0.019032972721943493,0.016854621230693798,0.022393649469888262,0.04307934156627417,0.04391743522178305,0.05161421644530711,0.07865980696458183,0.11913169402415448,0.21308155075180896,0.19241761869107715,0.1892068382365253,0.17943550101623423,0.17901866786012444,0.18317046780885524,0.16078659157680295,0.15578140619793404,0.12986027371847303,0.10192703070007318,0.10852558942960758,0.12772831436192192,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833321759420008,0.0,0.0,0.0,0.006278882861161341,0.0,0.0,0.013469827586206896,0.018955035946871743,0.01757469244288225,0.01491747921723918,0.01321981915287399,0.02872512665169478,0.02918855808523059,0.028502385525745088,0.03981238413974147,0.02500531362914619,0.036978601715807115,0.06876396768093519,0.07710666421883605,0.08989508297552724,0.14673076693666717,0.22881292355397734,0.1969987439677398,0.18965735238336073,0.17010480185673715,0.1764783740459138,0.17759850696848378,0.2096249052227822,0.1460205633081937,0.12741859367626238,0.11825309401930927,0.15698587127158556,0.11822448321570594,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09085402786190189,0.22562449637389204,0.19056693663649357,0.22256462934429036,0.23411371237458192,0.43036667240488896,0.32679738562091504,0.2548853016142736,0.2797691904179052,0.16175413371675054,0.24280911468061261,0.2061855670103093,0.37627268702965916,0.25773195876288657,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005253940455342,0.07729302645139127,0.07796257796257797,0.0,0.04313691657320335,0.08512811781731505,0.07703500813147308,0.0921427374769643,0.11707643418631879,0.1084327300025023,0.0749126019643749,0.07414730598121602,0.12841091492776885,0.1585791309863622,0.17995462013926922,0.18344416418252693,0.28796605031827827,0.2764976958525346,0.34456677031683336,0.31028368794326244,0.3120567375886525,0.3048199657077539,0.29986457728767657,0.34279184917158634,0.20659124446630595,0.27135678391959794,0.26079699561861047,0.17803493935684878,0.19946808510638298,M
Illinois,0.0,0.0,0.0,0.004626916314506925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004404380890859441,0.0,0.003777233856102499,0.00444335829019573,0.0,0.004240732233098915,0.006268413464552121,0.00570166060865227,0.011046631513830382,0.01568568867642665,0.019011695995376356,0.020283500932260907,0.020829828314145857,0.02050239057874148,0.03711064745709597,0.03011317535069302,0.030028026157747228,0.033873617532984436,0.05068379429370384,0.055105093285050775,0.06376348238421539,0.07664250427074196,0.09206989872311142,0.1496027951104504,0.24691113182476251,0.2071444107259376,0.18556318426424198,0.21977772994528216,0.16252989389119785,0.185658199706731,0.19830028328611898,0.1374504153655096,0.12580357030532527,0.1107109510470855,0.11907630806741987,0.1143717080511663,M
Indiana,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.00690550506864072,0.0,0.0,0.0,0.0,0.007578858017673897,0.007788525943579918,0.009487816062872594,0.007578628268283441,0.008981229230907405,0.007368979543712787,0.010470577676728394,0.018690133167198815,0.04262507301517137,0.04211276502696837,0.037149502519705384,0.03929337415478315,0.04990684056428001,0.0332016335203692,0.04312132017580231,0.056051963467308515,0.037252146231606754,0.07186174501349599,0.08690513435533771,0.091340242402951,0.12506700017866715,0.16109977446031576,0.22200385777195472,0.3700556971585009,0.3196093222694247,0.28397227094295496,0.2610522741261116,0.2918563369851676,0.29161657984951694,0.22758713017091348,0.23159185341597985,0.1502100593799141,0.18236033416299072,0.17002421557009634,0.10471204188481677,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014037451921727168,0.02620316184819635,0.015628907226806703,0.02565747273893522,0.01611395791034194,0.0190011717389239,0.021937384436992696,0.04207255898249134,0.05308383928867655,0.07797931852856416,0.07380851961197807,0.09398835990311968,0.09366331640188769,0.1158055960252531,0.10414729403012833,0.12397159923363012,0.10471204188481677,0.17959629875453872,0.21747726374060894,0.2505269018173142,0.26694709593916843,0.2889938130901986,0.29893578859261033,0.44172893530941665,0.555125225923057,0.4930381191508788,0.5193938816353759,0.4955699053911999,0.44776878848013024,0.3839655966825372,0.4370140759184918,0.3215434083601286,0.22046566650535032,0.2220703792278784,0.25014889815366287,0.24841634579555336,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016909029421711193,0.02453385672227674,0.01745078877565266,0.0,0.017615558060879367,0.0,0.0,0.05002886280546469,0.03517136269490797,0.031868700952077444,0.036736193314012816,0.04882415168036455,0.07171029042667623,0.08294821661334281,0.04708467393863298,0.06371709609334555,0.1273682534628244,0.11069818929390368,0.12940272554490678,0.1429329848491036,0.2691241233077801,0.4027828634199927,0.5416526704736312,0.4838920615545577,0.42003522876112187,0.4200878365476418,0.3747094815728312,0.392507576886769,0.33862855435486283,0.2684087916540059,0.25001302151153704,0.18965805767836225,0.15747113029277965,0.18332925934979222,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012049934930351376,0.019962072063080146,0.0,0.0,0.0,0.028447294920864796,0.023073373327180433,0.03646593040216712,0.028189949001819536,0.013223665071011081,0.02983293556085919,0.043540969330829724,0.052410901467505246,0.09707660731125534,0.1154797910365686,0.22595756406723616,0.3605006633212205,0.34348730000903915,0.3228384209685152,0.2931199156868557,0.3225258869461891,0.2625850810213178,0.31884366032522055,0.265337588296461,0.26833631484794274,0.2342926314967394,0.2765966230442142,0.19384853967433446,M
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009181556090126154,0.0,0.008620392400262059,0.0,0.0,0.008686135191008113,0.029863855950812472,0.018630647414997672,0.021753317380900587,0.030092081770216866,0.01822637153445797,0.022804071563322762,0.025352291213318404,0.026598102668676304,0.050857644828702205,0.055289790619966826,0.04935955971272736,0.038283862076006224,0.058522683901172996,0.041008816895632565,0.0336613153806318,0.044864351314261586,0.05817657977117212,0.0796835425026324,0.07988587731811697,0.09554693381203312,0.11074878483972189,0.2064570180425481,0.24883727819415233,0.4106903954450702,0.3397580414695329,0.3189576193546198,0.3628397343739303,0.27655823279289243,0.32506415739948674,0.2851420618486711,0.2860256061018796,0.17605013907960987,0.193042885801885,0.18970736629667004,0.18292423533415578,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04976114649681529,0.06067347557892608,0.051025614858659044,0.0,0.0,0.0,0.054071590786200927,0.09829619921363039,0.10850694444444445,0.14538134645493178,0.31620553359683795,0.33173186913749714,0.37160906726124115,0.42286007175807283,0.3941824113089574,0.44824205070738193,0.41535376682898884,0.2353979696925114,0.4445125689760883,0.3927729772191673,0.23596035865974516,0.2078641953923437,0.1611170784103115,0.22581859239744073,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01620614212786646,0.010323539735304442,0.014803849000740192,0.0,0.024673081667900318,0.0,0.018107331205721916,0.028977754001159112,0.011417089098963329,0.02313101406365655,0.013636673560762745,0.03478744868851318,0.048740861088545896,0.06382784717789733,0.1171875,0.20033467675410685,0.18690669421081108,0.1460809993955269,0.20018992377383674,0.13534265115431665,0.1463622332215658,0.19914576946256846,0.16117767151990545,0.1488792699401726,0.11661807580174927,0.1282089507737261,0.1291094596296763,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928172849426366,0.012162305973212521,0.009355266235284947,0.0,0.009810333551340745,0.0,0.011688875530173996,0.008382932349735937,0.027356506574110488,0.029649783730989254,0.03390858958113968,0.04438854775467929,0.058018101647714086,0.07918283316177052,0.15597463892883912,0.2277375956814204,0.16542049890822472,0.20714417234395138,0.24177392986253426,0.1795756344218137,0.22477283596365377,0.2194865922320832,0.21461844255298396,0.14830927427328455,0.16431744075586022,0.10066225165562914,0.12770004075533214,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.005495008700430442,0.0,0.004396454698930782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556888192191317,0.0,0.0,0.0,0.0,0.01233466800766647,0.014687163419171645,0.014142842711384988,0.031215532849145734,0.026594895907577416,0.032341875181923045,0.029474051917996638,0.03891699560793906,0.025453740593182825,0.03896580177867425,0.04658051262451329,0.050474095972888204,0.07103316513986185,0.09764510442953701,0.14730228253359925,0.21018876567994718,0.30739316300416053,0.2714072465734835,0.27029982969548305,0.30660302810000944,0.2943840579710145,0.22940289703087105,0.2716463067488654,0.2352585323228419,0.17932271191116628,0.18119881133579763,0.19782207317532688,0.14332066007126223,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008610742762670709,0.0,0.0,0.0,0.021335229798204285,0.012853942487788754,0.013109105209932956,0.009268699601445917,0.0,0.010942315758758411,0.018620240201098596,0.021292657904415323,0.04152577564216646,0.04235151759604719,0.07303230114347717,0.0547022932884494,0.05245929158972637,0.06793478260869565,0.08922122615456515,0.054845378222165966,0.058307778689586656,0.07346427259566561,0.11316564888756031,0.10408083611605012,0.13178413758263965,0.18705818379554107,0.2695478335092882,0.4260997822676937,0.38723591980785255,0.4274172530622882,0.3615215341087708,0.3324324324324324,0.2802721088435374,0.3132015854097952,0.27555955460578113,0.22379817473696448,0.20283352284950368,0.20096334811317745,0.12967581047381546,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03812428516965307,0.0,0.027145636338958515,0.027235587834770765,0.026782127393652634,0.03185148109387086,0.03170720659509897,0.028653295128939826,0.07766990291262137,0.05765904285988853,0.07756071549760046,0.09465451103472326,0.12672486623486343,0.2506265664160401,0.3274682306940372,0.3715721163910404,0.2865165320038966,0.3274356617647059,0.26035359651247275,0.30104160394966584,0.21130161796667474,0.2556455048998722,0.1976158602664627,0.17889087656529518,0.20119328430692382,0.14007667354762607,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008120574287013578,0.0,0.0,0.007855459544383346,0.0,0.02005146542793169,0.011916922029281579,0.01408103636427641,0.03211017357332715,0.02512562814070352,0.02354390031874819,0.03274394237066143,0.03728421759069386,0.03542793212754056,0.05590576986100669,0.06319614503515285,0.08480760507267814,0.07341561173062423,0.11206275514288001,0.16225414539554395,0.29817068256910306,0.43817751380986003,0.38207329658988604,0.3631349115145943,0.3653247855189969,0.29542097488921715,0.2939505471432453,0.28570712513470836,0.2870543609195991,0.2103934357248054,0.24866586572043248,0.1778695814327108,0.1769533514354578,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486150621350501,0.0,0.07840677434530344,0.0,0.0,0.0,0.0,0.10099309880491499,0.0821827744904668,0.0,0.170852554245686,0.2575245453082247,0.2031832035218422,0.4562352145995268,0.3787195671776375,0.4577077993409008,0.4348648137644167,0.693507994606049,0.6344933666602577,0.4826254826254826,0.6251220941590154,0.32786885245901637,0.22065313327449249,0.3024662633783155,0.22988505747126436,M
