state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1939,1940,1941,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009521270518337968,0.0,0.010777255679613743,0.018105691976915243,0.023010722996916564,0.02397679046682811,0.024362909905959167,0.034510525710341654,0.021535737359718598,0.020532007117762468,0.02911990681629819,0.0137858143969855,0.037419898030777866,0.011825083366837736,0.021421430951587567,0.011834039431019384,0.014455044810638914,0.03354498622259494,0.023712415820923836,0.020496003279360527,0.0,0.0,0.0,0.01959967660533601,0.0,0.01802358514856584,0.020740971195976253,0.049441827786307214,0.02339242085564277,0.04204661918902583,0.05006587615283268,0.04976912655182902,0.060287658255102926,0.040302847108270715,0.05557017928694686,0.05827336033332362,0.047697876041637444,0.0703987384546069,0.06055188720048442,0.04892218315242318,0.0620468943896545,0.04372246325631453,0.02097682061322239,0.02458037783552216,0.03819046627087456,0.02462361052483467,0.03942793648517868,0.04479116121085439,0.031688188227838074,0.040418738126995674,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030432136335970784,0.016738642830839277,0.03447206039504981,0.027159152634437803,0.05874098489051334,0.03004306172180125,0.065733254453428,0.06947514684519673,0.042997542997543,0.0562477149365807,0.07855253855620434,0.05291805261566374,0.03485968974876123,0.029525379524149298,0.04989071557540626,0.05552347532536756,0.04147022874105116,0.05652082897215825,0.07762389181680761,0.05646869012806292,0.08549897600063627,0.11354420113544202,0.10816874323945355,0.1344222896596672,0.12971462781879864,0.15987368005526498,0.1674816155238132,0.14101920179268246,0.16223850969613682,0.1925034706154558,0.1698126698126698,0.15071726893045215,0.16698346153162916,0.18071242397914858,0.17275588396278052,0.16640333479006286,0.19854190822598833,0.19708253234899764,0.15339776039269826,0.16092513238898973,0.14051428227311963,0.13641154951119194,0.14074012749399786,0.0964785335262904,0.09595727815094497,0.16104096882246843,0.10417359310237825,0.13242840589306407,0.11843663639952626,0.10369947891011849,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020089196030374866,0.019324418335008114,0.0,0.01895950250265433,0.025706940874035987,0.0,0.0,0.0,0.019414459889725868,0.0,0.0,0.0,0.0,0.0,0.0,0.028536485935589072,0.0,0.021394035342946385,0.0,0.022036139268400177,0.0,0.0435976806033919,0.03500021875136719,0.03551767004084532,0.060674352084597385,0.0669762457581711,0.0404458026244832,0.05390351271224508,0.03135919720455156,0.06764374295377677,0.057593478646110224,0.09892975987049195,0.07989472694802144,0.06889085719909457,0.05779739386296763,0.05302226935312832,0.04949950500494995,0.06730229949523275,0.03881341835320211,0.03982930298719772,0.02970708811122334,0.0,0.04595588235294117,0.0,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009941181343716346,0.0,0.0,0.0,0.0,0.0,0.0,0.007414437392490658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002301866813986143,0.0,0.002797281042826373,0.0018964320527359824,0.0018371816164258732,0.002879956224665385,0.004757535596560981,0.002281720808641855,0.0036328808745335053,0.004531638931957441,0.0034447015792390965,0.005573238546994786,0.002498266827388499,0.006862433169258795,0.008590983285764742,0.008417225009258948,0.010998836252164287,0.01714702141948759,0.016085503386892103,0.02486883416977815,0.0352199724335985,0.028970457657983055,0.04197246117547341,0.05420447464340285,0.04970158511088382,0.068218396908522,0.10072633127946048,0.10049450882834779,0.11580326025025345,0.12255886142468567,0.12859120462403476,0.11058169731941193,0.10428134556574922,0.1006885407999614,0.09999264759944122,0.08741602720858982,0.10222858311183806,0.1102148390703618,0.11664802659878644,0.13955614920778547,0.1805718182348376,0.20447904316502727,0.22026380755606662,0.23744577560412886,0.22544019248168143,0.22241490769909594,0.21868992307509236,0.19223111672548024,0.19524286987522282,0.2134179090133026,0.20395351757041416,0.21256562428669254,0.19380454325871763,0.20151958183275567,0.20227259206377535,0.22618762747980262,0.23815563259209152,0.24777795458161897,0.2301059198899287,0.19887858950639659,0.1717840579138912,0.1492917012559248,0.14219287013949727,0.12601396482626598,0.1318892539225977,0.12433911821374352,0.13171474555598056,0.1169832094687586,0.10863683154781038,0.11124323909624458,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016010759230202697,0.0,0.0,0.0,0.0,0.026353547480308045,0.025804971757892023,0.03466296928327645,0.0,0.03142829513586694,0.013764940696047166,0.018328865672325702,0.01853009983091284,0.020692985078058536,0.022991148407862972,0.03570748428870692,0.02418906170629641,0.02925758868706571,0.05122700883056057,0.03928115486595306,0.0612624975495001,0.06031211519614003,0.09167303284950344,0.06648936170212766,0.10094637223974764,0.060635153230085136,0.07071618425223732,0.11179030992079536,0.11272401021417562,0.10231225700838961,0.08952150754218702,0.147542083025954,0.09944725826221698,0.11117802381062677,0.13682745825602968,0.13358778625954199,0.12262114969589955,0.10032928586128834,0.08148188386115487,0.08935552328828325,0.0824355439324597,0.08071723024589927,0.06348839893801224,0.08382714265067207,0.06168850243816462,0.07187275397643823,0.08843470570895155,0.08022462896109105,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016219723183391002,0.015596244424342619,0.016736961906674702,0.023878560463926318,0.027865826047580897,0.021296230567189607,0.03132395934846165,0.030933150025777626,0.026295030239284777,0.03889915394340173,0.041053495863070805,0.05890559603162301,0.03036191401505951,0.038299502106472615,0.04268396790165614,0.03917727717923604,0.024031401030680088,0.026148576210025365,0.04381669158204031,0.046072333563695,0.02663825253063399,0.033173914245431674,0.031199478117820572,0.04086159593718989,0.03899922001559969,0.04874779111571507,0.06448908522232612,0.04809542131589073,0.042546228113238424,0.06946741647370162,0.06760868095463457,0.0794912559618442,0.054890390750969166,0.06782807368270742,0.08860993169651099,0.07191793784776108,0.09611318288416439,0.09403876032382043,0.09489712289177415,0.0631370073058537,0.07851468686495473,0.11285089575398505,0.057034220532319393,0.07961410574626517,0.06729475100942127,0.044065804935370156,0.05611099775556009,0.058087342240059146,0.04963052828940112,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07367025195226168,0.0,0.0880410858400587,0.0,0.0,0.0,0.0,0.07268322228952151,0.0,0.060960741282614,0.0,0.09427609427609428,0.0,0.0,0.13264554163596168,0.0,0.0888494002665482,0.07322788517867604,0.0,0.10643150372510264,0.08870490833826139,0.08648025367541078,0.10353498003253957,0.16405667412378822,0.0,0.13778322106552357,0.0,0.0,0.0,0.12171796209354896,0.0,0.13295346628679963,0.09097525473071325,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005167851827352406,0.0,0.0,0.006421851419764318,0.0,0.0069622529850659675,0.009629968461853287,0.0136440877686955,0.008551602814698984,0.015083481267476535,0.01855429313600297,0.019761544035307294,0.02712967986977754,0.03644359139445329,0.03343762688385201,0.03413530222385173,0.06033763399447974,0.05009469118455618,0.05380007890678239,0.05588278028008449,0.04177322234561738,0.05136355707169578,0.0488835188754946,0.035693252190673354,0.05112735824939925,0.045565871162499286,0.051832477432936744,0.04609817374401684,0.047645226314825,0.03622103188147364,0.04988621841963193,0.06030635628995296,0.06409275970313398,0.06830400423044156,0.07184768291222608,0.07222357377448,0.08715907688510428,0.07017219176286425,0.0940371215391256,0.08388023766067337,0.08450639888542912,0.08810370188771757,0.10192971482845692,0.1042973532657164,0.11314322294425462,0.10686323686563584,0.11763538699207732,0.10914460590236907,0.09938786112805222,0.08936550491510277,0.08539423672621937,0.08419011659055539,0.08606666724044444,0.08604752208695059,0.0799723884806088,0.09080306564478507,0.08601135012522242,0.08624594905390807,0.07506353268881191,0.08170855404034712,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01061289466702043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010940470166705414,0.009115058075941455,0.006770389026553466,0.017721855478268576,0.024841634579555332,0.02394712474855519,0.02213670265299867,0.020763401045091185,0.031088422017147718,0.047922002809220855,0.03322574520599962,0.030102347983142687,0.028778286025870167,0.034627081388696516,0.03293068091667041,0.03670748539042081,0.01981375074301565,0.02222191358453355,0.02149930799102404,0.02639427772059018,0.02030173452944386,0.026371308016877634,0.027356217025988408,0.04763858195821037,0.04714439655172414,0.05551117670155296,0.070298769771529,0.06373832029184014,0.05287927661149596,0.058755940878466605,0.07995126779867509,0.07311481504430263,0.09331027532751907,0.10127152019804209,0.08998126417513065,0.09700631154989071,0.10525671623523652,0.12183149403262244,0.1037851766137402,0.09502613218635125,0.07403979639055992,0.07586294095334428,0.0778445703412187,0.05294351221377414,0.055687667439270346,0.05500795385278682,0.05569856538559967,0.06292276230926537,0.07613555368366487,0.06900477858091672,0.05552968151040734,M
