state,1914,1915,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1936,1937,1941,1942,1944,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.01488253428298076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016034083881164535,0.021226915729144556,0.03152661573905663,0.01959967660533601,0.05551630160492581,0.0695195427158968,0.07000077778641985,0.057248432173618885,0.07537557831262671,0.06832575618216698,0.03162055335968379,0.035944369176320955,0.03445009043148738,0.0,0.032172209060863974,0.017482008099997087,0.016834544485283803,0.0,0.0,0.015288182235132243,0.02285938214355692,0.03026939763898698,0.0,0.0,0.01735930285039753,0.0,0.028674862898311768,0.0,0.031688188227838074,0.024251242876197406,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428387760349705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10692328254477412,0.0,0.08878366380585972,0.20569620253164558,0.08358408559010365,0.10268697586856067,0.1952431664891729,0.17777777777777778,0.11045655375552282,0.0,0.09498480243161095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022144034643111977,0.0,0.0,0.01964379256155055,0.018840276324052753,0.03676921191322466,0.01815065039830594,0.03181357246535303,0.08110300081103002,0.07010937061816434,0.08757815841463167,0.14168828577130313,0.16776867660120398,0.1578562353212952,0.13908743190511147,0.13169949610627577,0.12956964368347987,0.10903760903760903,0.09260940621027783,0.06572753273053487,0.06602953953084274,0.05986590038314176,0.052106094732241905,0.03494337584777395,0.030693181267466844,0.04090606943805287,0.04303811680170656,0.03813959090270389,0.0392699915259492,0.03932444738802881,0.03355775079175318,0.035462472360131836,0.03220819376449369,0.04654564798191369,0.02364792962376144,0.03947887879984208,0.04925725248230628,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019559519618198178,0.02355620116995799,0.028536485935589072,0.04231013327691982,0.02567284241153566,0.0661638216223369,0.10136624063464081,0.12964003284214165,0.10463443344814055,0.09625060156625978,0.1021133013674303,0.08667764583513912,0.0669762457581711,0.02696386841632213,0.06288743149761927,0.035839082519487496,0.0,0.04873294346978557,0.035974458134724344,0.028198138922831094,0.05412853065643146,0.052543085329970575,0.03711558854718982,0.0,0.028042624789680313,0.02772387025228722,0.03413940256045519,0.0,0.05033029254482541,0.0,0.048295846557196084,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009941181343716346,0.0,0.0,0.0,0.0,0.0,0.0,0.006516016368233116,0.0,0.003815512346997955,0.0,0.0,0.0032781971788771705,0.0028481237984477725,0.004182544846175295,0.002301866813986143,0.0,0.003596504197919622,0.0,0.0025720542629962227,0.0021599671684990386,0.002718591769463418,0.002281720808641855,0.0026420951814789127,0.004531638931957441,0.003757856268260833,0.0037154923646631906,0.0037474002410827485,0.0034312165846293974,0.004454583925952087,0.005723713006296084,0.006386421049643779,0.006430133032307847,0.006434201354756841,0.0034540047458025205,0.005757110878568986,0.00714855448703478,0.005297495099817032,0.0042680688695592795,0.0,0.006127400919927125,0.005508471241845495,0.004171470177780474,0.00443974160703847,0.003491705453694748,0.007872930895349066,0.005638726775494094,0.007951070336391437,0.005727791243111577,0.010293360782295419,0.012929701773617788,0.016301314604320122,0.01863535926310465,0.015688020930856313,0.01986819962992486,0.028936353481110615,0.04919285184790568,0.06293251644459046,0.07113760078828152,0.10936459172209465,0.1067181102685397,0.10445286531398001,0.09062324074201211,0.10138146167557932,0.08084439997060204,0.06751949555682658,0.07218671536178956,0.06117134551233861,0.05164997685629452,0.04391071676454507,0.04045169156439795,0.03804853301767143,0.03324543656657043,0.031431994211768614,0.036245701732544544,0.026933638143286958,0.029456658543769915,0.030325493631646334,0.03718444863725882,0.03135351772836948,0.033462368924378566,0.03356019544303066,0.0328776340337034,0.03621227718260346,0.037081079698748194,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013795323385372359,0.011495574203931486,0.023804989525804607,0.03144578021818534,0.039010118249420946,0.05610577157632824,0.07119709319453993,0.06616349735346011,0.11308521599276256,0.19862490450725745,0.2403846153846154,0.1665615141955836,0.19201131856193626,0.1731327269623741,0.15936065456794235,0.1104235202098047,0.09776504558579452,0.1074258090506244,0.07824201372588468,0.04856726566294317,0.046324176587761154,0.041743970315398886,0.026240458015267178,0.05150088287227781,0.03858818686972628,0.04074094193057744,0.025131240924829667,0.02842604963188266,0.04900688979215314,0.02597252683827773,0.037577684636508166,0.04993831149756184,0.03437392581481829,0.022927516294913367,0.02339885011365156,M
Connecticut,0.0,0.0,0.0,0.01917104405505924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02062280882656218,0.0,0.0,0.018691089690528958,0.0,0.02061961956801897,0.033274463129335276,0.03729355354288758,0.06911232134464931,0.07374422100575771,0.09631661899480475,0.15299694006119877,0.16147705807080617,0.14187598748911745,0.11542901115813775,0.14400261822942237,0.11247105524313597,0.1047934554796836,0.06221054814405198,0.0754742872825826,0.04997858060831072,0.036920804873546244,0.06434762860062834,0.03460074583829918,0.020443208766047917,0.04313505585989734,0.04058807612519166,0.023092554960280804,0.032914844594912306,0.028517110266159697,0.07024774036435161,0.03845414343395501,0.0,0.0,0.03168400485821408,0.03308701885960075,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752939656286342,0.0,0.12306850813619583,0.10077742585660812,0.11790714812085483,0.1485222040695084,0.0,0.07322788517867604,0.08643042350907519,0.0,0.10348905972797162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02171269758554803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005274484155449597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007329945269741987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008030981742901504,0.006816981099919901,0.0073230864368302425,0.009569072756849862,0.01152454343600421,0.011728055708264615,0.013234607802846136,0.027334914202538047,0.04895457157655005,0.059722798814283946,0.06316284262169863,0.11824931145970542,0.10947573287921177,0.13035295569542144,0.10795721809671426,0.12255657643213912,0.11960700555318239,0.09288090688308426,0.07507967639127237,0.06177558474451934,0.05819490001058089,0.049127978383689506,0.0428906869052552,0.03259775784117805,0.03638153530078969,0.03463516372644244,0.02898340699949279,0.03432513437034308,0.03316580350537031,0.03270533355136889,0.031522359576407644,0.027779882314316738,0.030823058980339886,0.036259686817495716,0.03223333449489493,0.027131397357401894,0.02817536346218866,M
