state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1964,1965,1966,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020532007117762468,0.0,0.018381085862647334,0.011693718134618085,0.011825083366837736,0.030942066930070927,0.014200847317223259,0.03131926375638431,0.05990176111177668,0.12093332068671156,0.13208535446699005,0.1580502554000504,0.1745324182174108,0.22311143446101614,0.26704559374770315,0.2952457858080145,0.3424481178227509,0.4874128231054419,0.4553852559265138,0.527629048188387,0.5229548261635089,0.5770750988142292,0.6359388392733707,0.6229724686360635,0.6822696260471544,0.5820245093738118,0.6176976195332304,0.6228781459555007,0.6476683937823834,0.5882183328047057,0.5840085613820517,0.5159689112402848,0.5280328254801063,0.49295528441072617,0.46351569632698925,0.5936881574835955,0.601519628535247,0.5125631743073228,0.7129259826060991,0.6456468351422008,0.5820298290287377,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878348704435661,0.0,0.0964785335262904,0.13726835964310227,0.07974481658692185,0.08482792050412022,0.2303557716918352,0.214190093708166,0.31185031185031187,0.3663003663003663,0.37423148890670943,0.2893359052080463,0.38472920982539216,0.30063291139240506,0.4012036108324975,0.49632038336470996,0.6034788782392616,0.6044444444444445,0.312960235640648,0.46563605885639786,0.6838905775075987,0.7159442724458205,0.8579409417398244,0.7364341085271318,0.8422664624808576,0.9796388782174413,1.0062654262388457,0.6404219250329629,0.9443052611293121,0.9801999607920016,0.8925029750099168,0.625130235465722,0.8038585209003215,0.7139942880456956,0.7317583106836713,0.8597883597883598,0.8860447944868325,1.1443433029908971,0.8805723720418271,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032866627226714,0.02526368976188972,0.036855036855036855,0.02812385746829035,0.02618417951873478,0.05795786715048887,0.06224944597993078,0.06397165563565682,0.05701796065760715,0.0843956824945587,0.0785751702462022,0.1130416579443165,0.13277770968664462,0.17545628718362408,0.13123098641958125,0.17031630170316303,0.16024998998437562,0.18126642090470274,0.25543803632009576,0.26250863515247214,0.27143572171100755,0.3341961905497817,0.25767292716445256,0.2850532161036557,0.33426283426283426,0.4212820047212638,0.4831861865596077,0.43092962641181587,0.46011220580186096,0.4891249537768514,0.5305039787798408,0.5977093194190912,0.4993949310562288,0.6324731947381224,0.6182628420017263,0.5559804063410702,0.5753787565195795,0.5096583401497515,0.6070340856940215,0.5926307652666839,0.5895782077709067,0.7023435098257148,0.6119226213975524,0.5677546470328987,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028355387523629486,0.0,0.0,0.0,0.018158707100054475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157410905427528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028035885933995513,0.0,0.01836210062431142,0.027208768997551213,0.04223783742272396,0.02706046080098964,0.038828919779451736,0.05439428082990132,0.0875412836735506,0.1272264631043257,0.1043380552991693,0.25818565896021595,0.21200581052962195,0.26905829596412556,0.2750158662999788,0.37225621496726713,0.4234484583829562,0.5773468488320845,0.5660948100773519,0.6452456729302001,0.651879074244214,0.6925945657964837,0.7194244604316548,0.723343454188248,0.7684702498651806,0.7771089749348665,0.7884598154287251,0.7846674182638106,0.8107389686337054,0.7914380789639356,0.7425509916345522,0.6347800413345144,0.7356031946195881,0.6574761399787912,0.5554944450555495,0.5832865956253506,0.7263654006099252,0.5746799431009957,0.6000831798467114,0.7360805284680717,0.6696428571428571,0.7106388850558851,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003746511061573909,0.002373436498706477,0.0,0.0,0.0,0.0,0.0018964320527359824,0.0,0.003239950752748558,0.0016991198559146363,0.0,0.0,0.0,0.0,0.0018577461823315953,0.001561416767117812,0.0035000302275337834,0.003703579004073937,0.0,0.002859645046558596,0.0031086042712222687,0.0030478822298306394,0.0022574382590636144,0.0028524973614399408,0.0042680688695592795,0.00533983972265694,0.004084933946618083,0.0066888579365266725,0.013272859656574237,0.015169117157381439,0.026536961448080088,0.03017956843217142,0.030699734666578955,0.029357798165137613,0.028638956215557888,0.03264465848099404,0.03372965680074205,0.03785220509816707,0.046588398157761626,0.06351118151040216,0.0689402589568477,0.06034014795673454,0.06347464754568474,0.07010497236290776,0.08579771446424495,0.09196567940267049,0.11646639918730053,0.1393586329632088,0.14829257575965618,0.13062611408199643,0.13737894540458948,0.18107501081148947,0.2713421593243552,0.25869190508722634,0.27377310136943,0.29151050032720566,0.31962533757221484,0.37287562357318,0.3853060853356368,0.3798526847667509,0.45133778157394594,0.4913746666141132,0.46059502450258416,0.48318619853089834,0.4823649309333297,0.5476641629292365,0.5410336701878472,0.5008768954293179,0.7198672661100407,0.6343251699739191,0.5830680118147992,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014640859711282246,0.04300828626315337,0.021331058020477817,0.04045205167749602,0.04351610095735422,0.04817729243616509,0.04353105597177355,0.06948787436592314,0.055181293541489436,0.057477871019657435,0.09283945915063797,0.10643187150770421,0.14628794343532853,0.1731960774747524,0.21359127958361976,0.17153499313860027,0.23119644158520344,0.2648332060096766,0.3605769230769231,0.4290220820189274,0.4118137490209949,0.3901582579433783,0.43051161905668006,0.40028526076054205,0.6411568105859082,0.5863658744013249,0.5812263876780006,0.633687180554592,0.5744197896882383,0.7142857142857143,0.713263358778626,0.6621542083578575,0.7614735542292652,0.6953120756151883,0.7706913883614431,0.7248642656130078,0.7466343797745684,0.8426642040863442,0.6850700968348027,0.696198813230715,0.7812255867004155,0.7271298024958239,0.6250835673218345,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294611554665174,0.019919185020772865,0.016790261648244018,0.032041868040906786,0.06537144052506341,0.038661786690035574,0.035834037216207225,0.029302077783697388,0.04699637851436154,0.04821737527299543,0.08756056272254976,0.08699826003479931,0.13100968862348425,0.11285589913907071,0.1250480954213159,0.19963999345442643,0.22494211048627194,0.2940977621526604,0.3490702979194028,0.4082472812103331,0.39625874625160645,0.4578179804319734,0.5715583481585222,0.6420360616662182,0.6664486057731621,0.6254583099685115,0.7080364390727879,0.6281174949196379,0.7476371843701509,0.8269961977186312,0.8804383458998736,0.8363776196885214,0.7980806893850372,1.0253009589879616,0.9188361408882083,0.898864012352487,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09691096305269534,0.0590876861262113,0.08534503779565959,0.11629409484429512,0.18855218855218855,0.16409134418159443,0.4031097034264325,0.5747973470891673,0.38615773058072184,0.444247001332741,0.5418863503222027,0.3313166234514549,0.7906340276721909,0.7983441750443524,0.7062554050158547,0.7691169945274368,0.6263982102908278,0.8051040559015646,0.8420085731781997,0.6339144215530903,0.9040683073832245,0.8701705534284719,0.9041905755520779,0.9996364958197019,0.7977207977207977,1.037117903930131,0.7520210565895845,0.8993494068120934,1.303727846811978,1.0327400571303011,0.7012622720897616,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009774573889669498,0.014346687708475305,0.019000145295228726,0.019358322550408053,0.02907371155001648,0.025825255254978276,0.028554601752538683,0.028120047037169593,0.041497489808704706,0.051832477432936744,0.07222047219895972,0.10775151181968115,0.10030439597946547,0.11685675821585015,0.14402576855129942,0.16314520651706832,0.1953641411322307,0.207310501736319,0.28433280622795276,0.32858200666419846,0.3817058782705254,0.376919282234692,0.38988777134868546,0.40197638388744666,0.5362834027948026,0.5691075744588845,0.5766585546503016,0.5471070320001786,0.574299028053417,0.6455773346372436,0.648447364478781,0.6226800087340847,0.6899661055157034,0.6605495370292852,0.6173941883307396,0.6076306707175378,0.6227795905501078,0.7130169794007964,0.6439520159946684,0.5877442258556864,0.7979928215492909,0.8030893617790962,0.6912355836056953,M
