state,1912,1918,1919,1922,1931,1946,1974,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.02275002275002275,0.012206733234051904,0.0,0.0,0.0,0.007679783737289958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012963106997485157,0.013011007312186108,0.03378905234703956,0.018395395895198802,0.057971014492753624,0.07188873835264191,0.060287658255102926,0.08636324380343725,0.11991459740867479,0.14276973281664287,0.24410089503661514,0.23935571074566345,0.2825754736022606,0.29964837180859194,0.3494219841943701,0.37668583728517135,0.39506345488235495,0.4108434581080132,0.3541297781481096,0.4924722104966934,0.4838883114090111,0.33966630584897917,0.4357125881327735,0.44056424558425283,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557247989046722,0.0,0.08888888888888889,0.09204712812960235,0.0,0.09498480243161095,0.09674922600619196,0.23942537909018355,0.15503875968992248,0.1531393568147014,0.23050326546292738,0.1139168407062844,0.37671877943115467,0.30834457506263246,0.3724759851009606,0.2380007933359778,0.312565117732861,0.30144694533762056,0.42839657282741733,0.29270332427346857,0.3527336860670194,0.39379768643859214,0.5201560468140443,0.3577325261419923,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010083694665725522,0.0,0.0,0.022034373622851648,0.0,0.037916583516264216,0.04342248100266456,0.026951064567050396,0.04056716763899084,0.07062146892655367,0.044423877834335955,0.05898755898755899,0.07445069911022335,0.062174693123478945,0.08166811468288446,0.13512588943623427,0.10925471476115238,0.10324179227751394,0.12277272506986737,0.1124916909546454,0.1459553526318744,0.12847020093542366,0.1426120744889734,0.17178574385296796,0.18876234820361165,0.1564520839417581,0.16748260757536718,0.19504842963849547,0.1773594721782108,0.20973154362416108,0.21517641873849583,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03525782282944028,0.03457067542457111,0.052317216724070276,0.0306251914074463,0.04883679630616231,0.03467105833405565,0.07144132880871584,0.1258313859428366,0.1751864163147965,0.17471552728250156,0.2480270574971815,0.21708311181995393,0.29678927961147583,0.28198138922831095,0.30508808188170455,0.5044136191677175,0.376458112407211,0.48399516004839954,0.4206393718452047,0.3825894094815636,0.4779516358463727,0.4515477392905948,0.3586033343818811,0.4267331932773109,0.37256795915551266,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018961228080820337,0.002095023272216849,0.0022962715111434777,0.002506100789108486,0.0033639143730886853,0.002713164273052852,0.0023527681788103813,0.005621609466790342,0.004144402018047489,0.005590607778931395,0.006072782295815347,0.006702525176360194,0.007626635801222954,0.008387721282822627,0.014576281382386761,0.013458465013999207,0.015161909306926754,0.019240043918606918,0.02194832359762112,0.02361696576913043,0.02980169340463458,0.03024598180718328,0.03487577249836084,0.04650764665601461,0.04945160174595597,0.05531910089526627,0.0745065710262926,0.06751444296311489,0.06820551844649249,0.09178013684617309,0.09459251088258668,0.0992817047456655,0.09919461852771537,0.10008569209758186,0.10074802884291394,0.09364972249383702,0.09474215139659473,0.09756922307424067,0.10392834717841755,0.1169832094687586,0.11189186769905562,0.11507921285818405,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02064741104407075,0.0,0.016213837352048732,0.0,0.0,0.0,0.01935124936503713,0.0,0.0,0.02700579397034273,0.02940599882376005,0.037695071997587516,0.035650623885918005,0.04858837970540098,0.03785488958990536,0.06316161794800536,0.0682776951400912,0.06659848250600577,0.08511813016172444,0.08184980560671168,0.09623562060785103,0.1430711108130463,0.2012072434607646,0.20614258581553713,0.23654916512059368,0.22185114503816794,0.3286246811850108,0.38845441448857787,0.3449399750122223,0.33787557243382105,0.3553256203985332,0.36322753610654673,0.3116703220593328,0.3468709351062292,0.37013101462898773,0.28749101590575293,0.3439127444237005,0.3576681374515309,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031199478117820572,0.026268168816764928,0.020999580008399833,0.03960758028151849,0.03546899687227936,0.06092086700012825,0.052364588447062675,0.05954349983460139,0.08451085119329321,0.08294739752540263,0.12693402861161618,0.12137655290589747,0.17352778290566734,0.17411711268405314,0.16531467456076276,0.16354567012838334,0.21998878488547643,0.1984305943898259,0.2032144836504711,0.17868058494380964,0.16159695817490494,0.19201049032922776,0.20669102095750816,0.22032902467685075,0.1734339930626403,0.1531393568147014,0.2095511194441381,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07457121551081282,0.12152514051344372,0.09185548071034905,0.12678288431061807,0.16742005692281936,0.22624434389140274,0.10432968179447052,0.16357688113413305,0.13295346628679963,0.1455604075691412,0.2256063169768754,0.24875621890547264,0.24444897127724588,0.1977587343441002,0.18700327255726976,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006269024748716592,0.004100237130380707,0.007094865445876819,0.004369960888850045,0.005141161608742913,0.016465094000718477,0.01368446660990147,0.01774034308280884,0.022362566605747952,0.03237343528396127,0.026406741485767545,0.03806594544388699,0.03524148075508703,0.044787298939776524,0.06121801169944223,0.08634614382587853,0.08069264824548011,0.08432898224130844,0.12412523808504718,0.12875245646134037,0.12639985830334358,0.1506957118697989,0.15987618100024661,0.15922333439482222,0.14824028557553864,0.15910296234563226,0.2015994668443852,0.1998499017615462,0.16029550127190995,0.17454532299928555,0.18313986250422631,M
