state,1930,1936,1937,1938,1939,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974411942392766,0.0,0.023689665383476458,0.013329778725673154,0.029442361669970756,0.03664266931068672,0.04526422994228811,0.05292466289290809,0.06713501330711871,0.0730887297178775,0.08512596341884275,0.11485726591849921,0.1300360450791623,0.16351947673767445,0.1608345012981642,0.20580943916927827,0.20575645058297662,0.1975531965535298,0.18224420723769852,0.2192348462946902,0.21804241044686715,0.20629801764203737,0.2618933752362734,0.2519641752754426,0.24057171159697163,0.21098581302291744,0.23764607883969913,0.28262844453416774,0.22143261753952312,0.1996318477612714,0.21858492284472664,0.24432084004782448,0.2154889233437574,0.21343873517786563,0.17695689440650317,0.17225045215743692,0.08924201859688516,0.09066713462607119,0.08158270446665307,0.08417272242641902,0.04505519261094841,0.04901819440039215,0.045864546705396726,0.05551564234863823,0.04372246325631453,0.04195364122644478,0.02458037783552216,0.031246745130715552,0.059800196988884204,0.03942793648517868,0.037325967675711995,0.04753228234175711,0.04446061193969524,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19177498401875134,0.136986301369863,0.24213075060532688,0.20429009193054137,0.21572857423024122,0.311469402711616,0.2617801047120419,0.40943334425155586,0.3431066749844042,0.33670033670033667,0.29570583697608643,0.361794500723589,0.3202928391672386,0.2961950330371383,0.290838584585555,0.28154594317890963,0.2543507362784471,0.33783783783783783,0.19623233908948193,0.227211975407645,0.3857812069440617,0.38472920982539216,0.3639240506329114,0.25075225677031093,0.35940441553996233,0.3727369542066028,0.4977777777777778,0.4418262150220913,0.3166325200223505,0.303951367781155,0.348297213622291,0.13966480446927373,0.11627906976744186,0.17228177641653905,0.11525163273146369,0.18986140117714068,0.13185157280090412,0.0,0.0,0.09916699722332406,0.1250260470931444,0.0,0.0,0.10453690152623876,0.11022927689594356,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018705574261129815,0.0,0.031535793125197095,0.03930508607813851,0.02600586989634803,0.050720227226617974,0.053563657058685675,0.06549691475059465,0.09845192829983705,0.12727213392944556,0.14020095470173916,0.24321304147768355,0.23684709151771616,0.17813267813267813,0.2249908597463228,0.20685501819800475,0.20663239592782984,0.2714075844724982,0.2017567600816869,0.20906585574455955,0.20654732821036734,0.21608171817705607,0.21142976763659202,0.19405972954201903,0.23394171624483212,0.22070665897838665,0.21289537712895376,0.20031248748046954,0.18941322633862198,0.1975653562163241,0.20526991019441432,0.163631463442806,0.21056291774523817,0.2824858757062147,0.2720962517353077,0.2734877734877735,0.22335209733067005,0.18474765956690886,0.1424847958297133,0.1488095238095238,0.13782902477560763,0.13024349179624833,0.11954186388381824,0.12612704743399636,0.10291723583016786,0.09434530381195175,0.05993840811855404,0.060021524960675546,0.06921286100799094,0.04589261128958238,0.0515331100231899,0.03989626969878316,0.026012722586137585,0.04441373864982234,0.03888730459129443,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023179447556499904,0.0375727972947586,0.040238504590847574,0.0327475166466543,0.03095017022593624,0.07102552973207592,0.0386981927943965,0.08757613152342662,0.10848165856402427,0.10821674267604545,0.18423582185197052,0.20855452752919762,0.2093279471171502,0.28374859097446264,0.25726682793840955,0.31312818926859437,0.2601537625223266,0.256430181055249,0.28251959731009507,0.27035623409669207,0.24880613186724987,0.2973046981966123,0.30623061520945394,0.27721157766000815,0.2157816797122911,0.22677677463523171,0.2734771293723259,0.1630674305861613,0.23335205911585497,0.23978724331865545,0.28875180469877937,0.23086485526549455,0.2643668197971743,0.18306840507233435,0.22020492539996406,0.1841703351001707,0.13887644476301406,0.1217587373167982,0.13290802764486975,0.07194891626944869,0.11749224551179623,0.09349473477019979,0.04728877679697352,0.0689289501590668,0.07149928500714993,0.0448681996634885,0.06653728860548933,0.03982930298719772,0.05347275860020201,0.04403900597672224,0.06565126050420168,0.04139643990616807,M
California,0.0,0.0,0.0,0.0071454941704676735,0.0069723661886722296,0.0075633668327455975,0.0,0.0,0.0,0.0,0.003180155827635554,0.0023415694134836934,0.0,0.0032530904359141183,0.0032226135395805994,0.002162629757785467,0.0,0.0,0.0029394905862813975,0.003599945280831732,0.0040778876541951265,0.0026076809241621195,0.0033026189768486413,0.002913196456258355,0.0021920828231521525,0.0024769949097754604,0.002498266827388499,0.001871572682525126,0.0028636610952549138,0.0047136460051850106,0.012418040929862905,0.015360873354957632,0.021089882218369646,0.025214234644358402,0.026753632906291167,0.036871491564705705,0.05093745288285609,0.06743548813903662,0.09652787190956776,0.11356116371598272,0.12197329178372168,0.1569989685091924,0.13652205441643295,0.15747591596163316,0.1689399754626987,0.17448726744167833,0.17400611620795106,0.16580448335322986,0.1564590838908904,0.15824830649014812,0.15472434200710625,0.14961531294092592,0.16016963305212978,0.15152494416557152,0.14647626994701732,0.1405510052797305,0.14020994472581552,0.1353056393371706,0.132480289517901,0.13981098580854362,0.14755619960810343,0.18234494500816983,0.19802807486631016,0.2006976362906554,0.2245999748894438,0.23025564939511528,0.18608666321744127,0.15043408559784144,0.13144885534676717,0.13759272553242402,0.14683915334968012,0.12843536177854561,0.10111613232276506,0.09707544464020626,0.08112937343160827,0.07631952440885842,0.06300963676797627,0.06851578961865282,0.07293100862903336,0.05706214490262451,0.052325035905800496,0.055815518243263904,0.0537080964955467,0.054556071280916885,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019711554256053088,0.028924026224450446,0.024735637870261576,0.06458810404556398,0.04885347012304967,0.10567101091933778,0.11814292100389553,0.1078167115902965,0.18186949296039634,0.24985348098337393,0.25182278703405464,0.18063480230524415,0.26930460750853247,0.35395545217809016,0.3408761241659414,0.3533001445318773,0.24743968657639698,0.27100271002710025,0.23911893867978756,0.2575008621680653,0.3213673585983622,0.22979608620981593,0.29989028404242346,0.26833195101722207,0.20622606304625357,0.2524014899039404,0.25130047998391675,0.2546473134708429,0.2327127659574468,0.24984227129337538,0.247593542356181,0.26335682411178035,0.3163427919035274,0.2645563505026571,0.2478230225314326,0.18575712815003803,0.1386001386001386,0.09944725826221698,0.1042293973224626,0.12755102040816327,0.06202290076335878,0.07847753580537571,0.05145091582630171,0.05703731870280841,0.050262481849659334,0.059694704226953575,0.04324137334601747,0.06926007156874062,0.0462494580141639,0.04993831149756184,0.031249023468016626,0.058956470472634366,0.060168471720818295,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013138014845956775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010835410120273052,0.01590258530601118,0.01906941266209001,0.014614541468761417,0.014471081954560802,0.021599308822117694,0.021626297577854673,0.053027231042764904,0.05355827810135905,0.07163568139177895,0.11146330419032359,0.11712926811954284,0.17054155645273564,0.1615397834679498,0.24980278727320537,0.1685630004214075,0.16737194467251942,0.21082002790265073,0.19431624969638087,0.1561441239725422,0.16504467588640376,0.13712047012732614,0.16554965154468507,0.13335773867112935,0.20361874323418733,0.15357444521231667,0.13851891315929674,0.1216376855665828,0.15599739058910286,0.1400969003560796,0.17399652006959862,0.17061726890500276,0.2128139812336762,0.23727074515839425,0.3010963835706104,0.3407211379424413,0.2264890811980258,0.16243865348724684,0.13036467803355176,0.13565614736541484,0.1366069780321211,0.11355463870699117,0.09995771019953098,0.06541826805135334,0.0388215502739076,0.04058807612519166,0.02771106595233697,0.02351060328208022,0.028517110266159697,0.03278227883669742,0.043260911363199386,0.02448100274187231,0.0,0.0,0.038601522002867546,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985869208018403,0.08003841844085162,0.0,0.11881776325560671,0.13416815742397137,0.11787240312361867,0.21002100210021002,0.0880410858400587,0.15834173024327047,0.11384659171766046,0.13477088948787064,0.14173431258858393,0.13325257419745606,0.0,0.08534503779565959,0.15505879312572685,0.1616161616161616,0.08204567209079722,0.17276130146847107,0.2947678703021371,0.3118966285459676,0.29616466755516063,0.27826596367896894,0.3601267646211466,0.410521514368253,0.26611472501478417,0.2738541366388008,0.17748853719863925,0.11931394481730052,0.10633449794926325,0.2449479485609308,0.07923930269413629,0.11719403984597354,0.0,0.13910624239262737,0.09087604507451835,0.0,0.0,0.0,0.0,0.0,0.0,0.11687704534829359,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006018730288658305,0.007442229692015728,0.014659890539483973,0.009282142318447097,0.012005719088001921,0.02634872538040972,0.018872820778975678,0.03036965949537774,0.04657383744536531,0.056892170373086214,0.05777007510109763,0.08430569979839941,0.08847124086893106,0.1095302493489656,0.14365913050565976,0.17541139301843275,0.1816991173296686,0.16775828529616477,0.1772415085979174,0.1594805490687475,0.16426908232592263,0.17901457470593207,0.20304196444933115,0.21662963298342885,0.1858774165772587,0.17595266305774512,0.1697001478503434,0.1792062046476101,0.1788707939168962,0.19614402140858775,0.19822905096877702,0.20897432931578258,0.2929025097120306,0.2850374742728438,0.26874557483384215,0.21221500367737192,0.17297163728465417,0.14586513898755987,0.1064439531646606,0.0828735306304931,0.08291168842212679,0.0870303393469871,0.0685173891110057,0.06038209791560998,0.04520871356093967,0.03231539828728389,0.037008666913391115,0.03833800489022551,0.0437743600104385,0.039986671109630126,0.028670450041740802,0.045300902533365855,0.050645275067150206,0.048837296667793684,M
