state,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008835092989353713,0.0,0.0,0.0,0.0,0.010220942711616101,0.023622711549818612,0.018135056713268267,0.017676361883336014,0.04575431510523493,0.11273086663784052,0.12760592829469283,0.10807565295706996,0.1682920514369552,0.14728178470868528,0.10667415257211033,0.12656138227040115,0.09910017045229318,0.1080824590077503,0.06026122540501149,0.07988815658078689,0.07142538279541093,0.04712893564619852,0.04521712013721057,0.05426282358198475,0.05068672334859385,0.03607562763393077,0.01836823297598771,0.02179562410931344,0.023936943252346674,0.02267336402958002,0.017846626095336677,0.01849522823111637,0.0,0.023754849948531158,0.016205157291307958,0.018978132973451703,0.0,0.011508009574663967,0.0,0.016539861065167055,0.0,0.0,0.01219422969051045,0.0,0.015404760070861896,0.0,0.0,F
Michigan,0.011638282189548823,0.009447628645210052,0.006753479576863807,0.005852265411940963,0.0028691111493659265,0.006053302076282612,0.0,0.006755729703254573,0.008648424257100357,0.009422184533484089,0.013148458044465695,0.008832417495757285,0.015561174868702586,0.00992897473406896,0.009806599841693459,0.015550450609648348,0.011620981682427622,0.017160465272441038,0.013117430149684453,0.01907951919611626,0.019007793195210038,0.026294807199687856,0.022333193378654827,0.022930520522815866,0.023736731167277494,0.023094910459107575,0.03297005220258265,0.039178526522951326,0.06418823860438942,0.0616175028422158,0.0894842693742303,0.15083633359969115,0.17182772402973367,0.14806231492210634,0.22143289679419395,0.2181993010225781,0.16678210783420216,0.15536515407810544,0.13829563756039492,0.11128748404016701,0.11029213966750956,0.09677970282938307,0.10085185547831195,0.05556116779472674,0.06451210122156786,0.03829665010691148,0.030185750169794842,0.032748946575551816,0.030021682326124424,0.0398406374501992,0.02865132483726047,0.02747055872727707,0.01562293446779873,0.018370646156860824,0.020289891829514184,0.011732040201791092,0.0,0.017156827702557796,0.013570362328674175,0.0,0.014223851819072604,0.016174948240165632,0.008192960608245396,0.011386372139174,0.0,0.0,0.0,0.009420098722634614,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012592079581942958,0.0,0.0,0.0,0.0,0.021473470503260064,0.01905052198430237,0.030769787688464948,0.032910120728179726,0.05338660512855839,0.10310341272296113,0.08627042182641673,0.08329345880518192,0.13156725042225975,0.07712365492673254,0.07865463125959773,0.0667346371304106,0.0744479953515398,0.08753852607006729,0.09496322502560284,0.05613518902073131,0.04152577564216646,0.022184128264596148,0.031299557632918786,0.056806227645697455,0.03147557495383582,0.027598505434782608,0.01699451926753622,0.012656625743576764,0.010797736794367902,0.015124997299107625,0.019216808301661188,0.013010104514506265,0.01757121834435195,0.0,0.0,0.014047245569264627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014341852393655164,0.0,0.016573669962985472,0.013907432131731196,0.021079258010118042,0.03803124900960289,0.03255208333333333,0.020219039595619208,0.02762144805441425,0.04316069057104914,0.05136106831022085,0.07361798955963057,0.05047796321418431,0.1339212804180957,0.1560823334308848,0.17415058903875705,0.2179176755447942,0.32937843102532316,0.26329262049294233,0.22477903078329778,0.1827318410232983,0.1921797619927563,0.1450569069404151,0.14238436080966674,0.08063215610385421,0.11200995644057249,0.08472063371034015,0.04373114094546727,0.07238836357055604,0.05901044030866999,0.04910056688836316,0.022751057924193473,0.0,0.0,0.0,0.02402460119162022,0.024237723593000145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007353049309548669,0.01532848953064165,0.0,0.007414547341884777,0.0,0.007526266670680676,0.013154865655934489,0.021020915811232176,0.020642320196790118,0.02282103045729834,0.020910294835157175,0.0313686643552914,0.03989229081480004,0.04571536666876852,0.0506399042445447,0.06766858132032419,0.08806139136998364,0.08926294312675338,0.12759222171974935,0.1836907715012403,0.1709649844357349,0.13155330344961996,0.11567379988432619,0.10660145166094467,0.09426551453260015,0.07834359261331841,0.08521872806870968,0.057882192713653385,0.05280388636603654,0.037461869168881674,0.03948312993539124,0.018110692552883223,0.025467510732736665,0.02050631967488162,0.011187768040275964,0.021205636843830124,0.019748795323485266,0.023667238624933435,0.01587364577959443,0.02001120627551429,0.0,0.01813200096704005,0.010383353407816587,0.0,0.01378993334865548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057006042640519894,0.0,0.0,0.0,0.09559214020180563,0.060156406657309,0.06994404476418865,0.0,0.12581051001645216,0.08006405124099279,0.06999999999999999,0.14893617021276595,0.11508804235239958,0.18013690404707577,0.0904392764857881,0.10310607036989304,0.0,0.0,0.09564148107664981,0.0,0.10153756890049319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01728668233992532,0.0,0.0,0.0,0.03109452736318408,0.0,0.0,0.0,0.0,0.0,0.028449502133712664,0.0,0.036855683672932134,0.0,0.03132832080200501,0.0,0.036458333333333336,0.034547428684236506,0.05915118055897866,0.06154720196951047,0.054220133742996564,0.06788251798886727,0.12385889260975273,0.06577401926239135,0.05652378709373528,0.1792809380753949,0.07123231912078966,0.07405840033855268,0.07448789571694599,0.08441489922971404,0.08982826948480846,0.054466230936819175,0.02838167678946472,0.035137034434293744,0.0598193455763594,0.0,0.0,0.04274287109971301,0.030746525642602385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743052459503641,0.06858710562414265,0.08239171374764595,0.05436555398499511,0.1327207759060745,0.14588601439408674,0.16984713757618145,0.18154022549206955,0.3662315710395342,0.29804913294797686,0.26618581487205906,0.19315895372233402,0.20766891641326116,0.1495988032095743,0.1628240197994008,0.13177834881728934,0.10657430227136482,0.10066691833396249,0.06731946144430845,0.04735689338779376,0.0642448312113071,0.06672226855713094,0.03821169277799007,0.036570712084008146,0.02605659492417531,0.0,0.0401828318850771,0.05326360643036994,0.046438190768087674,0.021678806798473813,0.03891891891891892,0.02302237775117414,0.02440452948067161,0.03096294767261843,0.05387060281204546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05005506056662329,0.04860031104199067,0.0,0.08914244963451595,0.18230749196978904,0.20455353966559944,0.19968744573710712,0.23372018052869115,0.1663761685945175,0.16287850744058635,0.1735357917570499,0.14727540500736377,0.17284839755131437,0.10198478073272144,0.10649627263045794,0.04265483705852244,0.04397150646381145,0.09145783793671117,0.0,0.05782575173477255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005167424555601488,0.010045203415369162,0.0,0.008135703534963186,0.00825695648583932,0.0,0.0,0.009989154632113705,0.01011648408821574,0.026826685492410875,0.01256281407035176,0.04877844828787647,0.06754657336233333,0.09564092892936042,0.11006935695625074,0.15580700365252484,0.1299633627091791,0.13756803636581136,0.105433901054339,0.1031414244489066,0.10173277454026738,0.08569176102281685,0.09902258879996272,0.09033423667570009,0.05877239166901348,0.06760140210315474,0.05639796454618866,0.05905279319711823,0.034255599472990776,0.037564732082964396,0.04162694203112621,0.03419832291424428,0.0371368838028169,0.03719059491177565,0.0268684154705508,0.027652049890119487,0.025009930413546554,0.025465875726526456,0.02204585537918871,0.029407920533263625,0.01882465687784509,0.017469079728879882,0.025170801869830995,0.01812086617740328,0.021727715511778233,0.011012407312238456,0.015083809416068029,0.013596985354104347,0.010065830531677169,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038451679056652144,0.0,0.03790990080242623,0.0,0.0,0.030528758090120893,0.040783034257748776,0.03983610289096289,0.03646973012399708,0.11024200745445956,0.15629726731874558,0.21648290791924685,0.18340210912425492,0.2337873551534865,0.19091847265221878,0.2214668314791924,0.15064935064935064,0.14587132065642094,0.16855412167500658,0.1158260503316837,0.15922721723900005,0.11266094420600858,0.08902737591809481,0.09267303793802491,0.07535358219336888,0.08398824164616954,0.041738715640093016,0.06642512077294686,0.049698701621420135,0.0,0.0747896540978498,0.04420587306599305,0.0,0.06291682395872657,0.0,0.04319121367310421,0.04462862607586866,0.0,0.04345621786050554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016179763646012658,0.0025965848417868398,0.002974882078979814,0.004506331395610833,0.0018218785754367042,0.002678421109019392,0.0023573322856300953,0.006580118751790179,0.0019155253328225264,0.003047970704647284,0.008393403772094401,0.005838269324671465,0.0037305677391160684,0.008191797280323302,0.009383866373742838,0.013690228462532582,0.0163182623864052,0.013409694091353539,0.015991618186329923,0.051013762861980644,0.0928252484675832,0.10160020320040639,0.12464679008107322,0.1731962153800295,0.16201097395087705,0.15428488953699604,0.13948906035096617,0.14469206068413867,0.12801068610944913,0.13993252568624442,0.1242187037876846,0.10556592515528901,0.10292527207276869,0.09167842031029619,0.06483804583767935,0.07736218395789622,0.06572052789569975,0.053729360982824714,0.0471404483177508,0.050261359067149174,0.04641462887371406,0.0436907958056836,0.03566380059396439,0.044182621502209134,0.026189436927106065,0.02283825811261948,0.02647290358986506,0.014254151521630676,0.021943619526895563,0.01713859910581222,0.017416062152625283,0.014657327120683804,0.019488618646710323,0.00634437254155564,0.015617807588610508,0.009427655599170366,0.010768996060342276,0.009432271573963157,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006866245536940401,0.007443614619259112,0.006539623579266777,0.0,0.0,0.009073939645338588,0.014997000599880022,0.022074768539559284,0.024071137290439512,0.04191303046179178,0.02149184077616248,0.04233976029181866,0.0427083675547817,0.0599246211344677,0.08097690538658375,0.05579645453386048,0.046896249863219275,0.0893262917051919,0.1377262919491331,0.16676537514416634,0.1788176817348346,0.2726273360205203,0.19795592181474259,0.1756548099669939,0.15937787670197712,0.1430633770760447,0.09137826741656907,0.10545706962836393,0.08606083425221203,0.06287726358148893,0.07582033389028517,0.045133991537376586,0.06110856492090608,0.031534495996490074,0.025373253919500013,0.017226072323002106,0.036885350156444764,0.018445079774970025,0.00935491199700643,0.022706933628968702,0.018714325816412466,0.01991635132443736,0.014200327898480563,0.016690846996289498,0.013145095564844755,0.01657870741344533,0.01166384790342334,0.00892843856490231,0.013701549797521542,0.013860440762016233,0.0,0.0,0.00949276967376515,0.0,0.010259567046270648,0.008872327211427557,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09028892455858747,0.06771790654928896,0.07542189120392194,0.068762278978389,0.07112375533428165,0.23696682464454977,0.12149326264634416,0.11507479861910241,0.09561372056890165,0.09913258983890955,0.07928118393234672,0.0,0.11264432554210081,0.10074841681059296,0.07477194556602364,0.0,0.0,0.0,0.12100259291270526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.004445160609209261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003926939294427182,0.00396463545177021,0.004998850264439179,0.004225984522331687,0.00432736517552875,0.0060741264301806775,0.007092533925953946,0.006058770069675856,0.004998000799680128,0.0068857158953621565,0.006770064007877893,0.007040889968492017,0.010609086370444333,0.019022390057630796,0.014915132893834084,0.014886601314486894,0.011349191937534048,0.020137554991015553,0.018724768374615206,0.030907706572787647,0.02754421571469991,0.03621979020929357,0.05232374781387081,0.07799402288796559,0.08900219488463657,0.0881163436989283,0.16173439451156213,0.12927352893649438,0.09902358142962417,0.10411802083891565,0.07497160166603559,0.07125071250712507,0.053129316756986504,0.046621888581588306,0.04336974755533734,0.03011040481766477,0.030857319184681056,0.02027950447471675,0.016109833263225726,0.02178748127638328,0.014670285337049806,0.012813120635530783,0.014249209168891127,0.010825599590595507,0.01094712538439338,0.013249892981633609,0.01776700145271365,0.008426108296556881,0.0,0.014601163600422311,0.00826046423809018,0.0,0.008943058270412531,0.006520520076681317,0.0,0.009278528160332967,0.014939562678256146,0.007015476140365647,0.011760382212421903,0.00917669730663934,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015097985928677114,0.0,0.0,0.015983632760053705,0.018357606168155672,0.029092601751374625,0.029116319697190276,0.03757750360117743,0.055761472102863516,0.06067186102950568,0.054255896339322755,0.046857428464325876,0.06296662768732572,0.08381978745696753,0.0607785175567036,0.0600177443765983,0.08054366977095394,0.15894641235240692,0.1875029297332771,0.18903127608386114,0.2515217063232557,0.19981350739309978,0.18778274105898085,0.14184397163120568,0.09965414150888094,0.09379213318482912,0.08580643252359677,0.08818878481936504,0.05363452801615346,0.07119280305481845,0.04601479046836483,0.043142070155643315,0.032020493115593976,0.0,0.03579563944028637,0.02267941033533128,0.019683102056884165,0.03316419593406958,0.0,0.0,0.020514924607652064,0.0,0.0,0.02483061970132312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022445009726170882,0.02787622954083868,0.028275973501373407,0.0,0.02236886254333967,0.02859082949144062,0.0335042047776996,0.015976482617586912,0.05393581637850957,0.04346944098298896,0.07550238122894645,0.10927966487569438,0.16234273047984762,0.15510128113658217,0.22207417277370642,0.16462233699160747,0.18909754825247782,0.1408180247071625,0.12269185939512914,0.11244266903388075,0.11437515049361907,0.08965005564486213,0.0695300401377959,0.06708193579300431,0.03188673830553873,0.04722327162825841,0.03870842876036257,0.04456895453966637,0.04216808848811184,0.029167746953590874,0.01672744304305644,0.0,0.016808982720365764,0.024048371581695753,0.02084274151526731,0.0,0.023806284859202827,0.0,0.0,0.0,0.02863219895287958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0023510271637678503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005061124581882094,0.0027909443160093216,0.0029696501752093604,0.0035408257205580343,0.005148190668389594,0.006053968376270646,0.008068327205246719,0.0,0.007358171249172206,0.007414226665266201,0.006616342365643138,0.00836879341311583,0.011510294519661022,0.007681022497714896,0.007001874946513456,0.009616386322293188,0.009651578033008396,0.014855239599377644,0.014968644628620048,0.019032682923115572,0.02109434445557757,0.04474106110883263,0.0628619182499242,0.07543469241504168,0.08591261242767755,0.12687592435492226,0.09221605768794691,0.0859676640926641,0.09781521138539193,0.07160602075113254,0.053777115657134555,0.0635347759464813,0.05769215776466278,0.04749178955502608,0.04163301331423766,0.035472344548938856,0.029617131266715727,0.0197667523225934,0.023573341379700526,0.022998198474452836,0.020354754289037512,0.011038745998454575,0.016382028914281036,0.018366222476174927,0.014750350320820118,0.019172187546599065,0.02452993184945021,0.015053277851252109,0.010010678056593699,0.013775369639085317,0.011923641003016681,0.012111376215679388,0.011126495895559292,0.011372251705837754,0.01258019876714052,0.0,0.012053033346725592,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287331027978622,0.0,0.060429046228220366,0.14897209256132685,0.10811873402791429,0.14678539974557198,0.19047619047619047,0.25081281932187643,0.10796221322537111,0.16113150120848624,0.1637366425370562,0.11790466565605524,0.09580212506531963,0.07106057914372002,0.10256410256410256,0.08704061895551257,0.10135819987837015,0.074034902168165,0.0,0.06547359231776517,0.0,0.0,0.0,0.0,0.0,0.05910864168341412,0.06087909411907951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014919647043778506,0.0,0.0,0.0,0.012596679515279773,0.0,0.027009109436000687,0.029587987277165474,0.03736621560306403,0.03060060644838234,0.028788576692768308,0.06414760057427375,0.05471956224350205,0.07969773894562843,0.1292028484721012,0.10258815253392736,0.11124105080007986,0.1256783776063982,0.22886568445143757,0.13025733059310504,0.22770398481973433,0.2652217310708684,0.22259003481536443,0.1911293495980662,0.18522049410290634,0.1761566758199057,0.11578839028406752,0.0918596168913625,0.10353994683083813,0.061992619926199255,0.05000156254882965,0.045411787602581986,0.06519967400162999,0.03896863025264662,0.022377085864075188,0.025568908207619537,0.0,0.0,0.020063534525998995,0.01643925694558606,0.0,0.0,0.0,0.018685767673621925,0.0,0.029843817355837784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293266205160479,0.0,0.0,0.062169723344731115,0.07458710708577516,0.07571660356949703,0.11217049915872125,0.09383063570255688,0.08243052284503062,0.0980872976949485,0.0,0.1011378002528445,0.08943401047655551,0.0,0.06802721088435373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010314595152140279,0.0,0.0,0.008616232982939858,0.015786981002999526,0.0,0.011424467946207077,0.031822597393896764,0.01456293006152838,0.026303923042236582,0.04898820514752986,0.027526543452615022,0.03160493827160494,0.06513809275664409,0.07435773506338997,0.047020526268197846,0.0391821614305051,0.04722807527428613,0.09200461827103479,0.0753731892050886,0.10432385104044413,0.13159097139724024,0.11181721612404256,0.08749863283386197,0.07597978584302223,0.06920056052454025,0.06432827735644638,0.051346124223389876,0.05255321012525182,0.03216640754838364,0.023300414030433925,0.02531691350657336,0.010835214446952596,0.009084632435771648,0.015969338869370808,0.015977276761938577,0.01240518891330545,0.0,0.013118440779610194,0.0,0.009352087385904534,0.009336022107700351,0.0,0.011023535247753955,0.0,0.0,0.0,0.010982252679669654,0.0,0.013516557783284524,0.0,0.0,0.0,0.0,0.0,0.012924572196660291,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024498155288906745,0.002507774099709098,0.0,0.003644960061651896,0.0026789397827915624,0.005232953653473809,0.0060357315306615155,0.006638463256105877,0.008917848777065671,0.010054124704660087,0.01666254582200101,0.023302570327699168,0.0193046805075376,0.030491268137820535,0.01714363409573242,0.026518321213478382,0.029782761037140854,0.05215255463400684,0.0658632439552783,0.07065557187806577,0.06198783723496677,0.12419544918865018,0.21010483714722408,0.21885536477338718,0.21793422427022124,0.3202407268876131,0.26358259418074353,0.27658480917826,0.23183217271715165,0.19398517490782494,0.17601364628364535,0.16777957641980307,0.13527079682156165,0.11552352771920484,0.10921809379753912,0.08646271892664573,0.07903440573858511,0.0784033291259752,0.06350748876897766,0.05462758693140035,0.05887668197187821,0.045861325268350725,0.04848584459875909,0.04791763082127543,0.045402486910994765,0.047201369250154945,0.04186525827643952,0.043742425336896935,0.041357001003214384,0.0392865893326349,0.0319592342212378,0.027558205225954317,0.031151078147976782,0.02179440610243371,0.02272099509048302,0.020428646291312497,0.012852054492711049,0.02006960727205087,0.014686518788615415,0.018739946799373255,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02926115581565472,0.023446658851113716,0.021742911810749693,0.0,0.03663003663003663,0.03424774821055515,0.05725062302148582,0.05062810492674746,0.037329683319853174,0.08577146669208044,0.1281370128449542,0.17859505225558936,0.11984659635666348,0.14992503748125938,0.16229574711371766,0.15420200462606012,0.1492994410841436,0.09957107843137254,0.13298377597933053,0.08162947990359946,0.13059343191857117,0.04623030396424856,0.07881107858590408,0.07321180174244088,0.035097571248069635,0.04549112922980019,0.020346569907423107,0.04673365156724639,0.04602386666228344,0.02298020419552871,0.022788683790734773,0.016179658932789696,0.0,0.016187516187516186,0.019108888818115226,0.018984938615365144,0.0,0.020435967302452316,0.017928858290304075,0.0,0.0,0.0,0.023198267862666253,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.1352265043948614,0.10133423408208073,0.10130001688333613,0.2510460251046025,0.2684563758389262,0.17035775127768313,0.0,0.08254911672445105,0.18468770987239758,0.08957362952346828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010457594454487055,0.007631723548446182,0.0,0.012182122734886553,0.011787066641128023,0.0,0.018846588767433094,0.014524328249818447,0.03295918554190394,0.026386218854838103,0.03597667196849201,0.03078427466816363,0.03279285844416105,0.049349642215093935,0.04117626874378067,0.06928484520751656,0.15654351909830932,0.13240867938893394,0.15408320493066258,0.25741223173303557,0.1950605148368864,0.15867131311633426,0.1251218483115825,0.11829986198349436,0.09684828025125211,0.0983018007750171,0.103095777429285,0.07025411061285501,0.05416792055371652,0.039044807821455904,0.04289186484296812,0.037277751665343035,0.03541760576984996,0.012824006540243337,0.01573415570520486,0.03188775510204082,0.012791813239526703,0.033400133600534405,0.017214128104411513,0.017317107728152894,0.02037873087534487,0.02042965128156774,0.0263422183440623,0.017022725338326668,0.0,0.00881197018029291,0.008863048179529903,0.0,0.008922676089012616,0.014505629997642834,0.0,0.017609078458227352,0.0,0.0,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010737217342753451,0.0,0.0,0.0,0.010925140934318053,0.021189134211976098,0.010455657556303717,0.016081233200854604,0.021235367504578873,0.018850649000915605,0.025544741614938565,0.025311970030627483,0.02418379685610641,0.03595828838547285,0.03948927208108464,0.04596966002438391,0.04154941547526866,0.0831316620790305,0.13386880856760375,0.11136064143729468,0.13913697471091474,0.2018369009702985,0.1868594401766671,0.15724447772369898,0.15429831006612785,0.125165271044513,0.08953156409953207,0.1014370245139476,0.06658926376178118,0.06974997317308723,0.06636311685438827,0.0451560706692506,0.037686785128794587,0.03413487066676781,0.03574586570842662,0.026479043728249357,0.024656235182550973,0.01949127765325017,0.02984837027898277,0.0297548202808855,0.02780204940821352,0.020023226943254174,0.019357711144234305,0.00968954691678617,0.013682831955276687,0.01405650715877829,0.0,0.014908843073777475,0.0,0.013163957085499901,0.0,0.0,0.0,0.0,0.0,0.0,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019496977968414896,0.0,0.0,0.0,0.0,0.0,0.02338907730090048,0.019098548510313215,0.03230234999596221,0.06016071505307034,0.0,0.0,0.0,0.035650623885918005,0.04915413918813746,0.0,0.03216985684413705,0.06830017928797062,0.03485231332229676,0.1038374717832957,0.08628541297157376,0.11207484650618849,0.14303959131545338,0.07453151618398637,0.07146391072508383,0.09382416248137315,0.07091424830896792,0.04976499861763893,0.06794632240529981,0.0,0.04166418665555621,0.030994297049342923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007789860717290375,0.0,0.0,0.0,0.00922219967906745,0.01701001701001701,0.0,0.0,0.0127930990368624,0.015673708225213773,0.022671782350889434,0.034421715184893786,0.02875950661468652,0.054823677378783235,0.098253978480768,0.09758679435650607,0.11714431850055272,0.15353628739351516,0.14495225102319234,0.12088085352393967,0.08631015289227084,0.08403214229442761,0.0889571087195409,0.10404147308375339,0.09666685256446006,0.061017466249713985,0.06719765994031267,0.04661815675861929,0.034993104300034994,0.05072494399120768,0.029484857419653766,0.019100980516999874,0.031891144892101625,0.03490782153376241,0.0,0.0,0.0,0.020444787714954227,0.01822946337017204,0.016164415194550284,0.0,0.024917150474671714,0.015762925598991173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
