state,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0836540070269366,0.18808777429467086,0.1052789893217025,0.14011489421325488,0.0792288392975043,0.06839945280437756,0.07451564828614009,0.06545216537580452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06355258976803305,0.0,0.0,0.05697078212745178,0.08023750300890636,0.07082710317148029,0.07696451935657662,0.11290322580645162,0.1405307100934116,0.14133027117745783,0.09738046547862499,0.08973975471133712,0.11351909184726522,0.07681966583445361,0.10078797874289902,0.19644435713584127,0.14418125643666324,0.13628262920641576,0.15711741908452917,0.10378827192527244,0.07178750897343862,0.12144519785446818,0.11211905004586689,0.0904249974881945,0.06641996394344815,0.09677731539727089,0.06459352219248869,0.04459507670353193,0.0639269406392694,0.0,0.06963788300835655,0.0,0.04808617041738796,0.08582872401296968,0.0729594163246694,0.05708848715509039,0.059517904969745065,0.0513821806597472,0.0,0.0,0.0,0.0,0.08137800081378001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.39499670836076367,0.31839333823169236,0.4035709918062859,0.4315875422839146,0.28762080073630925,0.25025594357866,0.22297727755362073,0.128783000643915,0.2518891687657431,0.15278838808250572,0.162324486648811,0.18847824305498648,0.14566642388929352,0.07228915662650602,0.13444049031237643,0.06236357966947303,0.10006927873142946,0.08391181630940575,0.17430845017051913,0.10974367014188288,0.10093951393741749,0.09415457041977246,0.13124372732185594,0.1485071127090824,0.167986561075114,0.20702219277906592,0.15451736047991274,0.2142161635832522,0.15779507679360402,0.16373758323327148,0.12168141592920353,0.11008366358432409,0.13774104683195593,0.1166974618302052,0.17915795759928338,0.14016820184221065,0.08817478201234448,0.15508118956394817,0.04333131120547708,0.07323622752054683,0.07503564192991671,0.08004074801717238,0.06963303391128751,0.0480340355451863,0.0564692595468342,0.06350102307203839,0.0,0.0,0.04833252779120348,0.06887052341597796,0.05415651232060655,0.0,0.0,0.0,0.05253940455341507,0.0,0.0,0.0,0.07764644983176602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.09351809021981779,0.11502229151021416,0.09267659769576712,0.07927874776452368,0.10005087332541972,0.05663722021580987,0.06078982289404037,0.06422085470641314,0.059099687021375774,0.046051116739580934,0.03036159491793611,0.03388180793327132,0.02869817886139975,0.02535332511806984,0.02567050236057011,0.027215179538539414,0.02335230481817787,0.027380983132281145,0.03171728643267494,0.035044249534799926,0.034410082154071146,0.03728158387865825,0.048202760090042755,0.05681349150468347,0.08282226735816686,0.08665511265164644,0.09568069983597594,0.11770496714961372,0.11051811809977552,0.12883216032446618,0.13309671694764863,0.13824479382674157,0.15320830701694046,0.15444760847531253,0.13282707858179557,0.11889064222563282,0.13483283792480005,0.10200403414450827,0.0979363953237299,0.09942426414483571,0.08139126798635016,0.08123045155021104,0.06372978570859555,0.06347700528044978,0.0775894592228241,0.07809309556732126,0.07917017923248909,0.05872507854479256,0.07385686393518147,0.06496842232496298,0.0755370909333274,0.06576447549177213,0.0650245609075167,0.06755956734017286,0.0634309742712565,0.07732642059681268,0.06946519270988945,0.07528631614169037,0.060850502796782724,0.04726768732825406,0.05002583301212921,0.030513199020278905,0.035968515002216664,0.033364473508608036,0.04234202191623054,0.02272032157993621,0.03148862473431473,0.022451930416977253,0.019391476984163627,0.022319975448027007,0.008521678202494012,0.027765107193145983,0.024857329287112512,0.022922510997347538,0.020391748139252982,0.02089670064315401,0.015372971950238873,0.010623229461756374,0.013262759377373734,0.010064285624426022,0.008003201280512205,0.00992302567228499,0.0,F
Indiana,0.0,0.0,0.07915115731827323,0.1571732686071265,0.13946155711860295,0.12144442968557279,0.12815036309269542,0.0793008834118412,0.09589687156107529,0.07699364392896926,0.0764590943845043,0.07285384708786984,0.06922645405392502,0.06306183769614086,0.04949718107517536,0.05186909687458535,0.036840225060284004,0.03790914801897624,0.04089715441904516,0.03752032350856714,0.05539818753854355,0.0611743468886326,0.05719244270894963,0.06214343928280359,0.06964430196949989,0.08006816058798773,0.0961289989146726,0.1284920388474264,0.1268411096410178,0.15212478641900457,0.16323126414869532,0.13584628564435197,0.1782822132104609,0.1673553984989508,0.17814354355107825,0.18735977850971405,0.18130665833072834,0.1325417644622394,0.14273562190919709,0.11385697811902434,0.11547002220577351,0.1044504995458674,0.08489697248762519,0.08925697228644172,0.09284528599161579,0.08286606082368865,0.0865850842761487,0.05344195048675506,0.048282209514612914,0.05321898853510933,0.06669395055553029,0.05919279717120738,0.03162605354290865,0.03637741568776052,0.04939676076999072,0.03684489771856393,0.04786549795075837,0.045167821820730474,0.04578248583110999,0.03239443463612951,0.046840677090063315,0.03929337415478315,0.028280542986425343,0.04482220525249842,0.029853221660170827,0.039566091859276606,0.020319352489967323,0.02278543134574263,0.017381026871067542,0.015808888108203058,0.010720028586742897,0.016109977446031574,0.016377333770062234,0.016992353440951572,0.019851510699964266,0.018792282635930843,0.019101385911666702,0.0,0.01558256533547037,0.011156231871123209,0.013623050200939991,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.14304105278214846,0.20032381109190198,0.1411049603820688,0.17521836916156705,0.1620540348922594,0.15443642769238194,0.13758875703299675,0.11840878744362987,0.10929530550640158,0.1249923160461447,0.09711880867594691,0.09631182369270863,0.09030759873937964,0.08743647193835728,0.08621730208818305,0.08867921181916535,0.08535987359474038,0.07060101375814627,0.11262871853546912,0.09389671361502347,0.07708718022265645,0.08331173399489021,0.12109382060040846,0.16455398636552684,0.1759498542915269,0.12961762799740764,0.16847847888001927,0.19522230152399345,0.1641212673808981,0.20510374433579776,0.19484042815567504,0.15337423312883436,0.1651899684637333,0.18828707665973834,0.14605130383982154,0.1380769117776668,0.13697777224332233,0.12287957801354672,0.06981615080288574,0.057783427712931934,0.08054123711340205,0.05651237890204521,0.06393534857552044,0.07774099709098205,0.038690706492300546,0.03720040389009938,0.046636672884889714,0.0336898846121452,0.04367193641366058,0.0,0.02565747273893522,0.04189629056688904,0.0,0.034473032686702806,0.03883620829153047,0.01658869977771142,0.023732836073910833,0.04569098833122452,0.021689621516104544,0.021614611477358693,0.022413986327468337,0.026036823507532083,0.0,0.026178010471204192,0.0,0.019770660340055358,0.0,0.0,0.0,0.023914863087408825,0.020641539033150313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.19653080406733317,0.25533696107157805,0.23453532688361184,0.1969906534221887,0.19218449711723257,0.17702312138728324,0.17443650169306016,0.1848944706087563,0.20990156340474814,0.14032518837131264,0.13365701972122965,0.14512962067101107,0.12794125827446182,0.099676052828308,0.13080612480443202,0.10231674340422423,0.09459171849504576,0.12137867857551815,0.08786736652253335,0.09328782707622299,0.13467075322745425,0.1644736842105263,0.12296341838303104,0.14714177109645143,0.18161638583392192,0.20430329988621082,0.1544998068752414,0.20874371563813837,0.1965280052407468,0.17110469468506043,0.19257832753129397,0.1878453038674033,0.16177815291552367,0.18619405558237362,0.19205909510618652,0.14955537590945836,0.09202325678671519,0.08635223487807887,0.06744425930334047,0.08014043657456876,0.09249324799289652,0.0922951969579503,0.09626955475330926,0.0519716754368869,0.050867934126025305,0.03222583867745158,0.07388846054998714,0.03276754702142998,0.053646269907795474,0.06087250591816029,0.02453385672227674,0.03490157755130532,0.04168693114708539,0.03875422773393461,0.02583597844541227,0.04853825187619012,0.05387723686742351,0.042987221071554185,0.02788511333306776,0.024490795542675213,0.028480755146879325,0.03187124018963387,0.02764940553778094,0.027466059797535903,0.0,0.0,0.0,0.020219175866391687,0.02858659696982072,0.0,0.0,0.0,0.026156327651597713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.017153394227882843,0.0693069306930693,0.058481890780027426,0.06950477845351868,0.0749135612754514,0.044340982152754685,0.05950499284080554,0.03450787929910663,0.07733952049497293,0.061819779075631624,0.052393357686542186,0.042265426880811495,0.03046829773620548,0.026105651105651103,0.030135004821600773,0.02903777967966744,0.021737780262095524,0.019397484295498292,0.04685681464351033,0.030433062479077268,0.021252049304754387,0.026356997782911364,0.030903781077614843,0.06644413155938049,0.06308331850605761,0.04942339373970346,0.09309883711088918,0.11790840738209159,0.1209738394072282,0.1269316785203393,0.14621990650163724,0.13129376458819605,0.15980004507180756,0.1538281797647792,0.15014429451680836,0.14958223817766098,0.13629369092108154,0.08168672038856387,0.13288891793564692,0.08806031057368072,0.10805521009602642,0.1277995432737634,0.0938258510616599,0.09695990304009697,0.09634113137998199,0.08233928005911538,0.07513812154696133,0.0825195984046211,0.08101289262319745,0.04523163357615578,0.059591914569031276,0.04857434303201049,0.04226939695660342,0.07017872181154673,0.044610363691859785,0.06747963560996771,0.05739095718135542,0.0681130171543895,0.048874598070739544,0.041401438699994825,0.04655011896141512,0.03845562221196739,0.028651802458845594,0.023064503728761437,0.039670995213033244,0.02983293556085919,0.032655726998122296,0.027584684982897494,0.016641704110500914,0.027495188342040146,0.019289060347203086,0.02018803714598835,0.0,0.02557136007671408,0.02305437539110101,0.0,0.0,0.0,0.0,0.0,0.019524385958061618,0.0,0.0,F
Louisiana,0.0,0.0,0.07682598913461011,0.14614541468761416,0.09987963223807206,0.11047553580634867,0.12625682934667828,0.07284725644376834,0.07765561777087505,0.07019862080356774,0.07128661539790893,0.04511658124593951,0.05606582787790841,0.04160564505392092,0.04493300168498756,0.0253112492683467,0.022656556807540102,0.020949616173103685,0.020022883295194506,0.018087459824969045,0.03350083752093803,0.03083440583440583,0.02245113576333862,0.021424745581146223,0.03217891476609951,0.049231442481264695,0.030731407498463426,0.05102257749053956,0.07037813585912643,0.07324182987387756,0.05573780934484187,0.05635670479031991,0.0866565850508895,0.0781657113079729,0.08853551836678009,0.09508214040462734,0.11383248264972642,0.10772207704123361,0.08203963145273256,0.07276929991652933,0.08645958541574407,0.08129742349703994,0.05853772756541591,0.06213230297264237,0.04039884679655508,0.054134287959486604,0.0431019620013103,0.04344629369694539,0.052988735620395536,0.06080294633705679,0.049187527448397016,0.040987424312994875,0.031641188917673584,0.040122775693622485,0.05265396221065635,0.06219292244542571,0.033803054951091205,0.050979696781629585,0.04623422257154746,0.06009759849996394,0.051827537698363735,0.038283862076006224,0.025444645174423044,0.04869797006356367,0.041429311237700675,0.044864351314261586,0.022162506579494142,0.022766726429323543,0.017118402282453638,0.0,0.015381775672183596,0.023937045570150504,0.01777409129958231,0.034224199620422516,0.0,0.0,0.01711508181009105,0.0,0.0,0.0,0.0,0.0,0.018925773117831862,0.028254288597376387,0.0,F
Maine,0.0,0.0,0.1038961038961039,0.09417808219178082,0.09434771421219658,0.1429532458795829,0.14331210191082802,0.07851534618129907,0.09315943571998936,0.08360621472862817,0.10432968179447052,0.05962318149296446,0.050327126321087066,0.04356349379220214,0.06590871642774757,0.0396735434141918,0.0,0.04393431819429952,0.054182921543129606,0.03137254901960784,0.026325488337808664,0.02583712277800744,0.06555723651033787,0.03559804719283971,0.03028467595396729,0.07401559261817822,0.08366965252485481,0.10033109260559848,0.10070493454179255,0.1149676995510785,0.14092777451556077,0.0832159774676738,0.0998402555910543,0.12003954243750882,0.1887188089746278,0.1367801942278758,0.11594598281271314,0.1193050480948475,0.12762223817500198,0.08390669575432119,0.05039899202015959,0.07593014426727411,0.09578544061302681,0.07292173067574137,0.0,0.0466345406497746,0.03860705737008725,0.07705941280727441,0.06126512482769183,0.09110925518183889,0.06861324998094076,0.10069713400464755,0.11607211947690164,0.06150534327669716,0.09676939109721602,0.10510510510510511,0.05450015571473061,0.08213552361396304,0.11409513779182026,0.0551774875850653,0.08767657087189479,0.0,0.0,0.06123073783039086,0.0,0.0,0.0,0.0,0.054608999563128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.08808632459810614,0.08280887711162636,0.08009780363391089,0.07428258659785754,0.07941714719795587,0.04309601792794346,0.05914932515997203,0.034086067319982954,0.02287740570219337,0.03606636210627555,0.03331251301270039,0.026698705112802028,0.01121201928467317,0.021929343654744412,0.01615704649190128,0.0,0.015057406361754186,0.00891790179606542,0.017615558060879367,0.015374628446479209,0.013237800539440372,0.02693557347519402,0.0463821892393321,0.035049653676041057,0.05664117813650524,0.07923520799242098,0.07569895367224035,0.07551602617888907,0.08868235753179263,0.09413588792291933,0.06752064202484759,0.11376337218585342,0.10299885116666008,0.10157339175463054,0.10033302023738366,0.08951468524701214,0.09289980092899801,0.06548252435131374,0.07313642756680731,0.06029977602940332,0.054629882545752524,0.06819049697234195,0.05926460357133655,0.054636666169969705,0.0696964599005023,0.05441930071198585,0.06718022214260122,0.06343512118295563,0.04837420603205317,0.06210537211468792,0.05227076255000905,0.05044723413337472,0.05941219063886671,0.06710679048171793,0.07788450840040055,0.06168912536386945,0.06685033627744916,0.07432948609419197,0.0782489161467696,0.049705011561817905,0.058318193033218946,0.05596722559269292,0.03847807881215907,0.042352102001694085,0.018267342558341323,0.04394892672094745,0.03181890497511307,0.03246828544261231,0.02088894046651967,0.01823652776511352,0.022977941176470586,0.016498149850338213,0.019674388864295903,0.012593189603062665,0.017965762389959707,0.0,0.021289052104955027,0.026203390718759007,0.013431472626658787,0.0,0.0,0.0,0.018894067262879455,F
Massachusetts,0.0,0.0,0.06159934294034197,0.06938738245229617,0.04352951845470209,0.04474811971843106,0.04781333673339284,0.01873937544338701,0.033757465593352375,0.028382079554968992,0.024586014896232553,0.01927590625106301,0.014326940788800426,0.006577144423129624,0.012359550561797753,0.006759040216289287,0.005376806607019959,0.006190481103556432,0.0,0.008003761768030975,0.00781616382679381,0.0,0.01584564477792795,0.014069974674045586,0.021821424844166565,0.01703222876175697,0.022483488687994754,0.02535694780369821,0.037244677931548203,0.049200244997138355,0.05212932327627477,0.041428267514639856,0.07391068355833748,0.061338625293162544,0.07643433812640328,0.08321643405692004,0.08554985223207343,0.06479068192192722,0.08217056713493355,0.047612793064950414,0.061026258242782794,0.07168709457451086,0.05280820401001652,0.05062009617818274,0.05935109469796888,0.05784991161819058,0.04417658010160613,0.07258014701340416,0.0691839370272431,0.06004202942059442,0.051782169672909294,0.059201501696628404,0.06456593445154046,0.06190502393660926,0.05681743105931475,0.05931354457742395,0.06306407309826784,0.09272732460269908,0.07886552683659956,0.09273758304574548,0.06392765260778047,0.06224265057933544,0.047416612164813604,0.044274633914369574,0.02504759042180142,0.03520831586889094,0.023936943252346674,0.0383703083577508,0.03033926436207235,0.02589331952356292,0.021273303937495165,0.01781613746139837,0.018230801952721455,0.018978132973451703,0.017644853216877303,0.018412815319462345,0.011513044279168298,0.0,0.0,0.014314342971657599,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.11539857891188217,0.1873645280985562,0.14509288424812125,0.12912010517419475,0.12494614390348988,0.07690810870914835,0.07780177937246001,0.05352399995960453,0.05012428777478851,0.05919884233374992,0.040999830345529606,0.03015282333387265,0.019354699966308484,0.034842234362805216,0.023923135611850357,0.022044466838823454,0.024558107552232027,0.030431780142093003,0.026395822574166523,0.026414409060142308,0.03977442994524205,0.04729010792278201,0.06342177788540261,0.06654417826773137,0.07769543389911547,0.1047272360211221,0.09660896064319523,0.1270908765960827,0.12678532652475116,0.13641986216646051,0.145988582385497,0.13877593655104492,0.1763565609013132,0.2049281691434709,0.1703098270290819,0.19763516379120225,0.1429324376233909,0.13758312313689522,0.12438047131653407,0.12124827991031475,0.09341514790731752,0.10022413761685224,0.09672200337647721,0.08331380665989742,0.08771230364404753,0.0879878612664865,0.08498001568861828,0.08276775368316504,0.07411223484540369,0.05917269180273304,0.07473296635193759,0.06527175112157094,0.06827252993487852,0.06901549397839815,0.06456125248829828,0.08444503482171661,0.06364437481641046,0.06970401050611172,0.03953967494225127,0.048934608469942444,0.044200562748628165,0.04694015675829094,0.04336465224884639,0.04648074369189907,0.02979737783075089,0.032248047201586125,0.025237047986444102,0.02326948513202371,0.031702955983615916,0.02216052038116095,0.022905186003583988,0.021446034628197247,0.025632906620829,0.02187397465743793,0.012643423839175648,0.017792443064182192,0.011470144851543554,0.008133122956552857,0.013443344704162394,0.018966825298296436,0.009059940566789881,0.0,0.0,F
Minnesota,0.0,0.0,0.19589406049208588,0.22867369258301848,0.18862840204796552,0.16048788316482104,0.11328298533984896,0.08127107968629363,0.07988365662317445,0.07455374259787842,0.06322904175297067,0.05727277460559885,0.06973284571995289,0.050952168651678245,0.0498085483921178,0.05360452115847029,0.05006293626273029,0.03591334827328621,0.05896311210181923,0.047921071176885134,0.06168426070011636,0.06460037110851488,0.04139238647136582,0.0623289341752256,0.07831466833737959,0.07349177810732424,0.08970891465602657,0.10778361416194829,0.10217444487616745,0.11573726138584096,0.1271165724157038,0.12150246476428522,0.15540857999927715,0.12802712011107706,0.1831664680881333,0.1656343277144188,0.16484453455103548,0.12382211588910574,0.12117740371904467,0.1235356762513312,0.10035332734000962,0.11652586458029882,0.0683246788740093,0.08191724453250018,0.06515955039910225,0.060623906604541596,0.09299602183684365,0.037804584665085746,0.052121713186793435,0.06911584879578925,0.04267045959640857,0.03856182746336627,0.02996366905127533,0.057465937528964686,0.05628994770482278,0.041945543741907246,0.044688576482636626,0.029035442596929986,0.02570643254038876,0.02823434506403146,0.045906017861614225,0.05259835893120135,0.033573946617424875,0.019106657608695652,0.038237668351956494,0.03796987723073029,0.02375502094760938,0.017285711198980144,0.01494640645684759,0.0,0.02196402293043994,0.0,0.0,0.016388453164142065,0.014705161511690604,0.01563721657544957,0.0,0.0,0.0,0.0,0.0,0.0,0.0184394111681367,0.0,0.01662510390689942,F
Mississippi,0.0,0.0,0.0,0.021014473718773803,0.01600597556421064,0.0,0.01261320350142529,0.0,0.01594896331738437,0.011818933932159319,0.0,0.0,0.0,0.0,0.009599324207575786,0.009656610915832978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016278691193228063,0.03347700548185965,0.04012756341211008,0.04033884630899556,0.04631058968817536,0.05695279752141425,0.06561348609498814,0.058866026275653544,0.07500833425936215,0.05736740957462066,0.09178394615341826,0.10772885475940557,0.08066310636404093,0.08732835461334618,0.08873958102240674,0.10416666666666667,0.07413647851727043,0.10012774919725166,0.0796812749003984,0.0719054956343092,0.0702717173069201,0.08518156292393601,0.0653274538624857,0.0747894514356323,0.06829434864264983,0.08993427879626427,0.08854258898530193,0.06947999707452644,0.07619628162145688,0.10659357393025734,0.0776110577278439,0.07810756527560812,0.08081274532440544,0.13304305757135945,0.08711885500933415,0.09319269708137418,0.07871605370184108,0.08596118174003528,0.07262823422605537,0.09373744587778422,0.07735359694225781,0.04982561036372695,0.04297994269340974,0.07281553398058252,0.05765904285988853,0.07756071549760046,0.03985453096198874,0.028161081385525203,0.0649772579597141,0.04398826979472141,0.0,0.0515729757607014,0.028722426470588237,0.030273674013078226,0.0,0.0,0.0,0.038248231019315355,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.09642805851336657,0.12584799921345,0.14310077823299944,0.11929615269907547,0.12764469312816926,0.11248593925759282,0.06879944960440317,0.10008173341562276,0.07183048006704178,0.07661874512426167,0.07087965380884877,0.057875698783294974,0.054968066171081555,0.054364005850602526,0.029470271863257937,0.056333198623510536,0.04218493877157458,0.038653001464128846,0.03154905878641287,0.07422633321913898,0.059156115263415354,0.05744155321959906,0.07397964990553368,0.08829566433887187,0.11346926488126252,0.1108821154379241,0.12413793103448277,0.14054996681459117,0.16340559805040217,0.1514728157767026,0.148686348447224,0.13345126701115714,0.17201749833172683,0.14148764148764148,0.17009362675738326,0.1348373729733285,0.16991906947412674,0.11525295443207816,0.12112700781181428,0.10106642503659301,0.08750206372791812,0.1047172633888501,0.07881959770477331,0.08133075530184451,0.07396333307105202,0.08019876714052082,0.0717291507268554,0.0694489308094838,0.07693032310735705,0.06774084288963081,0.056844020009095046,0.04819741661846925,0.04859772061013654,0.06912804399057346,0.07034934846910225,0.05848344083146743,0.06809669731018045,0.06336466363924385,0.05886865155109978,0.03409906676238334,0.036221385105766446,0.025467510732736665,0.04287685022929794,0.024240164087264593,0.025061207179071964,0.02369855438818232,0.0197226988541112,0.019842057224493035,0.01801008564796286,0.021765799992085163,0.01813200096704005,0.01661336545250654,0.01756658834896028,0.0,0.014141604600735363,0.0,0.0,0.015037217112353073,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.11571097968629468,0.37271710771524413,0.2384642899725766,0.24889693404231247,0.14636343165953614,0.13302294645826404,0.10368663594470047,0.06014675808973896,0.09800318510351587,0.06849985321460025,0.11723329425556857,0.042354934349851756,0.08220304151253596,0.09615384615384616,0.07120816520294326,0.07589556769884638,0.09778847600421244,0.07214486689272058,0.12079869253179848,0.09879331028156094,0.07586206896551724,0.08851515822084532,0.10958503798947983,0.0969787392763894,0.14188634157269808,0.14069094888228856,0.15003750937734434,0.15944724953494552,0.15791551519936833,0.21290185224611455,0.18985928076837166,0.14951121334100057,0.16540642722117202,0.20918198832984694,0.18258587241812163,0.09900990099009901,0.16311166875784192,0.11401208528103979,0.10786193672099713,0.10279840091376355,0.0848716316571186,0.07434944237918216,0.08020854220974534,0.04996003197442046,0.059441252229046955,0.04838865769863544,0.0900720576461169,0.0,0.05319148936170213,0.0,0.08406388855530203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486150621350501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.14797951052931133,0.2503616334705686,0.21588707445336286,0.2498195747515683,0.25928173442930436,0.2439644218551461,0.15571776155717762,0.1618202324326975,0.13851785890966656,0.09847576639835588,0.14113801812509286,0.11027035248488537,0.10097987882414543,0.08495235281081481,0.11546132045764669,0.0761957538184463,0.07169229666272359,0.07716049382716049,0.1059394436470508,0.08624555835374478,0.07080147267063155,0.11455573852652683,0.14168711338424853,0.12792144931544738,0.192466318394281,0.1609179318547541,0.1311236568930978,0.14769900497512436,0.17675461286428695,0.20218168139928533,0.19107959973852265,0.19145505844417574,0.1668629760502552,0.1896633475580844,0.15980629539951574,0.19480861369978414,0.13657470636438132,0.10964912280701754,0.07401924500370095,0.04166666666666667,0.1036422860527095,0.05915118055897866,0.02840640090900483,0.040665100307247425,0.027153007195546905,0.03669893114363044,0.06577401926239135,0.03297220913801224,0.0,0.07632034191513178,0.04760897164621244,0.0,0.06858710562414265,0.07926023778071334,0.0326797385620915,0.051087018221036506,0.035137034434293744,0.0299096727881797,0.047362500740039074,0.036414395824482616,0.03663674665689687,0.036895830771122864,0.0,0.03638789496027655,0.0,0.030925284512617515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.5617977528089888,0.7121057985757884,0.4844961240310077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16997167138810199,0.0,0.0,0.0,0.0,0.0,0.0,0.21598272138228944,0.08779631255487269,0.13418316001341832,0.13771996939556236,0.23064725385613377,0.1666919230186392,0.2122795558458524,0.16871941960519657,0.1537147736976943,0.08069722401549387,0.21273362710834218,0.3069838833461243,0.1333777925975325,0.245398773006135,0.20876826722338201,0.2223742730071844,0.20424194815396698,0.0,0.10973936899862827,0.08239171374764595,0.08698488637599218,0.09188361408882083,0.06808014005057382,0.09991008092716555,0.06688324097076247,0.06573387172504461,0.0,0.05151983513652757,0.08048289738430583,0.06675072313283394,0.047599619203046374,0.07815552950371239,0.07247809184950912,0.0,0.06291682395872657,0.09179926560587516,0.03551767004084532,0.04088307440719542,0.06116207951070336,0.06550575904798296,0.02612193720286296,0.0,0.035681516974207364,0.0,0.0,0.0,0.026014568158168577,0.021621621621621623,0.0,0.02440452948067161,0.02580245639384869,0.0,0.0,0.02758316323716004,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.13348907058234608,0.0,0.14999250037498127,0.17577266735022704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05785363031530228,0.0,0.0,0.0,0.0,0.0,0.04379050621825188,0.0,0.0,0.0,0.06910253088019348,0.0611674239776302,0.07933010136624064,0.08958967926894822,0.047384382107657316,0.05979073243647235,0.11907124429450287,0.1116524563540398,0.09703085581214826,0.07492039707810451,0.08647194465795542,0.07471448393638595,0.07885546919004169,0.15169574168382274,0.08932559178204555,0.0,0.050787201625190445,0.05005506056662329,0.04860031104199067,0.0,0.08022820467106435,0.043406545707092625,0.08004268943436499,0.07813856572321584,0.04835589941972921,0.039613373474885125,0.05182497964018657,0.057845263919016635,0.06311803071744161,0.0792221822110191,0.07060484819957638,0.08192020971573688,0.09384064152874935,0.0791487116348606,0.0548747027620267,0.0,0.0,0.09655305590421936,0.0,0.0,0.05015548199418196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.08573755733699147,0.07886271661305386,0.051377956801413924,0.05489442625521987,0.043633824941094336,0.02281705004064287,0.022643004726727235,0.02620141179371783,0.01667727948088177,0.014580447619741926,0.01410819903413099,0.009420964000141314,0.011745360582569885,0.015152398158400839,0.011908499420813892,0.006192717364379489,0.009116970734523942,0.00670485239746365,0.005638991748275408,0.008263400481113539,0.015025233553998037,0.014262919084677167,0.011604345381024218,0.018536008402990474,0.02435079053102117,0.03493465428128667,0.041877539382707246,0.040276745996938965,0.043594044674418825,0.059433009093250395,0.051670507507724735,0.06923511178807665,0.07529096822093716,0.0888797023563456,0.08147776103577209,0.087699229771982,0.09898439300871877,0.0853218836870063,0.06337500720170537,0.06453600082136728,0.051372795250870476,0.05491805647888545,0.06636074832333216,0.06141820212171971,0.05574679804328739,0.04593166988638667,0.05657632415539631,0.0676329783707083,0.07662639523894664,0.0594118229527676,0.0669896524911777,0.08805468659483258,0.08668268650493213,0.09067486426415136,0.09825988597282999,0.12115704982583675,0.1264679313459801,0.11509593368515139,0.0913870806209314,0.07946985913326582,0.08661076335577339,0.07114624505928853,0.09391183020741098,0.07519705657235702,0.056085249579360626,0.028884242957746477,0.026171159382360636,0.036767305380753734,0.026196678843271093,0.03825048180895355,0.03295583917550483,0.029919375157470396,0.044111880799895434,0.029092651538487866,0.024456711620431837,0.014383315354189142,0.0,0.021727715511778233,0.027531018280596137,0.015083809416068029,0.0,0.014092162744348035,0.0,F
