state,1916,1919,1920,1921,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015767482195884686,0.015810276679841896,0.022119611800812896,0.04306261303935923,0.023030198347583266,0.02339797022608289,0.03787768421666035,0.04208636121320951,0.022527596305474205,0.04325134800034601,0.03669163736431738,0.03918751224609758,0.026906131234655097,0.0,0.02458037783552216,0.0,0.04221190375685943,0.0,0.0,0.019805117642398794,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016981388398315447,0.0,0.0,0.0,0.031535793125197095,0.023583051646883107,0.0,0.030432136335970784,0.030129557095510694,0.04826088455306973,0.04073872895165671,0.04568743269262148,0.05340988750542444,0.06244659173075659,0.06000126318448809,0.04914004914004914,0.059060100683409736,0.034039433374355214,0.07307731075496421,0.05975946814073355,0.04182762099254484,0.042763470493205356,0.06218629236441167,0.0502008032128514,0.04814737282813481,0.0857948277975242,0.09680346879096502,0.08351062772155171,0.11759935117599352,0.12018749248828171,0.12831218558422777,0.15964877270005987,0.1460574360998717,0.20983328841489238,0.15840513078082138,0.17750801649106732,0.18324849606663582,0.20020020020020018,0.23787906301071363,0.2220524754409962,0.2172024326672459,0.21380678708264916,0.21850942952230476,0.24142696040280182,0.2100059770931942,0.21646128410969645,0.17776613461574448,0.15858040427966358,0.1653473327408387,0.1283218809504098,0.13213364374252815,0.10012933372272519,0.14601047839903805,0.10417359310237825,0.12533402700593563,0.13570864587445716,0.1218468877193892,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03024934099649972,0.039237912543052714,0.021875136719604497,0.0,0.030337176042298693,0.040185747454902665,0.049433758763257236,0.05390351271224508,0.05823850909416719,0.06764374295377677,0.06202374623427254,0.05845849446892706,0.042297208384246644,0.03936620411376833,0.0367801597309794,0.03181336161187699,0.032999670003299966,0.06169377453729669,0.060992514555031886,0.03982930298719772,0.02970708811122334,0.05033029254482541,0.04595588235294117,0.03449703325514006,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005954578475389728,0.005810305157226857,0.0,0.0,0.004578614816397546,0.0033968083588660093,0.0,0.004419805781105962,0.002650129856362962,0.006088080475057603,0.005696247596895545,0.005111999256436472,0.005524480353566743,0.006487889273356402,0.0039961157754662465,0.0064478689793023404,0.006981290142418319,0.00575991244933077,0.0040778876541951265,0.009778803465607949,0.008586809339806467,0.00809221237849543,0.011273568804782499,0.01455234509493083,0.01561416767117812,0.014348723899359298,0.021318365931342134,0.024914986027406487,0.02483608185972581,0.03179343554863324,0.028238994834766135,0.04801066596665504,0.054523226555859214,0.06320827125378121,0.0745724310205013,0.088775832486833,0.12322707052285246,0.11642061747861537,0.13220330980429187,0.1387961895516049,0.14022183908896502,0.13408148942187834,0.1381043294559149,0.1434742701764608,0.1253822629969419,0.12179092959037248,0.13116682596867876,0.13014025915619643,0.12267429973420568,0.10781886430796263,0.12879359119041717,0.16062122833348894,0.17608556188117702,0.18611673441073992,0.1911112447912931,0.2182193970127014,0.2137580656386395,0.21754076323971552,0.21498779620320443,0.20294113608589986,0.21418226381461677,0.21680998173934182,0.22320494398950938,0.23510614015065054,0.24011182350637583,0.2193007214062341,0.24816637345639667,0.23843708337606398,0.2079986471632705,0.21765815735036712,0.22714063741712037,0.1872169289489692,0.17901015595233402,0.1600032134536593,0.1432037199272188,0.14770489319800031,0.12336927627901904,0.1264525309879148,0.11258904277661902,0.11621861332843991,0.10578867491547077,0.11934140592700568,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017614937466971993,0.0,0.0,0.0,0.0,0.028221128217992535,0.015423054381689751,0.0,0.0,0.02666382252559727,0.0,0.012087805821487285,0.025235724609419807,0.011455541045203564,0.0,0.016094543949601085,0.0,0.03094648638354599,0.02418906170629641,0.014628794343532855,0.031711957847489876,0.03928115486595306,0.04165849833366007,0.05277310079662253,0.06111535523300229,0.05370294599018003,0.0832807570977918,0.06568808266592557,0.1024165427101368,0.09514068929429394,0.13112793024914307,0.13641634267785283,0.15666263819882725,0.18330986072921557,0.1688290663521358,0.14360494742205956,0.11827458256029684,0.1455152671755725,0.12262114969589955,0.09775674006997324,0.1032103862241295,0.0977326035965598,0.07675033400608317,0.0835999884689671,0.07503174419946901,0.07804596039890158,0.06168850243816462,0.06562294928283491,0.0687825488847401,0.07353924321433347,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774685880599134,0.0,0.0,0.01972127267946358,0.0,0.015789806101181077,0.0,0.0,0.0,0.017073587160662457,0.01958863858961802,0.0,0.018304003347017754,0.012887262230011857,0.015357444521231669,0.013319126265316995,0.022115942830287783,0.022690529540233147,0.01459342712042496,0.0,0.01523368472366096,0.01612227130558153,0.019238168526356292,0.026182294223531338,0.026463777704267284,0.037184774525049015,0.038017557199142876,0.020583896531613435,0.03212908753391404,0.044304965848255495,0.045421855482796474,0.04613432778439891,0.05724098454493417,0.04313505585989734,0.022548931180662035,0.0,0.02351060328208022,0.04277566539923955,0.0,0.02403383964622188,0.0,0.0,0.036964672334583094,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09122700319294512,0.0,0.0,0.0,0.0,0.0,0.07654623392529088,0.0,0.10045203415369162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005167851827352406,0.0,0.006328312871788382,0.0,0.00543312904768114,0.0,0.01083371451958495,0.009922972922687637,0.008551602814698984,0.005801338949029436,0.0054571450400008725,0.008782908460136574,0.0058977564934299,0.008503504658705767,0.00597100480068786,0.01517124543282299,0.0154053533602927,0.012218217362086871,0.013151130399435695,0.01788248968962704,0.021396040713608903,0.03101195898668424,0.01936894144123371,0.01695429479056984,0.02385943384971965,0.01627352541517832,0.019935568243437212,0.014597755018938665,0.024922118380062305,0.029255448827344092,0.021867931362030437,0.029088948328094957,0.029861399407141973,0.03819148623637592,0.029188121183091845,0.04181364797469894,0.051678390719486614,0.0431828872386857,0.05010174508232102,0.04582346316647897,0.04644045344154213,0.0635878891885266,0.058686805507293376,0.057439122088365546,0.06699269779594025,0.07124215791042389,0.0701560440494919,0.07846997809974247,0.07529383418791835,0.04267001586036438,0.05023190395659963,0.05442593395753076,0.05077933367186223,0.043449738875588916,0.04798343308836528,0.041652782405864716,0.04806516624644781,0.04094504652054221,0.03798395630036266,0.03944550884706413,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008790436005625879,0.009118739008662802,0.010586351546268974,0.016163793103448277,0.01489324252968494,0.021630390698932,0.03932789975453966,0.035693511712759765,0.03917062725231107,0.03680296454224727,0.05328706859161038,0.06967167224454757,0.07001487816160934,0.07518982348880782,0.07121982366954002,0.07955449482895784,0.06150716203588706,0.08350531451680246,0.06626822376153442,0.06346268262047994,0.054789901799637546,0.05045481411004916,0.048531552862626295,0.034616658137924805,0.026760626198653048,0.03462343253699438,0.04247286455875413,0.05183697272079311,0.043127986613072954,0.032243040877010715,M
