state,1921,1923,1924,1926,1927,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021144629264166902,0.015032790273784692,0.011692943308713191,0.013957568990269582,0.03158622051130194,0.019042541036675936,0.029442361669970756,0.04526447385437772,0.038474595450944886,0.025311795296608222,0.031169827606876546,0.026799200896555082,0.02070631542620499,0.059821492665885004,0.07072135785007072,0.08735972044889456,0.05973852905360384,0.04911361616539595,0.044935316793983396,0.06664445184938354,0.033135310406854274,0.03854678616170377,0.03833712711153708,0.03556862373138576,0.04326934025642778,0.04581166823189867,0.040095285266161934,0.03152661573905663,0.034299434059338024,0.03532855556677097,0.023173180905298935,0.020740971195976253,0.046839626323869996,0.03638821021988876,0.03153496439176937,0.028985507246376812,0.06635883540243868,0.05454597651652169,0.04318162190171863,0.040946447895645055,0.023309344133329447,0.05892090569849331,0.03942329353457986,0.04325134800034601,0.03669163736431738,0.03592188622558945,0.053812262469310194,0.02447295738209279,0.05267223821897605,0.02083116342047703,0.03517658646404953,0.0501810100720456,0.0,0.027727164699358316,0.032334990501596536,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09257544899092761,0.0,0.12220670391061453,0.0,0.0,0.0,0.21141649048625794,0.12202562538133008,0.14774166314900802,0.14604631754642186,0.1337920489296636,0.19143752175426382,0.2676181980374665,0.2343916471340294,0.31963470319634707,0.3301782962799912,0.24514811031664963,0.25495195136301235,0.2565042139978014,0.19197207678883071,0.27841467409105797,0.21834061135371177,0.21958717610891526,0.20570840833119053,0.1688374336710082,0.21734156943491192,0.18227386648439278,0.2060106640814348,0.26874840030714103,0.14725568942436412,0.19490644490644493,0.23547880690737832,0.18711574445335472,0.12400110223201985,0.16277005031074282,0.2848101265822785,0.1170177198261451,0.1882594557590279,0.12424565140220092,0.14222222222222222,0.11045655375552282,0.0,0.0,0.0,0.11971268954509177,0.0,0.09571209800918837,0.1536688436419516,0.09493070058857034,0.1695234507440196,0.0,0.0,0.0,0.0,0.0,0.10199918400652795,0.0,0.0,0.14767413241447205,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019989339019189766,0.01657879903179814,0.0,0.03138950892857143,0.05985783763561541,0.0552769771390216,0.03941974140649637,0.05502712050939392,0.05572686406360292,0.0743896665990397,0.08704094272036424,0.10341618118514942,0.09505703422053231,0.07832131318735111,0.11015789297993792,0.09859988168014197,0.12316048758921241,0.11363636363636363,0.21655370250583567,0.15972349506428216,0.1360749924402782,0.17429844874380618,0.13778510444603007,0.12116316639741519,0.10660507262470573,0.13314126069495372,0.1465354825204103,0.12460677370592801,0.12705455278814157,0.17696299683852623,0.16220600162206003,0.12819999198750048,0.12831218558422777,0.1736180403113151,0.15592618178229548,0.1424556269972664,0.1564733608932504,0.09734310581768209,0.13882461823229986,0.1465751465751466,0.14163791538042492,0.12612580605048584,0.13379669852302345,0.12999452654625068,0.09916966416781525,0.09847678648009023,0.09531040498844967,0.08692539755586236,0.09168990101233135,0.05821305979886385,0.07440629973337742,0.0724397715042636,0.09228381467732126,0.08344111143560433,0.0708580262818861,0.059844404548174746,0.06384940998415588,0.056750888274772995,0.0544422264278122,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027041644131963225,0.0,0.018930072312876235,0.0,0.0,0.0219482752313714,0.03638612960739366,0.03095017022593624,0.03945862762893106,0.03482837351495685,0.03582659925958362,0.0,0.02705418566901136,0.07609740467798783,0.05687850750796299,0.07712082262210797,0.07773933999300346,0.06911646123718465,0.05412092160197928,0.06989205560301312,0.050508975056336926,0.03979149257888663,0.039758269720101776,0.04013002126891128,0.050854751007315256,0.05889050292489498,0.04484304932735426,0.029617093293843873,0.02995164948012494,0.03528737153191302,0.044072278536800354,0.03457067542457111,0.02179884030169595,0.056875355470971695,0.04439708755105665,0.030337176042298693,0.0,0.04493978069387022,0.05839547210493217,0.04927873846429532,0.05862457722660654,0.06202374623427254,0.05845849446892706,0.042297208384246644,0.04428697962798937,0.0367801597309794,0.06362672322375398,0.0,0.050476724621424565,0.02772387025228722,0.03982930298719772,0.0,0.0,0.0,0.0,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069723661886722296,0.006341757300948092,0.0056725251245591975,0.004578614816397546,0.0061142550459588165,0.005266726795130911,0.008208210736339643,0.007950389569088886,0.009366277653934774,0.005221560297154249,0.010688725718003531,0.01012821398153903,0.007785467128027681,0.014386016791678488,0.012895737958604681,0.012125398668410763,0.017639731876075485,0.01597172664559758,0.02053548727777669,0.017503880577297796,0.028160899077164098,0.02724445794489104,0.03189130946335905,0.03122833534235624,0.040238812674290206,0.08336435632853194,0.15555031817110535,0.1511452981749028,0.17289913264649986,0.1637146789154796,0.18720705722249661,0.2160609847368831,0.20843679925354042,0.21271480323880704,0.20273327130406577,0.18401909198079303,0.17606065309923938,0.1778449286652974,0.16154966324858927,0.20570802779278247,0.26641712611690926,0.26964788316570554,0.19610238674773903,0.18837920489296636,0.19173027529573491,0.19763252702007206,0.17174016921044494,0.16522349378615991,0.17490615765513937,0.19103960972252446,0.19820324450093718,0.20053565900862708,0.22918881667388313,0.21586778618677538,0.21341280236484456,0.23289686919000605,0.22472371296932883,0.1959482865763524,0.183168792651279,0.1668337789661319,0.18147589084309967,0.16879873889206645,0.16691394658753708,0.14892650005574024,0.16369938020027774,0.15524563088368193,0.15667908704520334,0.13669287787830106,0.14093791911981998,0.11475643169768351,0.1134648054236177,0.10149383153994719,0.08803524087513054,0.08423748231012872,0.0815992067317624,0.07872459342666685,0.06868591516056653,0.06459435466991924,0.06996054683915956,0.05899753024132024,0.06776886979426394,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014905795373241115,0.0,0.0,0.0,0.0,0.01899232167566541,0.02672581981452281,0.02357255107386066,0.025724796130990664,0.03957574798163686,0.04872370949841648,0.03129801399874808,0.07575040242401287,0.1110027246123314,0.11498406649364303,0.10605476282298497,0.132954053552656,0.17321355175855793,0.16182711978260206,0.16651189599410804,0.1915831151414522,0.17440938639606784,0.144241322003073,0.12338443505351801,0.14055225322830955,0.1519626114631419,0.19464590443686006,0.21742977776654113,0.1402185475292525,0.12388446626442451,0.16495979105093134,0.15518958608389502,0.11955946933989378,0.13564777560639155,0.11426394972386211,0.14513437023777848,0.20236498841887116,0.16099917061033323,0.15712461946381223,0.15683199372672024,0.13821526399115422,0.16552075375604786,0.150879705400982,0.17665615141955834,0.13390263004977138,0.13167841205589018,0.18790286135623052,0.12652695024040123,0.13186913125525773,0.14099637437894455,0.12071624974850782,0.11563634681653137,0.1250752767869551,0.12755102040816327,0.10496183206106871,0.10300176574455562,0.11576456060917883,0.08691400945189853,0.053054841952418184,0.08812075385883623,0.05477240623828879,0.0404017084150987,0.04046827576239341,0.058750954703013926,0.03437392581481829,0.062231829943336286,0.07019655034095468,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013612232859930126,0.01094834570496398,0.0,0.014066393376738203,0.0,0.02031818274173558,0.012144519785446818,0.012215978499877841,0.016757085105045977,0.03302509907529723,0.04339739615623063,0.11268826525083975,0.07951292653005589,0.12395118230358504,0.12665935939593229,0.16159374849259564,0.17519439377939905,0.19733996539792387,0.23394366636513927,0.21088572002410122,0.2421968275626812,0.20899369535685675,0.17036984453751686,0.20534595572880412,0.23371713352809761,0.2103602419142782,0.22042853901260978,0.19895155687488156,0.1705161990389087,0.1487733786737916,0.1502518928792387,0.1195151101246372,0.10913670071358611,0.14151825051400496,0.15427659963914964,0.14175988453013041,0.11006168573549362,0.16782099094299416,0.17969203549608823,0.11628896389369488,0.15177164205241958,0.12899742005159895,0.09444884528669795,0.12252926192241963,0.09619084263178146,0.08181966944853543,0.11908699966920278,0.08789128524102495,0.13824566254233775,0.13722597687742288,0.07139797229758674,0.08860993169651099,0.05677731935349559,0.10380223751489755,0.06132962629814376,0.04744856144588708,0.04960764859745648,0.03232957694439313,0.09404241312832087,0.057034220532319393,0.0374654615276542,0.0,0.03916960438699569,0.0663129973474801,0.04752600728732112,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08719346049046321,0.07109847138286526,0.0,0.0,0.0645244547683572,0.10178117048346055,0.11022657685241885,0.15706806282722513,0.1659625829812915,0.08325008325008325,0.18251202920192466,0.11804384485666106,0.1381931248920366,0.14788038120276042,0.09604610212902193,0.20408163265306123,0.17822664488341008,0.11926058437686345,0.11787240312361867,0.0,0.16140865737344093,0.14394702749388225,0.0,0.08086253369272238,0.15461925009663702,0.15748031496062992,0.1181753722524226,0.1463057790782736,0.11629409484429512,0.09427609427609428,0.1093942294543963,0.1295709761013533,0.10316875460574797,0.08911332244170504,0.0,0.11716461628588166,0.20167098818784213,0.0,0.13305736250739209,0.10089362928797925,0.08874426859931962,0.0,0.10633449794926325,0.0,0.09508716323296355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006796248470844094,0.0,0.0,0.005612806178577041,0.008707672547973834,0.009494071479809274,0.00930213328923433,0.014490353564626976,0.005273594059823651,0.009632777129646476,0.020645890381188334,0.03597164042284083,0.03731612778968149,0.062018580766797726,0.07696442533229085,0.05801338949029436,0.09386289468801502,0.09990558373405352,0.11795512986859799,0.11054556056317497,0.09792447873128089,0.08597039078599694,0.11810770909557737,0.08797116500702547,0.10162237126836673,0.16876599644585516,0.16811174846406993,0.11823309363673366,0.1033010210199131,0.10975675048632055,0.09714198067385858,0.1025232101156234,0.10366495486587349,0.09757446775816898,0.08722741433021806,0.09124913800909705,0.11754013107091361,0.08300992571675879,0.09759579318431767,0.08519639237345397,0.11301041791402226,0.10339374771925557,0.07944588424040479,0.07788342162691528,0.09480791761731516,0.06679352258164732,0.07613189088777397,0.07278131895072322,0.07490289650272972,0.07331045845488761,0.07741378411975317,0.07269607950043254,0.060943634224811145,0.07062298028976823,0.0504468689059053,0.04105982658261478,0.051906300755152956,0.05442593395753076,0.04217266694781778,0.044301694539816146,0.04124891616368243,0.03748750416527824,0.03794618387877459,0.04094504652054221,0.04160147594801624,0.03193207859048048,M
