state,1920,1921,1927,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009638156083053368,0.0,0.0,0.0,0.0,0.008590204303692357,0.007209909299341015,0.012897123941361076,0.013019514806081562,0.014183391248847599,0.021429489835278655,0.02642589737943184,0.029513760790968787,0.01957507039496469,0.0396395846991203,0.025058731401722788,0.03746111373519879,0.042301872671363254,0.06167183535382013,0.03946107446868482,0.05261824488920937,0.03788483011644601,0.08291382884216761,0.09521270518337967,0.09421555734390641,0.10130620338836918,0.07468597940477538,0.073634313590133,0.10549787805404368,0.1023242216050285,0.11043368227309329,0.08853580914550979,0.09581603321622484,0.10975964876912393,0.07582197918342026,0.07951728331540296,0.09696568360806943,0.09758651877945447,0.09230550756195119,0.11564035848511131,0.13657601533485086,0.09247842170160296,0.11158935118762953,0.08017041940582266,0.07311493195594236,0.08972959864193039,0.05634907024034103,0.07570404764308065,0.06694474483753025,0.05703767078893469,0.036430820474121106,0.06757810469407911,0.028907050692455263,0.03162055335968379,0.04423922360162579,0.0574168173858123,0.034545297521374904,0.02924746278260361,0.026223012149995627,0.03086333155635364,0.033791394458211305,0.017300539200138406,0.01834581868215869,0.01959375612304879,0.026906131234655097,0.03146523091983358,0.02106889528759042,0.02083116342047703,0.0,0.021506147173733826,0.0,0.019805117642398794,0.0,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104941699056081,0.10638297872340426,0.0,0.0,0.0,0.09257544899092761,0.0,0.0,0.1038241910365115,0.15350503155381204,0.0,0.13453776667307324,0.0,0.0,0.14604631754642186,0.191131498470948,0.20884093282283328,0.0,0.12784998934583422,0.136986301369863,0.13207131851199647,0.0,0.2745636399293979,0.21986075485525836,0.13961605584642234,0.22928267278087125,0.1559575795383656,0.10247401551749377,0.11571097968629468,0.0964785335262904,0.10295126973232671,0.14809751651856914,0.12118274357731458,0.0,0.08032128514056225,0.11694386694386695,0.0,0.09355787222667736,0.09644530173601543,0.10358094110683633,0.0,0.13373453694416582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09689922480620156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250260470931444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03490198359606771,0.0,0.027458948871437204,0.03611784737629637,0.03278995690462807,0.031236055332440872,0.042663936174751484,0.0828775070445881,0.046838407494145196,0.06252528596123431,0.07256104197656278,0.07366094917394507,0.06667777962993832,0.09661513859275053,0.10610431380350807,0.09169949735090341,0.10114397321428573,0.11223344556677892,0.1421407983574841,0.14979501734468623,0.11005424101878784,0.1448898465653676,0.12510989382565768,0.1874727997053999,0.1103105932641594,0.15956002172732212,0.07832131318735111,0.11015789297993792,0.10188654440281338,0.15474009979157458,0.11670761670761672,0.15749360182242597,0.13353931554554738,0.11591573430097774,0.10208909140708648,0.11564106980291809,0.13304190820108336,0.12659352374183805,0.14841976602060417,0.12141511408833996,0.0980512317685991,0.10688716345669054,0.07953393116338257,0.08313057583130576,0.0861343696166019,0.04888083260351535,0.04789463181001796,0.0750024671864206,0.05390212913410079,0.042498937526561836,0.04199114368605894,0.033317908375751965,0.02681252681252681,0.038133284910114404,0.028422716856447518,0.020851433536055602,0.029077723043240286,0.021850942952230477,0.030178370050350227,0.014538875337221136,0.023861873838864175,0.01684100222675474,0.020073468896159945,0.0,0.0,0.01677887539587659,0.012516166715340648,0.015030490423430387,0.011082297138550879,0.0,0.0,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015939641889378884,0.018596248870942033,0.01383700013837,0.016474012245682436,0.04674567602496769,0.02565930149679259,0.03461305489053621,0.06691298402816163,0.06113359145294169,0.0549514113836187,0.1055656559732567,0.07427875330540452,0.07774472687939427,0.07272727272727272,0.09843637602695642,0.08885454896658296,0.10520383242532408,0.18290229359476168,0.1928464869191864,0.1392757660167131,0.14994278498993804,0.1780116868542239,0.19505592930217747,0.17678492506729881,0.17778464868207466,0.19625120153796857,0.18959502502654332,0.2093279471171502,0.21378318498075952,0.16127174288676419,0.13916808411937528,0.1320183272501359,0.17483875981039707,0.15916597031554652,0.13915394402035625,0.12841606806051606,0.0977975980909909,0.12955910643476895,0.1426824296779454,0.10154431986460757,0.10269136964614264,0.07498566450531516,0.08814455707360071,0.08642668856142777,0.07411605702576624,0.07437546484665529,0.0754750488367963,0.0693421166681113,0.06251116270762637,0.03595182455509617,0.0,0.03135919720455156,0.0,0.0354421407052986,0.04496807266840543,0.023498449102359244,0.03444542859954729,0.0,0.02651113467656416,0.032999670003299966,0.050476724621424565,0.0,0.0,0.0,0.0,0.0,0.0,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011649071714597743,0.016941642557406104,0.011909156950779456,0.0162688544402352,0.03170878650474047,0.027417204768702786,0.020603766673788958,0.025815743527381675,0.015141839536001369,0.022099028905529807,0.036041766046536285,0.028567146844501057,0.02705717608525384,0.03671344920531648,0.058007043712450794,0.04022491349480969,0.04675455457295509,0.05082437901332434,0.045194667764076484,0.0536391846843928,0.04859482787915859,0.06747374391269485,0.06274976056012417,0.08092212378495431,0.07233873316402104,0.08979106547936043,0.09337272267364516,0.10480807022140706,0.09195533961429667,0.08821251809703376,0.10253753796372514,0.11002672077504536,0.1022323104144698,0.1181269623064462,0.13072028230162522,0.14522852799975922,0.12836238126479732,0.12420080410417503,0.10474300994442458,0.12336500518786611,0.10702172698442676,0.10542442812936108,0.10507388469991046,0.10440199306547297,0.101035946490313,0.09272572919701398,0.09327217125382263,0.08018907740356208,0.08617013454893023,0.08769710768192934,0.08067769261799113,0.0729441205441525,0.07337945274110211,0.07540340823405217,0.07133147602320292,0.048512766338487626,0.047199387333442845,0.047825616746175754,0.04051461011523051,0.04104542702636143,0.037021268718878994,0.034601601010586444,0.031472816399286986,0.02346183635510479,0.022320494398950938,0.024823099748915774,0.01886592898978667,0.017781139573478443,0.018980761440158193,0.01481329550245559,0.012401003353907725,0.011081812188856812,0.012750714633075947,0.012292020587558584,0.011167606059411665,0.011380981710092924,0.009434598018734416,0.00757460990758976,0.007156781220606078,0.007044709247237593,0.006495521698651097,0.009175153683824204,0.0069169518213961665,0.004262193068821632,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028815675727595812,0.0,0.024133603629693984,0.0,0.02790665224822967,0.020712510356255178,0.052034550941825373,0.03694002283565048,0.04751797763487186,0.05759495589438904,0.02981159074648223,0.06346458964373287,0.06181685352215572,0.0837815194183941,0.06482456851146584,0.0922484195675177,0.09621295133228211,0.08119434258774227,0.10547166413706173,0.10553532795103161,0.10827490999648105,0.1251920559949923,0.12309440393902094,0.14800363281644185,0.14455139787772267,0.1992544028795475,0.18860923876074456,0.2466091245376079,0.1893071967268175,0.17611835153222966,0.1915831151414522,0.15538290788013318,0.1567840456555141,0.13263826768253184,0.1376240812860531,0.14336095421051123,0.117320819112628,0.13652567441154906,0.09912000773619574,0.09864874165500469,0.09164432836162852,0.09728302411229241,0.11496102821143632,0.10575928267616966,0.10712245286612074,0.11368859001959315,0.07314397171766426,0.08293896667805044,0.061376804478051654,0.0612624975495001,0.045234086397105015,0.07130124777183601,0.04603109656301146,0.03785488958990536,0.03789697076880322,0.04145431490648394,0.04519182741478962,0.018403920034967446,0.018188845690380376,0.017904301508437404,0.015648402745176936,0.0,0.013897252976328347,0.011595547309833025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014429181576820964,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02558999147000284,0.01587763634920215,0.0,0.014267031268576865,0.011343527383275103,0.024086360550920758,0.0,0.03416124105779278,0.01433456883664735,0.028445455838429813,0.030361299463617045,0.01832396774981676,0.018851720743176724,0.03302509907529723,0.028931597437487085,0.023837902264600714,0.01817438320686992,0.014302059496567507,0.029229082937522834,0.043413245863682406,0.06959777287126812,0.048659169550173006,0.05926572881250195,0.07364263238936868,0.034112229234180454,0.04876519558326657,0.07098743522396536,0.04524571905888904,0.04468121670390102,0.05916381803839075,0.055107134753152445,0.05052737952377944,0.04650441791970237,0.03339810541656546,0.06481454202633827,0.05122076148198737,0.058765915768854066,0.053403113401511305,0.04445257955704312,0.04897159647404505,0.040953185389951116,0.045285029302077784,0.033173914245431674,0.022690529540233147,0.05545502305761485,0.0,0.03046736944732192,0.029020088350046755,0.0,0.039273441335297005,0.023155805491233875,0.0,0.0,0.0,0.0,0.018460402436773122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08516980730331097,0.05449591280653951,0.0,0.0,0.0,0.11614401858304298,0.07633587786259542,0.1224739742804654,0.10471204188481677,0.15087507543753773,0.14985014985014986,0.09955201592832255,0.1011804384485666,0.10364484366902746,0.14788038120276042,0.12806146950536257,0.10989010989010989,0.10396554284865588,0.13416815742397137,0.14734050390452336,0.10501050105010501,0.10271460014673514,0.12955232474449402,0.1707698875764907,0.0,0.14173431258858393,0.08479709267110841,0.0590876861262113,0.0,0.09045096265667399,0.06734006734006734,0.0,0.1151742009789807,0.0,0.0,0.07404116688879016,0.14645577035735208,0.0,0.0,0.0,0.0,0.0,0.07457121551081282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951818925967524,0.015448190630672383,0.015202766903576451,0.009066347531233566,0.011647642184432094,0.015608903318452846,0.015850600881869792,0.027184993883376377,0.01551028849136594,0.01427891480247501,0.022451224714308163,0.030476853917908414,0.024262627115068144,0.03100711096411444,0.03105075763848638,0.030586845546977177,0.03532018280870375,0.04346503238144912,0.031330138432796854,0.03972361990514481,0.0409322633060865,0.054974589523064894,0.06613526401893556,0.06766859849601083,0.07136113123860967,0.07195262921984477,0.07045761002927635,0.0847882681697676,0.07079914535317396,0.08472944348160985,0.09652391716048628,0.07532011046949535,0.08382417042012674,0.08150872652803391,0.08431376349504778,0.08577674066832071,0.09369478700051755,0.08606438638648874,0.10089585757410556,0.0757551593250614,0.087586530113632,0.07036833424958769,0.09055257970368409,0.0628703026658375,0.06456327555747905,0.0589944719994756,0.06610064925526603,0.06660878936654294,0.05397761829461136,0.05553498704183636,0.0462673791843061,0.043935376456804585,0.03339676129082366,0.031975394172865074,0.027580289286589853,0.02393803908850125,0.02947533896639811,0.026052715809532317,0.018900980670112463,0.021259407287724817,0.024967720304463516,0.01957639688885877,0.014491703499746395,0.016743967985533213,0.011905673053209853,0.020656000137706666,0.013631290627635738,0.01178540461819498,0.012495834721759413,0.01264872795959153,0.006098198417953096,0.012661318766787551,0.012209324166948421,M
