state,1910,1912,1913,1914,1915,1916,1917,1918,1920,1921,1922,1923,1924,1925,1926,1928,1930,1932,1933,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.048911714355588165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01069747539580659,0.0,0.01038098204090107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01195933824995017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022030071046979127,0.028519279032626056,0.02574444349094654,0.04216096766689928,0.04773338733474123,0.07444843729866708,0.06488918369406912,0.09171288136078988,0.1041561184486525,0.10495709524147223,0.12429104104461619,0.16589591132643325,0.17413118866671584,0.23038352080227673,0.24850970407525425,0.3821456538762725,0.39089857810642215,0.4669475944877406,0.4739921060050747,0.6426517842042956,0.7678366106054996,0.8035571861540916,0.7205606554140755,0.6626804280763225,0.7144679765246237,0.7350088373496573,0.6608577571574064,0.6581066777118137,0.7480758625650371,0.7820494079812893,0.7362245484872887,0.8590366346821086,0.9034083131815486,0.8534372690007391,0.7559221561013717,0.5729921885962861,0.600714235035357,0.5117341838434808,0.4828288087855908,0.4047412546978896,0.37857913022642864,0.37465616997059664,0.29605338070187426,0.2634170923334173,0.24057171159697163,0.1988601915848187,0.1788470490236911,0.14131422226708387,0.16478706421545908,0.1400015555728397,0.10929246142236332,0.0779747361854759,0.08409323837805166,0.08432147562582346,0.08571349572814997,0.09186690781729968,0.07196936983619771,0.06141967184346758,0.040791352233326535,0.050503633455851404,0.04505519261094841,0.07496900320059975,0.06115272894052897,0.04898439030762197,0.03699593044765076,0.03496136768870398,0.035114825479317366,0.062493490261431105,0.056282538342479246,0.05376536793433456,0.03359337090814079,0.05545432939871663,0.05658623337779394,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12411347517730498,0.0,0.0,0.0,0.0,0.0,0.15712290502793297,0.08652015919709292,0.13644891693672181,0.10714285714285715,0.34595425715933115,0.22371364653243847,0.2743773744195863,0.4381389526392656,0.45871559633027525,0.4524886877828055,0.7314897413024085,0.6818666098444491,0.593607305936073,0.814439797490645,0.8580183861082737,0.7452441655226515,0.7511909124221327,0.9075043630017453,1.2938093678349165,1.0137242669993762,0.6734006734006733,0.7714065312419645,0.6150506512301013,0.766415008007321,0.6493506493506493,0.7028599127484246,0.4223189147683644,0.5488621151271754,0.4677754677754678,0.5102040816326531,0.48115477145148355,0.4408928079360706,0.4143237644273453,0.41139240506329117,0.3009027081243731,0.3422899195618689,0.3372381966631168,0.19555555555555554,0.16568483063328424,0.20487986589681506,0.0,0.19349845201238391,0.11971268954509177,0.0,0.0,0.13446023818670766,0.1139168407062844,0.0,0.0,0.1176239952950402,0.1190003966679889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029084986330056427,0.028215112013994695,0.0,0.04643723234095248,0.051527075135844105,0.049085229808121376,0.03413114893980119,0.02486325211337643,0.0585480093676815,0.044135495972635996,0.07981714617421906,0.07366094917394507,0.10668444740790133,0.113272921108742,0.14257767167346397,0.18339899470180682,0.1988002232142857,0.25065469509913957,0.3474552848738501,0.4336171554714601,0.5738542567408222,0.5907047590741911,0.7168458781362007,0.6528070704027318,0.744596504533076,0.6620043454644216,0.7309989230819437,0.9113062055613045,1.1043186748175902,1.0073896292553528,1.0933660933660934,1.3161965295159883,1.1049723756906076,1.005442999697611,0.8764721993974254,0.8833009374307998,0.7744939655991637,0.7640030204770577,0.7246376811594203,0.6321959388737701,0.5862646566164154,0.5546032066149037,0.48714532837571833,0.519059205190592,0.440687472457033,0.4562211042994766,0.37517461584514067,0.3394848514753775,0.2849112539945328,0.3148784916740718,0.23667735532142314,0.23137436372049977,0.23416273416273417,0.2215362266206646,0.22560531504805217,0.20503909643788013,0.21038587848932677,0.1781692271489562,0.16042186184659857,0.1098492803256708,0.1465800821530228,0.1309855728747591,0.08631591625348776,0.07233945807411694,0.09727626459143969,0.06292078273453722,0.06675288914848346,0.07300523919951903,0.04876210740962387,0.07330858183366046,0.061685748124753255,0.051849739455059246,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020708697653014266,0.03127180005292151,0.031485383516190756,0.03717379990582637,0.032812539438148366,0.05745175358420599,0.07969820944689443,0.09032463737314701,0.13006780130067802,0.1400291040883007,0.11823906288668298,0.1824661439771917,0.15287432576653495,0.2792889768131964,0.2037786381764723,0.2892179546506247,0.32842648525013196,0.3773360667914549,0.5475932936722553,0.749090909090909,0.8367091962291295,1.1087502414525787,1.0332519256058614,1.0169367523868749,1.0770294363788524,1.1335499845249148,0.9272777492798802,0.928756627065516,1.0190677122726006,1.036602515167343,0.8541392904073587,0.9532201217558476,1.0427726376459883,1.0062431142122659,0.7773933999300345,0.7718004838152287,0.6919746404824494,0.559136444824105,0.45458077550703235,0.38199832875731166,0.42541348600508905,0.34913118503952806,0.2503618511129367,0.17667150877468493,0.17937219730941703,0.12693039983075946,0.2053827392922853,0.15879317189360856,0.12780960775672104,0.11667602955792748,0.0871953612067838,0.1225007656297852,0.09323388385721897,0.07800988125162521,0.08483657796035006,0.07639762717957936,0.0898391878537418,0.06719827972403906,0.05862457722660654,0.0886053517632465,0.08094253080312977,0.037597518563774794,0.03444542859954729,0.052543085329970575,0.03711558854718982,0.06049939500604994,0.0448681996634885,0.0,0.03413940256045519,0.035648505733468006,0.0,0.05908613445378151,0.048295846557196084,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071454941704676735,0.0,0.0,0.008508787686838796,0.008394127163395501,0.008152340061278423,0.009875112740870459,0.009471012388084203,0.010070493454179255,0.011707847067418467,0.033228110981890685,0.04182544846175295,0.05202218999608683,0.046280276816609,0.0679339681829262,0.0758572821094393,0.06871059245432766,0.08639868673996155,0.07510109763142692,0.07399294622310014,0.08718914098880412,0.0899854016488692,0.10177527393206423,0.11115514657617379,0.1402152256871795,0.16844154142726134,0.16418323612794838,0.21817447223999192,0.26787488291561407,0.35044225026077763,0.4350235027077264,0.4611096335646365,0.4649713668397186,0.4868541845380529,0.5256745137510748,0.6171627585382717,0.6268150320595762,0.6985237048716922,0.7479717021963062,0.8331563618712456,0.9105170079101397,1.0555425586519225,0.9834602843440208,0.8937381939158138,0.8403669724770642,0.7958615200955035,0.7564149694875377,0.7063552295022065,0.6722220073273028,0.6793919548491867,0.6449800863347216,0.59245535041041,0.5524824699532981,0.5862337091183598,0.5370087156907886,0.5155072759826482,0.47126196796611686,0.45714344350610037,0.460385920282631,0.4770077853602274,0.38073752228163993,0.3564503089612908,0.322531144064841,0.32926272540515866,0.298710542338289,0.2715151788839089,0.2606313511185901,0.23786734124135417,0.22124517347312647,0.19378963878975247,0.1954121149580709,0.2077036299282335,0.1770394019418496,0.15699060064804649,0.1698227643372195,0.1473605927476553,0.14245402620063524,0.10919299333218269,0.11439335435957765,0.10474967122365968,0.11636754240701785,0.10101397573107267,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468970062788358,0.023507287259050304,0.0,0.03334444814938312,0.05366086334366802,0.028847540747151307,0.04776756863075669,0.06756574146644685,0.05942252113551035,0.08953523075670837,0.09086778736937755,0.08119434258774227,0.06688446994057572,0.15830299192654743,0.15429174674498553,0.16218061799351277,0.19884480636303378,0.2825523899222981,0.4435099707611945,0.49813600719886875,0.5843794446849299,0.6077153426105337,0.6503618210130988,0.7172820135130807,0.8206143431892203,0.8308228951958142,0.8654479320184378,0.9994139239334957,0.9633685690023718,1.1182154428419875,1.1732081911262797,1.0669228629939576,0.9017503142829514,0.8190139714148065,0.7308635186839875,0.6948787436592315,0.6529786402409583,0.6391539257385906,0.5237097695677014,0.478943421784669,0.548579787882482,0.3951797824071815,0.3461651772562113,0.36512448539502057,0.27391752318246926,0.2928444104914693,0.24294189852700493,0.2599369085173502,0.1970642479977767,0.16581725962593577,0.15936065456794235,0.1564333202972233,0.14096355410044792,0.13428226131328053,0.12742270806786934,0.1341381623071764,0.1042293973224626,0.11131725417439704,0.059637404580152674,0.09564449676280164,0.08232146532208273,0.07604975827041122,0.03630068133586507,0.06537991415333011,0.07206895557669578,0.06348839893801224,0.03468709351062292,0.047000763762411135,0.03437392581481829,0.04585503258982673,0.036769621607166736,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017455053237912375,0.016921428168537422,0.0,0.033228110981890685,0.025775410258613286,0.0597099800966733,0.042340363597872396,0.019603518831630275,0.047556770895256215,0.05218022596306548,0.0569313976658127,0.07086715629429197,0.09042681456474559,0.06962504863514427,0.10362273198285146,0.12954154437809937,0.10994380649890056,0.15500303722167527,0.18163804491413474,0.18598884066955984,0.2860548271752086,0.331682493525376,0.40522501906941266,0.5675313603702351,0.6367276060006752,0.7295766535470866,0.7866565743944638,0.8858666833026607,0.950659436299123,1.0063107624083234,1.2086802048138214,1.114502733016256,1.3573715717666712,1.3369994844474997,1.6763081777544047,1.465201465201465,1.2410787595528328,1.295923112695706,1.065703181928589,1.0694399434345814,0.8849809344943372,0.831117951588079,0.7796854556620652,0.7321601338807102,0.7319964946646734,0.6552509662392179,0.567394778902504,0.5473695850496226,0.5133732308477749,0.4261280719164089,0.4169916601667966,0.38084211809152396,0.26118079515042075,0.25330255226369114,0.16691212567501226,0.14885874958650347,0.1521195321479278,0.1589825119236884,0.10978078150193833,0.08924746537198343,0.10337825364592948,0.09084371096559295,0.08457960093806466,0.09812740207703001,0.05607557261786654,0.05862722106972129,0.03694808793644929,0.06582968918982461,0.05228136882129277,0.0561981922914813,0.03845414343395501,0.05875440658049354,0.040807998367680065,0.06864867719279717,0.04963052828940112,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399186089530152,0.09027307605506657,0.08585533376261,0.0,0.05156765676567656,0.12358393408856848,0.1571503404924044,0.12324124473657184,0.19461563412260785,0.17033961460662195,0.2070844686648501,0.27254414030098356,0.31187624750499005,0.5890639006274812,0.6839592205445864,0.7506361323155216,0.6613594611145132,0.7591623036649214,0.7845503922751962,0.6493506493506493,0.9291521486643438,1.0792580101180438,1.0709967179132838,1.1501807426881365,1.2165839603009443,1.3343799058084773,1.1733254121491163,1.2522361359570662,0.8693089730366877,0.9900990099009901,0.8070432868672046,0.5901828127249172,0.611925430482425,0.633423180592992,0.6571318129107073,0.5208964264082374,0.4490664145592059,0.6217995610826628,0.3488822845328854,0.41750841750841755,0.3965540817721865,0.2591419522027066,0.30950626381724394,0.17822664488341008,0.19250703391085444,0.2050380785002929,0.15845577643330452,0.1520450053215752,0.10348905972797162,0.14413375612568463,0.07395355716609969,0.1789709172259508,0.07595321282090232,0.0,0.07923930269413629,0.0,0.0,0.1564945226917058,0.0,0.11396011396011395,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012543588971676576,0.0,0.0,0.010685130572295594,0.011421827111610288,0.023172285946008574,0.03230587967009996,0.030825581606194127,0.04159872208725748,0.056192051946430246,0.07060722211014728,0.08019573195596032,0.06462620204735808,0.09043312708234173,0.07296648032150155,0.0859882664112416,0.10127009578463227,0.13643128824210352,0.17491926803013993,0.18773994852972198,0.221553873981869,0.23688442647889774,0.3481126492532984,0.5404819799215157,0.7206559085101897,0.8026290070367474,0.7483727244247973,0.7989260338561278,0.8190062139077355,0.819788152586756,0.9414594443567098,0.8622130932193269,1.010152091735464,0.9949290711855703,1.0825340582808969,1.1955573090396088,1.3098923697651805,1.2297629114917117,1.0243637702789137,1.0016509716752289,0.8735923473667303,0.8009952792405883,0.7453274640151669,0.6658479793308029,0.6776431540370476,0.6091258933479935,0.5454051531383435,0.4933952013558117,0.47606547141833455,0.4333544548109628,0.41129292869943296,0.34651538737875703,0.32918744678262984,0.3085277057879798,0.2614106923913295,0.191928223469199,0.18950720360374354,0.19032972721943495,0.17697352292228488,0.15521115667060487,0.15039980652085191,0.14142902868031829,0.12067549197071802,0.12897373754553057,0.09630406403150213,0.1340230248544947,0.10949287088697277,0.10883579190596587,0.10204862617037018,0.09639466730929779,0.08434361075849613,0.07660513001826738,0.0716427857380873,0.0784221133494675,0.07404955221800189,0.0804898121602923,0.05728990570645028,F
