state,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01142906124548195,0.01321294868971592,0.026562384711871913,0.02710394362379726,0.010672195880532389,0.036021926389976505,0.0960959004511621,0.07809576493174755,0.09867493656611222,0.13529511246406223,0.20852415567205193,0.2532301802520338,0.30401737242128124,0.34466999276383437,0.4180815357135847,0.4440229340000862,0.37342989702387686,0.37047264025035664,0.4028100798427123,0.321590410758661,0.25767859197055104,0.20578593477064439,0.24182141716475794,0.2217592903702708,0.1769179514279806,0.17540577201927124,0.16318615046236076,0.14995001666111296,0.153842512603252,0.11323118435000483,0.07667425422307415,0.08536469695532581,0.07970667941973537,0.057264585289873327,0.030661100497653245,0.033951740026676364,0.022049636181003012,0.050469365095387096,0.03347237241876513,0.012963106997485157,0.03122641754924666,0.02339242085564277,0.0,0.01844532279314888,0.013824757375508059,0.03445009043148738,0.025908973141031175,0.0,0.0,0.016834544485283803,0.01407974769092138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11939280231963159,0.0,0.09609840476648088,0.1016880211511084,0.16884761502743773,0.1043187982474442,0.1337920489296636,0.19143752175426382,0.19625334522747548,0.2343916471340294,0.2968036529680365,0.13207131851199647,0.3268641470888662,0.13728181996469896,0.20153902528398682,0.19197207678883071,0.1965280052407468,0.10917030567685589,0.1610305958132045,0.1285677552069941,0.1326579835986493,0.11439029970258523,0.0683526999316473,0.09694619486185167,0.10238034297414896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02942366398175733,0.03628052098828139,0.038584306710161706,0.040006667777962995,0.03997867803837953,0.06631519612719255,0.1290585518271974,0.16043526785714285,0.1421623643845866,0.15398586488727445,0.228634500157679,0.1925949217828787,0.1634654679199019,0.22655034827889364,0.30129557095510695,0.2344100106863387,0.21387832699619772,0.20885683516626963,0.24702072971258807,0.27936633142706896,0.21158340175582643,0.17813267813267813,0.17155553055657113,0.15448665916053522,0.11843564156839027,0.129478847638256,0.09595748345348523,0.11166017295448066,0.11993070670279393,0.08294045748210233,0.0921080175842579,0.06332475385055358,0.054451951194917816,0.041755313860775856,0.04055150040551501,0.018028123873242256,0.026477117660237477,0.02594292556375973,0.023684989637817032,0.017325684364532398,0.021249468763280918,0.01717819514429684,0.01850994909763998,0.016087516087516088,0.012711094970038134,0.015987778231751727,0.01737619461337967,0.03078817733990148,0.010085050593337143,0.015883352658079067,0.017769736523270276,0.020453034719026434,0.011227334817836493,0.010036734448079973,0.016534733274083873,0.0,0.0,0.010430138929450541,0.012883277505797475,0.0,0.0,0.0,0.012962434863764812,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199796518822009,0.03991446899501069,0.051919582335804314,0.037820382276787017,0.05240022124537859,0.10411846367422489,0.12609231130138995,0.15152865674302524,0.20281233098972418,0.27636363636363637,0.4656797788967553,0.4983581224647479,0.46214540672553067,0.515784467937228,0.6112869774042134,0.6267409470752089,0.5682042378566073,0.4837274099299562,0.5055531228852355,0.43392663425609707,0.3787585993661591,0.42454341557193204,0.2957682390414076,0.2791039294895336,0.20600925098145914,0.18047075989709327,0.2242152466367713,0.24073930263260077,0.19037998290465458,0.12335362699454856,0.09939567430025445,0.06822103615714917,0.054766654930954894,0.06674256998154764,0.061149612719119444,0.029617093293843873,0.03423045654871422,0.05734197873935866,0.03966505068312032,0.02160667214035694,0.02179884030169595,0.021875136719604497,0.0,0.026003293750541737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028198138922831094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033968083588660093,0.0,0.0,0.003710181798908147,0.0028098832961804317,0.0033228110981890677,0.011618180128264708,0.013811200883916857,0.01513840830449827,0.009990289438665617,0.01517145642188786,0.02645541527653258,0.03131952394323606,0.03398239711829273,0.05345745894532345,0.06308002245780904,0.09451704058082663,0.09050170512728171,0.10589153239290094,0.11835539094753014,0.16220296581884425,0.1800924644349201,0.20032995522036295,0.21004229229939542,0.27649572038923736,0.28953906096405785,0.28011978488458444,0.28277574021206486,0.29948680903577285,0.2571322621526575,0.2590717803822482,0.2485079255544191,0.26470371974085183,0.21876500074757824,0.191129179054669,0.1768497073470324,0.1567775748708942,0.14532118277665151,0.11214801031260474,0.10642201834862386,0.12751872083348406,0.10969781633703404,0.11636731596256007,0.08869020318621627,0.08678753028245881,0.07793403946296362,0.06606774816697905,0.057424081326855184,0.05644709728169822,0.04604253960468199,0.04590297888703301,0.046231395591612726,0.0418150287831057,0.039401207422235504,0.034601601010586444,0.03286541889483066,0.028549945444163654,0.025389562378806692,0.031670851403789085,0.02829889348468001,0.027377310136943,0.033145508783559825,0.031050946341685752,0.03156619035540148,0.02784660498738378,0.030542409469926108,0.022377781069657935,0.02791901514852916,0.018745146346035402,0.023249545117595527,0.019280825219319387,0.014313562441212156,0.015146124881560826,0.018764840462769834,0.01490962473621433,0.010578867491547078,0.009803044058289752,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016215777951947244,0.01350511843988872,0.04069783216214016,0.09621295133228211,0.0392875851231011,0.06173951071437759,0.09498179515592844,0.09744741899683296,0.105275137995789,0.11678187040368652,0.1749133842376131,0.18725976543250436,0.23139220979560357,0.23189660503370232,0.3111972285831719,0.35724100027480077,0.24656569214512153,0.3288843476594929,0.2600285397177739,0.28221128217992536,0.26836114624140167,0.202043864015695,0.17776758322103392,0.18131399317406144,0.13399742118170554,0.16439415917222705,0.12159030948174997,0.1397576007514835,0.11812938642206934,0.08507116087646288,0.09656282331302449,0.08569796229289658,0.06289156043637067,0.039010118249420946,0.0463482460847929,0.017185505253854465,0.026955498921780043,0.030156057598070014,0.03310415075120957,0.017900981996726677,0.02523659305993691,0.0,0.024384891121461142,0.026163689555930833,0.018403920034967446,0.01364163426778528,0.020142339196992078,0.022354861064538486,0.0,0.023162088293880577,0.016233766233766232,0.019083969465648856,0.0,0.025725457913150854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010737447923377571,0.01607587814484366,0.010238977740462393,0.018286364467562023,0.022264952939985833,0.024431956999755682,0.04398734840074569,0.05572985468956407,0.07439553626782394,0.06501246072163831,0.08860011813349085,0.13348588863463007,0.1534526854219949,0.15435820751531523,0.2015935490064318,0.24329584775086505,0.2495399107894819,0.26444399812546027,0.2865427255671158,0.28910794524365185,0.19876481862710302,0.19838507587359042,0.21309503351091252,0.236655272153563,0.21394534668870954,0.12631844880944862,0.10851030847930554,0.20342482390089872,0.12079073741272132,0.10528712082408513,0.07555617741709808,0.0774345144321914,0.05229715242005073,0.05670395381205216,0.04863190765056694,0.045285029302077784,0.04976087136814751,0.025526845732762288,0.0,0.0,0.01523368472366096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018925773117831862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06487187804086927,0.06387735547748323,0.0653950953678474,0.0,0.124750499001996,0.1536688436419516,0.16776358239772873,0.2035623409669211,0.20820575627679117,0.4319371727748691,0.2866626433313217,0.24975024975024976,0.2820640451302472,0.35413153456998314,0.29366039039557784,0.26289845547157414,0.3201536737634065,0.25117739403453687,0.19307886529036092,0.13416815742397137,0.13260645351407102,0.19501950195019502,0.26412325752017607,0.10076291924571758,0.128077415682368,0.08086253369272238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014409637165336175,0.014951746635857006,0.0,0.016658733936220846,0.01908354100716194,0.04244990367137244,0.04747035739904638,0.03617496279146684,0.04761116171234578,0.066447285153778,0.10060900557630766,0.09888294866779676,0.11487717425358845,0.09389219250306954,0.18729611391572917,0.25166145426114156,0.23669462912040096,0.2608515329120417,0.36449070109566784,0.2866309655806931,0.30977052685285295,0.2663068141106785,0.2756109586962843,0.2875665960587971,0.22237155598998107,0.20085362791865427,0.18553083052988054,0.1701494666272708,0.16281278468009225,0.1291262762748914,0.15348098441989544,0.14826933892325783,0.15297113890267616,0.11642371854167333,0.09373295327950092,0.07989737951255269,0.05084875629514569,0.05808669268039335,0.05463046393325151,0.048069569777350496,0.03231587296924116,0.03068494791042989,0.024327940639824838,0.025453535727508327,0.024675935564963256,0.010791145094653759,0.018640052813482973,0.021316929448576712,0.015322382936994361,0.020849259851275278,0.012848224677660718,0.01637599279456317,0.022535784645134088,0.014172938191816547,0.011413814996326177,0.018823458546979588,0.012076419583121997,0.009209182392043266,0.011055267835123436,0.018074000120493334,0.013631290627635738,0.010101775387024269,0.01166277907364212,0.015178473551509837,0.009582883228212009,0.011756938854874156,0.012209324166948421,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011838522552385463,0.0,0.005714155105026171,0.00561192421657538,0.022633395575171165,0.029131417651308583,0.03771094560196097,0.04470220099521216,0.05573408910339267,0.07477897986998105,0.10386598871967054,0.12252840977344256,0.15944861639748997,0.17356638236131638,0.3372324363985269,0.3940443018379352,0.3692408681263077,0.44793999687483727,0.5145495660180635,0.44452320824657005,0.45801763756055147,0.38315399597688304,0.40527194087797574,0.2854967643700038,0.28634072910530795,0.25943980831198876,0.17562179608885511,0.1986754966887417,0.1605525430916967,0.13399174972147782,0.17812504677653537,0.13655184565236544,0.11605196863766311,0.1097206983236344,0.07793499146746215,0.06334626652941643,0.0647117788126023,0.05023106288929073,0.06122581905816453,0.05293175773134486,0.04445043103448276,0.04332579644999256,0.02838988779234825,0.02305428606300601,0.02643963830574798,0.010445500600616284,0.022843219371050025,0.022306214759278766,0.036079973126640706,0.018753985221859643,0.024652401143871416,0.011051351948721727,0.024478306101217793,0.011828300391516743,0.015508129838834742,0.023756533046587813,0.013221392212599985,0.012643823492224046,0.0,0.011765224936394253,0.01204057674362602,0.010406910188365075,0.00752683316021617,0.017303759635047978,0.0,0.010350716787137509,0.01791280048722817,F
