state,1962,1963,1964,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0138189714736946,0.026659557451346308,0.023553889335976602,0.03448721817476398,0.03394817245671608,0.0368171567950665,0.031169827606876546,0.019490327924767334,0.01610491199815944,0.028714316479624802,0.022813341241958295,0.040319870976412875,0.03676217172529467,0.04911361616539595,0.03311023342714566,0.014280953967725043,0.028401694634446518,0.026500915486171343,0.021564634000239606,0.026083657403016217,0.015941335883947073,0.022905834115949333,0.0,0.014550745725718444,0.012249797878335009,0.02018774603815484,0.015448787270199289,0.012963106997485157,0.0,0.015594947237095182,0.013139568496570574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982640026203734,0.1559575795383656,0.11711316059142146,0.1285677552069941,0.0964785335262904,0.09151223976206818,0.11392116655274549,0.15753756665050897,0.0,0.14725568942436412,0.12993762993762994,0.11773940345368916,0.08019246190858059,0.12400110223201985,0.11837821840781297,0.09493670886075949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.022290745625441172,0.02366943937242172,0.033477285661678555,0.03447206039504981,0.04073872895165671,0.039160656593675555,0.050071769536335416,0.0788799053441136,0.06947514684519673,0.08292383292383293,0.11530781561999044,0.12830247964180042,0.11339582703356517,0.11204900276387539,0.1451664493270674,0.1520478950869524,0.12659352374183805,0.12222804260520342,0.11513502198032238,0.11030763573967398,0.08268629625894927,0.09941741395422822,0.08313057583130576,0.07010937061816434,0.05091753396199516,0.07383755737377769,0.047369979275634064,0.028876140607554,0.03863539775141985,0.03435639028859368,0.025913928736695974,0.032175032175032175,0.019974577810059922,0.014211358428223759,0.024326672458731536,0.01539408866995074,0.010085050593337143,0.015883352658079067,0.016154305930245708,0.0,0.014969779757115323,0.016058775116927958,0.0,0.01034853878632337,0.01677887539587659,0.010430138929450541,0.0,0.0,0.01182396481188072,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021831677764436196,0.05416279789538842,0.031566902103144855,0.01934909639719825,0.03980733251064846,0.028124874442524813,0.02705418566901136,0.024030759371996155,0.034127104504777794,0.022034520749173704,0.054417537995102426,0.07679606804131628,0.02706046080098964,0.06600916362506795,0.07382080969772321,0.05570808961044128,0.06361323155216285,0.06019503190336691,0.039119039236396355,0.05496446939656864,0.024459845087647775,0.029617093293843873,0.04278807068589277,0.022054607207445637,0.030850594975760245,0.0,0.02179884030169595,0.021875136719604497,0.022198543775528327,0.0,0.02679049830326844,0.0,0.0,0.0,0.0,0.0,0.0,0.023498449102359244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0028105501808120617,0.0,0.0022272919629760437,0.006031619880219125,0.008216281096837804,0.010723668924594735,0.03177684366138319,0.03826785466342914,0.03837645040408145,0.06968243554374712,0.05548489530427063,0.057095209342254975,0.05555510167400594,0.04996970340816985,0.0838086281172259,0.09286459528055467,0.11348042724507931,0.1098929937475807,0.1061960209384721,0.10733944954128441,0.10249731698199664,0.0891110947724432,0.10315653371560278,0.09532124641509225,0.09530655165987807,0.08704321290668664,0.06750400356191337,0.058097019779904266,0.05100641320635381,0.042571996418399434,0.040856054506783306,0.03405215696801583,0.025653391891475894,0.02194832359762112,0.01537848933803842,0.017825311942959002,0.015829672721516485,0.01506633371929188,0.01683405615156357,0.013720675628935763,0.012136333359675762,0.012181682715325408,0.009970487357422031,0.010991798427327303,0.0076720238230547156,0.00948890391298675,0.0059884202862464896,0.00886839304717985,0.011046246953913718,0.006065098726329267,0.010673313960694661,0.00783837943209237,0.006692473784875714,0.0057737970654676415,0.006499067192708811,0.005696313264679196,0.004262193068821632,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.018551728402696185,0.038165697845105984,0.042746786357668466,0.08966025168913509,0.08301934989462928,0.08561915332170604,0.11602019378508042,0.08328449366112464,0.10834236186348861,0.16916592596840324,0.13331911262798635,0.1744494728592016,0.09186732424330335,0.16059097478721696,0.14892203358764636,0.1436082736895745,0.17933920400984066,0.16323715369582711,0.1285469434393449,0.13062093321400062,0.09752529562355236,0.08293896667805044,0.11293332023961504,0.08576749656930013,0.08292915839469253,0.07639419404125286,0.05626022913256956,0.04290220820189274,0.035370506050883,0.0341388475700456,0.01427110339414409,0.018403920034967446,0.022736057112975466,0.015666263819882727,0.017883888851630787,0.0,0.016213461805716405,0.016233766233766232,0.0,0.012262114969589956,0.0,0.016296376772230975,0.0,0.0,0.0,0.0,0.0,0.014687738675753481,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.014471081954560802,0.021599308822117694,0.02703287197231834,0.028073239963816714,0.07029524000803374,0.017056114617090227,0.03134905430352851,0.049691204656775755,0.05916747876931644,0.0653033167210861,0.06902445437812253,0.06807351940095302,0.05052737952377944,0.08370795225546426,0.05768763662861307,0.06776065757299002,0.0939047293836435,0.08395130824122009,0.06675389175188913,0.08367544387208116,0.08247847827207588,0.046072333563695,0.06393180607352157,0.04146739280678959,0.03970842669540801,0.0350242250890199,0.05099898002039959,0.021327158613125344,0.02257117982781414,0.0,0.0,0.0,0.0,0.0,0.0,0.02498929030415536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.06361323155216285,0.0,0.0,0.12070006035003018,0.0999000999000999,0.08296001327360213,0.11804384485666106,0.17274140611504576,0.13144922773578707,0.09604610212902193,0.141287284144427,0.10396554284865588,0.10435301132975551,0.14734050390452336,0.075007500750075,0.11738811445341159,0.0,0.128077415682368,0.12129380053908356,0.06442468754026544,0.06056935190793458,0.12999290947766487,0.0,0.0,0.0,0.06837139340899767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.007222476346389965,0.0,0.006108287724784988,0.022045088006311855,0.024011438176003843,0.04611026941571701,0.06841397532378683,0.07167239640909145,0.06329265088729132,0.06068498173129196,0.07445920790808139,0.08186205632598204,0.10162237126836673,0.09611838208174533,0.08864074009923688,0.10175799042505765,0.11252432646811963,0.1079720878767869,0.10992382023620839,0.10577791519865906,0.07735000478453638,0.09065974169656646,0.08649441084845153,0.06756615562505659,0.06218692981077406,0.0510830312103131,0.05098287703658386,0.058021681012955725,0.053885762184169565,0.04181364797469894,0.019282981611748736,0.030844919456204073,0.026977862736634398,0.02796007922022446,0.018271653813065756,0.01915297867124295,0.02548242870711423,0.01738289221095273,0.013398539559188048,0.01744705908010381,0.010629703643862409,0.017120722494489267,0.012047013470066936,0.011271324944247195,0.01423237278770323,0.006803241744691345,0.0051640000344266666,0.0076676009780451025,0.00589270230909749,0.0066644451849383534,0.007589236775754919,0.005227027215388368,0.0,0.012209324166948421,F
