state,1943,1947,1951,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007830853563038372,0.0,0.008134975513723703,0.0,0.0,0.00974411942392766,0.0,0.0138189714736946,0.02285104924401112,0.0706616680079298,0.10777255679613744,0.07242276790766097,0.11735468728427446,0.14146306375428586,0.13886858646396724,0.15184631312550328,0.1746787585843842,0.1847880640598622,0.2710391326747754,0.20908485168761345,0.2923429533654521,0.2010264172362415,0.16185081163421716,0.13490804951362098,0.11323118435000483,0.15095243800167726,0.12330456226880394,0.12069868597845643,0.0755892525826328,0.05896365480317932,0.08487935006669092,0.06124898939167503,0.050469365095387096,0.04892115968896442,0.025926213994970315,0.023419813161934998,0.041586525965587144,0.026279136993141147,0.026350461133069828,0.019354660325711284,0.025837567823615536,0.014393873967239543,0.02924746278260361,0.017482008099997087,0.0,0.0,0.025950808800207604,0.01834581868215869,0.0,0.020179598425991326,0.01748068384435199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12488849241748438,0.0,0.0,0.17609509134932863,0.0,0.09805844283192783,0.16489556614144374,0.12216404886561956,0.1473960039305601,0.20274485339987522,0.1463914507392768,0.17999485728979173,0.1688374336710082,0.1601464195836193,0.19366598313966735,0.16965584100824044,0.21755822882006653,0.22757697456492637,0.15592515592515593,0.20931449502878074,0.227211975407645,0.16533480297602646,0.11837821840781297,0.15822784810126583,0.2340354396522902,0.0,0.12424565140220092,0.08888888888888889,0.0,0.1490035388340473,0.13297872340425532,0.19349845201238391,0.11971268954509177,0.15503875968992248,0.0,0.0,0.1139168407062844,0.13185157280090412,0.13490075158990172,0.0,0.0,0.0,0.0,0.10199918400652795,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019652543039069256,0.0,0.016906742408872657,0.030129557095510694,0.02757764831603985,0.027159152634437803,0.026107104395783703,0.036719297659979305,0.055873266285413795,0.031579612202362155,0.030712530712530713,0.07030964367072587,0.09164462831557173,0.11339582703356517,0.129478847638256,0.13040375956499276,0.09740568279007888,0.13547727979389684,0.13750654793085385,0.136068662340381,0.15320504963843606,0.09680346879096502,0.13321933469866581,0.12368207623682076,0.11017186811425825,0.07535795026375283,0.10377170225503891,0.0750024671864206,0.04812690101259,0.05988486651470077,0.05153458543289052,0.03701989819527996,0.03038753038753039,0.03631741420010895,0.040857655481143305,0.043440486533449174,0.04276135741652983,0.04034020237334857,0.046061722708429294,0.038770334232589694,0.030679552078539653,0.03368200445350948,0.03412489712347191,0.04133683318520968,0.028975908601705437,0.03355775079175318,0.041720555717802164,0.02576655501159495,0.02659751313252211,0.01182396481188072,0.0,0.028517356700282583,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219482752313714,0.04730196848961176,0.06963788300835655,0.08286311802075523,0.10448512054487057,0.11544126428088054,0.07633894491542449,0.15846023034706655,0.1481896827939763,0.17442742302441983,0.22034520749173708,0.22544408597971002,0.21502899051568558,0.127570743776094,0.20191038285314902,0.16706814826326832,0.1750825673471012,0.21071882951653945,0.1605200850756451,0.17212377264014397,0.11385497232146362,0.0978393803505911,0.08462026655383964,0.05990329896024988,0.052931057297869524,0.07051564565888056,0.09074802298949916,0.052317216724070276,0.03937524609528809,0.03551767004084532,0.04333882291756956,0.06251116270762637,0.02246989034693511,0.02695175635612254,0.02239942657467969,0.04509582863585118,0.022151337940811627,0.022484036334202716,0.042297208384246644,0.04428697962798937,0.031525851197982346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0061142550459588165,0.0023415694134836934,0.002162629757785467,0.0016991198559146363,0.0,0.0052841903629578255,0.002589507961118538,0.0025052375121738884,0.004644365455828988,0.00530881700820056,0.00436700292589196,0.004454583925952087,0.006733780007407158,0.005322017541369816,0.008216281096837804,0.014655680863612805,0.028668239390160923,0.03251074378486016,0.043643806341896546,0.06316244157474155,0.07255717078250774,0.07557926992068284,0.060048529015285824,0.07161012614399144,0.07432801407681572,0.07843543505767965,0.06564406252946127,0.0797134253154093,0.09272572919701398,0.10703363914373089,0.10490901855804363,0.1020513197559003,0.10090788992888663,0.11162256101941237,0.11740276335755931,0.11361163545087877,0.09862287045215713,0.08725768607869791,0.07435601569637357,0.06917949417989908,0.05263221139403261,0.06611586681381175,0.05874626743147979,0.05077202567160548,0.055747023850389266,0.05041221033868093,0.0486197090732292,0.0398978837381248,0.043654416799817394,0.04344880615829658,0.03753796132178782,0.05184297527684998,0.05355576066272405,0.040021419914884025,0.041485758450592165,0.03113546596448778,0.04381002209411906,0.03875816220619342,0.037825027448250004,0.034368892782532516,0.03236424233242897,0.02351513829627711,0.0225430695911603,0.01804311582958638,0.021790989999082487,0.02319213257762244,0.022163403957872484,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012862398065495332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035229874933943986,0.0610668376538121,0.04803227769060809,0.04150967494731464,0.05707943554780402,0.06271361826220564,0.06477682840309695,0.08784515826769349,0.07168047710525562,0.061326791808873723,0.11124314211311405,0.1619765980079296,0.16288513156989148,0.13059316791532063,0.10886433650661292,0.12185868990412249,0.1678353833773997,0.16663492668063226,0.17899905662659346,0.13165914909179569,0.11221154315265648,0.13993911420995778,0.13477749460890023,0.1005201919935667,0.12223071046600457,0.1099631751227496,0.10347003154574132,0.10358505343472878,0.07071618425223732,0.03805627571771757,0.08051715015298258,0.04547211422595093,0.04476075377109351,0.05588715266134621,0.053192719535604435,0.06948626488164172,0.048701298701298704,0.047709923664122134,0.03433392191485187,0.036015641078411195,0.03802487913520561,0.022338880822070813,0.051166889337388784,0.02306206578454265,0.02308669052291354,0.0,0.038188120556959054,0.015624511734008313,0.026202875765615273,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01906941266209001,0.0,0.0,0.04319861764423539,0.03784602076124567,0.04055023550329081,0.07029524000803374,0.06140201262152482,0.1149465324462712,0.09228366579115496,0.11833495753863288,0.08936243340780203,0.06573757559821193,0.11021426950630489,0.09158087538685025,0.1271120756471865,0.15788195287830945,0.14730577733258698,0.13374309942518922,0.13432209318595215,0.14151825051400496,0.13858745391313443,0.10825300273209959,0.14077657477795694,0.10655301012253596,0.11057971415143891,0.06807158862069944,0.09631661899480475,0.08099838003239936,0.04874779111571507,0.061264630961209814,0.06733358984224702,0.0752740958926526,0.04631161098246775,0.054086944763707664,0.05529826501693509,0.06518233901677588,0.03212908753391404,0.05538120731031936,0.05677731935349559,0.030756218522932605,0.049063701038515005,0.0388215502739076,0.03156850365292685,0.0,0.032914844594912306,0.03802281368821293,0.02809909614574065,0.0,0.0,0.03570699857172006,0.0,0.027572515716333956,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543753771876886,0.0,0.0,0.0,0.0,0.0,0.11205378581719225,0.141287284144427,0.0742611020347542,0.10435301132975551,0.14734050390452336,0.075007500750075,0.0880410858400587,0.08636821649632935,0.15653906361178313,0.12129380053908356,0.10307950006442469,0.07268322228952151,0.0590876861262113,0.0,0.10337252875048455,0.06734006734006734,0.0,0.08638065073423554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13393604553825547,0.0,0.10432968179447052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.010548968310899194,0.0,0.005175126273081063,0.0,0.0,0.0,0.0,0.0,0.011163344538023591,0.023211493354182957,0.027846426955341293,0.04147430230400664,0.08233976681378039,0.12621198895939983,0.1384856472989225,0.13494470849554563,0.11757715210437816,0.14121573913601643,0.160058647443338,0.14824910632091148,0.16094240720664335,0.1619985939744674,0.1763805167367666,0.17708746460556535,0.18649724269626827,0.14826933892325783,0.15378481517343512,0.1451309368122229,0.1644168196869934,0.1663917903610042,0.13095296141763546,0.10113918254939078,0.0823004391721711,0.11143400266567613,0.10576103880842562,0.09879056400431087,0.07450431820946357,0.09641490805874367,0.06862994579005405,0.08170438428809275,0.061356840511048116,0.04567913453266439,0.052862221132630546,0.0563702210793739,0.056683344166150215,0.055827248163283535,0.0487063732652898,0.036849639298723015,0.03495480842624892,0.03312928704268407,0.037034353388240786,0.04437151516166301,0.0280633721968518,0.03528733356858223,0.024706714262589774,0.024412623851975318,0.028323892035988004,0.024454207388543626,0.023521622469247657,0.02351387770974831,0.025357827115969796,F
