state,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05770340450086555,0.07629219912263971,0.06383948928408573,0.08563273073263558,0.13887511159607183,0.11304079745144385,0.21303792074989347,0.19742190221809314,0.09667673716012085,0.26493575307987816,0.32551200325512003,0.3609587063239965,0.3707400541850848,0.4591368227731864,0.40705563093622793,0.4222481071636575,0.26925953627524307,0.2882305844675741,0.24227740763173833,0.25785656728444806,0.2064475146895347,0.35952747817154596,0.1003344481605351,0.15493200206576002,0.10319917440660474,0.22090059473237042,0.19234131841230984,0.08986340762041696,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04513042693383879,0.08278145695364239,0.11784969631039796,0.07900280898876404,0.12259194395796848,0.2576434215046376,0.2598752598752599,0.2922422954303932,0.3278405659563455,0.2809227887971397,0.2910211418300094,0.3350644999162339,0.5017561465127948,0.41704896154808574,0.47444647910770765,0.4448838358872961,0.33707865168539325,0.22201078338090707,0.34426101244034113,0.2904532599556676,0.19702940284934828,0.2304147465437788,0.11765694596184555,0.14184397163120568,0.11347517730496454,0.18098685463897884,0.07738440704198103,0.09521995810321843,0.08853910477127398,0.05025125628140704,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.005864457720925118,0.008808761781718882,0.019743914121286132,0.04683769981567099,0.05332029948234876,0.09791599684330517,0.12298123475986854,0.15113841353420115,0.15822108189010048,0.26806492473561727,0.26142814460711084,0.2159728665074754,0.26368551211939184,0.2763957987838585,0.23946792195970049,0.25812517009046754,0.2743644865285364,0.28943680768717467,0.27776366377047235,0.2979857561060864,0.2571571019969036,0.2882827865539879,0.2474721824645644,0.22877974834227682,0.2102013956615189,0.18939769549610297,0.1708941388488985,0.13862661412681607,0.11895186414564239,0.10216164758875294,0.10524573104394305,0.07200188857412654,0.072342323876584,0.03396696398243782,0.03868213952247566,0.03260422720893639,0.03310759969902182,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018189259242417353,0.02959639858560369,0.037951264251490376,0.07275483137552104,0.13172469538664192,0.16653893768790898,0.15855446196188708,0.34888248578771125,0.27469491498665993,0.2866907465297462,0.3714950251970539,0.32908200854630887,0.31441309555496405,0.3934393572163751,0.4278961771291152,0.43192983613043623,0.4046937704251825,0.36631962702001614,0.33023951055028333,0.33549973651853154,0.28408075754868684,0.26491962911251926,0.2456600065509335,0.24166902671575569,0.19057450271965695,0.1545143238954314,0.1676677207801855,0.12632587720253521,0.12243444192155291,0.09594359409165959,0.06811525100469995,0.05398174008965663,0.05421523448088912,0.018032871348343554,0.04027386226339106,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01455731213788686,0.04376094023505876,0.05452212957023733,0.09990653904412002,0.1488425119549039,0.166097339308659,0.15858118385708275,0.31518529577651705,0.3593829462620783,0.31632222690847744,0.3470339442576727,0.30620699592924816,0.31006014419664535,0.4128696299051516,0.33810436154626394,0.4300673148840688,0.46460781634326315,0.37959667852906287,0.36187219151389827,0.33570619640834815,0.24422012373819602,0.2550918729323608,0.25595508401106387,0.24528789052414146,0.17804154302670622,0.1667778519012675,0.12514391550282825,0.11703047880730678,0.07167357804740696,0.050815590223080444,0.05704802406389379,0.053772113781792766,0.0,0.02977963073257892,0.037262451869333,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020117351215423303,0.02367264119039567,0.05257255011916445,0.09772441714365489,0.08684777322309456,0.16558624577226608,0.1513250166088433,0.31363178135384384,0.3271117952664999,0.2891867599359099,0.298769071425726,0.3265439405690028,0.3214256652290666,0.3027767818015219,0.40289133783623654,0.32959271757043085,0.3225677989725618,0.3303614074192007,0.2727919664742627,0.347769824901937,0.2940335688324417,0.3058228673952047,0.20749420236787502,0.19314746388982199,0.17873490561925107,0.14452825075651507,0.13843803704410923,0.1043494758810416,0.11924280816813235,0.09461680195209402,0.09622201964954928,0.05729465076306058,0.03904724716907458,0.0,0.030554876558298704,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02383676582761251,0.05343177733521154,0.08688709374412926,0.13100028071488726,0.11974360780446575,0.2650985684677303,0.31440263499351234,0.3153380423814329,0.4038585209003216,0.4424778761061947,0.406020482052343,0.535815002820079,0.5417795374036257,0.533046308398042,0.4945650736558145,0.4529182035148622,0.41636051922605927,0.3889440582588547,0.3966272813002718,0.3601869672807259,0.2865803251584459,0.2710964988175578,0.2772002772002772,0.1694102605082308,0.16796759213516452,0.1052452894245459,0.1312925405106589,0.0637687320650441,0.0681272186166589,0.04099582587954681,0.03514389472451092,0.06605292490608099,0.06030843456534849,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010540184453227932,0.009315323707498836,0.03361876322502818,0.06018416354043373,0.08910670527957229,0.08499699400874848,0.13943760167325123,0.268197535242486,0.30976929122936797,0.3509699752397894,0.37513265381672795,0.37262959087312725,0.37403628406401873,0.4152142710682797,0.42982910409114444,0.5093423413913227,0.45987201152450347,0.43541364296081275,0.4194008559201141,0.3532341189414558,0.3199409339814188,0.2812602854492684,0.2725360665935954,0.2675710152142124,0.22862223351220906,0.1628719758406569,0.1369206544807284,0.12790818266671275,0.10607356715141146,0.10523099901558097,0.09193680196131844,0.07746206119502835,0.060562473977061965,0.060544904137235116,0.04254051984515251,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0382907030173074,0.05314706552273935,0.05336586109628726,0.06196746707978311,0.11607211947690164,0.19989236564926577,0.17120738424892065,0.21021021021021022,0.2802865151043289,0.3531827515400411,0.29840266807091453,0.3862424130954571,0.40915733073550903,0.42794585987261147,0.3438163616139145,0.4388202877844678,0.3357817418677859,0.4465234956410801,0.3264188691165631,0.3785011355034065,0.4150283966797728,0.3363715277777778,0.27957951241333034,0.23715415019762848,0.13726835964310227,0.21057847144803665,0.12813941568426446,0.19029495718363465,0.07003782042302843,0.12890289315382414,0.08827423863469178,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026249015661912678,0.03575484793673495,0.04140358140979195,0.0944894553788625,0.09507363355905236,0.16524015521434804,0.2122025536854324,0.20583762934391572,0.23326200528213134,0.27347864840774655,0.2291825821237586,0.28127313101406365,0.29823006937090746,0.27140389834690354,0.3067003962479572,0.3010343812951269,0.28086130801123443,0.30141115221263187,0.28219837157660993,0.2727334712152549,0.27134209977040286,0.22977834513171635,0.3077414060362907,0.1838235294117647,0.1909071625539136,0.1598544095224042,0.1460809993955269,0.14372609911967765,0.11191796153145415,0.11708978657725265,0.07861017215627703,0.04835330145597163,0.04135535276115905,0.052478134110787174,0.035779242076388676,0.04723516815719864,F
