state,1949,1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.00851003474930856,0.0,0.0,0.0,0.0,0.0,0.007830853563038372,0.011401208528103978,0.01789694613019215,0.015858471948125175,0.01691188905800778,0.017539414963069787,0.03389695326208327,0.03158622051130194,0.03237231976234908,0.04121930633795906,0.06897443634952796,0.08147561389611858,0.06212895209167472,0.07672572949384995,0.08770647566145301,0.07822385827677442,0.0909286688521452,0.09581603321622484,0.12991958425733038,0.12177469384003861,0.16838954113850038,0.13244093370858265,0.1689912886180797,0.20117867032732953,0.1975522790787318,0.1677249311129747,0.17547187707483639,0.17990936211883127,0.1534690885768605,0.17217387202528361,0.13823208439432522,0.17149717029669012,0.15897850005046937,0.1725114578505587,0.18407611936428922,0.13531447604673555,0.13255705151530905,0.160302735658161,0.16073781291172595,0.11889291342936932,0.10335027129446214,0.11515099173791635,0.13746307507823696,0.13402872876664432,0.13748211329648438,0.08729443568371255,0.09226954240073816,0.12842073077511085,0.08817190255371955,0.0807183937039653,0.09089955599063035,0.07725261605449821,0.07985279311182862,0.09849444209933868,0.0752715151080684,0.07838453211899518,0.07525944704111542,0.06871185481589265,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726003490401396,0.0,0.0779787897691828,0.0,0.08999742864489586,0.0844187168355041,0.08007320979180965,0.056960583276372746,0.12118274357731458,0.1151778858459176,0.1606425702811245,0.09095634095634096,0.10465724751439037,0.08019246190858059,0.15155690272802425,0.08878366380585972,0.15822784810126583,0.1170177198261451,0.11980147184665411,0.12424565140220092,0.0,0.09204712812960235,0.0,0.0,0.0,0.11971268954509177,0.13565891472868216,0.17228177641653905,0.11525163273146369,0.1139168407062844,0.1130156338293464,0.0,0.21564399137424034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15604681404421328,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016981388398315447,0.0,0.0,0.0,0.0,0.0,0.01857562135453431,0.0,0.030129557095510694,0.017236030197524906,0.03394894079304726,0.02937049244525667,0.04005741562906833,0.036153289949385395,0.02842165098212594,0.03992628992628993,0.03093624321511939,0.034039433374355214,0.05795786715048887,0.052289534623141856,0.03198582781782841,0.0688967024612753,0.05330253631235286,0.04365287235900122,0.06698764915218756,0.06741022184091187,0.07058586266007866,0.07356888632612887,0.07907542579075426,0.08813749449140659,0.08757815841463167,0.08581121532628218,0.0671074706404816,0.0654525853771224,0.09852026426612062,0.10306917086578105,0.09440074039796391,0.09652509652509653,0.0726348284002179,0.06750395253406286,0.07298001737619461,0.09407498631636563,0.08068040474669715,0.10006512174589813,0.07430980727913025,0.06647236283683591,0.05800789655882188,0.04416163157155188,0.0888741913482008,0.07864889477605762,0.05662870446108349,0.06049480579081313,0.047238684187924075,0.05762794512046457,0.0591198240594036,0.027141729174891435,0.031109843673035542,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033815517565282734,0.025606321103266633,0.01819306480369683,0.0,0.03551276486603796,0.042568012073836155,0.09155686477449146,0.056249748885049626,0.06183813867202598,0.06408202499198974,0.04550280600637039,0.10650018362100624,0.13993081198740623,0.1343931190723035,0.1314365238905211,0.12425254329424555,0.17872406558396148,0.15916597031554652,0.18686386768447838,0.16854608932942733,0.22689042757109887,0.15311530760472697,0.21606196494088872,0.1353924264861434,0.17115228274357108,0.10586211459573905,0.12780960775672104,0.17285337712285553,0.1743907224135676,0.20125125782036135,0.1509500976735926,0.19069082083730607,0.16074298981961066,0.1258313859428366,0.1437427005659869,0.13887644476301406,0.10372040586245773,0.11961722488038277,0.10342656713733249,0.1362910047936836,0.09349473477019979,0.08932324506094998,0.1325556733828208,0.0879991200087999,0.056085249579360626,0.049902966454116994,0.07965860597439545,0.07723842908918069,0.04403900597672224,0.06565126050420168,0.05519525320822409,M
California,0.0,0.002301866813986143,0.0,0.0,0.0018371816164258732,0.001799972640415866,0.0033982397118292726,0.0019557606931215896,0.0026420951814789127,0.0022658194659787205,0.0034447015792390965,0.003405868000941258,0.004371966947929874,0.004055074145471106,0.004454583925952087,0.007743847008518231,0.009224830405041014,0.007144592258119829,0.01680041464853175,0.014506819932370588,0.02065786844662989,0.02031694433157253,0.016707484545576794,0.023901185669531963,0.025877684809799018,0.021241656522414033,0.025575045051425514,0.03147563861416176,0.026268471174977614,0.03212369017399168,0.031491723581396264,0.04667612719714555,0.050152905198776764,0.053660360067045304,0.06146606867142122,0.07476740590831155,0.07570441019633414,0.07746985065090649,0.08122346320653026,0.0835421888053467,0.08793062453174699,0.08931789690357067,0.074500993732199,0.07185858998546006,0.06462453147214682,0.07798631135008671,0.07272034926922659,0.06947781790220929,0.07380793226381462,0.07462559997286342,0.07003055117670856,0.06790687057749371,0.07660710559489134,0.07479368233288551,0.06572442767338359,0.07691518818582709,0.08201572672698064,0.07899343047441522,0.07027719460555812,0.07186104343495787,0.06010799731977455,0.06694695123584073,0.05862928768784959,0.05612097340623322,0.0388510980547187,0.03768919447272112,0.04294261567441558,0.04167048964736826,0.032550361512452546,0.02940913217486926,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01624123649947216,0.0,0.0,0.0,0.0,0.0,0.015459773668913488,0.014679114555809992,0.0,0.03522367030644593,0.01915831151414522,0.04756619628983669,0.03762817095732338,0.0246768870107036,0.03806623524933384,0.031539409926312476,0.029330204778157,0.04045205167749602,0.04835122328594914,0.05276560600151414,0.05498659701697711,0.05790656197160263,0.07587427861954797,0.06667433038280263,0.07617596648257476,0.09191843448392636,0.0828965012800195,0.11709030589842416,0.08592752626927232,0.07841599686336012,0.08292915839469253,0.09421950598421186,0.08950490998363339,0.07066246056782334,0.08589980040928728,0.09510107537369845,0.08562662036486454,0.08281764015735352,0.09094422845190187,0.08504543216507766,0.07153555540652315,0.08325816970790259,0.07411868254041784,0.0904452690166976,0.07872137404580153,0.07602511281145773,0.05145091582630171,0.08419794665652669,0.061431922260694743,0.07675033400608317,0.04035861512294964,0.0779175805148332,0.04914004914004914,0.047000763762411135,0.03437392581481829,0.03930431364842291,0.02005615724027276,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010332713370531103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016736961906674702,0.0,0.0,0.03549371761198268,0.0,0.017185083347654236,0.01972127267946358,0.019449576971700865,0.02842165098212594,0.01860176716788095,0.03036191401505951,0.02356892437321392,0.06829434864264983,0.03637890023786204,0.053403113401511305,0.0496822947990482,0.05928140625805453,0.0691085003455425,0.06659563132658498,0.06634782849086335,0.07941685339081601,0.07296713560212481,0.047999040019199614,0.04265431722625069,0.08383581078902395,0.07053995126330641,0.06218294878088692,0.04631161098246775,0.054086944763707664,0.05529826501693509,0.03430649421935572,0.03212908753391404,0.05168912682296474,0.09462886558915933,0.06151243704586521,0.049063701038515005,0.04744856144588708,0.10372508343104536,0.04156659892850545,0.04231908590774439,0.04752851711026616,0.05151500960052451,0.04806767929244376,0.03916960438699569,0.03060599877576005,0.0,0.03308701885960075,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07336757153338225,0.07197351374694112,0.09961576775295289,0.0,0.0,0.06056935190793458,0.1181753722524226,0.0,0.11629409484429512,0.0808080808080808,0.06837139340899767,0.10077742585660812,0.0,0.0,0.0,0.08787346221441124,0.0,0.10643150372510264,0.0,0.10089362928797925,0.08874426859931962,0.0,0.0,0.0,0.09508716323296355,0.0,0.10442046641141664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.008645782299201706,0.0,0.0,0.005949547834364588,0.007857928650007858,0.006530754410980375,0.011603865141989113,0.010335703654704813,0.010350252546162127,0.011601906931612033,0.018195245689332232,0.01738601295257965,0.01508488146764293,0.019259936923706575,0.017365202614703364,0.023211493354182957,0.01972455242670008,0.019645722144003144,0.023055134707858506,0.04364339805138126,0.031584445875192844,0.0597100480068786,0.061949252184027206,0.04493228063418705,0.05253833465697355,0.04423562043446553,0.05588278028008449,0.06520698122242713,0.07946814490337836,0.07655343522011418,0.08030981742901505,0.10651532968624844,0.08624968470044507,0.10127268667666103,0.09219634748803368,0.1165475536008796,0.09891127936863955,0.125740605331675,0.1255791183920197,0.1267288657766513,0.11457445870912777,0.1070231110046701,0.09503101812431577,0.10027150438109342,0.1310909076888673,0.1109946352592958,0.10718030367752708,0.1088686039695168,0.10878891885265995,0.09806874078192446,0.10505313118793175,0.09602286684084768,0.10540931527562719,0.10204515498107912,0.10272433496693562,0.0956231694186563,0.08131455852635477,0.07953384793128275,0.06378039135648136,0.06713200044754666,0.06986036446663316,0.06229428155331633,0.06081306231256248,0.058184148614121044,0.03397567690002439,0.048836515243323414,0.04226304519328299,M
