state,1945,1946,1948,1950,1956,1959,1960,1961,1962,1963,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016371205388465315,0.014190100040205284,0.021421430951587567,0.016567655203427137,0.02168256721595837,0.011980352222355337,0.021341174238831452,0.025050670674773977,0.025196417527544267,0.040095285266161934,0.033951740026676364,0.06859886811867605,0.06561017462400323,0.05407075544569751,0.06481553498742579,0.07806604387311666,0.05718147320268233,0.06044201508422463,0.06851119894598155,0.0912433986783532,0.10047943042517152,0.08348446900998935,0.08774238834781083,0.07284170041665453,0.050503633455851404,0.10982203198918676,0.08073584960064589,0.1009020027518728,0.058781268369146364,0.11098779134295228,0.10138796629724156,0.07725261605449821,0.1215151199527827,0.11256507668495849,0.10753073586866913,0.11571049979470717,0.10298661174047373,0.12933996200638614,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06059137178865729,0.06398771435884311,0.0,0.0,0.0,0.0,0.11022320198401765,0.0,0.11075949367088608,0.15045135406218654,0.08557247989046722,0.1419950301739439,0.16,0.14727540500736377,0.1490035388340473,0.22796352583586624,0.2708978328173375,0.19952114924181963,0.2713178294573643,0.17228177641653905,0.17287744909719555,0.13290298082399848,0.26370314560180824,0.2119868953555598,0.13722799451088022,0.17850059500198334,0.16670139612419255,0.3617363344051447,0.18359853121175032,0.2717959439682208,0.11022927689594356,0.0,0.26007802340702213,0.2201430930104568,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015119443604475355,0.012449889195986157,0.034446276111507516,0.02375748360733631,0.02665126815617643,0.01964379256155055,0.020933640360058615,0.028598275932508067,0.03226782293032167,0.06561549320979063,0.072992700729927,0.06209687111894556,0.07128454754679321,0.07782877669127919,0.06908121977696635,0.09432872598467638,0.1023838040412626,0.10116048251641473,0.10550670985654789,0.11976261976261976,0.121663337570365,0.14921926349634945,0.15464813205907907,0.150519978106185,0.1428715500722762,0.1413618386569037,0.1647739204885062,0.1278314669939152,0.12911435040511968,0.1124114258184957,0.12607734121488953,0.14901895852305655,0.13423100316701272,0.14602194501230756,0.16104096882246843,0.17066737593368353,0.20100740180197227,0.17518752467429927,0.18925154901096622,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026878623814460698,0.02319468068656255,0.027180243845616212,0.019426528867821896,0.03979149257888663,0.023854961832061067,0.0441430233958024,0.05867855885459453,0.03140826822661066,0.06930289441500204,0.04231013327691982,0.08129733430319627,0.08821842882978255,0.08373732921992066,0.11667602955792748,0.06975628896542704,0.1618760117250733,0.06215592257147932,0.16035364479500738,0.09823182711198428,0.1662771885673198,0.11679094420986434,0.12543678881820625,0.09019165727170236,0.11518695729222045,0.09892975987049195,0.09399379640943697,0.12794016336974706,0.1471206389239176,0.10604453870625664,0.1044989550104499,0.14021312394840157,0.1386193512614361,0.14793741109530584,0.10694551720040402,0.11953444479396037,0.15756302521008403,0.14488753967158824,F
California,0.004419805781105962,0.002650129856362962,0.0033228110981890677,0.0,0.0,0.0016184424756990861,0.0018789281341304166,0.0,0.0,0.0015596439021042716,0.0016834450018517895,0.001774005847123272,0.004286755354871897,0.005361834462297367,0.005181007118703781,0.006773071621845865,0.004138636808283294,0.009779990953508368,0.011950592834765981,0.012733463954028086,0.013071788629177865,0.010230018020570206,0.012135185971725018,0.014799138690128234,0.018506038904582165,0.015745861790698132,0.014096816938735234,0.022018348623853212,0.027131642730528524,0.021469009631644734,0.023891840233858954,0.03343150961224974,0.02848547773074568,0.031376041861712625,0.04045452695731688,0.04217080972440927,0.03831148369721687,0.049050343699460215,0.06152441149256781,0.06412741969159186,0.05130678378295179,0.07245591163552031,0.08705323428853891,0.0866198752228164,0.09017259996720997,0.09207203939567261,0.11355854827664917,0.1403510777876554,0.14648272124817954,0.13739804923099588,0.13759272553242402,0.13894760576082973,0.14718919779045714,0.13047242880356782,0.12008358573999539,0.16028799285273213,0.17874835979969472,0.16881191454949795,0.17387172742421947,0.16494676717968293,0.14934783604143698,0.15805769466717667,0.17165183350154448,0.18635081965879083,0.19947063562085232,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04874272443157382,0.01866467576791809,0.0,0.012087805821487285,0.027529881392094332,0.0526954888079364,0.025478887267505152,0.018393764513829812,0.03218760777100816,0.023804989525804607,0.03386468638881498,0.04632451542118737,0.05854515294921208,0.05892173229892959,0.08331699666732013,0.11559822079260172,0.09167303284950344,0.07671849427168576,0.10851735015772872,0.14906141835729264,0.16337877051378966,0.12843993054729683,0.14493087027536863,0.16824682263601845,0.19918535428136608,0.16319048577113093,0.1595781586068133,0.12970769444573124,0.1855287569573284,0.16459923664122136,0.13243084167157151,0.11061946902654868,0.13851920256396327,0.1452027253434603,0.13928764319622502,0.13548963648418808,0.09523259840701837,0.14742014742014742,0.12631455261147992,0.14999531264647978,0.1408404572401821,0.17716272228907606,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024802356223841266,0.03036191401505951,0.0294611554665174,0.022764782880883273,0.013991884706870015,0.024031401030680088,0.015689145726015218,0.02319707201402134,0.033274463129335276,0.031965903036760786,0.04146739280678959,0.03970842669540801,0.032105539664934915,0.04499910001799964,0.06093473889464384,0.061264630961209814,0.06733358984224702,0.05563737522500409,0.0628514720476348,0.1047934554796836,0.1278772378516624,0.10978078150193833,0.12137655290589747,0.07014952925973786,0.08705855634202657,0.08842412825343124,0.09812740207703001,0.09489712289177415,0.08117615225038333,0.10622575281729171,0.12225513706681713,0.123574144486692,0.09834683651009225,0.1009421265141319,0.09302781041911477,0.13772699449092024,0.14785868933833238,0.12131906915186941,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06460783046905284,0.0,0.08204567209079722,0.0,0.08843036109064112,0.0,0.10365763364430625,0.24897480960749852,0.17286084701815038,0.18245400638589024,0.2365464222353637,0.08648025367541078,0.0,0.14914243102162564,0.0911438553850828,0.1224739742804654,0.14263074484944532,0.08371002846140968,0.19143752175426382,0.1738828029907842,0.16357688113413305,0.0949667616334283,0.1819505094614265,0.09400263207369806,0.13394565633371602,0.1018537380321858,0.1977587343441002,0.11687704534829359,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007640003056001223,0.0,0.0070773077921158795,0.0,0.0,0.006321352263676246,0.00770267668014635,0.0061091086810434354,0.007173343854237652,0.006705933633610139,0.013245168060805512,0.017444226930009885,0.0313592385239022,0.026769939143005014,0.03152853758712954,0.022782935581249643,0.03827629102739945,0.03380532741227902,0.03225215319772769,0.04109694001936432,0.044419235579124326,0.058177896656189915,0.06409275970313398,0.08078968242310292,0.08157705663992337,0.0874285366743705,0.10952733555473282,0.1341753996344877,0.11484861565024358,0.13591705176498,0.15454773850218118,0.17237680804118657,0.19845406599176843,0.18289825717611138,0.15929374809256902,0.15338872774591267,0.155902320109982,0.17834085931759655,0.14381122329892407,0.12720495294221834,0.1699512750531621,0.1641282070906787,0.15405933436039557,0.14824028557553864,0.1557357038832908,0.1716094635121626,0.1644334634746899,0.16552252848729831,0.17544970291119893,0.20286261692775837,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009914897132942246,0.011075248401999874,0.007525586995785672,0.0,0.013549727499924724,0.017962189590911132,0.016151293571785158,0.02689009029409267,0.023610783183566894,0.030905255237097057,0.018475994404413124,0.03806575224270724,0.045207956600361664,0.054712434051976816,0.07278116688059919,0.09159482758620689,0.05551117670155296,0.0675949709341625,0.07729966503478485,0.09253873407011792,0.08356400480493027,0.09898728394121678,0.09294256149699485,0.11570474140612365,0.12627683382718827,0.11216842520461494,0.1043738795157052,0.0954653937947494,0.08752942289722389,0.10020637742016296,0.11753232138838181,0.1097375553645799,0.12081875781458536,0.14127347950813765,0.1353000867685339,0.11739562325035369,0.11744941498297726,0.13548299688389107,0.14314928425357873,0.15065120196980497,0.16733658805872306,0.16121520438505355,F
Hawaii,0.0,0.0,0.0,0.0,0.05560851604702892,0.0406934158053227,0.0,0.04721806878098686,0.046178711613945975,0.0,0.0,0.0,0.0,0.0,0.0,0.04581271761040865,0.06875552499754445,0.06179196704428424,0.0,0.0,0.0726517903476907,0.0,0.0,0.081541127306085,0.0803777755450618,0.06641996394344815,0.06774412077808963,0.06459352219248869,0.08027113806635748,0.0730593607305936,0.0,0.08953442101074413,0.12656995424009346,0.14425851125216388,0.12397482357428952,0.1094391244870041,0.17126546146527116,0.1587144132526535,0.18497585037508993,0.15977844056242013,0.20903495528974567,0.229607250755287,0.26493575307987816,0.28482300284823003,0.2598902685532775,0.2566661913589049,0.3673094582185491,0.4975124378109453,0.3057658707047175,0.2991772625280479,0.33626901521216973,0.28770442156268927,0.290088638195004,0.28585040495474034,0.1712035610340695,0.21739130434782608,0.24100533654673784,0.30959752321981426,0.2548853016142736,0.17485574401119075,0.23364485981308408,0.2054538662682107,0.2268041237113402,0.17706949977866313,0.18744142455482662,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05473453749315819,0.0,0.0,0.03751782096495836,0.0,0.06963303391128751,0.0,0.0,0.04233401538135892,0.05204460966542751,0.0,0.040277106492669565,0.0,0.0,0.045989698307579104,0.054392167527875984,0.11411516853932584,0.09632224168126095,0.06011679835108211,0.15592515592515593,0.15054906128232376,0.2243119661806574,0.20430748276155614,0.21398613369853636,0.22616853744345786,0.16725204883759828,0.17516056385019602,0.166472448809722,0.17301038062283738,0.14446227929373998,0.11893434823977164,0.21125107581566388,0.15287013681877246,0.1288269172476508,0.130568356374808,0.07563660811832927,0.1773049645390071,0.11347517730496454,0.07620499142693847,0.06771135616173342,0.06665397067225291,0.11805213969503198,0.2412060301507538,0.11475067807218862,0.15578057193724268,0.11081560283687944,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007239731647280274,0.0,0.0,0.004596574020163638,0.0,0.0,0.007707307298049281,0.005973671044869737,0.01138744647900155,0.006517818992924546,0.012555891154374683,0.013524768121409708,0.022926413377562207,0.024190888098816112,0.01908565052705758,0.019012658042719982,0.024929743450276494,0.025179030311109137,0.027036506591061875,0.028978336926175918,0.03761048078731273,0.046325992445299696,0.06554334698206027,0.06423662981774725,0.0813700588602108,0.06475117605298675,0.08251816601373167,0.0926708054159115,0.10555917498907298,0.09033952605207907,0.09925930868810891,0.10246769303727793,0.11971861755581772,0.11021018657010155,0.10507503435145354,0.09695738492081814,0.09857989156211927,0.09468531336104458,0.08428693255062174,0.0942507068803016,0.1277111326995077,0.10082586579963976,0.11957556479138126,0.11234094886713021,0.08734655335221908,0.11815912899842053,0.1270616060083785,0.13338668800853673,0.1119884325872163,0.1143717080511663,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008781723977870056,0.01551386701035849,0.0087527352297593,0.011045147038519951,0.0,0.0,0.0,0.012110202845897668,0.007194658685391964,0.014632290538760936,0.01969445460428214,0.011048808109825153,0.0,0.01733252448219083,0.02112346666264315,0.030410850591491043,0.02576811726009125,0.04517345047276353,0.017394329448599758,0.02273588480485032,0.03143430230817591,0.05010906089724695,0.06731085649325397,0.06385795498792929,0.08682885243831205,0.07126775619948493,0.09368135418012663,0.09332176361760998,0.10813148788927336,0.11454563564527376,0.13599800978522264,0.12364403706023937,0.13376907055895154,0.15774529393206435,0.12166718809747279,0.12471456174249076,0.09290691441843846,0.11276984212222102,0.11464133639043562,0.08307372793354102,0.0972724024298249,0.09396141317965422,0.08913980092111128,0.06751900333238951,0.08013890743956191,0.08478736222053639,0.11806643507481325,0.12673973760180252,0.1478597304024249,0.15199134422175278,0.10471204188481677,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012571658453183143,0.0,0.0,0.0,0.014689033167836893,0.0,0.0,0.0,0.0,0.0,0.0,0.02045931154416654,0.01253887049854549,0.01547628259692022,0.02922888877079237,0.03292000438933392,0.0168449423060726,0.032026086703351095,0.031257814453613406,0.032071840923669014,0.029005124238615485,0.04750292934730975,0.06267824124855056,0.04530890967345221,0.11943863839952225,0.12883539582980166,0.10895543371292002,0.10483317066117197,0.176519327065096,0.09712727408569614,0.16366003347591593,0.20661933205605018,0.16828721017202694,0.21863897239682972,0.1779359430604982,0.16701793454487612,0.12538424203203366,0.07326603712145881,0.09964526286420344,0.09495107955249144,0.09467251914966865,0.0821730198584798,0.10006671114076052,0.05506332282124443,0.11194219712003256,0.10751036707111043,0.07622338533462066,0.09853749611036199,0.12367586169812336,0.08541168431841477,0.11316259678379988,0.13662899018755434,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025780670941961265,0.03533795939347211,0.03932105642571597,0.03352891869237217,0.030436252959080146,0.056077386793775406,0.03141141979617478,0.027791287431390258,0.03875422773393461,0.05905366501808519,0.08587536870402868,0.09620935154897056,0.07815858376646215,0.08763892761821297,0.0816359851422507,0.10985434128082025,0.13146886578223976,0.14614685784255638,0.08239817939260771,0.1274341921866911,0.12338799554211113,0.09883766901241402,0.10513971450523676,0.1061787887450484,0.08155276463872126,0.0895073029822206,0.07977830030231776,0.10462531060639085,0.09484666455896301,0.09547450830628222,0.0901200018972632,0.07452675510508272,0.08465713858871571,0.09622201964954928,0.08854627845200272,0.11156356334021308,0.12830980986819082,0.11610853092153509,F
