state,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081541127306085,0.0,0.0,0.0,0.0,0.0,0.0639269406392694,0.08514664143803216,0.16912057302029446,0.272612209132509,0.3462204270051933,0.36238794583253864,0.5107159142726858,0.5233111322549953,0.4662235889296697,0.513821806597472,0.7030251384746485,0.5574265474393219,0.6163141993957704,0.715326533315671,0.7730910077309101,0.721917412647993,0.8698132040496221,0.7040097949188858,0.6181215136439017,0.7716948165404777,0.5983545250560958,0.6725380304243395,0.5299818291944276,0.49959709911361805,0.39701445132602825,0.46224961479198773,0.48494983277591974,0.30986400413152004,0.3439972480220158,0.2548853016142736,0.227312467214548,0.14378145219266716,0.09338812103100486,0.10309278350515465,0.0,0.11715089034676662,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045021385157950025,0.05821145310339809,0.08355964069354502,0.06175804570095382,0.09176254676360557,0.06350102307203839,0.04460966542750929,0.12310533199969223,0.1208313194780087,0.12052341597796143,0.20759996389565846,0.30353200883002207,0.3898105339497779,0.45646067415730335,0.35901926444833626,0.5496392992098935,0.4158004158004158,0.522493800921006,0.35372271590026744,0.39158934195964934,0.5221261662244286,0.6785056123303737,0.46830573674527515,0.5338226707815498,0.4328283669052772,0.3542593507991432,0.39325842696629215,0.4281636536631779,0.43815037946952506,0.41274936941068563,0.4395271294331616,0.4147465437788019,0.25212202706109754,0.1773049645390071,0.2458628841607565,0.15240998285387694,0.15476881408396206,0.14282993715482767,0.06886374815543532,0.1206030150753769,0.11475067807218862,0.05563591854901524,0.05540780141843972,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.004008429153877869,0.004175116306811404,0.0036971310263235724,0.0037703125589111336,0.0093801004296086,0.015686085235773927,0.01166286543645034,0.015852085630084375,0.0076609567002727304,0.014572004877786897,0.016965359819858725,0.02774630627297741,0.021654557537652795,0.022015729859402994,0.03983111606787222,0.035575024937394936,0.03487966515521451,0.03367316964829449,0.03885203240112891,0.04110755498135479,0.06361927883525532,0.12011603662405947,0.19032384676338376,0.25063572326308714,0.3145209739548362,0.3872486540323311,0.38058584562753905,0.3571744189471824,0.4332237824917837,0.3992456159029035,0.406450153296459,0.4614608118826159,0.4912372782666459,0.528620555999967,0.5027227329379584,0.527158681436007,0.511491624748065,0.4998470747585966,0.46095847874955176,0.45891745772301507,0.3813657140218847,0.33107963581240063,0.40809370058610206,0.3579715605973464,0.3283238910006111,0.2892602578236713,0.28888309863941725,0.23102463488820263,0.22468189773426042,0.1794145420207743,0.1760329880996877,0.15222232006944358,0.1027077497665733,0.0893072310505649,0.09631301730624531,F
Indiana,0.0,0.005132574396665879,0.005168225748100677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01756344795574011,0.010740369468709723,0.012503907471084715,0.0,0.0173012875041451,0.01897616301983739,0.02072538860103627,0.03178928247048138,0.028778634741567857,0.026338122969769687,0.040795655966013,0.04419523243930061,0.028861694758716232,0.0375538030447468,0.04375575237261795,0.04409573335766201,0.08336743819441286,0.11682788915369877,0.16761808377741583,0.2682834406972338,0.31284615154327455,0.4170842421741437,0.38591557722798936,0.39093528541390854,0.4262507301517137,0.42112765026968363,0.4247964853340225,0.44859935493377423,0.4541522491349481,0.4947043394535011,0.4278961771291152,0.5011704968841703,0.5164502091200027,0.4469449994741823,0.410192234157194,0.4373792376602846,0.3805610148293729,0.40095943865678585,0.4112530480037849,0.38704805059945246,0.31762417119942826,0.24012361145911634,0.2377061357896301,0.2178032365560952,0.16695605716575398,0.16064973894417423,0.11352541834116658,0.09857535146806863,0.10350181128169743,0.05925086300170024,0.07517787622499664,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012226433549333659,0.0,0.0,0.0,0.023976503027033507,0.023272050267628578,0.03178088524211257,0.02684707903780069,0.045748116254036596,0.06393534857552044,0.09780318988865484,0.05158760865640073,0.09300100972524845,0.0960166794688906,0.07299474999298128,0.13101580924098175,0.18442110527631908,0.22771007055805004,0.3416159076992491,0.4750292934730975,0.4512833369895641,0.3786530308424221,0.4379416741315816,0.47126631632480076,0.3549838324195136,0.39402812420923256,0.44670197053207966,0.4781650416526579,0.502138739073833,0.4996431120628123,0.512341062079282,0.37871393433022293,0.5100830367734283,0.4056149838946992,0.3801973790648762,0.3174861608596548,0.2790067360197696,0.40870247285637623,0.2754109647990361,0.23282355626569276,0.1906032593157343,0.230264804525204,0.10685391543275835,0.10751036707111043,0.10671273946846892,0.06742039207551084,0.08065817067268914,0.05694112287894318,0.07147111375818939,0.049683269159110664,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019836546853923668,0.03816211265455655,0.0,0.0,0.024067388688327314,0.02923406743324888,0.02225472118013607,0.029003254809706423,0.0481881264456438,0.06553509404285995,0.08382229673093043,0.12512681772066284,0.15421281368288237,0.19544883428730978,0.28833460710067393,0.2959413754227734,0.3395585738539898,0.362170033230034,0.4002309024437175,0.4298722107155419,0.3465721228538422,0.3918527286828034,0.5004475547237367,0.5338432731763675,0.4818896393727535,0.5218551361531821,0.537612998287603,0.5492755930584302,0.6009330275954772,0.5135670670063488,0.48188834891983495,0.326211058554885,0.4231254322795882,0.34850520658380923,0.23976633680631237,0.24840793098776023,0.20527019285850678,0.1280652658540056,0.1838326625925374,0.14939495045067477,0.12154360376785171,0.08854627845200272,0.09482902883918112,0.07581943310393095,0.05499877780493767,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013630345042448788,0.009749629514078465,0.0,0.015387997362057594,0.015454244397836405,0.013071041108424287,0.01718249962413282,0.020387775489816306,0.0,0.020396924143839108,0.024239975760024242,0.020943724213039562,0.010556317956296843,0.01988950276243094,0.020629899601155275,0.02546119482443349,0.0428510212826739,0.06912662090007628,0.14329431194443096,0.1385496900244223,0.23158978197810426,0.1690497992533634,0.16869908902491926,0.2295638287254217,0.23713420787083755,0.27009646302250806,0.3493246390312063,0.3775731871314782,0.46146746654360865,0.4063346530527193,0.47922913303093206,0.4601835444711856,0.4990236493816446,0.5224916319699567,0.4882489241972857,0.5047983580185277,0.4949133901567226,0.5731606503168918,0.5681490453942435,0.4278526017656452,0.4251238612753716,0.36557652405888746,0.3259208962824648,0.2522198804546868,0.1523364154887165,0.16852522499910358,0.10435301132975551,0.09371705259869577,0.09495107955249144,0.06892392521754115,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010415943337268245,0.01584702340077122,0.0,0.009974266392706817,0.010517901468299045,0.0,0.0,0.020845493204369216,0.017561318269624773,0.015533075743160592,0.014690489744201845,0.022701475595913734,0.022413020240681356,0.008355056480181807,0.02222108267952071,0.017372270382016226,0.02810715854194115,0.04285048905449464,0.07514782367947476,0.08425782895660722,0.1863140201300148,0.1658477931878019,0.20070563877210404,0.2150013299051334,0.2589116464006658,0.24760210581985143,0.281349490362546,0.37262959087312725,0.4300145034477494,0.5382407217551775,0.5825996892801657,0.5225377388366937,0.54852203784248,0.5947807279660776,0.579172610556348,0.6167120273322139,0.5968128960807235,0.5714969629873433,0.5835826643362858,0.4791387946859152,0.45089384942685673,0.35628244715143703,0.34914766892585747,0.2869291665226259,0.25320786997433703,0.17651651447774871,0.11917733587578318,0.13731910848209572,0.10976948408342481,0.08072653884964683,0.09784319564385077,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04218341348181895,0.07183908045977011,0.0,0.06246096189881324,0.077724234416291,0.06949270326615706,0.05394158896509209,0.06126512482769183,0.0987016931136588,0.09148433330792102,0.139426800929512,0.2244060976553432,0.2844622126547244,0.3945213637040345,0.39789789789789787,0.4048582995951417,0.4517453798767967,0.44760400210637175,0.4046349089571455,0.4481246955674622,0.40804140127388533,0.4651633127717666,0.5000510256148586,0.45120671563483733,0.39336593663618963,0.5580709697799305,0.42175840813236726,0.37134119702927043,0.3797743055555555,0.4249608588682621,0.3274985883681536,0.526195378631892,0.3592220983525331,0.2562788313685289,0.20388745412532283,0.16809076901526826,0.17187052420509882,0.1176989848462557,0.18393623543838136,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009979243174197669,0.015845977102563087,0.0,0.0,0.0,0.018579960185799604,0.0,0.01969057665260197,0.028714179061620628,0.02185195301830101,0.035459058425617807,0.036074106521683115,0.01241742412953857,0.024033262034655962,0.018139766903995283,0.02239340738086707,0.028436433633738736,0.04627097968283347,0.047614118621260734,0.1045415251000181,0.11059585944624459,0.15224373851209597,0.1886244921648288,0.21510959462967771,0.2467565014554778,0.2349890608540637,0.276670864906159,0.22840224172570583,0.250686145268299,0.4104703586568872,0.3962479571962658,0.5160589393630746,0.43466631001738665,0.4247157144814358,0.5227609178386381,0.4909202481874588,0.4638326491801758,0.4456307299524197,0.36473055530227044,0.4457720588235294,0.3511749039571991,0.3664354925975112,0.24934515414064073,0.24638759849087594,0.20821946331433333,0.20224599499707274,0.16246102245630586,0.14505990436791488,0.09373879959196052,0.10787172011661808,0.06857688064641164,0.08502330268295755,F
Massachusetts,0.0,0.0,0.0,0.0,0.005880738620770769,0.0,0.00638318244199283,0.013436194869612925,0.011548544305990229,0.010824463287028685,0.027468590264176182,0.01783209301219715,0.020739358116866283,0.030922825462737995,0.0379248771392001,0.07716556117422999,0.0711973012832466,0.06469323168919273,0.10220942711616102,0.08099215388509239,0.09891849116328146,0.12694841716214045,0.14672935533747752,0.09728828216690345,0.09224524936965746,0.13809666766736714,0.17404562584505623,0.20215146920799942,0.2737034177837041,0.3122764540802289,0.4215060583237537,0.4547371750935836,0.4400470878412467,0.4051470798025621,0.4687290745948842,0.41199811484257415,0.39136197084275354,0.3686680072776022,0.4431000654022237,0.41978912155846715,0.4909327722673079,0.4392656551261631,0.4274454152204763,0.37149434910004187,0.3658558349544019,0.30517126581342013,0.3229674325056084,0.29693562435663945,0.30789798853485123,0.27623726883579697,0.22938309181940492,0.22555698766341375,0.19572175274586104,0.15358442417655122,0.12195121951219512,0.11212901994465121,0.09511499158598152,0.09392920703974689,0.08986110041336107,0.07417218543046358,0.059774487162070365,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010445500600616284,0.00874495343312297,0.013426328323192923,0.014445922828359629,0.004241097935433525,0.016973226967777668,0.011006649850951617,0.020888323427204192,0.011547455229553787,0.031138382635772507,0.02733385571368697,0.04220596510973551,0.026903416733925208,0.03012341741310723,0.0233437182951903,0.031750775092450785,0.0487410105023083,0.07411223484540369,0.09338190425118807,0.1813641500492144,0.26108700448628375,0.32735802814928927,0.4391110804375582,0.46717239647782505,0.4383551245801469,0.4866346812885538,0.5202545711688049,0.47551661706865334,0.5584928140591258,0.5821537532746148,0.5916643014649695,0.5859787624395396,0.5843293492695883,0.5260383240121024,0.5446336860712324,0.5107497806780353,0.497232155979033,0.4260877284197978,0.4301748073990067,0.5093035476091028,0.4089043935776275,0.3256886958881802,0.31873505929409557,0.251288048803616,0.20056935817805385,0.20482401520613489,0.14476958862664085,0.15291804600984726,0.11897372232567763,0.0688555483076031,0.0828968687591846,0.061707506419571234,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009015994374019511,0.010669891344939805,0.010352145482151175,0.015158118119635447,0.01678943944259061,0.04626773596545342,0.025559105431309903,0.04390458071125421,0.05410129426942445,0.0722289462382384,0.07429703573877924,0.10859925066517041,0.10739092027090226,0.11021750736218505,0.0790459497542702,0.13839213501321015,0.10810427632161909,0.1742377100186683,0.21300818979764222,0.29963669051275327,0.42450644174622304,0.47574084834398606,0.594532489559207,0.5790894702541662,0.5245736629178684,0.4923770540428309,0.4840173439548251,0.44654035556297467,0.4207868714496108,0.45324827933523587,0.5243716032608696,0.4800951693078982,0.39657427329873857,0.41679264026260093,0.3392320822799853,0.31387453559379935,0.29923240383364413,0.2789430912165872,0.2392604676454595,0.28976392102248477,0.28328611898017,0.20342140091172,0.16940317956737036,0.14670439065283453,0.11081081081081082,0.12244897959183673,0.12195459962859281,0.09560229445506692,0.061035865837353945,0.043025292725652295,0.05103831063191809,0.029925187032418952,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030116450274394323,0.0,0.0,0.0,0.0,0.0,0.021250221356472462,0.04022526146419952,0.053337397135019816,0.08375209380234507,0.14783058614827407,0.1524957226809492,0.11544677903486493,0.11288501854539591,0.12860402406139806,0.1736772991061973,0.13556653693094853,0.21716509071166812,0.2451202905129369,0.45975985359103694,0.31851481093870865,0.2898944602980477,0.4775549188156638,0.35436893203883496,0.47088218335575627,0.5526200979204033,0.44836347332237336,0.46935135642542003,0.5058943655434883,0.4740957966764418,0.544274649361524,0.37820182224514354,0.29871323529411764,0.31484620973601357,0.2528749473177193,0.23545037430572324,0.2921662913141396,0.12111939822783196,0.17226528854435832,0.1318162897183294,0.11795930404010617,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007414547341884777,0.012993762993762994,0.007526266670680676,0.0,0.012262200889885435,0.00860096674866255,0.015799174931975777,0.01394019655677145,0.01981178801386825,0.033243575679000034,0.03468062299010026,0.030690851057299823,0.018884255252183492,0.029877972071958737,0.0239097169089518,0.03391691969765488,0.034540145068609286,0.07419235173626232,0.1364256480218281,0.17672386093438724,0.16617285111853142,0.3534956794972506,0.3181709169398033,0.302442936871303,0.372829417773238,0.3696272045622558,0.3211017357332715,0.3930366116295765,0.4527673138220806,0.5020737830168085,0.5592632638604078,0.5295543539063956,0.5205019952576485,0.49371988308713166,0.5246237895193578,0.5178776935592682,0.4842711918674458,0.4689540543749258,0.5540333628817794,0.42156414835735345,0.3315693550866253,0.26660537807400597,0.2498350146129914,0.2058260890621595,0.16056122322950372,0.1804466053482369,0.15890509265192096,0.12886597938144329,0.08940795171970607,0.06024614854978913,0.0884766757177289,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07426267769997878,0.0849707912904939,0.08020854220974534,0.04996003197442046,0.11888250445809391,0.0,0.07005604483586869,0.1,0.0851063829787234,0.1611232592933594,0.3122373003482647,0.3359173126614987,0.5670833870344116,0.31792290369585374,0.39125742039935235,0.4645443366580134,0.29350104821802936,0.5947200464171744,0.4940859410091331,0.43437790878063914,0.43907793633369924,0.5482986615062087,0.4922067268252666,0.3541532517707663,0.7561754327003865,0.53862986029288,0.641025641025641,0.4342742608986137,0.3758756193405091,0.41847738612586516,0.3894344734168642,0.33795201081446435,0.1442741208295762,0.14646649578908824,0.0,0.13484877672895396,0.11536243030186503,0.15444015444015444,0.1367454580972846,0.20491803278688525,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03277792952745152,0.03654970760233918,0.03700962250185048,0.04166666666666667,0.024676734774454645,0.04436338541923399,0.05207840166650885,0.06325682270016265,0.05883151559035163,0.05046103032249186,0.07047216349541931,0.09891662741403674,0.11629033821106696,0.1679047522132899,0.2803639441388066,0.3937217345038574,0.4167985649467131,0.4702774108322325,0.35947712418300654,0.47113583470511433,0.43335675802295626,0.41275348447687976,0.4381031318453615,0.46124901377677974,0.5251267020821885,0.6149305128520477,0.4642238177766774,0.4245254412032264,0.49968769519050593,0.4762493814943098,0.5102354459949592,0.3777557592271489,0.4202215713739972,0.3095192975806961,0.4316732169318987,0.3480356067197644,0.2480022044640397,0.2283609576427256,0.1594896331738437,0.15392903871315325,0.10074395536267824,0.11483693155718878,0.11043622308117064,0.0964940495336121,0.059503570214212854,0.06287048679719777,0.06633813495072025,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06858710562414265,0.0,0.06523866478199412,0.0,0.0,0.0,0.0,0.093905531035778,0.1083815028901734,0.17173278378842521,0.24949698189134809,0.2966698805903731,0.48279613763089896,0.38426468672658587,0.3953350464518679,0.5128888296809432,0.5096262740656852,0.44675642594859244,0.4084532054697212,0.6132461161079313,0.5448985265499027,0.6168458977018396,0.6530484300715741,0.583667726301527,0.5454174737485982,0.6178110402330604,0.48905674995157855,0.4179437169127891,0.40756156781130765,0.44108108108108113,0.4236117506216042,0.453924248340492,0.29930849416864486,0.36632009912190916,0.22578335811443362,0.1489490814806642,0.15866068497647445,0.16497113005224084,0.13590803556260264,0.12879053974944385,0.08563214875527556,0.10979075174373547,F
