state,1918,1926,1941,1991,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012995789364245985,0.0,0.015810276679841896,0.02488456327591451,0.03157924956219677,0.017272648760687452,0.02924746278260361,0.052446024299991255,0.08417272242641902,0.07884658706915972,0.1153369280009227,0.16817000458645467,0.2285938214355692,0.3834123700938351,0.6258084816278012,0.614509445888054,0.6492379266048676,0.7703672435626847,0.7061184988709273,0.7427867567466687,0.8278539174522697,0.7275372862859221,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13490075158990172,0.13722799451088022,0.15866719555731854,0.5209418628881017,0.6832797427652734,0.5915952672378622,0.6063140288521849,0.6393298059964726,0.6891459512675363,0.7542262678803641,0.7429829389102918,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010262725779967159,0.010085050593337143,0.0,0.02100059770931942,0.025566293398783045,0.04678056174098538,0.1063893851496477,0.15914680776305729,0.2711317162016723,0.3439669456154701,0.36714089031665903,0.37361504766812675,0.4322095884034842,0.4634994206257242,0.5033557046979865,0.43035283747699166,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022151337940811627,0.026980843601043258,0.09399379640943697,0.1771479185119575,0.23118957545187052,0.4559915164369035,0.7094929050709493,0.616937745372967,0.7429997227612976,0.716927453769559,0.7486186204028281,0.9248191255111671,0.7746848739495799,0.7865323582171933,F
California,0.0,0.0,0.0,0.0,0.0012016486619642148,0.002485558902774878,0.0,0.0015866258022376712,0.0013730794051820016,0.0016711229946524064,0.0033920727260392464,0.0041850926998033,0.0031385528418169367,0.004001863725106264,0.0036691240389717422,0.008215553459172948,0.010540229492131861,0.01972886897212593,0.020174581164329065,0.031728522459049446,0.046646642229709497,0.05945107931627974,0.10644565246498675,0.15027966844126964,0.19418545399457382,0.2153850348296686,0.25184835558874397,0.2912158894895242,0.2783129950760009,0.3031252415847144,0.3119925326377434,F
Colorado,0.0,0.0,0.0,0.012275360895610331,0.0,0.0,0.0,0.0,0.0,0.0,0.011892586161786742,0.0,0.022736057112975466,0.0,0.0,0.020814542426975648,0.04864038541714921,0.06493506493506493,0.07872137404580153,0.0833823817932117,0.1594978390615353,0.18197620728991254,0.3406679325365799,0.4860854487051935,0.4670068321369887,0.5569664088652891,0.5867899985547045,0.5904470947652899,0.5999812505859191,0.5928400641970456,0.6685385746757588,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679777577888625,0.05607557261786654,0.08117615225038333,0.2355440605948642,0.2398081534772182,0.2756653992395437,0.38870416334941227,0.4518361853489713,0.48962005483744614,0.4488879820444807,0.417172730633152,0.5238777986103452,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442046641141664,0.1564945226917058,0.2908033442384587,0.36087369420702753,0.363901018922853,0.4700131603684903,0.7271335629544585,0.651863923405989,0.8130081300813009,0.8181393174380552,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006851870179899659,0.0,0.007721948093064918,0.003778889611076681,0.005954906470750244,0.013085294310077858,0.022676701106906474,0.021400903118111585,0.03237634870080489,0.06521266574885878,0.09878941111464594,0.15562415490981452,0.2461506683076711,0.31181577310716746,0.3569293970081909,0.36987670776407866,0.40475929470692895,0.45910722375161167,0.44857243630904475,0.5165483301401255,F
Georgia,0.0,0.00993917226573371,0.0,0.0,0.0,0.0,0.0,0.008136806845766826,0.0,0.006528437875385177,0.011421609685525013,0.011153107379639383,0.024882740087338415,0.015003188177487716,0.013558820629129277,0.008595495960116899,0.025702221406278685,0.0366677312137019,0.05248905483913297,0.08252269374077871,0.12956964368347987,0.14891614335286102,0.23929997549337598,0.3911937291351089,0.4259354023057704,0.4980449875860428,0.5359105210073913,0.5961931728802894,0.6074645240717942,0.6244932461572964,0.6842689786121162,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369628488272556,0.11705685618729096,0.0860733344809778,0.1891984864121087,0.2548853016142736,0.3147403392201434,0.4852624011502516,0.5976839745984311,0.5360824742268041,0.4869411243913236,0.37488284910965325,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038217534204693114,0.04546832373446499,0.06144393241167435,0.10925287839314228,0.25709219858156024,0.3215130023640662,0.46675557248999805,0.6674405107370864,0.7141496857741383,0.7279881947860305,0.8241206030150754,0.7928228666805759,0.9569377990430622,0.8311170212765957,F
