state,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Iowa,0.0,0.0,0.0,0.0,0.0,0.015565655936741174,0.0,0.0,0.0,0.01610824742268041,0.0,0.025574139430208174,0.01755441869796369,0.028373184761020406,0.055800605835149064,0.12893668385822452,0.17406440382941687,0.37849011558505835,0.4719929982495624,0.5099422706863374,0.6252215669212672,1.0640656173797385,0.9746466514149612,0.8026149713582963,0.8062108091967751,0.6611290049160875,0.6185856881765781,0.5133210425478075,0.4430995352858532,0.3660951100153162,0.3831132601822578,0.28175363462188663,0.15706806282722513,0.08198961464881116,0.07908264136022143,0.06362587982661948,0.04044652968775279,0.028492347769456205,0.0318864841165451,0.0,0.02581977794990963,0.027391006619493265,0.023825407414466787,0.025028783100565652,0.0,0.025597706445502483,0.0,0.0,0.032263268269075655,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017190991920233798,0.0,0.015896229414382908,0.04511617414843221,0.08031354407607298,0.11468641457500492,0.24476110645431687,0.35508961785593507,0.44861909435020325,0.5933268183721905,0.8441603557284791,0.8314543404735062,0.7529342289805862,0.6832692379494455,0.5079853761785645,0.5353862988002657,0.4780305142811616,0.44491611902526634,0.353975099682643,0.40237440739412766,0.2527945649168543,0.17264380444165423,0.08362868862251603,0.04776309504855915,0.07511662844943465,0.032350681386226696,0.032670396536937964,0.02854346762355244,0.032548110175352946,0.05458515283842794,0.03923449147739658,0.02258253918070548,0.03341607790719878,0.0284589479675568,0.03477915238237194,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0175247293402913,0.0,0.032053336752355915,0.015387997362057594,0.02649299039629098,0.03485610962246476,0.030069374342232433,0.04281432852861424,0.09008820263560369,0.06730984967466906,0.11715988284011716,0.14032295222736507,0.2427953129948274,0.35359116022099446,0.5455462338972172,1.122607226350022,1.3807551302194925,1.339626239511823,1.4693738767183173,1.9819650572985161,1.9720220829044635,1.7022375619262287,1.4435822046560949,1.2950394250923247,1.2209889001009082,1.0340836012861736,0.856492263106143,0.7680769628633496,0.6434907450135876,0.5053136070014587,0.315214884293073,0.25653910237761496,0.14916467780429593,0.14150815032519662,0.12964801941961823,0.0998502246630055,0.09348364036293648,0.052356020942408384,0.04902809021168599,0.03013046491307361,0.0319642000958926,0.04610875078220202,0.03055508402648107,0.02418546798880558,0.0,0.028685144680698483,0.03354203935599284,0.0,0.020641539033150313,0.0,F
Louisiana,0.0,0.0,0.0,0.011016046708038043,0.0,0.016828642349278472,0.025683282323480938,0.025305244511925094,0.01250729592262153,0.023415091026166367,0.03883268935790148,0.04590778045063077,0.06985069414127303,0.117237336643564,0.19550832163625428,0.23246671110883202,0.43256953251220404,0.9310496267018007,1.3414066138798324,1.3269523602349358,1.564788252051277,2.3431013183742078,2.0171237846466408,1.4598694357002515,1.234595265537725,1.1489204309029544,1.01685136661939,0.9032799427429107,0.862663025446007,0.6157604132210376,0.5792495386508099,0.43759709994821333,0.22168267708223371,0.17730005263595314,0.09675858732462506,0.0884450784593438,0.06369795587468875,0.05229803728542423,0.03590556835522576,0.02962348549930385,0.04666936311875797,0.03810370558536818,0.03732482779681721,0.04449921270623674,0.027655823279289244,0.04790419161676647,0.030550935198071897,0.061291201307545624,0.024647019471145382,0.0,0.020181634712411706,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054049880318122155,0.0,0.1148721090519222,0.15944119656821804,0.4879164443089121,0.5731990704879939,0.6577420103691094,0.6381179364957331,1.2580020842638082,1.2162162162162162,0.8642167549050139,0.7885010266940452,0.8688783570300158,0.7908773220526025,0.7988309790550414,0.5075636942675159,0.5662857720699768,0.40820491886927235,0.2728226652675761,0.22326174782054006,0.08423712751395178,0.0,0.0,0.0,0.0,0.06775832862789384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013638099394468388,0.020613775155247493,0.034768787562707994,0.03845321925544955,0.058954242437984666,0.09853099247581511,0.24280339487269226,0.523703360955706,0.8322119863368181,1.1559880179328923,1.2359572362676807,1.6783943855479846,1.6377684271619268,1.209064273263361,1.0063038574981205,0.9966777408637874,0.6999359940536412,0.6640583694617743,0.5100166403734359,0.45981652199268785,0.36266762184065016,0.31687829610013357,0.2362801480094512,0.11417089098963329,0.06476683937823835,0.056819473169844766,0.051021591409819336,0.03249390739236393,0.025075225677031094,0.0390625,0.018855028400386525,0.03688947912055482,0.032742292967962924,0.03593152477991941,0.06246583899429999,0.029272446644313162,0.04192542515001441,0.037608123354644606,0.03859832924374845,0.043731778425655975,0.03876084558275441,0.04093714573623882,F
Massachusetts,0.0,0.0,0.0,0.006481049411520713,0.007362577491128093,0.0,0.0,0.0101710430404638,0.0,0.011924433163552118,0.016873365392727577,0.008243207596940121,0.025711071830306926,0.036287905083462184,0.04478349496571746,0.05995941209027735,0.11257880516361454,0.23158136992606657,0.33354992419319907,0.3887992139799284,0.581907225004127,0.7637319802856727,0.8093003637897401,0.6768877179214081,0.6633570144654626,0.6130678689939437,0.47585022120193987,0.4708817338426756,0.4053752114654154,0.28776978417266186,0.2426905859009888,0.18034265103697023,0.11233129348646156,0.04616410484381145,0.02267336402958002,0.016061963485803007,0.016645705408004738,0.015471493772723758,0.009897854145221315,0.014179512629894465,0.016869451531957066,0.0,0.018412815319462345,0.020723479702502934,0.0,0.01673840267814443,0.023857238286096004,0.01219422969051045,0.029661854854656913,0.015404760070861896,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.00678575669669364,0.0,0.005503324925475808,0.0,0.0,0.006410843483835516,0.011844670809264355,0.009672200337647721,0.013885634443316235,0.015947691571645006,0.045789601271334815,0.06443539651115011,0.14714267321451563,0.25125855228075883,0.43917232197340933,0.6024206190076921,0.7529234389938957,1.0853581681955045,1.1335794885951898,0.953175158264737,0.8491944512970377,0.7363164594144717,0.6869380745529852,0.6170270326514473,0.4712615554822718,0.45170819004085855,0.3263978342029998,0.26908322677489294,0.1516157591854803,0.09970661043366645,0.05494111745455414,0.056482916922041555,0.028168324107186598,0.019021773590169547,0.026071200448424647,0.02021045823845646,0.02430550591195688,0.016585998401712883,0.026561254941174634,0.025286847678351296,0.035584886128364385,0.009831552729894475,0.014639621321795143,0.013443344704162394,0.010345541071798055,0.0,0.009420098722634614,0.009952823616059876,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.014909478168264111,0.01045347159791767,0.024969828124349742,0.017569203139030962,0.01333536538901166,0.032579775199551124,0.04503490204908804,0.04477586236588768,0.10482180293501049,0.16355434137924837,0.2357027664061531,0.47115299137701133,0.5839362444452606,0.6217461328139631,0.7433497080359626,1.0186664729808252,1.0322251199095436,0.8379108090494367,0.6407154333055883,0.6169543809693302,0.5525864676817586,0.46532009014272596,0.33452556280244056,0.26649320127581,0.29084578804347827,0.22092875047797084,0.132894570307556,0.08422234699606962,0.07130355869579309,0.036298415680915574,0.030356910533847953,0.026356827516527927,0.023926046764545947,0.022462319459107347,0.02575328354365182,0.017156021763639038,0.01563721657544957,0.02881693387823536,0.016216216216216217,0.0326530612244898,0.030488649907148203,0.028118321898549094,0.020345288612451315,0.0,0.0,0.019950124688279305,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02656042496679947,0.02396849854476973,0.023423905768973362,0.044168217812411266,0.0653274538624857,0.15283061815107468,0.13317397985316715,0.33206502940159116,0.9987604037542057,1.3237767863672933,1.3753428832672965,1.511344601796863,2.077019735383251,1.9303726846686007,1.6201031324559376,1.2457668118045475,1.3192283758556316,1.0759520481213198,1.0320549263130274,0.782699181106637,0.64911484339537,0.629379993750837,0.5096236975019338,0.29442406124020476,0.2722063037249284,0.18932038834951456,0.09609840476648088,0.1163410732464007,0.07970906192397748,0.07509621702806721,0.0556947925368978,0.04887585532746823,0.031400460540087924,0.04584264512062346,0.0,0.03632840881569387,0.054187488710939855,0.07848345810190775,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.008221791034959056,0.0,0.00860096674866255,0.017554638813306416,0.008712622847982156,0.01981178801386825,0.01994614540740002,0.022069487357336527,0.05677807445600467,0.03934219844204894,0.06447351868159518,0.11157867890844173,0.18250532980166675,0.40349169466511764,0.6161190948533088,0.6788800103943351,0.8996851102114259,1.3591685086770446,1.3338570306362922,1.0312574946038853,0.9942184941349463,0.8563159686755192,0.7550955750343225,0.6725297465080186,0.6083991385498924,0.5252100840336135,0.420213927090155,0.31132321688229375,0.24613089688607123,0.11952268039249705,0.12244253100560866,0.06508490621856695,0.07539981745307353,0.05403025694388858,0.03759547271360165,0.038278668708195664,0.029073389541886447,0.019762411892580312,0.02757986669731096,0.016498538700857924,0.026636317408044168,0.027171899315762173,0.0,0.0,0.0,0.0,0.0,0.024407358818683833,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05711022272986865,0.0,0.0,0.07018247443352717,0.07993605115907274,0.1089756290865861,0.1741991677150876,0.2702161729383507,0.5,0.6170212765957447,0.6099666244677178,0.6725111084424162,0.7364341085271318,1.0697254800876401,0.7683136839316466,0.9039395574743659,0.655827298811313,0.6429070580013976,0.49318247751668115,0.5390028447372361,0.32578343158547934,0.42339658146463854,0.22577003709079183,0.27891714520098443,0.22537025112685125,0.13443118803562426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023672000757504027,0.022591722392915237,0.036204009594062544,0.04587366392953805,0.09396288466055908,0.2590673575129534,0.37794359918596765,0.48336216546250127,0.5977570884468896,0.6012237297153498,0.9971509971509971,1.035667107001321,0.8169934640522877,0.715218255094511,0.6207542750058562,0.586229586648322,0.5920312592504884,0.4491108818352856,0.40911033766868166,0.33821178206862623,0.3280514978955187,0.2061980714415671,0.08119925046845722,0.0,0.061474150119874595,0.04954173891503591,0.0,0.0,0.03221441917402229,0.0,0.0,0.04419889502762431,0.053163211057947905,0.06157161548526129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09785799717299118,0.09188361408882083,0.18478895156584324,0.2397841942251973,0.22931396904261417,0.8169781200112686,0.7315751445086704,0.7813841662373348,0.9496981891348089,1.2237632574352888,1.2511899904800763,0.7033997655334115,0.7906700929037358,0.7060547525477919,0.5851264628161571,0.4895960832313341,0.5150062155922571,0.356266791262703,0.3614122880177926,0.2238113434139418,0.17762917297946818,0.07295846578769087,0.07136303394841473,0.0803656637701542,0.058105752469494475,0.046438190768087674,0.026014568158168577,0.034594594594594595,0.032231328851643794,0.05368996485747755,0.03096294767261843,0.0,0.044055289388182164,0.044133061179456055,0.0328263486158223,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07131395970761277,0.07813178227276674,0.06225542511561721,0.19100538287897206,0.39490651192778853,0.47536048169862144,0.5996890501221589,0.6869125090383225,1.0659934076723472,1.0082823190493337,0.8158782458617715,0.8273941181289425,0.8275038389353352,0.6683668982499341,0.6036217303822937,0.5135867027733683,0.3951426368542791,0.2413826397605484,0.32829287703939514,0.10935480664081916,0.0,0.0,0.0,0.062473969179508544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0055806685640939786,0.0,0.006779752945802655,0.0,0.0,0.0,0.00713511045150979,0.01011648408821574,0.008471584892340275,0.020938023450586266,0.019511379315150585,0.04728260135363333,0.06869982218869551,0.11139549378704895,0.257975530637787,0.46291712050698086,0.5586458520246427,0.7299270072992701,0.9107168328999198,0.9454513286079196,0.7426619288644127,0.6943230932326798,0.6359530261969286,0.5460934725912503,0.5420630946419629,0.4127305587243806,0.3674396021154023,0.2898550724637681,0.24551235611366015,0.14502289481811712,0.0670287129119188,0.057768485915492954,0.03581316547059877,0.0268684154705508,0.03056279198381627,0.02942344754534889,0.03595182455509617,0.015747039556563366,0.021239053718468175,0.03764931375569018,0.05415414715952764,0.05933117583603021,0.05073842529672918,0.056129931738760436,0.049555832905073045,0.06410619001828911,0.027193970708208694,0.030197491595031503,0.021056177882590753,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04552697473252903,0.03646973012399708,0.04724657462333981,0.06050216799435314,0.12082766953632382,0.1630240969993377,0.3506810327302297,0.4282765737874097,0.4532344458178822,0.4675324675324675,0.7397759833289919,0.7900974453515933,0.6317784563546383,0.7059073297595669,0.5901287553648069,0.4896505675495215,0.5560382276281495,0.5158822165546023,0.38394624752534645,0.35179774610935544,0.3804347826086957,0.21121948189103562,0.05010333813490323,0.0747896540978498,0.050520997789706354,0.06253908692933083,0.0440417767711086,0.0,0.0,0.051004144086707046,0.04786979415988511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0026125463182691006,0.0034561074355682828,0.0031845105407298903,0.0,0.004915078368193982,0.0,0.005476091385013033,0.010128576653630813,0.0067048470456767695,0.014337312856709588,0.02062258498675813,0.0394774045206963,0.051858437050207436,0.10827369477381361,0.26107916146307114,0.3612131463244397,0.4026337923723542,0.5350332140035312,0.8196012075297555,0.8367075280487182,0.7140392577825487,0.6472188812429758,0.5803575981967096,0.5579908150950099,0.5299989150482803,0.4392072844134976,0.39618815420862,0.32327394802749604,0.2614023966917203,0.1692221221662849,0.07225070365902694,0.04641462887371406,0.046223595562534824,0.03566380059396439,0.028785647342348376,0.03223315314105362,0.026868538956022918,0.021596316086468864,0.01924310455420141,0.029989613353423934,0.039493293591654245,0.03180324393088095,0.03625759866695467,0.048331774243841594,0.04282451465550057,0.04603143289274676,0.024854728397812786,0.019743159443960837,0.020750997462718947,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.007484469725319961,0.007675657420058028,0.008142261594580511,0.009855777128026544,0.009461782284389637,0.021053995400511775,0.019130212983037877,0.031264166575479514,0.04074532604096472,0.06580256170903026,0.13871138680215703,0.2727727348497477,0.6185415903261268,1.0557649163452938,1.1970025356621763,1.4962285149004575,2.400863582567077,2.1814952573392192,1.8034493806065783,1.503375198343329,1.3665325285043595,1.2341865461029753,0.9717912552891397,0.8763523742066303,0.7074695623560382,0.5769076680644214,0.44655279791167,0.3027142530080639,0.20421338322288243,0.12695951995937294,0.09483484045039871,0.10426552954858372,0.07568213503286197,0.07358351729212656,0.06291165406293733,0.06835449693719274,0.04420988643585422,0.05102933457747711,0.05505870448356423,0.04262704381451146,0.04466142023316341,0.03204492393145438,0.033929149766351537,0.04588172008986489,0.03100927013970492,0.035908484661947265,0.0159701889805696,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019261637239165,0.07739189319918738,0.1131328368058829,0.19646365422396855,0.48770575086364554,0.8448382443849165,0.9277667329357191,0.9436133486766397,0.968088920760129,1.3754646840148699,1.4799154334038054,0.970210440010932,0.9856378484933821,0.9786989061600461,0.6280843427545985,0.6623513472828542,0.6625650733554188,0.3718674211802748,0.3802938634399309,0.3264417845484222,0.3008084226358338,0.21256038647342995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
