state,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007378440197742197,0.007528873228832572,0.0,0.007830853563038372,0.0,0.0,0.014096419509444602,0.02254918541067704,0.015590591078284255,0.029909076407720527,0.029612081729345572,0.04570209848802224,0.047107778671953204,0.05388627839806872,0.05431707593074572,0.07823645818951631,0.06713501330711871,0.07796131169906934,0.08052455999079719,0.0646072120791558,0.09125336496783318,0.04703984947248169,0.0666314362520966,0.04677487253847234,0.05676040016082114,0.09282620079021278,0.09230550756195119,0.19273393080851883,0.23960704444710673,0.23475291662714598,0.20723736649131194,0.14430675493048079,0.1297200405669945,0.12125621438098702,0.1273978979346841,0.11355607146462098,0.09011792574282919,0.0985196131808872,0.08066824533555388,0.08317305193117429,0.07883741097942344,0.06324110671936758,0.06359388392733707,0.02870840869290615,0.023030198347583266,0.03802170161738469,0.03787768421666035,0.025251816727925702,0.05350304122550124,0.06055188720048442,0.045864546705396726,0.058781268369146364,0.05717552887364208,0.038457504457574385,0.038626308027249104,0.04860604798111308,0.028141269171239623,0.021506147173733826,0.03359337090814079,0.019805117642398794,0.020209369063497837,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043187982474442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15689350853108452,0.18321729571271528,0.0,0.0,0.09357454772301933,0.0878348704435661,0.07714065312419646,0.0,0.11439029970258523,0.12531328320802004,0.09694619486185167,0.28154594317890963,0.24096385542168677,0.14293139293139295,0.18315018315018314,0.09355787222667736,0.15155690272802425,0.1331754957087896,0.20569620253164558,0.18388498829822802,0.10268697586856067,0.1952431664891729,0.21333333333333335,0.20250368188512521,0.1303780964797914,0.1519756838905775,0.13544891640866874,0.0,0.0,0.11485451761102604,0.0,0.13290298082399848,0.0,0.15417228753131623,0.09801999607920014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195160031225605,0.0,0.018140260494140695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031586844079440915,0.02759381898454746,0.03537457747032466,0.03715124270906862,0.027050787854196255,0.053563657058685675,0.06204970871108966,0.04413362303096143,0.04895082074209444,0.07010047735086958,0.06244659173075659,0.10105475904755888,0.08906633906633907,0.09843350113901622,0.07593412060433087,0.07811712528978934,0.05975946814073355,0.054129862460940384,0.09027843770787798,0.05774441433838227,0.0894883883359525,0.15281557462842787,0.14707684765289863,0.11092064132298073,0.1173125484659893,0.09732360097323602,0.08813749449140659,0.07943135298071244,0.07383755737377769,0.06908121977696635,0.08855349786316559,0.07147548584012672,0.05535196213162315,0.06848681166126792,0.08043758043758044,0.06173960414018522,0.03908123567761534,0.05734144222415291,0.06328680897646415,0.045382727670017144,0.04447338744262139,0.04846291779073712,0.04431490855789061,0.05800789655882188,0.0722644880261758,0.05993840811855404,0.04553357065982284,0.14262044086495101,0.1043013892945054,0.08374130378768359,0.07979253939756632,0.061484617021779736,0.0320765890248717,0.062219687346071084,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014555617012605165,0.0,0.0,0.0,0.0,0.0,0.03407413016317722,0.019316206297083253,0.030058237835806877,0.04755459633463804,0.06913364625404796,0.04642525533890436,0.031566902103144855,0.08900584342711194,0.06767246526810239,0.11249949777009925,0.1004869753420422,0.09612303748798462,0.11754891551645685,0.0918105031215571,0.06607843899405294,0.09215528164957953,0.10824184320395856,0.10872097538246485,0.09324733856554511,0.17110341808921253,0.2345737913486005,0.252819133994141,0.21906661972381958,0.18059754230301128,0.16714227476559315,0.15231647979691135,0.12408540498908904,0.12350580036169555,0.1366240634640811,0.12099736398599888,0.09591489732746218,0.07875049219057619,0.10655301012253596,0.07800988125162521,0.06251116270762637,0.03145784648570915,0.0449195939268709,0.03135919720455156,0.03156708004509583,0.09303561935140882,0.04496807266840543,0.06579565748660589,0.07873240822753666,0.0735603194619588,0.03181336161187699,0.03849961500384996,0.07851934941110489,0.03881341835320211,0.04551920341394026,0.0,0.04403900597672224,0.04595588235294117,0.0,F
California,0.0033968083588660093,0.0,0.0037884049552336816,0.002650129856362962,0.005151452709664125,0.005696247596895545,0.0,0.005984853716363972,0.005622837370242215,0.0039961157754662465,0.004172150516019162,0.002204617939711048,0.004319934336998077,0.0037380636830122,0.008474963003526887,0.004293404669903233,0.009386966359054701,0.00720255784749993,0.011146477093989571,0.013115900843789621,0.0109175073147299,0.014636490042414001,0.0127941820140736,0.019514064318355995,0.02179100638726548,0.02537934978820754,0.030740642237642436,0.031833436622675564,0.04289132692220868,0.0452324581599762,0.04054665426081316,0.05504142483354076,0.04820222057009338,0.05823241027093809,0.06181360354347431,0.05105702848094241,0.057613139985963346,0.047893662946706814,0.054194429564471014,0.04097859327217125,0.04099892679279866,0.04970222777736931,0.04075666863422998,0.051943171959528536,0.0729441205441525,0.07363248533676109,0.053141449612570106,0.04575981480733772,0.04783268082906958,0.04187788778114292,0.04518198968985448,0.04846839860411012,0.04463690189116805,0.05130090093901804,0.03981930275027805,0.03982843137254902,0.034768745441902275,0.032643723058465746,0.03024423647569048,0.03001397793829698,0.028506271379703536,0.02181371090883852,0.03247530167846033,0.032693554296665824,0.040633311359141645,0.03736255915738533,0.04065822194346301,0.05452419429006871,0.03179980183702434,0.029988543702405824,0.10570023825591164,0.07259020952329022,0.056005438515538866,0.05954228223763506,0.043964278068324314,0.028888445842301633,0.02898291286798709,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015839325878290622,0.0,0.0,0.0,0.016859141869678834,0.01891840761060512,0.018907165815844205,0.029845076918902785,0.04276131170323649,0.01833420639078051,0.04373215342268413,0.02374544878898211,0.029775600249032294,0.03414328799863427,0.03787520121200644,0.05381950284234249,0.055849403725483755,0.04820671037408407,0.05874713994187125,0.08220304151253596,0.09160025648071815,0.12808607384162157,0.14368733635608916,0.14586966862216585,0.1379699601768524,0.11104599154816619,0.1376240812860531,0.11468876336840898,0.14131825938566553,0.1643364599398276,0.1281307417077652,0.14453187730849526,0.1420487089605242,0.1412920112107104,0.13105557216103741,0.13334866076560525,0.20710340887450007,0.19835030599163062,0.1852980616847495,0.13660535688149486,0.12029853677698124,0.1862379925504803,0.1482672831905109,0.15278838808250572,0.13553600654664483,0.15646687697160883,0.11116444758848942,0.085347118925114,0.07135551697072046,0.06901470013112793,0.06593456562762887,0.06937916834519493,0.03353229159680773,0.06013090034459631,0.027794505952656694,0.0463821892393321,0.05486641221374046,0.06131057484794977,0.03344309528709611,0.07333369547503937,0.047470121746900476,0.04548167941101225,0.0749517137997636,0.07214590788410481,0.03179650238473768,0.052875859232712534,0.02812412112121496,0.036028954177721,0.05348308597406071,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010047423840527288,0.0,0.0,0.0,0.0,0.0,0.0,0.012399256044637322,0.021670820240546104,0.01817438320686992,0.01668573607932876,0.014614541468761417,0.021706622931841203,0.028799078429490258,0.029736159169550174,0.062384977697370475,0.05355827810135905,0.051168343851270684,0.04876519558326657,0.049691204656775755,0.0,0.05499226671249356,0.06245069681830134,0.051865538591202305,0.041053495863070805,0.04960471244768253,0.036434296818071414,0.06186842647968653,0.019919185020772865,0.047572408003358053,0.04539264639128461,0.0496822947990482,0.05154904892004743,0.040953185389951116,0.031965903036760786,0.03870289995300362,0.06807158862069944,0.08464187729846477,0.10499790004199916,0.03960758028151849,0.07093799374455872,0.05130178273695011,0.06218294878088692,0.05954349983460139,0.0,0.03456141563558444,0.027445195375484583,0.03569898614879337,0.044304965848255495,0.022710927741398237,0.06151243704586521,0.03270913402567667,0.03019453910192814,0.04960764859745648,0.03694808793644929,0.0,0.061787072243346,0.0,0.0,0.0,0.0,0.026403337381845065,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327360212377634,0.0,0.1381931248920366,0.0,0.0,0.07849293563579278,0.0,0.0,0.08840430234271401,0.0,0.10271460014673514,0.0,0.07115411982353778,0.08086253369272238,0.07730962504831851,0.08479709267110841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10396554284865588,0.0,0.0,0.07202535292422932,0.0,0.0,0.0,0.0,0.0,0.0911438553850828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005274484155449597,0.0,0.0,0.005273594059823651,0.006421851419764318,0.00543312904768114,0.0069622529850659675,0.030093651443291524,0.03969189169075055,0.023211493354182957,0.025525891375729515,0.04693144734400751,0.05159958720330237,0.042463846752695274,0.04008795053389861,0.05015644032577802,0.07964903852232069,0.06418897233455292,0.05498197812939092,0.09205791279604988,0.08941244844813519,0.05909382673282459,0.04942530963502801,0.05072817996513591,0.04461656523834169,0.0477188676994393,0.05207528132857061,0.09090619119007369,0.15212397335525557,0.12900861279091075,0.08567667156579342,0.06902065836140857,0.05746841011160223,0.05243953066620054,0.05728722935456389,0.06062148245719076,0.052457122004622304,0.04627915586819697,0.043954010225090795,0.05318492939507923,0.05048347636984971,0.05405364253031952,0.03141088502083844,0.031659987181566165,0.039300451955197484,0.02903016904490744,0.035621078955211945,0.03259775784117805,0.0463686234225751,0.05195274558966366,0.04025473194373999,0.055255094352259594,0.044221071340493745,0.03098400020656,0.04685756153249784,0.026938067698731385,0.020826391202932358,0.02951369857238024,0.018294595253859288,0.017183218326354537,0.015026860513167286,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723667547128849,0.0,0.0,0.0,0.017627835708571196,0.019754201295311198,0.018294914013904134,0.027351175416763535,0.024740871920412518,0.06364165684960257,0.056119209014517155,0.04657806483666625,0.06385899932948051,0.059598814834996426,0.07959303733951621,0.10471889521565547,0.09253903990746096,0.09493070058857034,0.06321493076459964,0.057556572051740335,0.06323206166631538,0.0538865687727334,0.07341497078084162,0.052364912677969944,0.16249774308690157,0.2015560124158504,0.17816137461398368,0.15606958419509967,0.12181032750653004,0.13417573112746695,0.10718680940597335,0.10506465517241378,0.0825897994827983,0.07165066919021225,0.07865579950907932,0.04494738511977156,0.05614456572831253,0.06345338714180562,0.04337319536526427,0.03483583612227378,0.026255579310603502,0.04190908194458141,0.0257864878803507,0.03426962854170491,0.028387920939640182,0.033402125806720986,0.03250893995848858,0.03437561975275997,0.054789901799637546,0.04613011575775923,0.022059796755739224,0.052677523253363834,0.0178404174657687,0.02258049948064851,0.022022966808242884,0.02429858096287177,0.024151672503320853,0.021495360584673807,F
