state,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041883062489529235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038217534204693114,0.0,0.053763440860215055,0.09244474325573578,0.07092198581560284,0.12293144208037825,0.08573061535530577,0.11607661056297155,0.1523519329651495,0.0983767830791933,0.16080402010050251,0.08345503859795535,0.10014465338822744,0.08865248226950355,F
Illinois,0.0,0.0,0.0,0.0045549785916006195,0.0050694147722746465,0.004185297051458228,0.0035591495056341337,0.0,0.005131400505809478,0.0,0.004387536471396919,0.005288127398543499,0.00444335829019573,0.00803788033788326,0.007774675760681345,0.008357884619402829,0.02565747273893522,0.025775473532270894,0.01120406334030475,0.027376842233341952,0.020283500932260907,0.028040153499811732,0.03526411179543535,0.031337880074881044,0.03429556081606705,0.03503269718403843,0.04149518147790593,0.03582819941451479,0.057729145346243675,0.05298655578406631,0.060944641950228536,0.06416992941307766,0.05491748174940585,0.08131209963707038,0.10875081563111724,0.09169004398939015,0.11328748966251657,0.13815040980751817,0.12889645712123363,0.14872521246458925,0.14950746934494025,0.1534803557724968,0.15472855808990263,0.16302113604468196,0.14145974416854779,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008075978808631605,0.0,0.009981368112856001,0.013280653408147682,0.014926610830085413,0.008242935804015958,0.016932793741639432,0.017527254881340486,0.034762053742135084,0.021078517477604076,0.035733428622476325,0.026849962410052625,0.040033482549041016,0.06608137449258944,0.045658474609917815,0.04802472229182327,0.061548910159814924,0.08276522989131618,0.07791282667735186,0.10040608684010889,0.08854982630610994,0.12673973760180252,0.11828778432193991,0.13138234839507446,0.1369311316955296,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01878357564145911,0.02243829468960359,0.023425604185374614,0.019770660340055358,0.0,0.0,0.040703353956366005,0.039858105145681375,0.033026462453040493,0.07315603752474396,0.0410865099292399,0.03812065186314686,0.09010361916203634,0.09158907037093574,0.10751036707111043,0.06606026729000457,0.07779276008712789,0.10754422756358553,0.0967999088942034,0.07147111375818939,0.1304185815426655,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019539645941615537,0.0,0.0,0.0,0.0,0.02764940553778094,0.03531350545397473,0.02787622954083868,0.01990128960356631,0.039535067604965606,0.04043835173278337,0.04083799567117246,0.053009297015168814,0.032548110175352946,0.06298286865972455,0.11334408649025676,0.09033015672282192,0.09070078289096811,0.1233221078594128,0.11924280816813235,0.15935461381405308,0.11141497012053074,0.10938069691129747,0.15061081050928765,0.13997433803802636,0.1344414568565143,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013023546572202543,0.0,0.015868398085213297,0.016272510305923193,0.019049174082238003,0.019309279488028245,0.019415321462251067,0.027495188342040146,0.027555800496004413,0.025956047759127875,0.04519569736961042,0.03516062010548186,0.07575009057076046,0.05092514004413513,0.07946653767750406,0.08856768342367237,0.04661336010613504,0.09689922480620156,0.07809754383224647,0.12797754200553194,0.09046265184802274,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010563454672216002,0.0,0.0,0.014423423639991346,0.0,0.0,0.017811251622096128,0.030756612671724422,0.015535991714137753,0.013195397445371054,0.024932819901930907,0.0398417712513162,0.037089871611982884,0.028953616306676703,0.046145327016550795,0.05984261392537626,0.07405871374825962,0.09956130798668367,0.1016098815609818,0.10858131722710461,0.1334976381187102,0.11062329311715698,0.15397775876817793,0.1731219661224074,0.1362026695723236,0.18661314742438648,0.21953896816684962,0.2542885973763875,0.21270259922576254,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010323539735304442,0.010574177857671566,0.017288699673675793,0.0,0.026864268284492603,0.0,0.028977754001159112,0.03653468511668265,0.03700962250185048,0.056819473169844766,0.03942577518031494,0.06034582801439017,0.0706665450898149,0.08272058823529412,0.15555398430318884,0.1795287983867001,0.22667741285512794,0.182224161383877,0.2680825590172041,0.29006333493001224,0.3275423839844876,0.3814538225971095,0.37219817485043144,0.446064139941691,0.4472405259548585,0.5258848721501449,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00924934924221403,0.0,0.012612814619653568,0.022825187594510542,0.022320432123565912,0.02584490019307661,0.024947376627426524,0.038303169587283345,0.04905166775670373,0.031156223865667482,0.03840630531342885,0.03688490233883813,0.03761519653940192,0.04011441328310311,0.05175521567647636,0.055485684693349115,0.06768778525566643,0.08116240399081479,0.07494885247229931,0.09910802775024777,0.11028033260548314,0.09666728042717732,0.10131478965668102,0.17012428524171827,0.12195121951219512,0.15268632503101442,0.13657537253371704,0.1458374530353965,0.13607538062594676,0.14834437086092717,0.12226599646787122,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050510152540660675,0.0,0.0,0.0075464375424487105,0.01091631552518394,0.0077833991215878135,0.0099601593625498,0.01375263592188503,0.015526837541504432,0.013219406088137386,0.017145936413070103,0.016485537111480274,0.019553400336318486,0.014821002708201404,0.028594712837596327,0.04221890502254188,0.0328109619861569,0.047412839396908685,0.053377329192546584,0.04915776364947238,0.05530523610455943,0.03696919793644659,0.0569004758948893,0.05798361962745524,0.07724480952560384,0.06966976531241914,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014870204359094193,0.021094376239294603,0.019435926229862222,0.0,0.02562241106888158,0.015178455266923976,0.015374816051307957,0.01957585644371941,0.03144724724275029,0.030435698733406694,0.04411548453507181,0.06515506906437321,0.04191554018652415,0.05945945945945946,0.06802721088435373,0.06929238615260955,0.07029580474637273,0.07266174504446898,0.0921970558406835,0.06698778270439248,0.11305070656691604,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019241129839144156,0.0,0.0,0.0,0.0,0.0,0.0,0.040173191090478955,0.0,0.040766408479412965,0.04297994269340974,0.03883495145631068,0.06726888333653662,0.0339328130302002,0.04981816370248593,0.028161081385525203,0.0556947925368978,0.07331378299120235,0.07326774126020515,0.08022462896109105,0.1091452205882353,0.08476628723661904,0.1444999698958396,0.1569669162038155,0.1278227524499361,0.11474469305794606,0.15238852448154774,0.12487859025946996,0.21380123857269243,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007994244144216164,0.0,0.0,0.0,0.0,0.0,0.0,0.012733755366368333,0.009321054397673466,0.022375536080551928,0.019277851676209202,0.02567343392053085,0.027611778395755675,0.017857851502043734,0.01600896502041143,0.025723218172464285,0.024176001289386736,0.031150060223449766,0.04172064732878066,0.02528154447253505,0.04242481380220609,0.04842966801462576,0.041992935306177905,0.06014886844941229,0.05894866340313197,0.05785819482432149,0.05029197284233466,0.10327911179963851,0.11288403453641274,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11032656663724624,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03688449007192476,0.043349021550656425,0.03820196103399975,0.03158360179394858,0.03865730300882675,0.073622916806104,0.06888950124001103,0.13996316758747698,0.09113693324219639,0.1000538751635496,0.14724116553006822,0.17608329505435616,0.21298414451368622,0.16082341588935348,0.20401224073444407,0.18861146039159332,0.19901440485216074,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050333459166981245,0.0,0.059196116734742205,0.08760658801541876,0.07784264664998611,0.05458813253998581,0.10448774881145184,0.07295846578769087,0.07646039351615863,0.07534280978451956,0.14042223513461166,0.12538311507383673,0.11272979535206383,0.13405405405405407,0.34533566626761214,0.2635689183912534,0.21674063370832902,0.2693530140602273,0.3414284927584118,0.3309979588459204,0.30090819564503773,0.3079461094308496,0.31711874964607284,0.33953869570307926,0.28747935653556794,0.43916300697494187,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877799357011971,0.014375283358950827,0.02399369308638872,0.02795931919057771,0.03613369467028004,0.06244566614832683,0.04256384576865298,0.0615250522322058,0.07873705759615764,0.08168642951251646,0.07110467144275404,0.06714022908246163,0.09575530415988401,0.0742737676056338,0.057852036529428774,0.0961606448419713,0.1266172810758103,0.10886675591779088,0.09587153214692312,0.163769211388259,0.22872827081427266,0.1642879145702844,0.15896862553280694,0.2067601582164689,0.22651082721754098,0.2027920114432635,0.2000587328389986,0.23945547448007992,0.21366691270735405,0.2596984277172709,0.24425166343805274,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050077898953928335,0.028960324355632783,0.0,0.0,0.059626736628704304,0.036231884057971016,0.06212337702677517,0.056366255401766145,0.09971953879713306,0.07578149668455952,0.08130081300813008,0.11954196552158046,0.08041071318117153,0.1357438144011847,0.20401657634682818,0.19147917663954045,0.2752227131165351,0.31726846955733495,0.3456221198156682,0.31040679627511847,0.2743370188710616,0.3440564252537416,0.33231791747438383,0.18611029483788813,0.4114792150242667,0.28719761405059097,F
New York,0.0,0.0,0.0027380456925065167,0.0,0.0027936862690319877,0.0,0.0,0.0,0.0031750063500126996,0.004753479282752793,0.0035975475004753903,0.0,0.010949250225206169,0.025849371323780446,0.026919453150537426,0.029683637358712843,0.05079742370802024,0.07492556736400025,0.06986730312209949,0.10919483179293735,0.06563957903873278,0.09077326417275111,0.10549388721531301,0.09650852294593747,0.10383651785444777,0.1021376380217934,0.09926618415761962,0.08965017357799565,0.07978319234081353,0.10958513273418148,0.12116749230151293,0.09804250747070477,0.13098412741061174,0.14072438224086165,0.16962440310740504,0.1726231402782451,0.1587183308494784,0.19763444442761732,0.19285956737741847,0.19176800748362954,0.1903311762466692,0.20138751890576706,0.22883491317986251,0.22435408459046408,0.21977192767334155,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070828552406045926,0.0,0.0,0.006435089254687963,0.0,0.0,0.0,0.00982856180059252,0.014104372355430182,0.009721817146507784,0.019194910606559177,0.0413984669212895,0.046377887023467214,0.036885350156444764,0.04347768804100077,0.05479305598246622,0.06411369495238223,0.06416340279912845,0.09427072960233686,0.09036572299033087,0.10399681589995764,0.1564266372216526,0.19203669420574174,0.1428821368169359,0.16666418654484308,0.21922479676034468,0.22330710116581706,0.18616574855416357,0.1974059622769544,0.24364775495997215,0.29540409975192583,0.27187852672617213,0.2785910744388253,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037712794442642614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037949511969276074,0.0,0.0,0.004182000669120107,0.0,0.0052903055151435,0.0062649351579211155,0.013617175797739548,0.014670285337049806,0.012813120635530783,0.010449420057186826,0.01574632667722983,0.009951932167630346,0.02242289581507226,0.013586530522663377,0.015798953056044153,0.01730459328798088,0.026955994339241188,0.023601326394543373,0.017435488691840192,0.04088255209331443,0.04173132849076042,0.05668411131177579,0.055671168961997794,0.05975825071302458,0.057526904350998304,0.07056229327453142,0.08411972531086062,0.09638709055567157,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01921229586935639,0.04442329049658893,0.0,0.029159241859711648,0.0,0.019898517560441746,0.030163890471562156,0.023704707077548254,0.0307723869114781,0.050423557886244454,0.037148357029482285,0.06739739633216274,0.08702589020233518,0.07624275693809088,0.10694763526895348,0.12116806009935782,0.11158045747987567,0.1424327513938062,0.17734152678681897,0.18443062406176283,0.19786489968709736,0.20363636363636364,0.2302261332241891,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016128511983484403,0.02865147077549981,0.04216808848811184,0.022686025408348458,0.026763908868890303,0.033852403520649964,0.026894372352585218,0.04122577985433558,0.03126411227290096,0.06127659574468085,0.04421167188137669,0.0745077168706759,0.11258302998461366,0.08772629396283596,0.13089005235602094,0.09116148013094104,0.12945794704752359,0.15050796437978176,0.09930915371329878,0.09145146540086226,0.09860080758756691,0.1289490651192779,0.12848185836159934,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004360306674902802,0.0052322756661808125,0.009355485042918287,0.006439564685427265,0.009991923195417038,0.008651791353399722,0.0053849329575846785,0.01600165664209942,0.021687474069324482,0.015332132316301891,0.021324028302801203,0.03211271563186786,0.02662079698570668,0.035712099259229024,0.03160789354461454,0.03301876744136506,0.03412860083401768,0.04085889702482716,0.04671649759743727,0.05050968867664616,0.05007929221267007,0.058134605835261054,0.049451092869152405,0.08086934546373516,0.06793307334255881,0.06205238255293844,0.08303200749966519,0.09070864383599878,0.07863581424473214,0.08779099688190597,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053295434357790016,0.055944055944055944,0.06769825918762089,0.0709507399148591,0.0,0.0,0.15277171540811874,0.11238480557428637,0.1027866605756053,0.1048951048951049,0.058018101647714086,0.1726916877734285,0.09457382669346259,0.08523073176671131,0.1531393568147014,0.18315018315018314,0.15436429974740387,0.13595166163141995,0.12501953430223472,0.19065776930409914,0.20873474630700067,0.0,0.08567511994516792,0.08589589417625838,0.24548483254427494,0.2260312676586928,0.13728181996469896,0.18587360594795538,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896863025264662,0.015983632760053705,0.022372794681667092,0.02893239463786286,0.0388299249288118,0.04012706905199799,0.042742068058523756,0.06210368046022095,0.058677793714956315,0.05552642132214578,0.07162877608221738,0.06563115292058631,0.09616341147992175,0.12949741005179896,0.1201158764926164,0.16264276420413473,0.15683127872200744,0.11227409365832458,0.14522218995062444,0.19169329073482427,0.21359914560341758,0.2050020500205002,0.21702127659574466,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350737797956867,0.1180869907498524,0.163265306122449,0.10808473843493299,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009029345372460496,0.016352338384388966,0.02306682281131339,0.014202023788389846,0.015949528602821294,0.021935837674801204,0.0356071964017991,0.029807369872200902,0.022445009726170882,0.046680110538501754,0.05009276437847866,0.04409414099101582,0.07064574025279718,0.08981608116107698,0.10076322785352887,0.10323317518889474,0.11268228015908087,0.14868213561612975,0.14133482893998878,0.14024293695853784,0.16607798647984842,0.18021914648212226,0.2372982964480192,0.20420824070723262,F
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0027196083763937995,0.002583256194433083,0.0039003926395257123,0.0,0.002101317105561766,0.005535660297818525,0.004791232914898992,0.0152808400096051,0.017985380455030123,0.015887217479283903,0.02697963037906381,0.03445576900171854,0.03177970651011582,0.06501077011758281,0.05344178104511268,0.07516859241441519,0.06763364105922036,0.07075330963523685,0.083622229225759,0.08627069372268265,0.09874645710933176,0.09286271931626741,0.09952123324418742,0.12189136125654451,0.16582046240923998,0.15820237021769934,0.1765749279654555,0.27148209569436765,0.29739525688360186,0.27919942118275803,0.3114077190532838,0.3793101868606585,0.36278605158009447,0.34527002343381064,0.36549512821196056,0.38418462894282673,0.38915458003123027,0.39349741719841996,0.4122788295862116,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020028707814534166,0.0,0.0393946357637635,0.0,0.0,0.03570153516601214,0.03561253561253561,0.019108888818115226,0.06328312871788382,0.07711834452620417,0.11580381471389646,0.05737234652897303,0.07394262052647146,0.11743758760465203,0.09245704599738039,0.046396535725332505,0.09775553296316572,0.14034243554272424,0.06334994509671425,0.12515085147275734,0.08685714285714285,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008301281164393038,0.0,0.008712319219376197,0.0,0.01354198013842913,0.010932546190007653,0.011120113107436179,0.021070033549976497,0.03058793225577951,0.014427007357773752,0.03618855812197117,0.04623724489795918,0.04796929964822513,0.03499061615294081,0.06103190873382263,0.08186269107854095,0.08151492350137948,0.1131488378671444,0.14652858953884654,0.20086815899225466,0.1838299660352253,0.17271461553374104,0.26766405502180307,0.27795212050569357,0.24626586005674825,0.2973654149516781,0.2716780334257663,0.32674623361377425,0.3555144917347902,0.34470207891750704,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01014370245139476,0.0,0.008942304252959903,0.01474735930097517,0.01128901766731265,0.02449641033371648,0.018963817037093225,0.03198314300227645,0.022696323195642305,0.028449502133712664,0.031186044245200273,0.027858478927050585,0.027771165595493134,0.0655334021765033,0.04605342196948461,0.05613736231827948,0.0736405565675749,0.11728141675951445,0.11646820217273439,0.103436629232458,0.1192707445902198,0.12470436465276286,0.131639570854999,0.10659125516641287,0.13800959495279197,0.1429922784169655,0.12850767541297695,0.13568192280667749,0.19853895690686488,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04253871022630594,0.0,0.0,0.04730368968779565,0.08776206728425158,0.06202191440975812,0.0,0.0,0.061251990689697416,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016848489954087865,0.010611655842777706,0.010630381630700542,0.015272171921021054,0.0,0.019871936409803486,0.02930435958703395,0.031803003112151014,0.022786829212715052,0.027710426047800486,0.06254811393379522,0.0523260159968106,0.0367801597309794,0.0379352391274895,0.06360091806542599,0.06161256896406867,0.05114798817913162,0.06904885206283445,0.06251860672819291,0.1110864252388358,0.07499918479146965,0.06532801540365837,F
